global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
904293.078238794	1299.1631826995872	817745971350.5936	1687824.975282121	1381802.4228360616	17288.380989583675	298888117.2409982	1909377935755.6096	934043.7364250276	2219.5729224090464	4926503.957891434	872437701554.8264	979180.0216846742	917860.402206437	1.327336	27.407696	0.2896865184096785	0.1404773382118473	0.0508563409	0.1242824509	-0.0258838172	0.0191063547	0.0428104031	-0.0972506582	0.0232041544	0.0548301354	-0.0742820388	-0.0230633914	-0.1539784198	0.1186626374	-0.0326642164	0.0145666476	-0.0272591356	0.1342243126	0.0898584887	0.0310247722	-0.015890868	0.0316348607	0.0304114435	-0.2108447171	0.0613377885	0.0329699795	-0.0218113223	-0.0567298969	0.1562981843	0.1120426831	-0.0351681159	-0.0748874424	0.0206228507	0.107338581	0.0453750362	0.0073468273	-0.0121420038	-0.0649724354	0.0626682144	0.0938804462	0.1273572762	0.1490643678	0.089326155	-0.0245490527	0.0204388428	-0.0092908363	0.0571472296	-0.0427895417	-0.0087955986	-0.0947928691	0.0820056351	0.0436951446	-0.0865583155	-0.0775872347	0.0327746702	-0.1202234588	0.0302339273	-0.0428566009	0.1499960407	-0.0332659382	-0.1656853829	-0.0553039715	-0.0469247419	-0.1603943446	-0.0863576734	-0.0555153969	0.1375040864	-0.0018694657	0.2134506157	-0.1006425209	-0.1155240616	-0.0943111087	-0.0153250257	-0.096666918	0.0105242941	-0.0810043362	0.0387452066	0.0854165728	-0.0215777482	0.1171612463	0.0784788649	0.0797936778	0.0041616529	0.0405558478	-0.0492581859	0.0182793361	-0.0978018443	0.0760337141	0.0473582838	-0.1448133439	0.192916432	-0.1909996446	0.2019688646	0.0338108729	0.0450928023	-0.0813495613	0.1573257222	-0.131445279	-0.0792131488	0.0703119821	0.084640938	-0.1586990373	-0.1455954873	-0.0104767238	-0.1089510369	0.0242299876	0.0472981148	0.1324419513	-0.0116884843	0.0114953775	-0.0767745299	-0.0874807409	-0.0763617167	-0.0144722352	0.0955030384	-0.1367479753448037	-0.0571531854975973	0.018700008760903	0.0032664866125227	0.0090009182646753	-0.0827569576400009	0.0068487140378289	8.10165296073654e-05	-0.0278783152421908	0.0689084322145703	0.00474837203027	0.0007772004607429	-0.0017605321199786	-0.0009729101527316	9.465541652884196e-07	3.0994733454763437e-06	0.0007770610696331	-0.00020874524348	4.3574576675524494e-08	6.038239059393375e-07	-0.0012048166931519	-0.0004357034649385	1.8983750935941482e-07	1.4515832640974798e-06	0.0	0.0	0.0	0.0	0.0
904574.259319902	281.1810811080504	818254590624.1494	79062.80037309203	1369791.3848462305	-12011.037989831064	144265033.59316504	1876328437998.9536	932696.3687465546	-1347.367678473005	1815399.660993735	869922516273.0089	975443.0566821808	899251.3153815254	1.344366	27.759333	0.1461986692524288	0.0749281631047885	-0.1080053928	-0.0913632316	0.0424167043	0.064356424	0.0102789298	-0.0196709728	-0.0312252575	0.0683103996	-0.0091403513	-0.1465064599	0.0409907717	0.0158033015	0.1257933106	-0.0080261837	-0.0155582685	0.0303511008	0.0342139393	-0.0097316033	0.0428308413	-0.0583556472	0.2057249513	-0.0385011478	-0.0426508952	0.0477060035	0.1317958618	-0.0139862271	0.0507875975	0.1591415316	-0.0572397327	-0.0534853507	0.0453198997	-0.0093674204	-0.0193576318	-0.0289751456	-0.0012399156	-0.0059859108	0.151136016	-0.186814509	-0.0337838824	-0.0829964946	-0.0312651479	0.0305372304	0.0292049636	-0.1287586582	-0.1200917474	0.0688609591	-0.1310810741	0.0336924533	-0.0054541276	0.0448832957	-0.1901863609	0.0232010967	0.1117630897	0.0395627769	0.0076238374	0.0754732192	0.0208759308	0.0402246386	0.0734487758	0.2378620586	-0.1133060475	-0.1052272191	0.0033440939	-0.0732335208	0.0001256857	0.0164104794	0.0168437535	-0.0750413651	-0.0953071114	-0.0738234053	-0.0359591496	-0.0751871879	-0.0025865957	-0.0085690834	-0.028408897	-0.0810432696	0.0513836026	-0.1141918942	0.0800326589	-0.0266991095	-0.1126757138	0.1234244676	0.0380907574	0.1074764077	0.1499099036	0.0440320433	-0.1253300199	0.0565663969	-0.0272352593	-0.0406257779	-0.0003082837	0.0347804537	-0.1011360882	-0.0284325478	-0.0555475772	-0.0144074292	-0.1216671334	0.1031456895	0.0867550214	-0.0722871939	0.0801849934	-0.1290321133	0.1057745049	0.0651357361	0.0612553358	-0.0353042176	-0.0224878553	-0.1233413458	0.07435731	-0.0161858773	-0.0781589047	-0.0096622851	0.0912392418	-0.1220934297493414	0.0146545455954623	0.0149068055879573	0.0002147557066094	0.0619631705725112	0.0529622523078359	0.0028050001695188	0.0038394345073981	-0.0530469869486864	-0.0251686717064955	0.0006334620354693	0.0028139828243341	-0.0009580037221802	0.0008025283977984	6.440518292728669e-07	9.177711317111178e-07	0.000708171354893	-6.888971474009993e-05	4.745792796972342e-09	5.015066678909874e-07	-0.0014016625734661	-0.0001968458803141	3.874830059667234e-08	1.9646579698556103e-06	0.0	0.0	0.0	0.0	0.0
908720.7067903	4146.447470397921	825773322949.4623	17193026.62476932	1368733.55203373	-1057.832812500419	1119010.259202547	1873431536462.872	932783.4331932194	87.06444666476455	7580.21787304163	870084933239.7291	974071.514800532	928176.2182806762	1.45963	30.139387	0.0796515650059107	0.0407037150659292	0.1590563759	0.0515195168	-0.0733040824	-0.106483578	-0.0225578922	0.092065247	0.1450938881	-0.0803135913	0.0161974441	0.1823758385	-0.1122305502	-0.0453940508	-0.1408133703	0.0695815809	-0.0682233571	-0.0435097473	0.0587552274	0.064759168	0.1355275551	0.0228635355	-0.0069605507	-0.0154738689	0.083609995	0.1781916971	-0.0811479892	-0.0845867	0.0740619333	0.0549339462	0.077194498	0.0471062253	0.0756272845	-0.0716807025	-0.0471175317	-0.1351790306	0.0674240444	-0.1346263273	0.0570523637	-0.1064296176	-0.1309316784	0.0025072327	-0.0281113725	0.0480639963	0.0035153544	0.0439687735	-0.1512336502	-0.1837354851	-0.1164043887	-0.0897678127	0.036641546	0.0140729291	0.0259650211	-0.0021409326	-0.1433827544	-0.0051354383	-0.0870920414	-0.030131021	-0.1305517366	0.0665071107	-0.1056673065	0.0969217879	0.0891195598	-0.0719977545	0.0188678212	0.039775499	0.1247430727	0.191418442	0.0210351683	-0.1428612229	0.0327190612	-0.0392503894	0.0374228672	-0.0955177047	0.0552332878	0.0340074059	0.1894301284	0.0173845864	0.0558954504	0.0250007583	0.0731404575	-0.0673774089	0.0545578061	-0.0335164193	0.084079538	0.0688545633	0.1035875044	-0.040542955	0.1444961887	0.0652342633	0.1466076432	-0.1509432352	0.1219743396	-0.1075523415	-0.0384643156	-0.0563959054	0.0300054153	-0.1099214465	-0.1397259877	-0.1252894264	0.028636287	0.0365730231	0.0919415806	0.0821182495	-0.1520624701	0.1038856298	0.0602052407	0.0442642184	-0.0259985809	0.1652129163	0.2122567614	0.0985383985	-0.0799218096	-0.004835384	0.0866153656	-0.1099733011740369	0.0121201285753044	0.0120941269711154	0.0001468975166819	0.0753430544359474	0.0133798838634361	0.000179021292199	0.0056765758517381	-0.0455516435305014	0.0074953434181849	5.6180172956529125e-05	0.0020749522283298	-0.0015929541716389	-0.0006349504494587	4.031620732678053e-07	2.5375029929417745e-06	0.0006593161808152	-4.885517407780002e-05	2.386828034172143e-09	4.346978262847415e-07	-0.0016509811329093	-0.0002493185594432	6.215974408283244e-08	2.725738701222476e-06	0.0	0.0	0.0	0.0	0.0
909588.9987546208	868.2919643208152	827352146655.4335	753930.9353040998	1389580.2416294643	20846.689595734235	434584467.100894	1930933247927.0005	937351.0353156008	4567.602122381446	20862989.14838349	878626963407.2288	981161.0418866356	926882.5363408315	1.508117	31.140575	0.0836202951738905	0.0552469356543605	0.0012701829	-0.002400827	0.1190118926	0.0627323476	-0.1729752527	-0.1788824454	-0.0853272637	0.1645490956	0.0238456088	-0.0110614657	0.0145738502	0.2229530115	0.0720017313	-0.0290262469	0.1029188297	0.1694979148	-0.0627323818	0.033423824	0.1092232378	0.026518222	0.0906901424	-0.1519626374	-0.0659794913	0.1212586493	-0.0511240051	0.0397165906	-0.0498953596	0.0868482949	-0.0479078853	-0.0061750935	0.0728243997	-0.0127288753	0.0029972394	0.0143765613	-0.1781629342	0.0374403479	-0.0193921334	-0.0470850862	0.060568734	-0.2009429875	-0.0589179847	0.1580445772	-0.0593370697	0.0151994131	-0.0172424558	-0.0073954652	0.0845626891	-0.0244464553	-0.089699662	-0.027932216	0.162355917	-0.0661799617	0.1579737736	-0.0309779587	0.2177689431	-0.1493869822	0.0560059797	0.0800711763	-0.058560804	0.1211249646	0.0009955285	-0.1992079536	-0.0273708162	-0.037873629	-0.0153233308	0.1030196316	-0.0802763368	-0.0774843395	-0.0985088886	0.0163962399	0.0311581473	0.0129856576	0.0594559276	0.1099531844	-0.1459254978	-0.0079587762	0.0364797675	0.0420522322	0.0175143006	-0.0656695647	-0.1008368352	-0.05578011	0.1170031111	0.0377571274	0.0671775407	0.0499368491	-0.0721653795	-0.1610665001	0.0215686988	-0.0346563284	0.0001299351	0.0219417297	-0.1741292117	-0.0039896124	-0.1943594313	0.0146538519	-0.0172295255	-0.0468651775	0.1386542305	-0.0433887843	-0.0448829969	-0.0332224429	0.0239453231	-0.0336930328	0.0521183303	-0.1070520039	-0.0125300161	-0.0493070655	0.0027042316	-0.0214386261	-0.0816496581	-0.0	0.0816496581	-0.1214540517212441	-0.0114807505472071	0.0147510866795066	0.0001318076331271	0.0780882501901203	0.0027451957541729	7.536099728728975e-06	0.0060977748177548	0.009298548268589	0.0548501917990904	0.003008543540397	8.646299990327949e-05	-0.001351914278305	0.0002410398933339	5.810023017841793e-08	1.827672215884929e-06	0.000709115271648	4.979909083279994e-05	2.4799494477734595e-09	5.028444684844168e-07	-0.001651025290211	-4.4157301699919785e-08	1.949867293417739e-15	2.725884508916317e-06	0.0	0.0	0.0	0.0	1.0
909752.8418386708	163.8430840499932	827650233233.5375	26844.556191013133	1375183.221701389	-14397.019928075371	207274182.80939943	1891128893249.0117	934099.4130891676	-3251.6222264332464	10573047.103434702	872541713533.5273	976330.7260987367	926819.5910631722	1.211542	25.016693	0.0781413809841598	0.0642222497370409	0.0027769767	-0.0003999079	-0.0477242825	-0.1499847524	-0.1053276522	0.0649373824	-0.0360575153	0.0298564511	-0.0320205553	0.1741782953	0.0368301737	0.0017036621	-0.055647203	0.1216623392	0.0310548083	0.103715794	0.106059538	0.026066124	0.1973853239	-0.0175822773	-0.1019000024	0.0500032807	-0.071820665	-0.1055808093	0.0330135559	-0.0069212051	0.1888569647	0.0205294778	-0.0197975324	-0.0032385591	0.0662183397	-0.1062107523	0.1441619429	-0.0578132551	-0.0052298608	-0.0630671862	-0.0450884521	-0.0693229971	0.006800648	-0.1578998172	0.0414144498	-0.182886627	-0.0243981974	0.0202756172	0.0023388645	-0.0193200541	0.1374168924	0.0077482683	0.1026747995	0.0603611266	0.0035664076	0.0474001314	-0.0583597899	-0.0842409902	-0.0187499185	-0.0453605136	-0.0161162604	0.1601600421	-0.1810648531	0.0766318787	0.0305562667	0.0110681096	0.024070164	0.1171620431	-0.1245464378	-0.01334071	-0.0219215349	0.0166851648	-0.0274826064	-0.0304359965	0.0027171183	-0.0924365667	-0.1191129382	-0.1322611766	-0.1195538399	0.0159723724	0.2028462737	-0.0104351765	-0.0878785704	-0.0081651347	0.0264854415	0.013158966	0.0510471933	-0.0322539995	0.0977850508	0.057291041	-0.0151787162	0.0950807635	0.0449562713	-0.0490677402	0.0989457827	-0.0641904076	-0.1609017919	0.0209499553	-0.1120328417	0.0059356671	0.0809507994	-0.081357104	0.042739853	0.0724170523	0.019843136	-0.0365285145	0.0142033659	-0.0110806001	0.0425042117	0.0643667573	-0.0466649239	0.0269562251	-0.0434329255	0.1049099406	-0.0833416924	0.004835384	0.0763617167	-0.1214608783812138	-6.826659969705329e-06	0.014752744977136	4.660328634197716e-11	0.0916359820810015	0.0135477318908811	0.0001835410393871	0.0083971532119496	-0.0527602290700599	-0.0620587773386489	0.003851291844768	0.0027836417715251	-0.001301412212425	5.050206588000004e-05	2.5504586581478637e-09	1.6936737466489332e-06	0.0007090717595625	-4.3512085500007145e-08	1.8933015845599315e-15	5.027827602090597e-07	-0.0016510406141387	-1.5323927700112292e-08	2.348227601582687e-16	2.725935109535496e-06	0.0	0.0	0.0	0.0	0.0
909461.1042233772	-291.73761529359035	827119500095.2046	85110.83617719093	1393114.7243545775	17931.502653188538	321538787.4013076	1940768635213.5305	936026.0525944048	1926.6395052372245	3711939.783140737	876144771135.4634	979800.099687422	940864.497589848	1.119415	23.114399	0.1427017266248006	0.0973466470541901	0.0803284649	0.0494055814	0.1118049466	-0.0496651302	-0.1728152594	-0.1663230273	-0.0999687325	0.1029911316	0.1155452443	0.0278420232	0.0177364634	0.1468727445	0.0532770488	-0.0433679983	0.1071313754	0.0152260852	-0.0691962843	0.0063105308	0.0964929109	-0.1209769536	0.0018228466	-0.0206046854	-0.0593968246	0.0166717123	-0.0312708786	0.0047584796	0.0377494288	0.024317372	-0.0091141701	-0.0768321865	-0.1097750793	0.0654295136	-0.0234616382	0.058481113	-0.1007492278	-0.0154681318	0.003377696	-0.0872660398	-0.0602619412	-0.1507810108	0.0445336294	0.1790783742	0.0854038381	-0.0685782589	0.0329301453	0.0381503206	0.0258344512	-0.0626446212	0.0517458116	-0.0365662741	0.1015530824	-0.0541645774	0.1109971637	0.0473385859	0.1635762267	-0.0836199199	-0.0485345358	0.0410606435	-0.0345350922	0.0398058767	-0.0937582599	-0.0178637443	0.0345172192	0.054347053	-0.0057285282	0.0275447404	0.0028261223	0.0247707891	-0.0907604105	-0.0831552723	-0.0200500641	0.0758693266	-0.0513892574	0.0606593735	-0.0246585798	-0.1091350563	0.0154038872	-0.0033371311	0.094825964	-0.1844379731	-0.0140280803	0.0584875275	0.1640403801	0.0438432648	-0.0044709608	0.1139774426	0.0214616757	-0.1285238658	0.0121306901	-0.0861288629	0.0504265234	0.0608003191	-0.0136203167	0.0121321326	-0.2711272933	-0.0557041572	-0.0197392733	-0.0869660833	0.111912689	-0.1292252479	0.0106962088	0.0847451089	-0.0265117083	-0.0266949503	-0.0859767307	0.0538061027	0.0347629771	0.0972772098	-0.06037203	-0.0990691279	-0.0849971703	0.0096622851	0.0707724105	-0.1271913079008726	-0.0057304295196587	0.0161776288055345	3.283782247977696e-05	0.0102214845770447	-0.0814144975039568	0.0066283204038217	0.0001044787469587	-0.0002325678194949	0.052527661250565	0.0027591551964541	5.408779066461239e-08	-0.0013619175387417	-6.0505326316699984e-05	3.6608945126903477e-09	1.8548193823322495e-06	0.0007091263916743	5.46321118000603e-08	2.984667639734288e-15	5.028602393690127e-07	-0.0016510178055548	2.280858390005247e-08	5.202314995257328e-16	2.725859794258988e-06	0.0	0.0	0.0	0.0	0.0
906458.2850476234	-3002.8191757537425	821666622531.4785	9016923.002274385	1373953.5140702506	-19161.210284326924	367151979.5601959	1887748258825.9905	933323.6813843716	-2702.3712100331904	7302810.15681625	871093094232.876	975833.7730711852	907970.229482965	1.251132	25.834187	0.2183464183578651	0.1290202201706594	-0.0949290991	-0.0160682183	-0.0958900599	-0.1365806103	-0.1008250901	0.0478452934	-0.0533628758	0.0524441909	-0.1184744349	0.1579659036	0.0550493823	0.0038020563	-0.0370087116	0.1530309684	-0.0625274921	0.0117430099	0.0436545846	-0.1057233363	0.0722895889	0.0960108176	0.0433276476	0.138913401	-0.132770246	0.0085918063	-0.1046990904	-0.0201056906	-0.0127974646	0.0997516302	0.1086501322	-0.0449897731	0.0540822381	-0.0784401301	-0.0326072276	-0.0597206824	0.0445814452	0.1242082938	-0.0555838833	-0.0945770788	0.027260456	-0.0122520264	0.1261858676	0.0093216114	0.04965664	0.0052101468	0.0316731309	0.1234127507	0.1046810376	-0.0899903676	0.0244898313	0.0810992426	0.0307986204	0.0287109562	-0.0407021938	-0.1188454974	-0.0584873842	0.0151148856	-0.0581434026	0.1828618663	-0.0095718907	0.0502459683	0.0676279522	0.0200609306	0.069591013	-0.0938431482	-0.1178647713	0.1180599839	-0.0474802975	-0.0235153602	-0.0527894584	-0.0899157665	0.1085197054	0.0137267084	-0.0372362391	-0.0079635853	-0.0466801182	-0.0631229958	-0.0480268696	-0.0789454456	-0.1065983141	-0.0660209463	0.0066260906	0.1733723597	0.0314536329	0.0201870743	-0.0615047697	-0.0198506341	-0.0917805767	0.0750703135	0.0827891534	-0.1178465737	0.0229372794	-0.08104953	-0.0561548611	0.0744603668	-0.16086488	0.0339117546	0.0626498193	-0.0082507709	-0.0162559315	0.1569331764	-0.00105306	-0.0344087019	0.0915818075	0.0915746076	0.0052995673	-0.0405298577	-0.1158876191	0.0050238469	0.0457258649	0.0408399474	-0.0866153656	0.0144722352	0.0649037979	-0.1215564180667172	0.0056348898341554	0.0147759627732105	3.175198344306789e-05	0.069060197104477	0.0588387125274323	0.0034619940918858	0.0047693108241092	-0.1014394217145024	-0.1012068538950075	0.0102428272753253	0.0102899562777726	-0.0006950519588433	0.0006668655798983	4.447097016532292e-07	4.830972254919084e-07	0.0007079393789672	-1.187012707100062e-06	1.4089991668170177e-12	5.011781642924648e-07	-0.0012657511561349	0.0003852666494199	1.4843039115523618e-07	1.602125989256836e-06	0.0	0.0	0.0	0.0	0.0
908789.5667513828	2331.281703759334	825898476636.166	5434874.382283024	1383716.704079861	9763.190009610496	95319879.16375816	1914671917149.6335	932682.9414794652	-640.7399049063679	410547.62573942135	869897469326.7876	976366.0816539228	935930.0489039546	1.118439	23.094257	0.146847696730955	0.0818581285049267	0.0391665522	0.0565540638	0.145678992	-0.1690810695	-0.0553480878	-0.0398685548	-0.1200408449	-0.0409281043	0.1247990944	0.0778867745	0.0574098316	-0.0048082776	0.0066792722	-0.0851488066	-0.0454322206	-0.0472563294	0.0700976589	-0.019194447	0.0912043752	-0.0922672704	0.0004255316	-0.0014113222	-0.0230914492	0.0035096501	0.0556456974	0.0425111491	0.1486352999	-0.0503961725	0.0886325868	-0.043083226	0.0569650861	0.0359236424	-0.0562437754	-0.1203006161	0.0035470686	0.0061863845	0.0720683673	-0.0252067855	0.0387172895	0.1085785794	0.0091552982	0.1864210053	-0.0533423316	0.0019909812	0.0040091298	-0.019111208	0.1157806926	0.0452240818	-0.0805280298	0.0489779794	0.0702104623	-0.0399045524	0.0525817966	0.0983265903	-0.0667623883	0.027339428	-0.0399474199	0.0704689282	-0.0660857222	0.0207401329	-0.0943593568	0.0160702273	0.04252898	0.0496750798	0.0147035392	0.0256286194	0.0738263713	0.0723135835	0.0560988725	-0.1450748969	0.0157828575	-0.1068523219	0.0705888545	0.0072880145	0.0306773165	0.005939874	0.045115073	-0.0044471931	0.0499234781	0.008247689	-0.1151179887	-0.0092519352	0.0948614468	0.0424319381	-0.1039409916	-0.1204094232	0.0284428096	0.0743111519	0.0594284392	-0.0950267475	0.1039223346	0.0822625097	0.0133426045	-0.0664411675	-0.1676829677	0.0054408893	-0.0125942008	-0.1251091117	0.0808321956	-0.0069031228	-0.0114501639	0.0957114822	-0.0080464361	-0.0091182619	-0.03714082	0.0288776959	-0.0155340799	0.1124919759	-0.007524383	-0.0206282318	-0.0881955685	0.0192567962	0.0587790397	-0.1214512425917035	0.0001051754750136	0.0147504043270688	1.1061880544356184e-08	0.0173121574786847	-0.0517480396257923	0.0026778596051125	0.0002997107965667	-0.0532082406560334	0.048231181058469	0.0023262468262948	0.0028311168737103	-0.00124391500019	-0.0005488630413467	3.012506381563494e-07	1.5473245276976878e-06	0.0007090278616437	1.0884826765000062e-06	1.1847945370406173e-12	5.027205085870377e-07	-0.0016510656435453	-0.0003853144874103	1.484672542083392e-07	2.726017759295655e-06	0.0	0.0	0.0	0.0	0.0
907537.6568910612	-1251.9098603215534	823624598675.3176	1567278.2983703313	1380204.7165922618	-3511.9874875992537	12334056.11305372	1904965059703.5256	933335.4063361356	652.4648566703545	425710.3891898663	871114980720.6393	976056.1114793884	926778.8500090176	1.185888	24.486988	0.1158004204812864	0.0648183130713724	0.1002244932	-0.0526424454	-0.1239905299	-0.0421394513	-0.13397964	-0.0547630931	0.0838809108	0.0847270674	-0.0366156522	0.0427183661	0.024750186	0.0399473166	-0.0558206335	0.0875542933	0.1441126208	0.1375890351	-0.012558349	-0.0747632611	0.0589892255	-0.0311186665	0.0581924629	-0.1181063047	-0.147263691	0.0098946468	0.0379126981	-0.0785452404	-0.0347479242	-0.0891057822	0.0616485033	-0.0327323924	0.0810296812	0.0678907022	0.0489256443	0.0304747543	0.0271990178	-0.0423646659	0.0928351533	0.1062438583	-0.0522692781	0.1157757329	0.077597971	-0.1342289002	-0.0501454433	-0.0876039102	-0.0059355232	0.0451149406	0.0693217053	-0.1492608143	-0.2028360898	-0.1735451028	-0.1369888964	0.0016458316	-0.0745705521	-0.0668936353	0.1241639773	-0.0212272857	0.0982894977	0.1163879904	0.0222129783	0.0248851344	-0.1287154968	-0.1469673909	0.0178723421	-0.0159974279	-0.0844341095	-0.0169075774	0.05708377	0.0665709896	0.0908633963	0.1102399015	0.0759257382	-0.0223613826	0.0136300365	-0.0811123202	0.0438505616	0.1059637398	0.0868360187	-0.0676214561	0.0595618958	-0.086764206	-0.0440620172	0.0211639871	-0.0907521918	-0.0055641097	-0.1688273291	0.0459748038	0.0887303709	-0.0413181513	0.0496577155	-0.0830271312	0.0675155055	0.0053318383	-0.0983671682	0.1572928129	-0.0805646677	0.0596870804	0.1216902585	0.0370846219	0.0631904004	-0.1134404607	-0.0413506762	-0.0350028649	0.0987577075	-0.0620597066	0.0166566562	-0.0085105933	0.0830546866	-0.02804536	-0.059578612	-0.1265421096	-0.089737086	0.0240075741	0.0524223074	-0.1394384214433301	-0.0179871788516265	0.0194430733746077	0.0003235386030404	0.0607835377710301	0.0434713802923454	0.0018897609045217	0.0036946384639622	-0.012722508770679	0.0404857318853544	0.0016390944862928	0.00016186222942	-0.0014668999511994	-0.0002229849510094	4.972228837666451e-08	2.1517954668288024e-06	0.0007092508717425	2.230100988000932e-07	4.9733504166827314e-14	5.030367990674962e-07	-0.0017049802714763	-5.391462793100013e-05	2.906787104938179e-09	2.906957726123398e-06	0.0	0.0	0.0	0.0	0.0
905754.2335250578	-1783.423366003437	820390731548.565	3180598.902407029	1372918.9360119049	-7285.78058035695	53082598.66510645	1884906404860.0608	933933.473108462	598.0667723264778	357683.86416101106	872231732192.4344	977907.4095279257	912858.4835060335	1.281168	26.454386	0.074632811536134	0.0463562289979376	-0.1168486662	0.1089528415	0.0382100822	-0.0158964344	0.0181702472	-0.0646026786	-0.0552605504	-0.0404278339	-0.0965811896	-0.0454407395	0.0697260832	0.0885821127	0.0507747862	-0.0210508605	-0.0752632723	0.043725399	0.1252201422	-0.0327731852	-0.1035352562	0.0585084541	0.0235792165	-0.0776699653	-0.0338899061	0.0067291396	0.0001354267	0.0078992156	0.0949638548	-0.0759723517	-0.1344307106	0.1551935963	0.1039139273	0.049238826	0.0010780724	-0.0340696276	0.0094967742	-0.0228583095	-0.1353507859	-0.0086280177	0.0321761952	0.0055176091	0.0823648046	0.0753649912	0.1127023459	-0.0574838344	-0.1217443746	-0.0379302285	0.1041534477	0.0582149722	-0.0013277065	0.0149176402	0.0521938727	-0.1007142713	0.0625156594	-0.0535664753	-0.02866861	0.125692323	0.1019749348	-0.0319473233	-0.0401021994	-0.0341793727	-0.002947305	-0.0299980934	-0.0646451664	-0.0475734472	-0.0555694443	0.0278711696	0.0194949704	0.0405903629	-0.0382050959	0.0535777929	-0.1123302933	-0.1573511609	0.1173089946	0.0401299891	0.0046573387	0.0455929363	-0.048932268	0.053955073	-0.0571674033	-0.0246552005	0.0621426995	0.0305706093	0.0486694932	0.1303328856	0.0165557502	0.0659623032	-0.1056547303	-0.1029762191	0.008858222	-0.0259227258	0.0726489366	0.0545351199	-0.0341594874	-0.091263239	-0.0240878743	-0.0456257709	0.1583459411	0.0695499998	-0.0513869586	0.0477644263	0.0937450978	-0.0568113984	-0.0426504951	-0.0063985125	-0.0349067218	-0.0538334507	0.1680250108	-0.0154843428	0.0258458829	0.1706577595	-0.0912392418	0.0287162347	0.0458586883	-0.1384790240966111	0.000959397346719	0.0191764401147497	9.204432688914866e-07	0.0957523403365741	0.0349688025655439	0.0012228171528679	0.0091685106799311	-0.007808222577978	0.004914286192701	2.4150208783771692e-05	6.09683398272454e-05	-0.0008459167364388	0.0006209832147606	3.856201530144096e-07	7.155751249872702e-07	0.0007082014560035	-1.049415739000012e-06	1.1012733932609413e-12	5.015493022854774e-07	-0.0016512063933525	5.377387812380004e-05	2.8916299684733e-09	2.726482553448171e-06	0.0	0.0	0.0	0.0	0.0
