global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
926158.4828994452	-1455.8886468027486	857769535446.6019	2119611.7518891385	1485074.9611589068	-21292.35102479765	2205447640261.1284	453364212.1632016	926497.55734194	-2844.0803873072146	858397723760.5814	8088793.249465556	1006864.7387530194	1026125.3949089656	1.186559	28.734186	0.1495051122085784	0.0904865323190937	0.1237960082	0.0535804029	-0.0302889567	-0.0313715893	0.0964467083	0.085712339	0.111924637	-0.0639974932	0.0503398941	0.0145942307	0.0384087853	-0.060088734	0.0471419131	-0.0758293612	-0.0676098549	-0.0675368872	-0.0399831245	-0.0055117465	-0.093624521	-0.0136179428	-0.0325695008	0.0317508011	0.105683948	0.0443931344	0.0880537505	-0.083675976	0.076185301	0.1045818772	-0.0856684198	0.0609790517	0.0666203241	0.0733647996	0.074702988	0.0528056582	0.0465408323	0.1385862766	0.0140878719	0.0744805502	0.0136356968	-0.0905387995	-0.0102767212	0.1427072648	-0.0841584967	-0.043547987	-0.0735648606	0.0577286798	-0.0264607165	-0.0968934681	-0.0435206074	-0.056514891	0.0514170888	-0.0578797587	0.0146412275	-0.05795829	-0.058658634	0.0632079707	-0.0343268804	-0.0168543168	-0.0114383566	-0.043676928	-0.043540195	-0.0962573291	-0.0854899602	-0.1033152338	0.0730356213	-0.0548146239	-0.1901310755	0.0411183439	-0.1279089239	0.0402130705	0.1111607861	0.0980750792	0.0235954189	-0.0226256435	0.0667734538	0.0586031014	0.01055479	-0.0504678924	0.0278816757	0.1354573325	-0.0398266874	-0.0387823774	-0.0997643275	-0.0435243061	-0.0624161375	-0.0591201978	-0.0189920135	-0.1359287088	0.0263733906	0.0864926611	-0.026661098	0.0903930673	0.033663741	0.0724677001	0.0248677418	-0.1390359355	-0.1052018558	0.0751965824	-0.0313600711	0.0	0.0255295820729344	0.0087920869042932	7.730079213264399e-05	0.0006517595608186	0.0685169533147842	-0.083784837368725	0.0046945728915403	0.0070198989729037	-0.197061158784308	-0.0236063664281402	0.0388331003014142	0.0005572605359396	0.0017929481149419	1.1914415897399874e-05	1.4195330617621482e-10	3.2146629428737123e-06	-0.0027050397842169	-0.0003128164976725	7.317240234196213e-06	9.785416121615165e-08	-0.0011500780285805	-0.0003417055165784	1.3226794718236095e-06	1.1676266006011122e-07	0.0	0.0	0.0	0.0	0.0	0.0
925283.9775116123	-874.5053878328763	856150439039.71	764759.6733487294	1491421.8961285425	6346.93496963568	2224339272251.6567	40283583.50878427	925729.002925917	-768.554416022962	856974186858.2125	590675.8903883961	1007799.7796459844	1027201.0918279528	0.944988	22.88422	0.0689037573706118	0.0367488433088801	0.0591663634	-0.0646884531	0.0586875379	-0.0553230091	-0.0637780135	-0.0677775542	0.0484905282	-0.0519662041	0.0173293024	0.005632544	0.055250878	-0.0727816127	0.0185844217	-0.0536188368	-0.0556802313	0.0347316846	-0.0337741429	-0.0230362523	-0.0657132633	0.0314220583	0.1520204595	0.0828882682	0.0432983031	0.0374044552	-0.0385513583	-0.0581501959	0.0858259356	-0.0982094648	-0.0459441561	-0.0324478974	-0.0820980304	0.1275999053	0.0949498612	0.008967466	0.053680006	0.0892468198	0.0617574249	0.0273909078	-0.014177882	-0.1672345957	-0.1302596953	-0.0962187743	-0.0413063509	-0.0845348504	-0.0489133269	0.0992134986	-0.0278698256	-0.0196831285	0.0052608384	0.0933728267	-0.0392408039	0.0258130237	-0.1528632152	0.0615444864	0.0074636694	-0.0651672206	-0.1031160488	0.0396495732	0.1130747359	-0.0045550566	0.0481130007	-0.0901292848	-0.0523804579	-0.0194966964	0.0489811483	0.0010746468	-0.0653122212	0.0203507072	-0.0427116252	0.0086928235	-0.03928518	0.1016557309	0.0465033891	-0.0411819988	-0.0598524101	-0.059609566	-0.0196815104	-0.0888190115	0.0529053194	0.1033870194	0.005382225	-0.0648591787	-0.0295746496	0.0370226376	-0.0927395443	0.0235022225	0.0246163013	-0.0493002622	-0.0268044345	0.1496962398	0.0232395714	-0.0806604844	0.138412015	0.0416257099	-0.009538821	-0.0934079879	-0.1062016776	0.0788453231	-0.0383474405	0.0	0.0255642831523488	3.470107941440023e-05	1.2041649125245115e-09	0.0006535325730934	0.0371506204623273	-0.0313663328524569	0.0013801686007358	0.0009838468366111	-0.2073591100832885	-0.0102979512989805	0.0429978005345333	0.0001060478009561	0.0020652377536199	0.000272289638678	7.414164733139594e-08	4.265206978976971e-06	-0.0026120062729675	9.303351124939976e-05	6.822576770021571e-06	8.655234215392192e-09	-0.0009713057357127	0.0001787722928678	9.434348322283894e-07	3.1959532697210493e-08	0.0	0.0	0.0	0.0	0.0	0.0
925007.2918895684	-276.68562204390764	855638490048.8733	76554.9334458241	1496329.84090334	4907.944774797419	2239002992777.8145	24087921.91246129	927314.473968388	1585.4710424710065	859912133631.2682	2513718.4265141003	1007571.7712296196	1006042.6802373392	1.067927	25.861364	0.1805141222172863	0.1201416645869384	-0.056866551	-0.0469396683	-0.1347007667	-0.0683306259	-0.0755007871	0.0861726542	-0.0879017634	0.0147183502	0.0818411929	-0.0658265933	-0.0226203018	0.076501808	-0.0530801449	0.0015276893	0.0549174617	0.0436580143	-0.0608347501	-0.0625062291	-0.0746584432	-0.0449958623	-0.0684594239	0.0458077716	-0.0120779263	0.0749190708	-0.0249267639	-0.1386194998	-0.0101638344	-0.1393171758	0.0502964023	0.043582804	0.0951699459	-0.0250717203	-0.105689664	0.0401284958	-0.1100997484	0.0033272679	0.0341739278	0.0546332436	0.011864134	0.0288032235	-0.0369641879	-0.0667940934	0.0248998479	-0.0503405589	-0.065880492	-0.0861807658	0.0186932518	0.0096669024	-0.0210587183	-0.0298560324	-0.0310175037	-0.0635183466	-0.1509343989	0.0227380259	0.0291693695	0.1501973274	-0.0517981538	-0.0154890043	0.0122956287	0.0489091391	0.0269757601	0.0292152281	-0.0208327317	0.0219838373	0.0637513153	-0.1113953707	0.1125566661	-0.0110698796	-0.1168874255	0.0588599351	-0.0040726756	-0.0404771479	-0.0557348909	0.0040364823	0.0388993862	0.0322264798	-0.0042666752	0.0490062054	-0.0002599615	-0.0106397865	0.0279183095	-0.0750722427	-0.1374613814	0.067038603	-0.0156345651	0.0251688493	-0.0574139276	-0.0751823047	0.0391698451	0.0306579138	0.0454542667	0.0415233916	-0.0095804416	0.1239674463	0.0260650657	-0.0853852319	-0.1071542885	0.0823538796	-0.0451814325	0.0	0.0332092378789923	0.0076449547266434	5.844533277242876e-05	0.0011028534805034	0.1536410252072926	0.1164904047449652	0.0236055646267479	0.0135700143976458	-0.1955478985351959	0.0118112115480925	0.0382389806215312	0.0001395047182337	0.0015131423239048	-0.0005520954297151	3.048093635123011e-07	2.2895996923920185e-06	-0.0025800061520708	3.2000120896700113e-05	6.656431744723177e-06	1.0240077374034231e-09	-0.0006640502623728	0.0003072554733398	4.409627509573846e-07	9.440592589732596e-08	0.0	0.0	0.0	0.0	0.0	0.0
929533.9904734412	4526.698583872756	864033439445.4795	20491000.06923561	1497606.835652834	1276.9947494941298	2242826234194.0947	1630715.590235575	929618.2208313224	2303.74686293432	864190036501.5933	5307249.6084797215	1009420.5203993056	1022783.3615265453	1.233934	29.881454	0.2172375181479773	0.1374508628452047	-0.011189474	0.1664975821	0.0493787338	-0.0109176652	0.0686611384	0.0496199058	0.0537637259	0.0885273462	0.0152406338	0.1284717543	0.0210397412	0.0430882535	0.0834541345	-0.0534662288	-0.0060191579	0.0382322021	0.0112175678	-0.0044169822	0.062309714	0.0148702727	-0.0299739124	0.0469133661	-0.0117797879	0.0728541884	-0.0806616597	0.0454061227	-0.0129840862	0.0284139039	0.012313906	-0.0185163212	0.0729987332	0.0366262937	0.0194756474	0.0840824586	-0.0232839009	-0.1342639114	-0.1711882173	-0.0385104578	0.0233589787	0.0085742451	-0.0820526296	0.0428415451	0.0324245379	0.0079761177	0.0230494356	-0.0005376002	0.0696224544	-0.0981715086	0.0271112249	0.040032373	0.024350656	0.0438177615	0.0441486939	0.0209203667	0.0979790572	0.0624121492	-0.0155691564	-0.015135026	-0.0132961398	-0.0450231404	0.0766508296	0.0172400577	0.0148263233	-0.106087974	-0.1615933806	-0.0584639944	0.1542368159	-0.013869988	0.056935454	0.0051542255	0.0357563439	-0.0508007722	0.0836697188	-0.0309970515	-0.038593711	-0.0270989836	0.0121441844	-0.0964087871	-0.023813283	0.0028696846	-0.0186061614	-0.109148534	-0.0365023303	-0.0776702175	-0.1724412496	-0.0070611299	-0.1388748742	0.0205790912	0.009523364	0.0336557556	0.0988690565	-0.0669416709	0.0393130429	0.0267383046	0.0256873685	0.0050730389	-0.1080592651	0.085716014	-0.0518347133	0.0	0.0252783570782355	-0.0079308808007567	6.28988702758128e-05	0.0006389953365747	0.027027038342311	-0.1266139868649816	0.0007304608015567	0.0160311016698457	-0.2448445806313799	-0.0492966820961839	0.0599488686645562	0.0024301628656922	0.001926287631847	0.0004131453079421	1.706890454746552e-07	3.710584040606723e-06	-0.0023920830006722	0.0001879231513986	5.722061082104916e-06	3.531511083158123e-08	-0.0005971993539925	6.685090838030004e-05	3.5664706840905933e-07	4.46904395127127e-09	0.0	0.0	0.0	0.0	0.0	0.0
927081.0415825796	-2452.948890861589	859479257661.8407	6016958.261179102	1491955.679845648	-5651.155807186151	2225931750623.689	31935561.95709376	926557.7677666504	-3060.4530646719504	858509297008.7181	9366372.961059934	1004525.0884661836	1001357.9106869644	1.253384	30.352455	0.2190305298960358	0.1400276585979681	0.0535587194	0.0125851295	-0.1567640272	0.0518588534	-0.0312770961	0.0074396937	-0.0257125627	-0.0701903854	-0.0403923676	0.0926528059	-0.0648167554	-0.0482765104	-0.0406682136	-0.0908550873	0.0041179025	0.039857298	-0.0177813766	-0.0435367368	-0.032580593	0.0130106377	-0.0941548079	-0.0271755003	-0.044569632	0.0125194191	0.0888691536	0.0754784859	-0.0604608695	-0.1198743563	0.0849406848	0.0140312432	-0.1025730092	-0.1669767865	-0.0265790043	0.0243379848	0.0059757696	-0.0270477076	-0.1496070995	0.1234234854	-0.0303825334	-0.0417441187	-0.1049145082	0.2235159218	-0.1385322063	-0.0477016023	0.0798609445	-0.0174895257	-0.1046614099	-0.0250422951	0.0104318142	0.0181793874	0.0710667463	0.0339746549	-0.0236352901	-0.0340404531	-0.0020687711	0.015851788	-0.0228494621	-0.041740766	-0.0395054592	-0.0769467327	0.0285298712	0.0316029017	0.0851200301	0.1963080842	-0.0030901846	-0.0079666056	0.1468678742	-0.0063219741	-0.0131373982	-0.0107437636	0.0697761762	0.0224194325	-0.1060285092	-0.0172828433	-0.011486948	-0.0152609111	-0.0102713725	0.0940559441	0.0210362431	-0.0055323636	-0.0494325622	-0.0196132657	-0.1258956031	0.0253637501	-0.0042750926	0.0785238023	-0.0312708418	-0.0746035213	0.0936590608	0.0590875622	-0.0379257965	0.0278493323	0.0029775053	0.1251863986	0.0297060142	-0.0069179462	-0.1089162049	0.0889257484	-0.0582806721	0.0	0.0250489308593131	-0.0002294262189223	5.2636389929028507e-08	0.0006274489371946	0.1522625678048115	0.1252355294625005	0.0231838895545148	0.0156839378397528	-0.192487706220362	0.0523568744110179	0.0370515170459763	0.0027412422980911	0.0011682089649231	-0.0007580786669238	5.746832652451172e-07	1.3647121857267006e-06	-0.0023918928717225	1.9012894970004898e-07	5.721151509796907e-06	3.614901751404376e-14	-0.0006631045541908	-6.59052001983e-05	4.397076497885796e-07	4.3434954131780024e-09	0.0	0.0	0.0	0.0	0.0	0.0
930918.6561223584	3837.614539778792	866609544316.6577	14727285.355921583	1508132.3956224695	16176.715776821598	2274463322725.9688	261686133.3240688	926970.524402751	412.7566361005884	859274353111.5112	170368.04064507352	1013224.8759624094	1028706.991981908	1.363777	33.025776	0.3224473663544222	0.1807317682917664	0.0204515236	-0.171798673	0.1116819184	-0.0574062889	0.0943998663	-0.1445661825	0.0949202462	0.1262902394	-0.0512377725	-0.0239778115	-0.0674389828	-0.0832879987	0.0851363596	0.042805647	-0.0031499694	-0.0828890965	-0.0334731248	0.031111842	-0.0126854086	-0.0297037782	-0.013682964	0.0349546278	0.0282515773	0.1513043552	-0.0810329477	0.0134637632	-0.0966388965	-0.0714014704	0.0152665148	0.0537042896	-0.0484164462	-0.079020484	-0.0406479877	0.0418730512	-0.061129176	0.0944129797	0.0687988532	0.1253509287	0.0227176178	-0.0172093716	0.0718292929	-0.0488351131	0.0714993437	-0.0229212428	0.0617434818	0.1375706615	0.0902480746	0.0204226924	-0.0596134917	-0.0778560923	-0.0524514977	0.0364740124	-0.0755626417	0.1170226019	0.0164898135	-0.0603724295	0.0210525524	-0.063883015	-0.0980197692	-0.0110501877	0.1240952057	0.0746768363	0.057345783	0.0295392794	0.0757288448	0.044950172	-0.0255351233	-0.0162570503	-0.0199663197	0.0091401388	-0.0745023083	0.0801979757	0.1311639151	-0.0044971197	0.0506420293	0.0622561756	0.0241484882	-0.1705398154	-0.0344058915	0.0396229318	0.0529903502	0.0316083384	-0.0269568938	0.029390221	0.1244816544	0.0167095562	-0.0071512858	0.0004237256	0.0624503991	0.1468615341	-0.0572098192	0.0520494092	0.0900940823	-0.004004509	-0.0255626572	0.0725441901	-0.1097247271	0.091977376	-0.064493527	0.0	0.0492663013179281	0.024217370458615	0.0005864810319297	0.0024271684455488	0.0125187408363558	-0.1397438269684557	0.0001567188721278	0.0195283371757896	-0.2993467516288035	-0.1068590454084414	0.0896084777107165	0.0114188555856033	0.0015673049663742	0.000399096001451	1.5927761837425634e-07	2.456444857621232e-06	-0.0028431678979261	-0.0004512750262036	8.083603695797518e-06	2.0364914927506e-07	-0.0008452759969143	-0.0001821714427234	7.144915109594637e-07	3.318643454396143e-08	0.0	0.0	0.0	0.0	0.0	0.0
927421.895509746	-3496.7606126123574	860111372270.8903	12227334.78191715	1501880.035235324	-6252.360387145542	2255643640238.458	39092010.410746746	925159.074897442	-1811.449505308992	855919313865.0907	3281349.3102841927	1006050.92212032	1038513.9232998012	1.333361	32.289219	0.3475837531032345	0.2089414217670808	0.0476451551	-0.0573648775	0.0171192779	0.1403945928	-0.0980044472	-0.1127550267	-0.0539847956	-0.1138904691	0.1594705693	-0.0094728481	0.0183102787	-0.0659043197	-0.0964956262	0.1073438237	0.1027846867	0.0875696092	0.1245885941	-0.0113683098	0.0149050682	0.0375675377	0.0068295389	-0.0383996749	-0.022731786	0.1040178133	-0.0124351951	-0.0367342783	-0.0064140727	-0.001386013	0.0632114263	-0.1718905803	0.1274719971	-0.0782879332	0.1307394038	0.0531363539	-0.0610106387	0.0780464318	-0.0752059975	0.0483800561	-0.0780982518	-0.1542178065	0.0184902633	0.0278205303	0.1187035528	-0.0170123611	-0.0746120082	0.0403662401	-0.107264806	0.1615688407	0.1143247812	0.0383834418	-0.1362674737	-0.0830918156	0.0791119996	0.0017680764	0.033108629	0.0547821866	-0.0815238449	0.0490081397	-0.0761775429	0.0064255105	-0.0504599259	0.1113920303	0.0458300161	-0.1109315522	-0.0098844549	-0.0932219182	0.0250900239	0.0412182232	0.1863775025	0.1675517092	0.0156912074	0.0997465389	-0.1155219263	-0.0421173365	-0.0563014164	-0.0632155184	-0.0472117528	0.1001847186	0.0295806331	0.0244466169	-0.0164571118	0.0338462469	-0.0384994985	0.0532961582	-0.0536540631	-0.0102510925	0.0411510042	-0.0551731418	0.0977340178	0.1412398542	-0.0665743574	-0.0491553553	0.0843739017	0.0390871508	-0.0268612218	-0.0325061448	-0.1104844722	0.0948654713	-0.0704484286	0.0	0.0254454198434643	-0.0238208814744638	0.0005674343942204	0.0006474693910101	0.1736396142605372	0.1611208734241814	0.0301507156405481	0.025959935852971	-0.1698282935864341	0.1295184580423694	0.02884164930248	0.016775030973673	0.0017791473828465	0.0002118424164723	4.487720941682344e-08	3.16536540988955e-06	-0.0025690991464057	0.0002740687515203	6.600270424062497e-06	7.51136805599507e-08	-0.0006687163616626	0.0001765596352516	4.471815723552653e-07	3.1173304800213335e-08	0.0	0.0	0.0	0.0	0.0	0.0
930381.9644806792	2960.0689709332078	865610599830.9279	8762008.312681576	1500838.721659919	-1041.313575404929	2252516868433.78	1084333.9623225967	929859.9823238417	4700.9074263996445	864639586727.2952	22098530.63157933	1008906.4401985204	1011703.5764850444	1.517466	36.747585	0.281597345174461	0.1635057231396485	-0.0759351626	0.1077032376	-0.054228233	-0.1502246541	0.0347391065	0.1086739411	0.1003808991	0.0836102191	0.1372654411	-0.0052676615	0.0287395574	0.0821715962	0.0723867291	-0.1014440065	-0.0254982902	-0.0977844731	-0.0489981913	-4.84907e-05	0.0523063322	-0.0070562822	0.006347675	0.0062060699	0.036054957	0.1610070873	0.1727329259	-0.0854996031	0.0909309781	-0.0636626866	-0.1044897488	0.0003366909	-0.063789246	-0.0279974007	0.1065560168	0.0456813338	-0.0729626528	-0.0617184787	-0.2190523893	0.0161142541	-0.043626678	0.1026743556	-0.0354946622	0.1150725286	-0.0839047718	0.0170968745	-0.0882933973	-0.027149072	0.0792980917	-0.1538432282	-0.0051930673	-0.0634522876	-0.0218857582	-0.0273318096	0.0816834826	0.1168479857	0.0643872243	-0.0024809455	-0.2387165798	0.0646601416	-0.0396354622	0.0472592004	-0.0502358077	-0.0549211312	0.0638621474	-0.0029330122	-0.0158759136	0.0435585179	0.0844825452	0.0184827334	-0.0007264367	-0.0105453819	0.2414502253	0.0350250083	0.1066641459	-0.0044621067	0.1036218339	0.1250006609	0.069599597	-0.1019133535	-0.0772619868	-0.0404656354	0.0271858559	-0.0971374868	-0.0411624477	-0.064643251	-0.0426384106	-0.1164677486	-0.0257431591	-0.1166630285	-0.0207167278	0.0852914671	-0.0296556144	0.0981630501	0.0692368505	0.0434953899	0.0411716627	0.0292057268	-0.1111951025	0.0975848992	-0.0761215592	0.0	0.0534182690712583	0.027972849227794	0.0007824802939208	0.0028535114705693	0.0405370021519644	-0.1331026121085728	0.0016432485434683	0.0177163053501251	-0.2585261707353083	-0.0886978771488742	0.0668357809550617	0.0078673134107167	0.0019387014187212	0.0001595540358747	2.5457490363905066e-08	3.7585631909515936e-06	-0.0027719231424365	-0.0002028239960307	7.683557907575042e-06	4.113757336590194e-08	-0.0009428184635415	-0.0002741021018789	8.889066551947548e-07	7.513196225443088e-08	0.0	0.0	0.0	0.0	0.0	1.0
929800.4137160372	-581.5507646420738	864528809346.5139	338201.2918557807	1502797.1807945345	1958.459134615492	2258399366604.001	3835562.181958862	930029.484978282	169.50265444035176	864954842928.9685	28731.1498623253	1008782.1871414554	1028218.5634950896	1.36949	33.164124	0.1284561834655834	0.0697335401258599	-0.0740248539	0.0228464064	0.0615464658	0.1244428472	-0.0162977267	-0.0611826731	-0.1465093699	0.0292257782	-0.0165112216	0.1616048636	0.0711316509	0.0813461873	0.0300233967	0.0256862996	0.0892828251	0.101072211	0.1442450927	-0.0589400984	0.0253451509	0.0828620876	0.0803603667	0.0308271763	-0.0308383808	-0.0104968445	0.0518115894	0.0107518922	0.0877847801	-0.0767145825	-0.0322818095	-0.0958115627	0.0449408368	-0.0097715475	-0.0050617723	0.073621613	0.0215605956	-0.0254385716	0.0036637929	-0.0243630399	0.093518459	0.0114483184	-0.0410322888	0.0617697061	-0.0636159571	-0.0832243209	0.0054234148	-0.0783469033	0.0295538947	0.0699809514	0.1609749081	0.1020798625	-0.0285166125	0.0717502887	-0.0246362564	-0.1041230057	0.0147540791	-0.0231658743	-0.0328705822	0.0237958502	0.0730311498	-0.1209111225	0.0224928435	-0.0629015845	-0.0171016679	0.0242236986	0.0610143132	-0.0355783632	-0.0268327421	0.0376899119	-0.0727923323	0.190567026	0.0005865679	-0.0107747157	-0.0367188077	-0.0701611103	-0.130071651	-0.1169201116	-0.0415970756	0.0129006893	-0.0238161753	-0.0076939711	-0.0036833347	-0.0690191221	-0.035679309	-0.0211466174	-0.168531459	0.0375813035	0.0135672705	-0.0450338429	0.0423332129	0.086737347	0.079536104	-0.0587253572	0.0895218323	0.1018940185	0.0375826608	-9.10859e-05	-0.1118563022	0.1001308247	-0.0814902283	0.0	0.0254830319107384	-0.0279352371605199	0.0007803774752144	0.0006493849153637	0.0762816207684977	0.0357446186165333	0.0058188856670689	0.0012776777600414	-0.2059833493741081	0.0525428213612002	0.0424291402193758	0.0027607480765949	0.0020771394391833	0.000138438020462	1.9165085509464805e-08	4.3145082498107136e-06	-0.0027250454447229	4.687769771359986e-05	7.425872675805029e-06	2.197518542927645e-09	-0.0010021728719124	-5.93544083709001e-05	1.0043504651971478e-06	3.5229457930595763e-09	0.0	0.0	0.0	0.0	0.0	0.0
928423.2718545896	-1377.1418614475988	861969771721.1812	1896519.7065513572	1477458.8386892714	-25338.342105263146	2182884620021.0503	642031580.6433512	925304.299800917	-4725.185177364969	856188047230.0653	22327374.96038961	1003334.0238715278	1019235.5541041922	1.292111	31.290293	0.1890928377270799	0.0962829500697477	0.0986280847	0.1052603754	-0.0311658135	-0.0722138682	0.0880542282	0.0875784193	0.1174591455	-0.0797791134	-0.1007125959	0.0181583689	-0.0352833436	-0.08366453	-0.0228714593	-0.0564218228	-0.0510523058	-0.0202092045	-0.1034249969	0.019664557	-0.0599194852	-0.0488441167	-0.1589329341	-0.0274824263	-0.0292732811	-0.0473012785	-0.0391342677	0.1002926178	0.0418716874	0.0870452543	-0.068226393	-0.0427262619	-0.0974463584	-0.0468520096	-0.1254708441	0.0364280143	-0.091417422	0.0359418822	-0.0549096835	0.1048453808	-0.0392911704	0.1091647593	0.0615676626	-0.0791574635	-0.0783785007	0.038046583	-0.1898443278	0.0252174417	-0.0702612263	-0.0850475494	-0.0822304397	-0.0620215823	0.1420038814	-0.0788595205	0.0375398505	-0.024781469	-0.0875319776	0.0616872851	0.1149903946	0.0490577821	-0.0757424409	-0.0563233848	-0.0154164965	-0.1220341064	0.0334703247	-0.0402392718	-0.0218512174	-0.0269307084	-0.0455701	0.0530291422	-0.025470677	-0.0677412333	0.040340137	0.0160806187	0.018790579	0.0367934502	0.1197164382	0.1442327492	0.0244400695	-0.0200461819	0.0403946674	0.0699696222	-0.0588540475	0.0071330521	-0.0124036813	-0.0584366297	-0.0226371631	-0.0923675825	-0.0421237181	-0.0923681523	-0.0804697811	0.025234279	-0.1218434351	0.1525680227	-0.0879944851	0.1311132408	-0.0135175305	0.0319082444	-0.1124677771	0.1024987213	-0.0865329627	0.0	0.0443439160896446	0.0188608841789062	0.0003557329520101	0.0019663828941654	0.1487083328378702	0.0724267120693724	0.0221141682554187	0.0052456286211797	-0.2631757115891844	-0.0571923622150763	0.0692614551704735	0.0032709662957404	0.0017776140086649	-0.0002995254305183	8.971548352723282e-08	3.1599115638016952e-06	-0.0028605651599131	-0.0001355197151901	8.182833034108659e-06	1.8365593205232864e-08	-0.0006249604323465	0.0003772124395659	3.905755419987242e-07	1.4228922456325785e-07	0.0	0.0	0.0	0.0	0.0	0.0
930247.5157515015	1824.2438969119685	865360440561.8401	3327865.7954205647	1495834.5332742915	18375.69458502019	2237520950935.917	337666151.48194027	928571.3565094112	3267.0567084942013	862244764129.7281	10673659.536516964	1010953.1163383152	1045785.8551340651	1.35524	32.819042	0.2841131586518542	0.2028540896489445	0.1047021435	-0.0983831562	0.1356699887	0.0421130212	-0.0371886359	-0.11161444	0.0290552448	-0.0189456186	0.015677745	0.0140909548	0.0796790579	-0.0571365946	0.1213478503	0.0001791112	-0.0432989842	0.0511029985	0.0580429124	0.0141646045	-0.0865819752	0.0676460614	0.2068602688	0.113021168	0.0214714705	-0.0479312106	-0.0517526961	-0.0873014374	0.114673268	0.0367133698	-0.002883245	0.0618581227	0.023605711	0.2003995952	-0.009910924	0.1262524855	0.0818974603	0.0312378302	0.0879695673	0.1254962135	-0.1057135993	0.0986599492	-0.0478961178	0.1504945647	0.0408371142	-0.0239946154	-0.042025102	0.1314635593	0.0340464319	-0.0082656556	0.0434070146	0.13812443	-0.0164678027	0.0757048705	-0.0770059466	0.0181039339	-0.0213818217	-0.0856646064	-0.0733635402	-0.0156479149	0.1341946541	-0.0353870699	-0.0199504064	-0.0827206372	-0.219509564	-0.0541469874	-0.0560515452	-0.0052080124	-0.0874336828	-0.1453925136	-0.0234189878	-0.0084264401	-0.0163296982	0.0101558901	0.0933347827	-0.034221324	-0.1402738669	-0.114471889	-0.0809030666	-0.1772494014	0.007603265	0.0979060343	-0.0086308433	0.0178438587	0.0016088217	-0.0215227241	-0.0324197907	0.1883536757	0.0183191905	0.0129215205	-0.1021719834	0.0890313604	0.0856527692	0.025844198	0.1447407197	0.0761992392	-0.1261248959	0.0703481857	-0.1130292557	0.1046843788	-0.0912295932	0.0	0.039396977675139	-0.0049469384145056	2.4472199676911198e-05	0.0015521218499354	-0.0502614535183312	-0.1989697863562013	0.0025262137097753	0.0395889758826324	-0.2989364133786267	-0.0357607017894422	0.0893629792436771	0.0012788277924734	0.0024079229826625	0.0006303089739975	3.97289402701907e-07	5.798093090434269e-06	-0.0028140025629082	4.6562597004899935e-05	7.918610424053917e-06	2.1680754398407166e-09	-0.0004131173615149	0.0002118430708316	1.7066595438503258e-07	4.487748665936229e-08	0.0	0.0	0.0	0.0	0.0	0.0
