global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
988040.0995429708	-325.7691649888875	976223238304.8835	106125.548857557	1287482.1617714926	1145.1597936446778	1657610316879.7957	1311390.9529803211	958083.8817523055	-1781.302783267689	917924724473.5658	3173039.6056772154	973940.8921218488	953469.5012075529	1.067872	23.568512	0.0920493050588963	0.042128472256449	-0.1511082365	-0.0927477168	-0.0228242755	-0.1199076272	0.0729038437	-0.0427808296	-0.0362210933	0.0792842948	0.0910966233	0.1289187723	0.0165823364	-0.0098697224	-0.0110617963	0.1043377723	-0.0578021174	0.1028546591	0.0044916903	-0.055018188	-0.0275179517	-0.067023912	0.0938695681	0.0480063323	0.041915095	0.0273817161	0.0096623664	0.01493389	0.0063318388	0.1519118312	0.0284091208	0.0520900786	0.0047053946	-0.1478479058	-0.0112916208	-0.0877638612	-0.0211171443	-0.0917744563	0.0129170238	-0.0490953434	-0.0027011378	-0.1425371526	-0.021023306	-0.1040373174	-0.069088438	0.0151845231	0.0789979437	-0.0650541645	-0.0133724502	-0.0463591692	-0.1060730282	-0.0774740525	-0.0231698532	-0.0017416218	0.0003513976	0.0595849668	0.0170681143	-0.1087946653	-0.1121233916	0.0410983403	-0.0466531791	-0.0288044227	-0.0179833848	0.0368461347	-0.129661962	-0.0246472076	-0.0180744794	-0.0412680588	0.0686283599	0.0345529341	-0.0335343934	0.0589520721	0.060701003	-0.116480813	-0.0895229734	-0.0378114131	0.05908923	0.078539163	0.0202128187	-0.1036144289	-0.0170742376	0.0818918619	0.0713641989	-0.0597093274	-0.0891195395	0.1053306431	0.0754149914	-0.0627234308	-0.0139626098	-0.0217513374	-0.0389487893	0.0067891724	-0.0058768369	-0.0781589047	-0.0096622851	0.0912392418	0.0749846233853475	-0.0098924900144225	9.786135868545068e-05	0.0056226937442424	0.0998324580611296	-0.0129550742718577	0.0001678339493893	0.0099665196825272	-0.1780788933726995	0.021790093002096	0.0317120922648452	0.0004748081530399	0.0055600476823775	-0.0003919526568418	3.0914130230311414e-05	1.536268852054239e-07	-0.0001148784834752	-0.000399114394083	1.5929229956424025e-07	1.31970659655618e-08	0.0004033216500003	0.0001571659044855	2.470112153274532e-08	1.6266835335896448e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987328.9045370786	-711.1950058921939	974818365734.3876	505798.3364059977	1284340.4866989716	-3141.6750725209718	1649530485774.1511	9870122.261299651	961058.9523221344	2975.070569828851	923634309838.5186	8851044.895461764	976600.1998074228	944927.5242791276	0.991963	21.89316	0.1440247013693877	0.0818786750572888	-0.0875355813	-0.0975905079	-0.0253591074	-0.0990010977	-0.046056735	0.0998883878	-0.0790334434	0.0571637425	-0.031306851	0.1931429717	-0.054481172	-0.0158054677	-0.0127358674	0.0393880692	0.0274288045	0.1367442036	0.0500196815	-0.0559332802	-0.0234868942	0.0193242742	0.0944881274	-0.0448415458	-0.108262561	0.0269901367	-0.0297600387	0.0772817446	0.0414814414	0.0213462679	-0.0640900004	-0.0828820368	-0.0121504855	0.0081819566	-0.0447966154	-0.0776521156	-0.0245656281	-0.1139949431	0.0498457408	-0.1200326264	-0.0153641664	-0.0067014693	-0.0294035301	-0.0630422921	0.011937057	0.0043253092	0.1520969811	-0.0218289135	-0.0085472084	0.03839775	-0.1070534669	0.0801678151	-0.0030260136	0.0903202956	0.042092156	0.070793257	0.0068171085	-0.0279539886	0.0750641236	-0.0150641402	-0.0043685718	-0.0208089853	0.0622957603	-0.0287070755	-0.0637628297	-0.0008312406	-0.0221866076	-0.151485557	0.0739530372	0.0074426517	-0.0459389252	-0.0080188442	-0.0348852647	0.055583176	0.0739711737	0.0461958644	0.0957374094	0.0417863581	-0.0016716634	-0.0128302039	-0.0603986255	0.1372649204	0.1129834999	-0.0768751924	-0.0405108303	0.1042093653	-0.0328120051	0.0883499475	-0.0658384745	0.0870453728	-0.0688614686	0.0025651277	0.0554421414	-0.0799218096	-0.004835384	0.0866153656	0.0751196247270513	0.0001350013417037	1.8225362261826128e-08	0.005642958019133	0.0505384444009422	-0.0492940136601874	0.0024298997827307	0.0025541343624671	-0.2253954208695461	-0.0473165274968465	0.0508030957489598	0.0022388537743598	0.0063220834546519	0.0007620357722744	3.996873920758331e-05	5.806985182258415e-07	-0.0001517630425917	-3.688455911649999e-05	1.3604707012185822e-09	2.3032021096690145e-08	0.0005499844960224	0.0001466628460221	2.1509990403302223e-08	3.024829458650133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992552.6981935928	5223.793656514259	985160858691.3812	27288020.16583861	1290203.084239847	5862.597540875431	1664623998582.014	34370049.92627865	963614.9669384058	2556.0146162713645	928553804507.7048	6533210.7185928505	979294.331390056	951832.8510227604	1.152441	25.434994	0.2223830490039713	0.1293621440637513	-0.0746293726	-0.1335730931	0.1204113986	-0.0050348877	-0.0440543687	0.1629699671	0.0053664636	-0.0637859881	-0.1119684029	0.0393530614	0.1726485376	0.0919855461	0.1431773453	0.0468084023	-0.0248388383	-0.1180311997	0.1575205151	-0.0042001202	-0.1336320989	0.0831618464	0.0869829029	0.0415066441	0.0132136512	0.0198153507	-0.0303696776	-0.0097537704	0.0257694778	0.0017639832	-0.001783751	0.0723660354	0.1748603134	-0.0474998601	-0.0019181937	-0.0916197635	-0.1413074168	0.0496876831	0.1082363931	0.0029514957	-0.0385208304	-0.1200457995	0.0378839778	-0.0576553269	-0.020881305	-0.1959913473	-0.0423897149	0.0697842546	-0.1123861443	0.1020091223	-0.081908373	-0.0205877835	-0.0165222057	-0.0245828514	-0.0081267334	-0.0277820938	0.010735988	0.0399611297	0.0158507165	0.0905309084	0.1096050562	0.0552459763	0.0489515003	0.1290565459	-0.1592249779	-0.0962365149	0.0039565068	-0.0318217104	0.0234083366	0.0501048443	0.110573822	0.0330877518	0.0568717568	-0.0013336078	-0.0566685599	0.0168821657	0.0839250442	0.0508873521	0.0295277124	0.1181278899	0.0624875012	0.0384946998	0.1440426684	0.0139558077	0.0199160238	0.0297197557	0.0187155969	0.0572749522	0.066605351	0.104323541	-0.0498615556	0.017340965	-0.0361541014	-0.0816496581	-0.0	0.0816496581	0.0749953676607333	-0.000124257066318	1.543981852995815e-08	0.0056243051705685	0.1661234684019632	0.115585024001021	0.0133598977733166	0.027597006753898	-0.2617821650982534	-0.0363867442287073	0.0685299019635292	0.0013239951555653	0.0053420001016615	-0.0009800833529904	2.853696508615148e-05	9.60563378808906e-07	0.0001260755710612	0.0002778386136528	7.71942952365654e-08	1.589504961840769e-08	0.0004021659885072	-0.0001478185075152	2.1850311164021247e-08	1.6173748231197334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993007.465971439	454.7677778461948	986063827475.0188	206813.731767166	1299453.99170952	9250.907469673082	1688580676569.8057	85579289.01245323	962230.5058465084	-1384.461091897334	925887546381.6274	1916732.5149775585	977895.0175945378	961515.0655829186	1.128105	24.897894	0.1979154357796199	0.1199289513590334	-0.0065793552	-0.1716434237	-0.0102016869	0.1350644179	-0.0055938658	0.0216925308	0.0316450799	0.0790938563	-0.18948109	0.0464432304	0.031634403	-0.0204301081	0.11295004	0.0049965006	0.0103342471	0.0721377335	0.0959083085	-0.1403044283	-0.0721685612	0.0530286242	-0.0796286297	-0.0186242507	0.0044168163	0.0793608898	0.1013495295	0.0191001052	0.0303826494	-0.1030233059	-0.0303527604	0.0178505521	0.0436620522	0.0359087563	-0.0768517669	0.0354410171	-0.0161529859	0.1052437854	0.0394341655	-0.0748381546	0.0249611329	0.0054566605	0.0142736872	-0.0198198806	0.0031304536	-0.080013311	0.1196049252	-0.0732527713	-0.0885594537	0.0754332217	0.1015647682	0.0258007197	-0.0244932688	0.0411074425	-0.111251257	-0.0396336038	0.0651971272	0.0664993502	0.0816595396	0.0783221412	0.0070041703	-0.030011401	0.0641389299	0.0296110645	0.0284291584	-0.0938691886	-0.0195898983	-0.0164909589	-0.0065625555	0.0114641084	-0.0934908491	0.0181755564	0.034263246	-0.059824425	0.0391634539	-0.0061654546	0.0650719804	0.0097922003	-0.0320519562	0.0545010521	0.0431816468	0.1196814697	-0.0448023146	-0.0158524219	0.049718738	0.0581718238	0.0230501053	0.0376547814	0.0260552403	-0.0053998913	-0.0579610266	0.0520832095	-0.0265015696	-0.0833416924	0.004835384	0.0763617167	0.0750423128092876	4.694514855430043e-05	2.203846972785336e-09	0.0056313487117669	0.0626038781491331	-0.1035195902528301	0.0107163055661138	0.0039192455593115	-0.2043862815579871	0.0573958835402663	0.0417737520891007	0.0032942874473678	0.0058580489978585	0.000516048896197	3.4316738061310976e-05	2.6630646326614224e-07	-9.58187950654832e-05	-0.0002218943661266	4.9237109718762544e-08	9.181241487801068e-09	0.0004032830629429	1.1170744357000316e-06	1.2478552948945441e-12	1.6263722885660705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991949.6056593872	-1057.8603120518385	983964020167.8136	1119068.4398144127	1293455.699465981	-5998.292243539123	1673027646481.03	35979509.8389016	964021.883440382	1791.3775938735344	929338191751.9414	3209033.683832133	979355.1448004202	971019.225117096	1.07797	23.791386	0.1204098607565966	0.0657569521791641	0.0624580264	-0.1029806228	0.1621081635	0.050986388	-0.0884548192	0.0080981868	0.0336113117	0.029177247	-0.0552681522	-0.0497006794	0.1103224939	-0.0065146949	0.0342809732	-0.039254253	0.0174086489	-0.0592161279	0.0976998176	-0.0101201466	-0.0008970187	0.0080700793	-0.0170456766	-0.042499624	0.0316441285	0.0519524547	-0.0349170142	-0.0230443873	0.0234192055	0.0457506051	0.0816798396	-0.0040743298	0.099434112	-0.0250676481	-0.0299252868	0.0009444071	0.0383489625	-0.0365313752	0.0888702518	-0.0498020795	-0.0526803051	0.077497947	0.0132825783	0.0250883032	0.0241153108	-0.1129089515	-0.0063197343	0.0111517764	0.0002462421	0.0079881788	0.0515394563	-0.0499037932	0.0299209379	0.0371279223	0.0321730773	-0.0423081573	0.0393673822	0.0009949962	-0.0801861626	-0.0071539673	0.0615559885	-0.0037612144	0.0492904852	0.0167364341	-0.0337992899	-0.0403587032	0.0704663815	-0.1406013546	0.0462715341	0.0418681907	0.0607397857	-0.0033047586	-0.0457825101	0.088750506	-0.006641565	-0.0726209081	0.0555591206	0.0397601048	-0.0042402659	0.0635150305	0.1244994905	0.0672644033	0.0176239144	-0.0511984038	0.1404486855	-0.0035563402	-0.0724904516	-0.038725435	-0.0181864638	0.0372818085	-0.0087868656	0.0077613089	-0.0538281571	-0.0849971703	0.0096622851	0.0707724105	0.0749689448976056	-7.336791168199852e-05	5.382850464577535e-09	0.0056203426990602	0.1095499574433773	0.0469460792942442	0.0022039343611014	0.0120011931758457	-0.2410922758108284	-0.0367059942528412	0.0581254854556445	0.0013473300140896	0.0062010215459624	0.0003429725481039	3.845266821348992e-05	1.1763016875288225e-07	0.0001257274066783	0.0002215462017437	4.908271950709708e-08	1.580738079005063e-08	0.000234113426834	-0.0001691696361089	2.8618365781217653e-08	5.480909662395866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989618.466165086	-2331.139494301169	979344708574.9376	5434211.34189071	1295448.9461366034	1993.2466706223784	1678187972046.4363	3973032.289947197	961211.0559535574	-2810.827486824593	923926694087.3528	7900751.16068866	976865.636554622	973934.9188469702	0.982372	21.681492	0.0918985495269644	0.0609739162437103	0.0600153375	-0.1102927642	0.0375549687	0.0541045242	0.0501429804	-0.1433495886	-0.0065980241	0.1296456478	-0.0069230236	-0.0586509707	0.1047826803	-0.0568169873	0.0113528968	-0.010495127	-0.0700120548	0.0097892785	0.0659147256	-0.0917336121	-0.0462908	-0.0561545734	-0.0235415212	-0.0026070549	0.1512951457	-0.026091838	0.0267028263	0.0430628956	-0.0653347929	-0.0028559036	-0.0326709996	0.0373742391	0.0659650608	-0.0658966571	-0.0534462089	0.0067031707	-0.0334679501	-0.0568402695	-0.0739952294	-0.1100946325	0.1002844704	0.1364869968	-0.0222667503	0.0094165696	-0.0657097064	-0.0753749107	0.0347534502	-0.0888213901	-0.0481076253	-0.0606284	0.0411511733	-0.1008003137	0.0712853027	-0.0587136629	-0.0604770585	0.0237651455	-0.0082763751	0.0372414291	-0.0209708761	0.1094835495	0.0104672441	-0.066732963	0.0147835446	0.0116966605	-0.0297006516	0.0483333841	-0.0612559613	-0.0336719854	-0.0024365775	0.0354242637	-0.0272481903	0.0444525211	0.0285557005	-0.0895335369	-0.0227978521	-0.0653378378	0.0281120922	0.024436961	0.0481386453	0.0181706608	0.0963107523	0.0915772139	-0.0617857959	-0.0448312084	0.0592182988	-0.0093785521	0.0641536726	-0.0622163945	0.0051637536	-0.1048930807	0.0253163471	0.0325270929	-0.0398210777	-0.0866153656	0.0144722352	0.0649037979	0.0750142394867907	4.529458918510476e-05	2.051599809447409e-09	0.0056271361257815	0.1270440038821476	0.0174940464387702	0.0003060416608018	0.0161401789224071	-0.1854900528827272	0.0556022229281011	0.0344065597184369	0.0030916071945462	0.006044020932931	-0.0001570006130314	3.653018903770811e-05	2.464919249223567e-08	8.123218310074343e-05	-4.449522357755656e-05	1.979824921216745e-09	6.598667571312706e-09	0.0004077573016432	0.0001736438748092	3.015219525875313e-08	1.662660170433436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987925.4842836967	-1692.981881389278	975996762497.1768	2866187.6507123797	1284161.8113462552	-11287.134790348122	1649071557720.0952	127399411.77548696	964610.5931735836	3399.53722002625	930473596462.6927	11556853.310343804	980565.906530112	943542.7769549546	1.132975	25.005365	0.1726080596208734	0.1040354470403471	0.1416992629	-0.020219997	-0.0271467287	-0.0262741974	-0.0170714362	0.0071894279	-0.0657710431	0.0911388072	-0.0020094307	-0.0742784622	-0.0225239506	0.074282268	-0.0226715935	-0.1062910191	0.0704541361	-0.0040408654	0.0684001529	-0.0317233324	0.0787084439	-0.0298730147	0.0012795329	-0.0887719474	-0.0054625315	0.0326562286	-0.0634925163	0.065314288	-0.0494972219	0.0570731593	-0.0664397213	-0.0217347469	-0.02870093	0.0095212074	-0.0160304033	0.0373608442	0.0252697111	-0.0391146318	0.0673659676	0.0397771919	-0.012989528	0.0787045714	-0.0020500451	0.0891482749	0.0925649593	-0.0667558239	0.0278610495	-0.0467237371	0.0714328121	-0.0443842369	0.0218070157	0.0064047955	0.051076453	0.0920539332	0.0538973891	0.077258599	-0.0540650854	-0.0136274836	0.0049309667	0.0002178465	-0.0412860224	0.022159035	0.0142393888	-0.0094450729	0.0354132095	-0.0011776876	0.0731025817	-0.076884606	0.0009657103	0.0031020087	-0.0426377607	-0.0124865295	-0.0964012103	0.0824232072	0.0998713174	-0.0252734985	0.025413231	-0.0074995069	0.0051321907	0.0214070388	0.0257923857	0.0677920741	-0.0306994364	-0.0173377881	-0.0039125066	0.0255920267	-0.0604438659	-0.0009309721	-0.1010015522	-0.0053706543	0.0554556123	0.0208807869	0.0408032709	-0.0881955685	0.0192567962	0.0587790397	0.0746378014888762	-0.0003764379979145	1.4170556627388336e-07	0.0055708014110928	0.0347437593301407	-0.0923002445520068	0.0085193351443602	0.0012071288123907	-0.2015247893866814	-0.0160347365039541	0.0406122407373462	0.0002571127747512	0.0067509179756099	0.0007068970426789	4.5574893513412863e-05	4.997034289481747e-07	0.0006020523398115	0.0005208201567107	2.71253635636217e-07	3.624670198725018e-07	0.0004579729135935	5.02156119503e-05	2.521607683543112e-09	2.0973918958531945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989966.6104393024	2041.126155605656	980033889784.6816	4166195.983097525	1285766.6796215717	1604.868275316432	1653195954425.0813	2575602.1811171398	961096.8848402504	-3513.708333333256	923707222049.6334	12346146.251735566	977292.1599439776	965598.572910568	1.063532	23.472731	0.1915866325445273	0.1110078215097567	0.0357183038	0.0457296227	0.0385441843	-0.0228795572	0.084339379	0.0120430223	-0.0229599116	-0.1000162519	0.0425575798	-0.0918326529	0.028419917	-0.0035500217	-0.0366253902	-0.0122107608	-0.058386242	-0.0605001399	-0.0311216567	0.0418343719	0.0278473382	-0.0414001475	-0.0084832408	0.0627681258	0.0501796129	0.1284614634	-0.0410398561	0.0189221448	-0.0962920556	0.1880949466	-0.0402572957	0.0303870239	-0.026810479	0.0134357971	-0.0660237267	-0.1182743198	0.0480008781	-0.0850510202	-0.007048597	0.0373618779	-0.1040135244	-0.0104382712	0.0418963248	0.0322764227	-0.0529392086	0.0063707347	-0.0770545936	0.0216601618	0.0254688742	-0.0475402244	0.0109726219	-0.106107319	-0.0910635077	0.0545267704	-0.0042115022	0.066439566	-0.1398244139	-0.0853842358	-0.0567779196	0.0089400848	-0.0827010323	0.0988003981	0.059573217	-0.0507347239	-0.0886106543	0.0022043824	-0.0107897923	-0.0544767351	0.0778328197	0.03983959	0.053998047	0.0306574868	0.0158788935	-0.0186468263	-0.0643311232	-0.085235906	0.0135028693	-0.0155850528	0.0263441204	-0.0007836548	0.074344627	-0.0153513745	0.03969011	0.0223536148	-0.0310278331	0.0198209262	0.0896922058	0.0173838129	-0.071397623	0.0615407945	0.0462434118	0.0681314586	-0.0229321662	-0.089737086	0.0240075741	0.0524223074	0.0770133816767639	0.0023755801878877	5.643381229084596e-06	0.0059310609572909	0.1265718314611348	0.091828072130994	0.008432394831295	0.0160204285194259	-0.207313908187217	-0.0057891188005356	0.0429790565278578	3.351389648671497e-05	0.0055780174592537	-0.0011729005163561	3.111427877573911e-05	1.375695621268639e-06	0.0001028328586485	-0.0004992194811629	2.492200903726549e-07	1.0574596817822385e-08	0.0002982156826105	-0.000159757230983	2.5522372851355632e-08	8.893259335484645e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990780.9985775544	814.3881382519612	981646987142.3358	663228.0397254955	1288245.9829740245	2479.3033524528146	1659577712648.7107	6146945.113483765	961396.1430335968	299.25819334643893	924282543839.876	89555.46628497462	977626.3961834734	949001.1688767016	1.002386	22.123215	0.1501950935109745	0.0824927410242539	0.0051320743	0.0170415989	-0.1269083716	0.0446417553	0.0796326938	0.0693719195	-0.0601278955	-0.031373348	-0.1015606162	0.0010469347	-0.1182726118	-0.0113660266	-0.0449222648	-0.0978070906	-0.0634617775	0.11045732	-0.0504846619	-0.027536625	-0.0030004984	0.0118237272	-0.042614752	-0.0326147534	-0.0391270416	0.1077653366	0.0353980242	0.1552952289	-0.0286196029	0.0586103794	-0.0254107045	-0.050444926	-0.0475987864	0.0336889534	-0.0592129969	-0.001110167	-0.0787944229	0.0246614875	0.0463559553	0.0728366058	-0.1137268324	-0.0409055334	0.0944560725	0.1041489857	-0.0536156911	0.0688131922	0.0864163097	-0.0254725924	-0.0013775402	0.0188169331	0.0292677334	0.0333774464	-0.0487177395	0.1086504856	-0.0320477567	0.1614737297	-0.0279940996	-0.0384616513	0.0355735262	-0.0070771843	-0.0632708715	0.0206062051	0.0806402203	0.0841994835	-0.0039957208	-0.0508396903	-0.0113940696	0.0220044425	0.043593249	-0.0068893711	-0.098723066	0.0209131718	0.0013030091	-0.0493929494	0.0839644657	0.02547693	0.0143840316	-0.0640193094	-0.0631557573	0.0004472904	-0.0042421664	0.0429923734	-0.0020528626	0.0300574865	-0.0453369302	0.0895081555	0.0406241638	0.1119896699	-0.057519665	-0.0392640756	-0.0547269025	0.0840504212	-0.012023313	-0.0912392418	0.0287162347	0.0458586883	0.0751046512626487	-0.0019087304141151	3.643251793768375e-06	0.005640708641284	0.0537795007336114	-0.0727923307275233	0.0052987234127451	0.0028922346991565	-0.193656567192221	0.013657340994996	0.0375028660166752	0.0001865229630535	0.0062540833818066	0.0006760659225528	3.911355894658948e-05	4.570651316373031e-07	-0.0001450909463001	-0.0002479238049486	6.146621306019148e-08	2.1051382698258506e-08	0.0006109597825958	0.0003127440999853	9.780887207561534e-08	3.732718559495072e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992321.3829003624	1540.3843228080077	984701726961.2876	2372783.8619526844	1290520.3125329642	2274.329558939673	1665442677060.1794	5172574.942666727	962584.055171278	1187.912137681153	926568063269.982	1411135.2468502058	978091.2613095238	965891.8638347116	1.096657	24.203815	0.1775135415562099	0.1091388118089712	0.0241600996	0.1035390852	0.0892486559	-0.0193688793	-0.0076207294	0.0615169028	0.031288959	-0.1097502038	0.020595823	-0.029358136	0.0024341548	-0.027338386	0.0152820505	-0.0190282016	-0.0562937199	-0.041612552	-0.0241975533	0.1299163206	-0.0347615979	-0.0064227606	0.0219481701	0.056072175	-0.1024686081	0.0955299565	-0.0369653469	0.0282684917	0.0377700051	0.0503123223	0.0019376698	0.013725049	0.0607305173	-0.0268424366	-0.0676019088	-0.0697248827	-0.033670959	-0.0915896901	0.0703501196	0.0101662424	0.0090619601	-0.0057156516	0.0210447498	0.0297906377	-0.0562802982	0.0123237732	-0.0556516752	0.1149327396	-0.0120001063	-0.0036319823	-0.0525219592	-0.0060262421	-0.1251071974	0.0636606159	0.0566629678	0.0056936565	0.0306011015	-0.019402955	-0.0303324236	0.0288205718	0.0132679353	0.0346498818	0.0674276097	0.0128046514	-0.0991286447	-0.0062091401	0.0557184484	-0.0818118828	0.0510649616	0.0357335246	0.1045100926	0.0030412126	-0.0214356545	0.0865783163	-0.0094935968	-0.0276348208	0.022713017	-0.0369582791	0.0059973417	0.0307372822	0.0605897443	-0.0379225835	0.1006401286	0.0300764233	0.0071214179	-0.0065020323	0.0176114167	0.0879299242	-0.0682002678	0.0220504382	0.0029309092	0.0158105669	0.0216201909	-0.0927013771	0.0333745172	0.0391140859	0.0807640962155602	0.0056594449529114	3.2029317175035444e-05	0.0065228392375162	0.1451791990420332	0.0913996983084217	0.0083539048508705	0.0210769998344862	-0.2459270398608026	-0.0522704726685816	0.0604801089346968	0.0027322023129969	0.006257949342638	3.865960831400152e-06	3.9161929975023374e-05	1.4945653149920152e-11	0.0003436926549895	0.0004887836012896	2.389094088896307e-07	1.1812464109373149e-07	0.0005399308321909	-7.102895040490007e-05	5.0451117956217544e-09	2.915253035503578e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991902.7947811492	-418.5881192131201	983871154294.6548	175216.01354637722	1290894.3995253164	374.0869923522696	1666408350725.8274	139941.077847167	960305.2420536892	-2278.813117588754	922186157915.7946	5192989.224894576	976063.437867647	956687.1518680474	0.972447	21.462435	0.1465386905244745	0.0731650141199409	-0.0458000727	0.0432041743	-0.0683587865	0.0341834058	0.0967659626	0.0314257409	-0.0115979794	-0.0596209852	-0.0206701974	0.0159030614	0.0038899188	-0.0701144807	0.0124134393	0.0448010366	-0.0884397365	0.0123906918	-0.0473018659	0.0245962215	0.0068474106	-0.0088051526	0.0005532714	0.1152585919	-0.0015697571	0.0332210566	0.087391614	0.014526191	-0.0766814469	-0.0524206717	-0.0910889691	0.0392094983	-0.0206659191	-0.0605949407	-0.0143387065	0.0806441991	-0.0365006123	0.0120531823	0.035910218	-0.0103728384	-0.0202913733	0.0558304116	0.0147820299	-0.0228378909	-0.0970738494	0.0494132122	-0.0215669001	0.0136365043	0.0067504045	-0.012677723	-0.0057710531	-0.0224640505	-0.102231051	-0.0450096414	-0.0987403009	-0.0008769622	-0.0706685221	0.0066579291	0.0402268505	0.0789434529	-0.0800178016	-0.0370528052	-0.009763026	0.0379334951	0.02016395	0.0160896328	0.035344521	-0.0162342753	-0.0051313166	0.0094976368	-0.0202882388	0.0391535351	0.0749910008	-0.0900199537	-0.034918942	0.00114615	0.0021377823	-0.0593717065	-0.0038304664	0.0004732562	0.0102274842	-0.044910413	0.0056903318	0.1032793758	-0.0935947579	0.0415164037	0.0903386042	0.1025198323	0.0250302776	-0.0806624824	0.0222427506	0.0344941833	-0.0425110715	-0.0941228505	0.0379742494	0.032215118	0.0877353561289169	0.0069712599133567	4.859846477957411e-05	0.0076974927150678	0.1127540758721465	-0.0324251231698866	0.0010513886125823	0.0127134816257817	-0.2085583555237065	0.0373686843370961	0.0434965876587527	0.0013964185690855	0.0056881236994481	-0.0005698256431899	3.2354751220223135e-05	3.247012636367834e-07	-0.0004061828374244	-0.0007498754924139	5.62313254122989e-07	1.6498449741813656e-07	0.000464159505712	-7.577132647889993e-05	5.741293916372043e-09	2.1544404674280818e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
