global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1032783.4781670636	-1129.541085772682	1275863.0644485294	1066641712774.8574	1164418.848054847	1970.1899713010064	3881648.52301506	1355871253705.3767	1036344.917479466	-1957.5915682752384	1074010787985.5212	3832164.748182308	1073718.1085651347	893769.4928915334	1.04501	26.296915	0.4953612679795177	0.2392602857319999	-0.0826389939	-0.0729286385	-0.1661071498	0.0127758099	0.0386908384	0.0056887505	-0.0412877238	0.0418586175	0.0571305774	-0.0040333802	-0.0860076886	0.1194405622	0.0021237461	0.0784751452	0.069141402	0.0038249497	-0.0407330538	-0.0949737337	0.0321797267	-0.081504248	0.0704882307	0.0380157615	-0.0501879606	0.0256760284	-0.064579549	0.0009583162	-0.0089706939	-0.0021839553	0.0777773837	-0.092613655	0.0304470449	0.0242383659	-0.0877165716	0.1494258631	-0.0155926121	0.0950747058	0.065822933	-0.0389904813	0.0038106824	0.037234179	-0.075743717	0.0254293781	-0.0748391666	-0.0122669481	0.0200985053	-0.0411951731	-0.0447967262	-0.0051926462	-0.090857747	0.0104727321	0.0463370359	0.0169127311	0.0148625823	-0.0286778428	0.148053043	0.1639562428	-0.0229153156	-0.0386763692	0.0096349868	-0.0078034971	0.0598087626	0.1174438271	0.02944187	0.0063181771	0.1007515745	-0.046946234	-0.0430733468	-0.0217431059	0.0882881257	-0.002739066	0.0051553712	-0.0835305061	0.0047696848	0.1460958803	0.0787138773	0.1148194302	-0.1055411361	0.0430856815	-0.1320099826	-0.074531034	-0.0192567962	0.0993899282	0.262673985941845	0.011671984915921	0.0001362352318774	0.0689976228905765	0.2268091509019569	-0.0845186024203172	0.0514423909328666	0.0071433941550836	1.3104768127212196	-0.0411162846376242	1.7173494766799666	0.0016905488624021	-0.0149251901194454	0.0026073985304169	0.0002227613001015	6.798527096420219e-06	-0.0211906433640154	-0.0031163221000188	0.0004490433661808	9.711463431065584e-06	0.0045866851041402	-0.0014373672896774	2.0660247254345554e-06	2.10376802445416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031393.0482053716	-1390.4299616919598	1933295.4783707047	1063771619886.368	1171238.329559949	6819.481505102012	46505327.9984284	1371799224630.3796	1036095.0690451744	-249.8484342915472	1073492992099.7249	62424.24011793756	1074097.12361783	901776.6301434184	1.218922	30.673273	0.3562764065010869	0.2461541637725343	0.0007425353	-0.0974711435	-0.1138391349	0.0387488596	0.1040642459	-0.0895029012	-0.0312016679	-0.0778503077	0.1032847804	-0.0848060259	-0.0956763449	0.206305622	0.1154694706	0.0900955088	0.0567454782	0.0853807061	-0.0280460787	-0.0743428279	0.032010007	-0.0043962919	0.0655868411	0.1429054397	-0.0517118471	-0.0083477245	-0.0605403837	0.0534612085	-0.017136028	0.0431778533	-0.0742218774	0.0270248961	0.1233987505	-0.0850333844	-0.0297521264	0.1319456606	-0.0812046592	0.085289204	0.0432874944	-0.0425256949	-0.0035712225	0.0029126329	-0.1511613979	0.1103473968	-0.012708776	0.1071652338	-0.0555944029	-0.0076151573	-0.0413038854	0.0325582344	-0.0924295461	0.0201372142	0.0298735351	0.0636134208	0.0209852926	0.0640960357	-0.0245973913	0.1352641499	-0.0711644287	0.0423196726	0.0646934423	-0.0648187365	-0.0737365172	-0.0817176578	0.0375590552	0.013108345	0.0830884892	0.071012981	-0.0004928578	0.0407587974	-0.1732864499	-0.0959264693	0.0261733497	-0.0458336847	-0.0509391122	0.1127274335	0.0854042853	0.0343892146	-0.0595634169	-0.0386363146	0.0667739093	-0.0763617167	-0.0144722352	0.0955030384	0.2481683093159432	-0.0145056766259017	0.0002104146543752	0.0615875097487336	0.2416020200420092	0.0147928691400522	0.0583715360883794	0.0002188289773947	1.0800746078671466	-0.230402204854073	1.1665611585593705	0.0530851760016182	-0.0137892957024816	0.0011358944169637	0.0001901446759704	1.290256126489528e-06	-0.0207441220577571	0.0004465213062582	0.0004303185999471	1.9938127694261707e-07	0.0049357824985393	0.000349097394399	1.2186899077624061e-07	2.436194887288685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1037445.8654931912	6052.817287819576	36636597.11972754	1076293923828.9164	1193987.3844068877	22749.0548469387	517519496.4290251	1425605874122.801	1053569.3701232034	17474.301078028977	1110008417661.8037	305351198.16560465	1094897.1574593987	895063.0188476562	1.67696	42.199459	0.7600118815653742	0.4203440041424046	0.1656496189	0.0140479117	-0.1853235941	0.0239247685	0.258751831	-0.0634529517	0.1581460417	-0.1668070604	0.1102151937	-0.0296521091	0.214813076	0.1314263513	0.0127657807	-0.3213171194	0.1357726506	-0.0420158907	0.0120066427	-0.0678394597	0.0430254519	-0.0126597558	0.1804885453	0.0335717639	-0.0793830663	0.1490857284	-0.1326105455	0.0284470127	-0.0273247913	-0.1005579995	-0.0902434111	-0.1195920642	0.1515458049	-0.0749269072	0.0382150623	-0.0462715464	-0.0826106959	-0.3078350357	0.2046812577	0.0120623387	0.0151007916	0.0677912881	-0.0211444087	0.089890501	-0.0601295197	0.1020315527	0.0098907497	-0.0926060532	-0.1643284736	-0.1778914285	-0.0868697563	-0.0710518993	-0.0383432357	-0.07962929	0.1961110066	0.0280774367	-0.0730435811	0.0988952059	-0.0815947982	0.2083327741	0.065383876	-0.0619479822	-0.0297182817	-0.0977900454	0.1340936928	0.0868564987	0.1455634393	0.0905738029	0.0780051412	-0.2797090289	-0.2709276255	-0.0177614309	-0.1398265418	-0.0121698214	-0.2489950231	0.0720916291	-0.0322981856	-0.2347653033	-0.1487566834	-0.0374628609	-0.1755925274	-0.0781589047	-0.0096622851	0.0912392418	0.3331017615587086	0.0849334522427653	0.0072136913098741	0.1109567835535147	0.1279862468742152	-0.113615773167794	0.0163804793889475	0.0129085439125156	0.852742227621377	-0.2273323802457696	0.7271693067686683	0.0516800111082071	-0.0079778901129921	0.0058114055894895	6.36467306549771e-05	3.377243492554981e-05	-0.0203112901453033	0.0004328319124538	0.0004125485073666	1.873434644384154e-07	0.0053741505147769	0.0004383680162376	1.921665176600891e-07	2.8881493755476823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041670.1473232683	4224.281830077176	17844556.979920175	1085076695824.4796	1197056.7145248724	3069.330117984675	9420787.373167818	1432944777789.0818	1044526.9034265914	-9042.466696611957	1091036451981.9438	81766203.95933633	1088182.1339409123	902645.93081736	1.763076	44.366505	0.5513772477264274	0.2826030341118433	0.185530681	-0.1288093187	-0.1965346593	-0.0839857564	0.1700433485	0.001826059	0.2578711204	-0.2335151867	0.0022601628	-0.2629674988	-0.1146427734	0.0472366968	0.142600894	-0.1219701578	0.1230270303	0.0225869918	-0.0447852337	0.0635117428	0.0121595414	-0.0905656581	0.2718024014	0.1964561393	-0.1298617288	-0.06015579	0.0513799287	0.0568129507	0.2345147307	0.0583135113	-0.3863856478	-0.0039146135	0.0554658935	-0.1213616101	-0.0527439661	0.0733223008	0.1447436252	-0.1986973003	0.1819835719	-0.2185001698	-0.2061426026	-0.1738700283	-0.1088915126	0.2616760408	-0.1536606004	0.3080089845	0.1161003712	0.1111207034	-0.1595043721	0.0313930089	0.2395140593	-0.0691084713	0.0051511569	0.1174965211	0.0525929647	-0.1701385046	-0.005903135	0.1005481696	-0.1353429021	0.2332561547	0.1689300819	-0.1946499665	-0.2127828279	-0.0648359041	0.0675147541	0.2239791905	-0.0713220062	-0.1363957911	0.0457718938	-0.0857996892	0.0996097828	-0.123101574	-0.0382557428	-0.0512601723	0.2108597096	-0.0369813226	0.2093662507	-0.0474720018	-0.0163350014	-0.0049991001	-0.0325459768	-0.0799218096	-0.004835384	0.0866153656	0.322374656702479	-0.0107271048562295	0.0001150707785965	0.1039254192840411	0.0527196897518962	-0.075266557122319	0.0027793656875361	0.0056650546210473	0.6134152148171381	-0.2393270128042388	0.3762782257691557	0.0572774190578003	-0.0111004863012402	-0.003122596188248	0.000123220796124	9.75060695486156e-06	-0.0209237032575915	-0.0006124131122881	0.0004378013580117	3.750498201025179e-07	0.0045880283564404	-0.0007861221583365	6.179880478276378e-07	2.10500041995012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043610.158935872	1940.0116126036737	3763645.0570371062	1089122163834.156	1174203.232142857	-22853.482382015325	522281656.9850848	1378753230374.7322	1042631.5661575976	-1895.3372689938408	1087080582748.2448	3592303.36323703	1077379.603468383	916451.5587708938	1.566929	39.430618	0.3315409362404349	0.1410212170162025	0.1436752221	-0.2063666295	-0.1225983466	0.028851691	0.0400559107	-0.1213804584	0.0620763254	0.0253424808	-0.1595703187	-0.2804399101	-0.0529823201	0.234713003	-0.0396668029	-0.0557890592	0.0763594744	-0.0021972263	-0.0669276342	-0.0097820922	-0.0650514057	-0.1514342584	0.0499646203	0.2413051002	0.1135461938	0.0954401947	0.0801859845	0.1046159105	0.225796248	-0.0175033688	-0.0503771037	0.0834739164	0.1761170599	-0.0486515962	0.108375199	-0.1230430875	-0.0663080753	-0.0186705081	0.0404606416	-0.1045757399	0.1161098183	0.0265070373	-0.112016992	-0.1482045216	-0.0453403645	0.306030426	-0.1001176322	-0.0319900726	-0.2087197434	0.1473840152	0.0779856257	0.1032687865	-0.2636614469	-0.0767820658	-0.0786654043	0.0017461517	0.0831149446	0.1218622313	-0.1412549126	0.2130888206	0.1783453371	-0.1536005359	-0.2179302751	-0.1732053614	0.0853535256	0.0187309385	0.0146493932	-0.1598085941	0.0184509042	-0.0603435391	-0.1097829255	-0.1397549631	0.0719752265	0.0980676415	0.052075318	0.0242808268	0.0449054326	0.0910374854	0.1527253972	0.0876961102	0.2258079235	-0.0816496581	-0.0	0.0816496581	0.3386867653439509	0.0163121086414719	0.0002660848883311	0.1147087250191484	0.1379027644759531	0.0851830747240569	0.0190171724501101	0.0072561562194442	0.6870194696219443	0.0736042548048061	0.4719957516396176	0.0054175863253708	-0.0098865928959615	0.0012138934052786	9.774471909047642e-05	1.4735371993791145e-06	-0.0222734816732259	-0.0013497784156344	0.0004961079858475	1.8219017713125143e-06	0.0051531864969293	0.0005651581404889	3.194037237608718e-07	2.655533107213448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049831.1642813166	6221.005345444544	38700907.50804959	1102145473496.2646	1201066.2766262756	26863.044483418576	721623158.9181252	1442560200848.9053	1042141.6883983572	-489.87775924033485	1086059298697.7788	239980.2189983315	1081105.1830943332	918984.6901707848	1.831416	46.086235	1.653252611651426	0.9917666779280851	-0.0869580554	-0.0896961784	-0.0850860433	0.1648971545	0.0655921636	0.1829820072	0.1541389193	0.1944900349	0.1210798084	-0.0339013554	0.1585991445	-0.0284325338	0.0165424777	-0.0306500155	0.0252416517	0.0078983131	0.1011397636	-0.1990422575	0.014834028	0.0309039117	-0.0268381781	-0.0149758132	0.1299790398	-0.0566565896	0.1078820103	0.2124012571	0.2735917132	-0.0777413682	0.1448779654	-0.0399174192	0.0491284623	0.14380761	-0.0347580651	-0.0295912911	0.1715648978	-0.0006501838	0.0492451037	0.1281015937	0.1577335958	0.1675442566	-0.0636124981	0.0381688363	0.0087427933	0.0566815149	0.0285737553	-0.0002000965	0.0614448116	0.1584024869	0.1427487911	0.1140575318	-0.0932495889	-0.2961688446	0.0466295223	-0.0312587124	0.0563817953	0.2270775037	-0.024777731	-0.0636338866	0.011319148	0.0799261803	0.0301352989	0.0417625883	0.003640374	-0.0631946062	-0.1149106441	-0.269607239	-0.0835318404	0.0404665356	-0.099584208	-0.1057254959	0.0681380554	-0.0551619101	0.1804109703	0.0565650648	0.0502276986	0.0577434076	0.1384129966	-0.0036927869	-0.051927817	-0.0833416924	0.004835384	0.0763617167	0.3770177185562033	0.0383309532122523	0.0014692619741598	0.1421423601053245	0.3344788488440855	0.1965760843681324	0.1118761003240646	0.0386421569455071	1.5149254051434156	0.8279059355214713	2.294998983148942	0.6854282380716826	-0.0180520196492695	-0.0081654267533079	0.0003258754134176	6.667419406363798e-05	-0.0256430848118822	-0.0033696031386563	0.0006575677986693	1.1354225312042391e-05	0.0054269493759564	0.000273762879027	7.494611393320641e-08	2.945177952919356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1036928.1061671616	-12903.058114154965	166488908.69726023	1075219897359.4164	1168631.840242347	-32434.43638392864	1051992663.5431138	1365700378028.2144	1037184.4638090348	-4957.224589322461	1075751611966.835	24574075.62898324	1074807.8900310989	915733.40006359	1.262615	31.772766	0.2502865723765619	0.1367759490497656	-0.0965129903	-0.1022638905	-0.0662187818	0.2135327607	-0.1531517152	-0.0155500888	-0.0065071446	0.171000959	-0.0526526014	-0.0243308346	0.0363312798	0.142621719	-0.2035580189	0.0572170286	0.033009899	0.1356641004	0.0619753025	-0.165811283	0.0454612895	0.0723306329	0.0068238535	0.0093762243	0.0835938614	0.1251969671	-0.0105492061	0.1900510877	0.2313101715	-0.0007908995	0.187639073	-0.0928305071	0.0495736353	0.1960770287	-0.0830355169	0.0940393994	0.1503327559	0.0907208666	0.0147408541	0.0308075994	0.2118575928	0.0918297773	-0.1035833492	0.0462051933	0.0990752675	-0.002766502	-0.0053375033	-0.1131759942	-0.0984899215	0.1530969442	0.0309343999	0.098467352	-0.0441218304	-0.1869541568	0.0514715385	-0.0670981447	0.090627566	0.2096022148	-0.0388048795	-0.0567295575	-0.0118142056	0.1030829644	0.0777599517	0.0541984485	-0.0087301407	-0.1558044734	-0.0651340333	-0.2014055083	-0.0456706624	-0.0725953709	-0.1511384949	-0.0694491495	0.13145835	0.2007410861	0.1471832415	0.0268852204	0.0384024149	0.0750089849	0.0656822412	0.0636138027	-0.029475719	-0.0849971703	0.0096622851	0.0707724105	0.36852681181864	-0.0084909067375633	7.209549722599799e-05	0.1358120110292113	0.4456999270282296	0.111221078184144	0.1986484249529691	0.0123701282324434	1.55926178938968	0.0443363842462645	2.431297327850707	0.0019657149680324	-0.0191104237535605	-0.001058404104291	0.0003652082960406	1.1202192479800378e-06	-0.0249815057219879	0.0006615790898942	0.0006240756281377	4.376868921853694e-07	0.0054317302459429	4.780869986499743e-06	2.2856717827814053e-11	2.950369346469092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032965.3689718952	-3962.7371952664103	15703286.0787479	1067017453495.2437	1175107.348453444	6475.5082110969815	41932206.59198443	1380877280389.2837	1039670.722471766	2486.2586627312703	1080915211164.964	6181482.138006285	1079768.5889771942	895118.3519394986	1.239465	31.190218	0.3135049076193456	0.1755373044555141	-0.0799088697	-0.0456374726	-0.1519149255	0.1473841278	-0.057547539	0.1449715796	-0.0090033087	0.0129410862	0.0977585291	0.0232242888	-0.0232754421	0.1659505235	-0.1125324846	0.0603828141	0.0091763479	0.0638198878	-0.1720203496	-0.1537579054	-0.0244593113	0.0282262894	0.0259992192	-0.072099256	0.0262007541	-0.0975965796	0.0653412515	0.0417945933	-0.040135386	-0.0167665888	0.1638216353	0.0046525697	-0.1234380712	-0.0751074309	-0.0589206028	-0.0013982887	0.0120859324	0.0597228903	0.0584707416	-0.1214230195	0.0170101409	0.1424055591	-0.0496097567	0.0848031722	-0.0323864337	-0.1462524059	-0.0212048528	-0.0522267778	0.1075235812	0.1035788879	-0.0038517698	0.0146931283	0.0229192201	-0.0651674668	0.0617161425	-0.0990316576	0.0275138749	0.2170357882	-0.0441155978	-0.0542687084	-0.0529285491	0.1049540503	0.0583092765	0.071340412	-0.0209017496	-0.0342260861	-0.102680099	-0.0084934004	0.049913733	0.0164203838	0.0171353732	0.0074439457	0.015097655	0.0179417363	0.0108497838	0.0596374969	0.0501564547	-0.0003706833	-0.0320276679	0.0235415189	-0.0842718473	-0.0866153656	0.0144722352	0.0649037979	0.3480191194887965	-0.0205076923298435	0.0004205654446955	0.1211173075297572	0.2911823335766712	-0.1545175934515583	0.0847871513871558	0.023875686686061	1.5702198950717587	0.0109581056820786	2.465590518879165	0.0001200800801396	-0.0180414467277639	0.0010689770257965	0.0003254938000307	1.1427118816809445e-06	-0.0240433451339441	0.0009381605880438	0.0005780824452299	8.801452889586915e-07	0.0059750229552198	0.0005432927092769	2.951669679534344e-07	3.570089931540355e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1035243.0864846308	2277.7175127356318	5187997.067822591	1071728248114.2249	1154480.7389987244	-20626.609454719583	425457017.59752727	1332825776719.0408	1043489.7709830597	3819.0485112936	1088870902146.2784	14585131.531613864	1081426.1033819972	894515.2209847383	1.192065	29.997444	0.6298607197293401	0.3736755945577492	-0.074803727	-0.0503816336	-0.1493172093	0.0775162234	0.0720241078	0.0447795594	-0.1149293104	-0.0337398228	0.0772036885	-0.0570308595	0.1677555249	0.121749346	-0.02838277	-0.0443129359	0.1513550132	0.150557917	-0.1604397843	-0.0494566717	0.0268477054	0.2056811312	-0.2148053137	0.0736767616	-0.0640801928	-0.0525537334	0.0511939593	0.0013226628	-0.0619551078	0.0158331977	-0.197612138	-0.242510569	-0.0157341591	-0.0323572891	0.0765383526	-0.081437578	-0.0729583161	-0.0040640975	0.1557844526	-0.1083098844	0.0624880865	0.0610330102	-0.1091623255	0.0137830712	0.1699766843	-0.0304421199	-0.0764740715	0.2210413696	0.1487129469	0.0126692975	-0.0939558902	-0.216847518	-0.1304210343	0.0615638892	0.1906700418	0.2052998269	0.0942906665	0.2117223359	-0.0041704515	0.0214525695	-0.0039032774	0.0020906746	-0.0472871307	0.0074755337	0.032791972	0.063198969	0.010304541	0.0073440726	0.0922116735	-0.0338526325	-0.0813050559	0.1245356708	-0.0379823464	-0.069379482	-0.1583971923	-0.0516861504	-0.0777306092	-0.0062299863	0.0187865233	-0.0137213922	0.2072605945	-0.0881955685	0.0192567962	0.0587790397	0.3959706267071823	0.0479515072183858	0.0022993470445149	0.1567927372148787	0.3090450917856628	0.0178627582089915	0.0955088687568087	0.0003190781308328	1.369924057540686	-0.2002958375310728	1.8766919234287365	0.0401184225322739	-0.0126081800618757	0.0054332666658882	0.0001589662044726	2.9520386662651877e-05	-0.0254728307459111	-0.0014294856119669	0.0006488651062098	2.043429114820666e-06	0.0063872830127824	0.0004122600575625	1.6995835506151819e-07	4.079738428537861e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1041680.4163353086	6437.32985067775	41439215.60642683	1085098089776.5018	1181298.202327806	26817.463329081656	719176339.4066395	1395465442822.9062	1040377.7407597536	-3112.030223306036	1082385843468.3691	9684732.110770214	1080049.538268832	902862.6961210028	1.071857	26.972485	0.2218122995347899	0.1401968598681823	-0.0359444431	-0.094995826	-0.1617956681	0.04575928	0.0587242041	0.1234063956	-0.022719991	0.0117715924	0.0713464366	-0.2489537938	-0.0237858509	0.0127918931	0.0157689134	0.0247195047	0.0735244902	0.1321876735	-0.0956113393	-0.1441806996	-0.0884459789	0.0489301182	-0.0356598165	0.0765951125	0.0059154993	-0.0221063758	0.0623833101	-0.0564404123	0.0164661599	-0.0111622193	-0.0736925911	0.0488920173	-0.0419920106	0.036395916	0.1187625814	-0.1284743258	0.0538089095	0.0312039047	0.0853797169	-0.1840725255	0.1211092906	0.0732586166	-0.0696309905	0.1285930285	0.0159226689	0.0747663565	0.004218962	0.1011507722	0.0589031851	-0.0127464112	-0.0272483781	0.0153354203	-0.0330261225	-0.0426553453	-0.0507210298	0.0531586009	-0.073243192	0.2194191845	-0.0303385433	0.0448655527	0.0269954953	-0.0343838124	-0.0963523424	-0.036685779	0.0904218087	0.1164588638	-0.0328267908	0.0202324588	0.1413939778	0.0004087158	0.071608521	0.1316610734	-0.0891287391	0.0008248597	-0.089237843	-0.0185599272	-0.1191526703	-0.0111659603	0.0517912941	-0.0189962965	0.2048077371	-0.089737086	0.0240075741	0.0524223074	0.3941680887209742	-0.0018025379862081	3.249143191723182e-06	0.1553684821659458	0.2946146104017657	-0.0144304813838971	0.0867977686621841	0.000208238792971	1.2797971201740663	-0.0901269373666195	1.6378806688058336	0.0081228648390865	-0.0108048977336243	0.0018032823282514	0.000116745815034	3.251827155383796e-06	-0.0257446114943635	-0.0002717807484524	0.0006627850209957	7.386477522934674e-08	0.0066212667920399	0.0002339837792574	5.474840895562239e-08	4.384117393137034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046551.6846804498	4871.268345141201	23729255.290374696	1095270428707.4875	1196043.7299904337	14745.527662627632	217430586.0493167	1430520604049.4294	1043543.4158110884	3165.67505133478	1088982860682.6742	10021498.53064346	1080965.5218555632	923081.141922352	1.322239	33.27317	0.9228897807017552	0.5544834979219834	-0.1084567383	-0.0201891519	-0.0634102619	0.2019750701	0.0458591649	0.1659926602	0.0999089228	0.2451490523	0.1162352906	-0.0485563624	0.0374130078	0.0774978703	-0.0298920467	-0.0367682142	0.0287053319	-0.0556372769	-0.1165641989	-0.1650316671	0.0856015639	0.0639109588	-0.0711089992	-0.1139833425	0.0292294754	-0.1254412047	0.0577509255	-0.0528138539	0.0028527524	-0.1479954644	0.0436639264	0.0838560047	-0.140358448	-0.0542089115	0.0801551215	-0.1065425104	0.0002414704	0.0014269652	0.0656790608	0.071201521	0.0400018772	0.2378743823	-0.0835275302	-0.0090327775	0.0200084344	-0.1272379753	-0.0264317001	0.0513223573	0.060776143	-0.019627194	0.0588527582	0.0456875714	-0.0715378813	-0.074053049	-0.0641751806	-0.0351321862	-0.1173173097	0.2109410505	-0.0180101951	-0.0625319667	-0.0833612366	0.1278441952	0.0723292399	0.1034556675	-0.0479158166	-0.0595698547	-0.0706195027	-0.1165598864	0.018688906	-0.0055539407	-0.0894406072	0.1353755023	-0.0036071714	-0.0799271865	-0.1379618389	-0.0091612679	-0.1428707861	-0.0240316307	0.1095909226	-0.0055303321	0.0773601705	-0.0912392418	0.0287162347	0.0458586883	0.3703675786729832	-0.0238005100479909	0.0005664642785445	0.1371721433320884	0.4509432564897935	0.1563286460880278	0.2033498205736197	0.0244386455877158	1.652321652170258	0.3725245319961916	2.730166842230651	0.1387745269389816	-0.017437543552326	-0.0066326458187017	0.0003040679251392	4.399199055634116e-05	-0.0252676834522151	0.0004769280421483	0.0006384558270413	2.2746035738750346e-07	0.0069164147825807	0.0002951479905408	8.71123363202724e-08	4.783679344470083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
