global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
896481.4869516549	1230.119741950417	1513194.5795361605	803679056447.0502	1129887.1281878592	1253.5690104167445	1276644922444.6077	1571435.2638772156	917516.4576251828	2225.557497258764	4953106.173604692	841836450013.0638	926390.0740141151	853389.4161508414	1.094465	21.955517	0.1444974171802144	0.0721249564120198	0.0076496648	0.0073141683	-0.0468093439	-0.0158605242	0.0625692551	0.0200283866	-0.0067967014	0.0973751612	0.1579984486	-0.0086554945	-0.0463297888	0.055778289	0.064702577	0.0528878697	0.0874498898	0.1307246752	-0.0541425537	0.0518051491	-0.1228536384	-0.1506891786	-0.0381735457	0.0070619056	-0.046456372	-0.0038444679	-0.0426373787	-0.0107340656	0.0420233275	-0.0014265085	0.0263340124	-0.0242322518	-0.0292641637	0.0549047962	0.057889317	-0.0002248009	0.0746046781	0.104413539	0.1033104713	-0.0256471268	-0.133741631	-0.0326195876	-0.0900852742	0.039631439	0.1008982715	-0.0344099516	-0.0025633966	-0.0666344925	-0.0508258288	0.0322595568	-0.0675305727	-0.1311930957	0.0584777428	0.0303503876	0.1166954699	-0.1300585336	0.036309243	0.0759157432	0.0282582965	-0.0427823542	-0.0314362401	-0.0013604797	-0.0241771528	0.0051598107	-0.1326451546	-0.0024546972	-0.0064693539	0.0875191978	0.0958465831	-0.0641291233	0.0866477056	-0.0860312461	0.0378022286	-0.1355623072	0.0225351764	-0.0390830451	-0.0727599656	0.0618842263	0.0859714727	0.0603289952	-0.005465829	-0.1404514688	-0.0459463071	-0.0523920218	0.0592498721	-0.0382142117	-0.0447051945	0.0596364109	0.0639840186	-0.0725663447	-0.0024614883	-0.0298562053	-0.0039581595	0.1120201786	-0.0110081673	-0.1259706944	0.0486133825	0.0115545001	0.0351844063	0.0335841847	0.0307045918	0.007725424	0.0263168375	-0.0816496581	-0.0	0.0816496581	-0.0998224236257385	0.0248381836740492	0.0099645162585163	0.0006169353682258	0.1801691517720343	-0.0079525344126664	6.324280358464485e-05	0.0324609232502543	0.1536774215098546	0.0295954168928887	0.0008758887010638	0.0236167498819175	0.0030296921470204	0.0012465037784456	9.17903450571708e-06	1.553771669679406e-06	-0.0034413263727401	0.0003954299077385	1.1842727203716531e-05	1.5636481193407888e-07	-0.002511802511278	2.919578279999939e-07	6.309151855662467e-06	8.523937333047403e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896428.0886417141	-53.39830994082149	2851.3795045360357	803583318105.8368	1137215.2256645116	7328.097476652358	1293258469483.186	53701012.62731865	915995.361271016	-1521.0963541668607	2313734.118659716	839047501870.019	926441.015916036	864999.1966446314	1.033189	20.726288	0.1102615581330259	0.0488973589700608	0.0693010382	-0.0118056882	0.0668349484	-0.12532315	0.0857652157	-0.0674202127	0.0121207102	-0.1681767564	0.0132474002	0.099713605	-0.028923993	-0.1154972498	-0.0322539326	0.0688865204	-0.0260912514	0.026324121	-0.0792454488	-0.0278561889	-0.007098773	-0.0705328621	-0.1104295654	-0.0060828166	0.0355751899	-0.022258582	-0.0822646177	0.0721942374	0.0091109772	-0.0365171443	-0.0423054447	0.1652963616	-0.0558898181	-0.0573043607	-0.1320388518	0.035783295	-0.0819603187	-0.0544524919	-0.0736062217	0.0925171795	-0.1886904515	-0.0320184177	0.02357933	0.1007998997	0.0018263448	0.0455251162	0.1292335731	0.1139732895	0.0412945558	0.0752464514	0.0155755848	-0.0480476688	-0.0446477851	-0.0188670721	0.0059112727	-0.104386966	0.0036461362	0.0699913482	0.0726808038	0.0136074871	0.0354561844	0.153708452	-0.0627916483	0.0133418796	-0.0789884205	0.1063274694	-0.0060668744	0.0091197925	0.0637768637	0.0896188132	-0.165635369	-0.0101097339	-0.080518155	-0.1374106414	0.0006979667	0.0971602061	-0.0470328918	-0.1399152053	-0.1066941406	0.0819860642	-0.0003230679	-0.1300916858	-0.0823260024	0.0120006807	0.0680894104	0.0040009537	0.0828395422	0.0227152351	-0.0966720471	0.0445821802	0.0962492134	0.0455206809	0.0524490615	0.0152018098	-0.0016750503	-0.0567322972	0.0139668759	-0.0404682979	0.0585626092	0.0396446173	0.0352955856	0.0023431447	-0.0379394331	-0.0833416924	0.004835384	0.0763617167	-0.0929428215995358	0.0068796020262026	0.0086383680868831	4.7328924038932174e-05	0.2163906365840802	0.0362214848120459	0.0013119959619892	0.0468249076012634	0.1358232779826522	-0.0178541435272024	0.0003187704410899	0.0184479628419528	0.0025839250246959	-0.0004457671223244	6.676668533249709e-06	1.987083273454654e-07	-0.0038454395935805	-0.0004041132208404	1.478740566787656e-05	1.633074952580019e-07	-0.0026480487234646	-0.0001362462121865	7.012162041842497e-06	1.856303033519601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894678.0058964184	-1750.0827452957164	3062789.615381792	800448734234.7916	1129514.2351831896	-7700.990481321933	1275802407481.4658	59305254.39341101	915096.5825794956	-898.7786915203324	807803.1363310007	837401755448.6716	924688.844786816	861352.1217397837	1.065254	21.369528	0.0389329719420705	0.0265159934891233	0.0353698631	-0.0266962879	-0.1071890301	0.0252940317	0.0034076365	-0.0418329659	0.0067300544	0.044902942	0.0022879507	0.0779352566	0.1243995725	0.047371221	-0.0605378351	0.0982241638	0.0335043006	0.0597678402	-0.0867499603	-0.0190337561	0.0901160695	-0.0060898722	-0.1009788536	-0.1690626062	-0.0176021916	0.0796482722	0.1000053838	0.124550196	-0.0612411093	-0.0372842832	-0.0020043482	0.0183092691	-0.0715921343	0.0082260922	0.091739853	-0.0214624456	-0.1114731477	-0.1490938285	-0.1254104848	0.1028144506	0.0397214711	0.0546645243	-0.0686802189	0.1139000705	0.0696715588	-0.0546015997	-0.0554535794	-0.0519758721	0.0573553117	0.0867910157	-0.0257770724	-0.0925416639	-0.0319480553	-0.0292609158	-0.0946000765	-0.0240448989	0.0650980314	-0.115472088	0.155638005	-0.025805896	-0.093587187	0.0910015724	-0.1344121504	0.0235214368	-0.0226091531	0.1054237367	-0.0019116397	0.0059504113	-0.0004137401	-0.0879566221	-0.1222315396	-0.0341963005	0.0220379746	0.0078443453	0.0805896833	-0.0341375753	0.0265836526	0.0137849546	0.1394688178	0.0808784285	-0.0026973141	-0.1070485078	-0.119106036	-0.0137400478	0.0569871536	-0.0201158109	-0.0468116447	-0.0812516082	0.0318074205	0.0151215806	-0.0402070891	-0.0358971444	0.0150390119	0.1231338012	0.0629234849	0.0409638291	-0.0089239592	-0.1262805992	0.0136568962	-0.041455719	0.0692476438	-0.1618391204	0.0876819134	-0.0849971703	0.0096622851	0.0707724105	-0.0933625083498554	-0.0004196867503196	0.0087165579653768	1.7613696839382678e-07	0.2185874528200742	0.0021968162359939	4.826001574726813e-06	0.0477804745303681	0.1470247322638442	0.0112014542811919	0.0001254725780136	0.021616271897255	0.0025852238741776	1.298849481699664e-06	6.6833824796178384e-06	1.687009976111486e-12	-0.0038993689269166	-5.3929333336100345e-05	1.520507802820272e-05	2.908372994076224e-09	-0.0022009766127911	0.0004470721106735	4.844298050053383e-06	1.998734721420583e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895071.1169661257	393.1110697073164	154536.31312643053	801152304426.9878	1128559.6566989943	-954.5784841952844	1273646898728.552	911220.0824885672	916022.4488760964	925.8662966007832	857228.3991812496	839097126844.9607	926658.3250691212	862465.6458133013	0.960403	19.266169	0.1408279161982317	0.0617761835505784	0.0766723786	-0.0367877	0.0948496316	0.0053313609	-0.0029380909	-0.0783206758	0.082318315	0.0026347624	0.0122294334	-0.0327519539	0.0434599025	-0.059033728	0.0736419583	0.033901652	-0.0990311657	0.0889289907	-0.0713071546	-0.0275645206	-0.0696870398	-0.024946424	-0.0972996864	-0.1657485203	-0.0168636819	0.0486897623	0.04373495	-0.0208994942	0.0489704495	0.0147542539	-0.0572992893	0.0536586865	0.092317667	-0.0481476449	0.0040006646	0.0605703907	0.2063535472	0.0468837402	-0.049853855	0.0857892611	0.0935938981	8.96268e-05	0.0752964574	0.0932251434	-0.0194944102	0.0647441056	0.0051291339	0.0709059822	-0.0875662713	0.0444050769	0.080638708	-0.0987259063	-0.045671246	-0.0632414162	0.0642178554	0.0190707867	0.0489490302	-0.0833019055	0.1179377954	-0.0118436955	-0.0716559811	0.0430484673	-0.0504707111	-0.0105749683	-0.102481045	-0.004495796	-0.0857384538	0.1098360136	-0.0386383629	0.0696281493	0.1015328495	-0.1236300987	-0.0007331659	0.0774457118	-0.1096254991	0.0901439611	-0.0040199954	-0.0691835899	-0.0150737059	0.0840216238	0.0333001564	-0.1291012199	-0.0340218006	0.0176446945	0.079239851	-0.0109587742	0.0227636026	0.0647636418	0.0116107991	-0.1095392806	0.1196600267	0.0354508057	0.0262354396	0.0078590246	-0.0378541362	0.0304841319	0.0371816462	-0.0462698937	-0.064705154	-0.0084695164	0.0260342957	-0.0875924392	-0.015894718	-0.0866153656	0.0144722352	0.0649037979	-0.0935005064199714	-0.0001379980701159	0.0087423447007911	1.904346735573952e-08	0.2045783387321478	-0.0140091140879263	0.0001962552775285	0.0418522966784054	0.1810677805899985	0.0340430483261543	0.0011589291393368	0.0327855411677878	0.003252191466497	0.0006669675923194	1.0576749334755909e-05	4.448457692043376e-07	-0.0032094022325912	0.0006899666943254	1.0300262690561376e-05	4.760540392783204e-07	-0.002696797440427	-0.0004958208276359	7.272716434693618e-06	2.458382931175489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892856.4922020518	-2214.624764073873	4904562.845649257	797192715667.3525	1122407.623742816	-6152.0329561783	1259798873835.9949	37847509.49390391	915445.0904148392	-577.3584612571867	333342.7927852664	838039713564.6332	925913.3061517752	840360.2564403045	1.054149	21.146761	0.1142569441818617	0.0507214566350691	0.0122096998	-0.0857324784	-0.105348166	-0.1223914868	-0.0306156545	-0.0842199542	-0.085819121	0.0645026685	-0.0793664304	0.0154364466	0.0940177141	-0.0411313386	-0.0475852204	0.0612188404	-0.0267954022	0.0273108549	-0.1572319125	-0.0865918073	-0.0511588896	-0.0115532472	0.0125559475	-0.0474405434	0.0679137071	0.0224843992	-0.0277325495	0.0116473654	-0.0155010408	-0.0137897749	-0.074521697	-0.1429919952	-0.0515406916	-0.0108545861	0.0222471463	0.0463233437	-0.1397824384	-0.0086163353	-0.0114628272	-0.0396772262	0.024047389	0.0559886236	0.0937363278	-0.0685281337	-0.0091851928	0.0510004798	-0.0295863759	0.0254062262	0.0668514124	0.0753794817	0.0053854055	-0.0727968897	-0.1183828528	-0.0831219782	0.0911070152	-0.0315955492	0.0298095866	-0.0668461828	0.0017424875	0.0221764908	-0.0110095866	0.0155483102	0.0052334449	-0.0381522575	0.0190922659	-0.0168602346	-0.0678523604	-0.1415023925	0.0267809476	-0.1057127615	-0.0369849769	0.1040633547	0.0016726387	-0.0625489423	0.0015993696	-0.0903095314	-0.0150016241	-0.0386078028	-0.1151571764	0.1160206894	-0.0343630421	-0.1048430969	-0.0702234857	-0.1268716691	0.0441609139	-0.0245628683	-0.0028419317	-0.0578808716	0.0286258339	0.055749403	0.0266288186	-0.0145574856	-0.0111464518	0.0270667833	0.0244216539	0.0417125244	0.0527141147	-0.0591894573	-0.0298088528	0.0089778407	0.0452749162	-0.0057625565	0.0571733418	-0.0881955685	0.0192567962	0.0587790397	-0.0900665567182414	0.0034339497017299	0.0081119846390801	1.1792010554011553e-05	0.1784400142492472	-0.0261383244829006	0.0006832120067734	0.0318408386852715	0.1400168864315674	-0.0410508941584311	0.0016851759112067	0.0196047284859904	0.0029412009728648	-0.0003109904936321	8.650663162780848e-06	9.671508712959939e-08	-0.0035241188746644	-0.0003147166420732	1.2419413842765875e-05	9.904656479783081e-08	-0.0024498290593564	0.0002469683810705	6.001662420067065e-06	6.099338124863297e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895885.0788445628	3028.586642510956	9172337.051195784	802610074496.3284	1126724.692034842	4317.068292025942	1269508531641.0095	18637078.638015788	915866.1920687136	421.1016538743861	177326.60289574327	838810881774.4458	926097.4134895226	868956.6548327324	1.197032	24.013062	0.0771630754232887	0.0362991879971453	0.1417665509	-0.0180236807	0.0170604585	0.0892848884	-0.0563899568	-0.0964415874	0.0527618749	0.0060174103	0.1591292731	-0.0780421349	0.0201823333	0.080504369	0.0552063167	0.0513665999	-0.0349882995	0.0942842835	-0.0847485592	0.0396475872	-0.1293536585	-0.0289925683	-0.0708035681	-0.0455861984	-0.0538243979	0.0624686614	0.005962529	-0.0106047013	0.0381746777	0.0220444386	0.0277608341	-0.0030877418	-0.0384372315	0.0906956636	0.0136457055	0.0093584252	0.0755204426	0.0446197158	-0.0064974484	-0.0004553524	7.9476e-05	-0.01249037	0.0741108285	0.03434267	-0.163962354	-0.0134371591	-0.065462445	-0.0702873258	-0.0709869627	0.0464925617	0.0464834416	-0.11377865	0.0052463335	0.032986677	0.1275410036	0.0085160323	0.0460168317	0.0297570156	0.0368985543	0.0360093845	-0.0695716854	0.0260915281	-0.0161053376	-0.0190354634	-0.0768240406	-0.0516573832	-0.0014228733	0.0793381928	0.1262409799	-0.0486422566	0.0473878008	-0.0108524504	-0.0279273278	-0.0132760425	0.0054286117	-0.0008494232	-0.0127333272	-0.0150785188	0.0167678961	0.1146100673	0.044140986	-0.1573497479	-0.0346003117	0.1292981524	0.0673567007	-0.0100088352	0.0046042709	0.0018615866	0.0985229871	-0.0577041946	0.0884568429	0.0122466786	0.0144936728	-0.0296277676	-0.0100041087	-0.0027497538	0.0010521732	-0.1245274636	0.0326535368	0.051996135	0.054138763	-0.0060065511	0.0281052611	-0.089737086	0.0240075741	0.0524223074	-0.0926427852073743	-0.0025762284891329	0.0085826856509796	6.636953228219988e-06	0.1625932290436367	-0.0158467852056104	0.0002511206013527	0.0264365581308365	0.1617164918653628	0.0216996054337954	0.0004708728759824	0.0261522237412399	0.0030938329231306	0.0001526319502657	9.571802156246834e-06	2.3296512241941624e-08	-0.0039021388949618	-0.0003780200202973	1.5226687955573696e-05	1.4289913574564657e-07	-0.0026599862146882	-0.0002101571553317	7.075526662331258e-06	4.416602993715424e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892767.9001870211	-3117.1786575416336	9716802.783033062	797034523604.3429	1143110.6888020833	16385.996767241275	1306702046853.5732	268500890.05604154	915883.6115222952	17.419453581562266	303.43736308020243	838842789855.1224	926529.7487630966	813570.4666065705	1.819716	36.504406	0.3382177730454714	0.2071460210721256	-0.1677018227	-0.0599320728	0.001355264	-0.2100218248	0.2151671434	-0.015986924	-0.1180460694	0.0340631999	-0.1872788072	-0.0627076833	0.0856105214	-0.1022376898	-0.0632708094	0.0845296644	-0.0687963344	-0.0147299892	-0.1648210601	-0.1650156248	-0.0609662894	-0.0349952705	-0.0764903221	0.1357277059	-0.0908556532	-0.0387380252	0.0608803879	-0.1866801253	0.0563987749	-0.0910719933	-0.03240611	-0.1239619638	0.0564157771	-0.0431029237	-0.2269946459	-0.001744724	-0.0669746262	-0.0299700055	-0.1509650601	0.0593132798	0.019853725	0.1121425626	-0.1488024925	-0.082717354	0.1237825805	0.0185934996	-0.0729271697	0.1168896613	0.0816422734	0.0862150592	-0.002446131	-0.0312599658	-0.1612869017	-0.1207374264	0.0895273763	-0.0678044535	0.082477604	0.1302924864	0.0493889124	0.1878285329	-0.0131254956	-0.0181741708	0.1645541979	0.0363672105	0.0205898132	-0.0720129255	-0.2943526674	0.0976520958	-0.0837504311	0.1523744897	-0.0720947488	0.0945957056	-0.0319513743	-0.0834197926	0.1915493629	0.0493939212	-0.0461311978	0.0936639847	0.1040306537	0.0133210976	-0.1293442138	-0.064322581	-0.0713502478	-0.3500985629	0.0418552257	-0.0539835389	-0.0157804338	0.0947731319	-0.0164060907	-0.0055870425	0.1361714612	-0.039245072	-0.0281205618	0.2238959726	0.1432050928	0.0578246042	0.0328247532	-0.0536108306	-0.0911247045	-0.0539629229	-0.0887491528	0.0110464609	-0.3186445659	-0.0912392418	0.0287162347	0.0458586883	-0.118580220116101	-0.0259374349087267	0.0140612686027829	0.0006727505296444	0.2715641283091798	0.1089708992655431	0.0118746568867411	0.0737470757843246	0.3372232192485995	0.1755067273832367	0.0308026113567737	0.113719499600389	0.0031540021489783	6.0169225847700025e-05	9.947729555759735e-06	3.6203357391115323e-09	-0.0034421542425981	0.0004599846523637	1.1848425829836098e-05	2.11585880410154e-07	-0.0026240858631403	3.59003515478999e-05	6.885826617132774e-06	1.2888352412627987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
898844.6130365905	6076.712849569391	36926439.056121744	807921638384.8982	1150718.8406968392	7608.151894755894	1324153850334.6775	57883975.2536777	919323.701114766	3440.0895924707875	11834216.404225828	845156067431.3516	931108.39582727	848425.4213191106	2.405497	48.255478	1.1827838516795406	0.7470889487333805	0.041109461	-0.4521230897	-0.0280255064	0.0693357512	0.2177234201	-0.3541851364	-0.0123164845	0.2156347606	0.0445135016	0.1838701449	-0.1233588754	0.0141207527	0.0603511112	0.3607978095	0.0580835071	0.1084441663	-0.0874332703	0.2924257279	0.2966955635	0.0302241768	-0.043332604	0.2144758014	-0.142056103	-0.0283681003	-0.0715797021	0.0061177394	0.0829115633	0.1802399869	0.0296497455	0.0047055099	0.0992123189	-0.0722367476	-0.0427829744	0.0459452762	-0.022213129	-0.0007728186	-0.0973404819	0.0617087642	-0.0053251845	0.0719221524	0.0269632192	0.0834486834	0.1115311052	-0.0580348398	-0.0734723955	0.00850243	-0.0822767542	0.3771035184	-0.1199859362	-0.1787812253	0.0104858638	0.2469787101	-0.3551422534	-0.0185601835	-0.0908058063	0.1851124447	-0.0635733043	0.0512668065	-0.0532552694	-0.1125856476	0.0504953579	-0.1949750328	-0.020804079	-0.0320503822	-0.0177467306	0.113286775	-0.0927165062	-0.0023667662	-0.0967379218	-0.0409761528	-0.0891117262	0.1776007858	0.0670904331	0.0039780554	-0.0132293699	0.0860948261	0.064432981	0.3075238755	-0.4800733555	0.0867689961	0.0167363537	0.2331640315	-0.1770946495	0.0242628426	-0.0239244118	0.0450685576	0.0432885858	0.1284614966	-0.0875849096	-0.1566075859	-0.0075384785	0.1300310139	-0.0595228077	0.0397089848	-0.2000877088	0.2817917355	-0.087827538	0.030955348	-0.0484899754	0.2000739129	0.0621346464	-0.0927013771	0.0333745172	0.0391140859	-0.1089426834891185	0.0096375366269825	0.0118685082858102	9.288211223642942e-05	0.0016736232635565	-0.2698905050456233	0.0728408847137816	2.8010148283175094e-06	-0.2590021365340504	-0.5962253557826499	0.3554846748781474	0.0670821067292029	0.0074569440421014	0.004302941893123	5.560601444703156e-05	1.85153089355938e-05	-0.0044559468964207	-0.0010137926538226	1.9855462743721276e-05	1.0277755449446712e-06	-0.0034479604006803	-0.00082387453754	1.1888430924659454e-05	6.787692536067488e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
894527.6732608989	-4316.9397756916005	18635969.026948247	800179758229.5575	1119437.9802667026	-31280.86043013656	1253141391663.5945	978492229.2496828	916388.2530381944	-2935.4480765715707	8616855.410247734	839767430306.3938	927208.8795019644	894535.7764197716	2.001194	40.144947	0.4037976195523909	0.2375969732457746	0.3485923774	-0.1619528156	0.071589856	-0.0663225187	-0.1175089402	-0.2555813445	-0.1519328431	-0.0043750678	0.0383903107	0.1624719888	-0.1836219836	-0.057774837	-0.0944055911	0.2043115622	-0.0830927191	0.1404052914	-0.0602248217	0.12943068	0.116593246	0.058381555	0.039094589	-0.0517311532	-0.1767792257	-0.0740598805	-0.2315810483	-0.0236296993	-0.1383900208	0.0394980854	0.1158266744	0.0045765289	0.2403381195	0.0407725085	0.0802891038	0.1571012995	0.0213434942	0.0420179479	0.04573626	-0.0962743813	-0.0478486293	0.0272516469	-0.0538311859	-0.103797257	-0.0089898409	0.0508687747	0.0712490183	0.0648123934	0.0927072943	0.2478803046	0.0690253134	-0.1829320721	0.0140903591	0.0585947913	-0.1139333522	0.014396713	-0.1124689358	0.0617620198	-0.0777329061	-0.1688480138	-0.1785530918	0.0192688081	0.0678818511	0.0218511835	0.1962389868	-0.0446178273	0.0556892216	0.1735255036	0.0078420968	-0.0678040089	0.1047020614	0.0627506021	-0.0073987968	-0.0689220754	-0.1642910208	-0.0060869452	-0.1181269251	-0.0111000989	-0.2162752567	0.3794278915	-0.0303964664	0.0196056067	0.2615459103	0.0642137533	-0.1590526113	0.2267181787	-0.1102084298	0.1119134776	0.0546223319	0.1003676391	0.3071694011	-0.0437579826	0.1675392246	-0.0201856293	0.1913165178	0.1463940766	-0.0319534322	0.0092409198	-0.1742040899	0.018818653	-0.0578231521	-0.1921899	0.2133316085	-0.0941228505	0.0379742494	0.032215118	-0.0452747026294702	0.0636679808596483	0.0020497986981869	0.0040536117867445	-0.0163258907734586	-0.017999514037015	0.0003239825055687	0.0002665347095469	-0.1042726209847728	0.1547295155492776	0.0239412229821141	0.010872779487034	0.0052432298177616	-0.0022137142243397	2.7491458921864345e-05	4.900530667044361e-06	-0.0046501308354245	-0.0001941839390037	2.162371678656576e-05	3.770740216703142e-08	-0.0025078463818949	0.0009401140187854	6.2892934751833405e-06	8.838143683168355e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
893318.1590686028	-1209.5141922960756	1462924.5813656282	798017333321.7177	1138218.3653915229	18780.385124820285	1295541047314.5503	352702865.436571	916291.2230445908	-97.02999360358808	9414.819658712344	839589605428.552	927218.5968058788	801762.3526642629	2.79723	56.113838	0.4709879055530375	0.2513523423264198	-0.2458314222	-0.5903908492	-0.0432669973	0.0763788413	0.1455489147	-0.2418757363	0.1151699763	0.108844774	-0.1236854969	0.0667685479	-0.0701549151	-0.0161428776	0.0387897169	0.2584989203	-0.1455490019	-0.0618138296	-0.2590632291	0.2026134671	0.3128361849	-0.0085441477	0.1520442912	0.0395159186	0.1502537617	-0.0460532135	0.1896690908	-0.0678944898	-0.0023461287	-0.0089377111	0.00190821	-0.0530947378	-0.0706491121	-0.1316825298	0.1352098679	-0.1741975858	0.0118182968	0.0936715467	0.184389196	-0.0115578851	0.003880206	0.0274013839	0.0432745278	0.0506843801	-0.1547909068	0.0201697798	0.0033448677	0.03957613	-0.0519532151	0.2812446095	0.0596413683	-0.0782319508	-0.2425606003	0.1946508275	-0.2572030209	-0.0413893673	0.0690443129	-0.1563816096	-0.0422792206	0.1109287132	0.1056508426	-0.2344317576	0.0211344369	0.0820964467	-0.0230724613	0.0328981361	0.0991452327	-0.1236629967	-0.0318246999	0.0031225549	0.2102619431	0.0200330029	0.0776915417	-0.0343478023	0.0581823671	-0.1765066471	0.0517821484	-0.1088306713	-0.0253260592	0.208728843	-0.4232108392	0.2315924931	-0.0466725169	0.1128304313	0.0383455577	-0.2264035623	-0.0186171714	-0.1869122163	-0.0712356856	-0.2753297621	0.2019298641	0.128711726	-0.0515733584	-0.084473693	-0.1900784269	0.1328688248	0.0623663548	-0.0909568797	0.1339682418	-0.165219332	-0.0219797428	0.1169915665	-0.0908579346	-0.0955030384	0.0425073619	0.0251890118	-0.0525447240693637	-0.0072700214398935	0.0027609480275255	5.285321173651124e-05	0.1681627992240635	0.1844886899975221	0.0340360767370018	0.0282787270428726	0.0726906517644891	0.1769632727492619	0.0313159999021296	0.0052839308539462	0.0066490247865915	0.0014057949688299	4.420953061270815e-05	1.97625949438746e-06	-0.0040209320218469	0.0006291988135776	1.6167894324313796e-05	3.958911470074599e-07	-0.0025181710268146	-1.0324644919700032e-05	6.341185320288497e-06	1.0659829271788768e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
