global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
950776.3128845372	-3375.0450296239	11390928.95198899	903975597142.3152	1306082.5269345238	-2256.7258928571828	1705851567163.6711	5092811.755492048	952282.6498523622	-1650.4331060179975	906842245209.8368	2723929.4374402147	973634.2572157836	955697.7852005856	1.147983	21.394171	0.2275952821000253	0.0982209507006175	0.0069755748	0.1309355398	-0.0142552992	-0.0360850629	0.0376726167	-0.0266997871	0.0085817316	0.003889206	-0.0100445244	0.036415769	-0.2374905416	0.1250312643	0.0086868775	0.1316569032	0.0023896857	-0.0608961987	0.0160266976	-0.001919414	-0.0511588475	-0.0738952014	-0.0497801781	-0.0910615798	0.088683355	-0.0508767437	-0.0350283362	-0.0058308308	-0.0950123094	-0.018264396	-0.0806401266	0.0222730483	0.0366940079	0.0455299334	-0.0650371312	-0.1042493556	0.0695090802	-0.0899464647	-0.0104030768	0.0013995909	0.0145191987	0.0062982255	-0.1582776843	-0.0133735681	-0.0165481798	0.0343951914	-0.0848407928	0.147283614	0.1452786349	0.0376578589	-0.0873663128	0.0675976313	0.0538166309	0.0050508571	0.0500892365	-0.0675913065	-0.0592927822	-0.0364801204	-0.0228829957	0.0055222521	-0.0625706607	0.1076634046	0.072371137	0.0836685568	0.0023268529	0.0718880433	-0.0734764274	-0.0347324473	0.0707643319	0.0941489471	-0.0194525454	-0.0166512113	-0.0285466029	-0.0985182582	0.1263470909	-0.0967543715	0.0124414759	0.0781861769	0.0700337542	0.0058673194	-0.0558874273	0.0968809396	0.0364855713	0.0717792073	-0.0263552744	-0.1146757978	-0.0333029735	-0.0517236046	-0.0320947235	-0.0027223354	0.0840234068	-0.0155745521	-0.0185532498	0.0058159333	-0.0789864445	0.0590074008	-0.0697862527	-0.0489579897	0.0169475111	0.028888662	-0.1376170793	-0.1827572609	0.0400940793	0.1651224005	-0.1403100934	-0.0927149366	0.0325341047	0.0406438432	0.0	-0.0559626370725965	0.0211139509147813	0.0031318167481191	0.0004457989232317	0.5302669820113408	0.04401233847409	0.0019370859379578	0.2811830722114156	0.8090912495521962	0.0633176034424138	0.0040091189056907	0.6546286501019343	0.0102965022584809	0.0009639654658706	0.0001060179587589	9.292294193911256e-07	-0.0034189664240185	-0.0002452555215097	1.1689331408565847e-05	6.015027083104395e-08	-0.0027889834100393	0.0007738067979944	7.778428461474442e-06	5.987769606223466e-07	0.0	0.0	0.0	0.0	0.0	0.0
952583.3804428529	1807.067558315699	3265493.160317062	907415096695.933	1312492.4788690477	6409.9519345238805	1722636507087.8176	41087483.80290644	953993.7144263216	1711.064573959331	910104007164.93	2927741.976258627	976057.625607064	954343.9541920068	1.176153	21.919144	0.2730866260758495	0.1584969156635366	0.0593365686	0.0089943536	-0.0196807433	-0.1109529868	0.1949808413	0.0581084846	-0.0956039081	0.0051553382	-0.0632909472	0.0054943052	0.0266200965	0.0901835214	0.0619121386	-0.0364370543	0.0535714898	0.0739264266	0.0733552722	-0.0156944794	0.1243842966	-0.0167135089	0.0544222843	-0.0894393519	-0.0879906117	-0.0394760143	0.0151327276	-0.0484116604	-0.0500670833	-0.0183398436	0.0181834819	-0.0178329208	0.1047334977	-0.0986781698	-0.0298367156	0.0146481183	-0.0392142959	0.0703668069	0.0216224904	0.1601840008	-0.080737204	-0.0884822422	-0.0336577651	-0.04547298	-0.0652167049	-0.0610763019	-0.1257924934	-0.0035228658	0.0648387737	-0.0955998925	-0.0416099951	-0.0433705927	-0.0549999004	-0.0006148105	0.0675146377	0.0677369939	0.0507037553	0.0795560938	0.0495881935	0.1170757598	-0.0612730943	-0.0748266923	-0.0279853472	0.0759460537	-0.0099311676	-0.0496069538	0.0101061371	-0.0666213625	0.0774624873	0.0252478035	-0.0147181496	0.0813363626	0.0762185646	0.0490066768	0.0448018675	0.0024244383	0.0881315104	-0.0778137479	-0.0193794617	0.0868622451	-0.1048027893	0.0781915208	0.0515325436	0.071828131	0.0763640017	0.1307141	-0.0779363092	-0.1116560122	0.0650100037	-0.0610643215	-0.0409167241	0.1157891661	0.0386931969	-0.0953647066	0.0264751273	-0.1086340228	-0.0694596126	-0.0787436655	0.0127855151	-0.0886795703	-0.0238340178	-0.1078855379	0.0593941305	0.0798820058	0.0363897178	-0.0941590645	0.0371927824	0.0337045224	0.0	-0.0570246193986179	-0.0010619823260214	0.0032518072175572	1.127806460781824e-06	0.4806436571682013	-0.0496233248431395	0.0024624743684877	0.2310183251760234	0.6605532193331527	-0.1485380302190435	0.0220635464213534	0.4363305555713921	0.0093093777272582	-0.0009871245312227	8.666451366877106e-05	9.744148401416355e-07	-0.0031686753267441	0.0002502910972744	1.0040503326316829e-05	6.264563337482319e-08	-0.0030288335552951	-0.0002398501452558	9.173832705681555e-06	5.752809217922847e-08	0.0	0.0	0.0	0.0	0.0	0.0
951959.9861144216	-623.3943284312263	388620.4887202197	906227815162.9698	1309991.7441220237	-2500.73474702402	1716078369667.8616	6253674.27497329	952621.0307227222	-1372.6837035993813	907486828175.2216	1884260.550127314	974011.3704849612	944911.6591678648	1.420572	26.47423	0.2313708088964147	0.1343003502953174	-0.0393749513	-0.0492898167	0.1356119358	-0.0503644042	-0.0584149985	0.0281276551	-0.0323334717	-0.0611064397	0.0924481474	-0.0661477848	-0.0524363483	0.1016964692	0.0646870155	-0.0919407883	-0.0221158286	-0.0428350848	0.066242663	-0.0889448068	0.0309667074	-0.062841787	-0.0634310302	-0.0389137023	0.0122397304	-0.1048454991	-0.0153200937	0.0357871024	-0.1032335189	0.1126868291	-0.0962797118	0.0563014268	0.0634245868	0.1016208847	-0.0286687649	0.0279957199	-0.0257183224	0.0943049916	-0.0954067066	-0.0508454032	0.0667972869	-0.1506912516	0.0661047378	-0.0198957179	0.1559722131	-0.1031268421	-0.0334056169	0.1249825853	0.0802775657	-0.1028373783	0.0368155061	0.0213675476	0.0721800767	0.0543627287	0.0729562685	0.0712845222	-0.1124844658	-0.0095522279	0.0002848641	0.0056656608	0.0040580964	-0.0555462604	0.0971361181	0.0706477911	0.080259045	0.0767929593	-0.1184172112	-0.0514116241	0.0637332451	0.0392817316	0.0472062038	-0.0594656136	-0.0316699144	0.1258947088	0.141818064	-0.0166659159	0.0141521615	-0.2017223821	-0.0593705345	-0.0191499623	0.0497591501	0.077910193	0.0204221647	0.1061634735	0.0142201909	-0.0467861755	-0.0318444402	0.0958848836	0.0128254279	0.0163784313	0.0093747173	0.0051968522	-0.0122877625	-0.0035466505	0.1103452255	0.0891366882	0.0080848536	0.0179638755	0.0070387738	0.0090989085	0.0013097775	-0.1561011498	0.021736213	0.1552443844	0.038581726	-0.0955613349	0.0417853327	0.0266303944	0.0	-0.0470911711178985	0.0099334482807194	0.0022175783972551	9.867339474572728e-05	0.5525237162584062	0.0718800590902049	0.0051667428948113	0.3052824570279998	0.7738382291536681	0.1132850098205153	0.0128334934500342	0.5988256048996848	0.0098192445418868	0.0005098668146286	9.641756337337372e-05	2.599641686595153e-07	-0.0031679049335726	7.703931714998953e-07	1.003562166815362e-05	5.935056386936671e-13	-0.0028140249289957	0.0002148086262994	7.918736301009254e-06	4.6142745932635414e-08	0.0	0.0	0.0	0.0	0.0	0.0
953437.6804510388	1477.6943366171326	2183580.552470348	909043410503.857	1298395.9368303572	-11595.807291666511	1685832008777.5808	134462746.74546623	954090.1805047806	1469.1497820584336	910288072535.6448	2158401.082122343	975819.6768625828	955250.276390242	1.322566	24.647755	0.0865727336903684	0.0443962720692505	0.0219811715	0.138932952	0.0293744586	0.0205931588	0.0835253341	-0.0954704021	0.0267665442	-0.0021090359	-0.025518717	-0.0176365463	-0.1102093261	0.0725874366	-0.0543750389	0.0700877992	-0.051563706	0.0305970296	0.0417409532	-0.0069366517	0.1169318613	-0.0275717857	-0.0163306572	0.0640514579	-0.0333306653	0.0608233785	0.0999771375	0.0860045909	-0.0230291836	0.0006235611	0.0278603222	0.1624036903	-0.0301483813	0.0299920698	-0.0032732756	-0.0833684073	0.0437590203	0.0047989446	-0.0725791855	0.0382268115	-0.1390139925	-0.0321506089	-0.0363254896	-0.0734803778	0.061592469	0.0787048629	-0.0081819232	0.0099862269	0.085104504	0.0689271575	-0.0082574963	0.0549091868	-0.0479226372	-0.0048404283	0.0662421177	0.0046912269	-0.0699329266	0.1050782199	0.0326387389	0.0055349947	0.1051244732	-0.0763722861	0.0290545808	0.037385757	-0.0831640676	-0.0151574384	-0.0910067376	-0.0631971052	-0.0302963779	-0.0971854449	-0.0603696237	0.0299783305	-0.0617576929	-0.1788739417	-0.0042598888	-0.0572536039	0.0303119922	-0.1485501056	0.0110897348	0.0785557477	-0.0745647149	0.062582901	0.0202935719	0.1049821358	-0.0210005612	-0.0592414984	-0.0238104228	-0.0906844747	0.010951553	-0.0495510443	0.023483114	-0.0232589873	0.0021186186	-0.0249560452	-0.056656358	-0.0178764892	-0.0442186633	-0.0243198758	-0.0667900635	-0.1336595375	-0.0005131882	-0.200180904	0.0299505086	0.0443064323	-0.0699805645	-0.0969211244	0.0463035902	0.0194497534	0.0	-0.0494149330891247	-0.0023237619712262	0.0024418356122026	5.399869698917094e-06	0.5631764300568989	0.0106527137984926	0.0001134803112725	0.3171676913716331	0.7458039061569934	-0.0280343229966746	0.0007859232658818	0.5562234664390294	0.0102329366893591	0.0004136921474723	0.0001047129932884	1.711411928802434e-07	-0.0027202225763836	0.0004476823571889	7.399610865067031e-06	2.004194929382992e-07	-0.0027641607351775	4.986419381819993e-05	7.640584569897017e-06	2.486437825139008e-09	0.0	0.0	0.0	0.0	0.0	0.0
952763.0983697426	-674.582081296132	455060.9844058212	907757521615.1118	1314697.6371279762	16301.700297618983	1728429877069.8838	265745432.59339085	954160.0583872328	69.877882452216	910421417021.5276	4882.9184560057165	976125.692553118	944556.699117074	1.1754	21.905121	0.1643049834053571	0.0803674733641307	-0.0081606739	0.0064152326	0.047167905	-0.0449154358	0.1212714891	0.0285788207	-0.0691166596	-0.0576233766	-0.033393348	0.0775585439	0.0051461541	0.0999978577	0.029394698	0.03035485	0.0488579627	0.069705847	0.1038123848	0.0130971778	0.079416834	-0.0246841884	-0.0334767523	-0.0553879854	-0.057731474	-0.10017673	-0.0519414299	0.0637602774	0.0148720381	-0.000899249	-0.0758605433	0.0434852232	0.028206054	-0.0741570892	0.0999795042	-0.0234273833	-0.0224422841	0.0969616688	-0.1008567972	-0.0859315201	-0.0374281209	-0.1419400064	-0.0907876174	-0.0309479831	-0.074043311	0.0796127723	0.0225598668	0.070432415	0.0906656257	-0.049273296	-0.082006729	-0.0470400316	-0.0868510678	-0.0069628904	0.092661636	0.0908576871	-0.0010694747	0.035295574	0.1072600632	0.0125089457	-0.0755887644	-0.0029436387	0.1107844195	-0.0087581364	-0.0059438078	0.0900044248	-0.0720409525	-0.01081437	0.0270085737	-0.004310995	0.0860876462	-0.0400772938	0.1378534726	0.0176043197	0.0050572178	-0.0501294398	-0.0891015767	-0.0677712915	0.0229976722	0.0817229707	-0.0161355543	0.0797389022	0.0268109983	0.1199749881	0.0113388372	-0.0365819201	-0.1111879229	-0.0554594022	0.027817838	0.0776319967	0.0581868691	0.0797221258	0.0607662852	0.0346311865	0.0461986916	-0.0281159312	0.1019127011	-0.1329389529	0.0082726446	-0.0163195592	-0.0114517558	-0.0890047973	0.041365661	0.202382411	-0.0329223029	-0.0982378286	0.0507395216	0.0121913197	0.0	-0.0369303654316581	0.0124845676574666	0.0013638518909158	0.0001558644295938	0.5140532531685693	-0.0491231768883295	0.0024130865076021	0.2642507470931892	0.7804561106656394	0.0346522045086459	0.001200775277309	0.6091117406753367	0.0102430271721333	1.0090482774199884e-05	0.000104919605649	1.0181784261642456e-10	-0.0036149301817904	-0.0008947076054068	1.3067720219219176e-05	8.005016991727702e-07	-0.0023080581363402	0.0004561025988372	5.327132360726197e-06	2.0802958066613898e-07	0.0	0.0	0.0	0.0	0.0	0.0
952648.8213670996	-114.27700264297891	13059.23333306341	907539776852.124	1318262.558407738	3564.92127976194	1737816172899.715	12708663.730899507	953733.0286136108	-427.0297736220528	909606689868.4904	182354.4275597016	976069.1890728476	950840.0587734564	1.02825	19.162781	0.105944757003323	0.0723762071868752	-0.0292430541	-0.077956315	0.0654823215	-0.0574197128	0.0375339491	0.073290875	-0.0150294379	0.0206529712	0.0917144727	-0.0702302109	-0.048771953	0.1027126819	0.0230284072	-0.0909480734	-0.0563502824	-0.0142603656	0.2002707452	-0.0087256431	0.0800480183	-0.0856266496	-0.0421467438	-0.0458411689	0.0734671457	-0.0772439355	0.0306511313	0.0015980465	0.0307640439	-0.0899270302	-0.1158726436	-0.0599130478	0.1360484984	0.0562293931	-0.0763088199	0.0972809945	0.1229297362	0.1241023964	0.0527741956	-0.0065315979	-0.0160054296	0.0502622473	-0.0309326393	-0.0806758002	-0.0503242755	0.0773143763	-0.1113062317	-0.0849503991	0.0700290256	-0.1028982764	0.0846270759	0.0244137211	0.0072093063	-0.0215576445	0.1860290281	0.0671437979	-0.1275418723	-0.0113893952	0.0324809972	0.0517558066	-0.064474208	0.0411623788	0.0208621842	-0.0221097806	-0.0471533872	0.1754352926	0.0990678199	-0.0309319674	0.1374761916	0.0397539687	-0.0750564452	-0.0540279521	-0.0426056947	0.0318134439	-0.0938998304	-0.0883725789	0.0855035246	-0.0285189367	0.0771193915	-0.04889258	-0.0557195185	0.0575610198	0.0267833403	0.147893066	0.0336705446	0.0466419532	-0.1054163675	0.0189495631	0.0500899052	-0.0723085614	-0.0718070753	0.0541481063	-0.044648742	-0.085864609	0.0207463515	0.0753989612	-0.0530767531	-0.0205654864	0.0313852731	-0.0281274806	-0.0539508787	-0.0803014241	0.071720363	0.0848050332	0.0619003936	-0.0995108621	0.05508524	0.0048841247	0.0	-0.0321006881822825	0.0048296772493756	0.0010304541817761	2.3325782333136276e-05	0.5051513035404867	-0.0089019496280826	7.924470718092103e-05	0.2551778394686528	0.7115938545650096	-0.0688622561006297	0.0047420103152687	0.5063658138546879	0.0104583749724896	0.0002153478003562	0.0001093776070651	4.6374675118296736e-08	-0.0033651783556558	0.0002497518261346	1.1324425365374272e-05	6.237597465756761e-08	-0.002309975990354	-1.917854013799933e-06	5.335989076011942e-06	3.678164018248515e-12	0.0	0.0	0.0	0.0	0.0	0.0
952420.7215320584	-228.09983504121192	52029.53474582809	907105230803.6469	1307656.8438988095	-10605.714508928591	1709966421395.3955	112481180.24489844	952668.9895950506	-1064.039018560201	907578203736.0546	1132179.0330185555	974124.7200469096	951243.3963560978	1.03068	19.208076	0.1089681399273484	0.0546839358128688	-0.0393960334	0.0022295447	0.1189960167	0.0380473587	0.0750980751	-0.0626285414	0.0916089709	0.0082666662	0.0781773076	-0.0483421789	-0.0403730387	0.0877863749	-0.0159539093	0.0266464269	-0.0663061979	-0.0722851252	0.1293587747	0.0716686457	0.0606150268	-0.0169638676	-0.0193226507	0.0273532482	-0.0314380068	0.0314608662	0.021855897	0.0105801367	0.0434767088	0.0368834122	-0.0447790879	0.0166249826	0.0031438764	0.0192157501	0.0667984452	-0.0721904652	-0.0721914422	-0.1196829806	0.0686146898	0.1605938928	0.0512058124	-0.0388260765	-0.0518917598	0.0194789732	-0.0406289717	0.0147530325	0.0167219227	0.0756951554	0.0871128874	0.0130520529	0.0220541636	0.0749551264	0.0243271667	-0.0849370106	0.0831250896	0.0743585048	0.0119633944	0.0024770463	0.1261838568	0.0041650554	0.0355175355	0.0169669931	-0.0645460203	-0.0394966806	0.0294507186	0.0710525928	-0.1123257591	0.0346506499	-0.0193219522	-0.0283015124	-0.0127390312	0.1066191243	0.0298879962	0.0439552292	0.0290694549	-0.0134535061	0.063266212	0.1578286452	0.036488768	0.1012303912	0.120015343	0.0530108173	0.011543745	0.1714448682	-0.0211125873	-0.0753052849	-0.0355957236	0.04816984	-0.0106057413	0.0263372685	-0.0137616487	0.0619560588	0.0168711153	0.0025597245	0.00539155	-0.0143304014	0.0425212574	-0.0126224553	0.0604797366	-0.210475799	-0.078442124	0.1579120885	0.0257049234	0.020575876	-0.0231216685	-0.100739659	0.0593330188	-0.0024426053	0.0	-0.0243598887423388	0.0077407994399436	0.0005934041795391	5.991997596943263e-05	0.5333820648570793	0.0282307613165926	0.0007969758845144	0.2844964271112015	0.7562173778247967	0.0446235232597871	0.0019912588281167	0.5718647225242113	0.0107310130699799	0.0002726380974902	0.000115154641508	7.43315322031299e-08	-0.0036559882050815	-0.0002908098494257	1.336624975569505e-05	8.457036852299849e-08	-0.0023059628190495	4.013171304499859e-06	5.317464522838717e-06	1.6105543919261097e-11	0.0	0.0	0.0	0.0	0.0	0.0
952480.602687581	59.88115552254021	3585.752786714648	907219298496.0977	1306825.7126488094	-831.1312500000931	1707793443240.0686	690779.1547267173	953699.4329302588	1030.443335208227	909542608371.4972	1061813.4670750543	975539.5575779524	956233.366272416	1.216279	22.666958	0.0809187253121088	0.0362001702784928	0.0524298525	0.1016225112	-0.0219353024	-0.0134737239	-0.0201691609	-0.0408839706	0.035174733	0.0545740042	-0.0351622536	0.0498224568	-0.0395677599	0.0654857379	-0.0144807603	0.0243268118	-0.0018580571	0.0536579722	0.1594330317	0.0165005999	0.1928048619	0.1296030625	-0.0637797725	0.0417964921	0.0729940748	-0.0659417019	0.0361107533	-0.0038495727	0.0766087595	-0.0046312534	0.1022079856	0.0635883372	-0.0058835102	-0.0579253164	-0.0836021751	-0.0712710199	-0.0679889332	-0.0708573751	-0.0392697792	0.0590541371	0.0299360359	0.0673850715	-0.053060323	-0.0475947732	0.0611495149	0.041258236	-0.0693091642	0.0322372346	0.0643725419	0.0185050931	-0.0396593858	-0.0110561336	-0.0853659293	-0.0490004706	0.1299693099	0.1936277595	-0.0773961516	0.0644955721	-0.0322528945	0.0206315512	0.1082768609	-0.0490270127	0.0168628928	-0.0895841507	-0.0927712053	-0.0260788946	-0.0597691735	-0.0275785914	-0.0898413468	0.1297332705	0.0059746115	0.1758395093	-0.074790017	-0.0346872253	0.0222331247	-0.035614619	0.0556364659	0.0296031398	0.0684419247	0.0084285183	-0.0019004563	0.0513536488	0.0192272515	0.1806054642	-0.0415655684	-0.0336188452	-0.091159283	-0.1371250569	-0.0185840477	-0.0201628516	-0.0370273855	-0.0043909898	0.0019913849	-0.039332187	0.1158365641	0.0869361823	-0.0059464917	-0.0453954145	0.0476079723	-0.121721639	0.0151866142	0.0762087901	-0.014382111	0.0209828293	-0.014130436	-0.1019236731	0.0634753057	-0.0097595656	0.0	-0.019367969094489	0.0049919196478498	0.000375118226845	2.491926177058889e-05	0.5258433389015238	-0.0075387259555554	5.683238903296607e-05	0.2765112170671028	0.7405718656492581	-0.0156455121755385	0.0002447820512349	0.5484466881912229	0.0104589771047132	-0.0002720359652667	0.0001093902020769	7.400356639858535e-08	-0.0040089352573682	-0.0003529470522866	1.607156189776983e-05	1.2457162171787018e-07	-0.0018760944859396	0.0004298683331099	3.519730520172972e-06	1.84786783810684e-07	0.0	0.0	0.0	0.0	0.0	0.0
951397.6640700138	-1082.9386175671823	1172756.0494183204	905157515197.8788	1314679.5726190477	7853.859970238293	1728382378661.802	61683116.43211144	952594.8245922384	-1104.6083380203927	907436899839.9176	1220159.5804241742	974776.386196192	945437.9221812102	1.11732	20.822725	0.1598891575786	0.083117955871881	0.0431626425	-0.022768163	-0.0139216275	-0.1267061714	0.0734161099	0.1059397944	-0.0996500565	-0.0219637907	0.0171027792	0.0268632979	-0.0243079174	0.0848732373	0.0645003447	-0.0355215869	0.0659467965	0.0111630146	0.182059132	0.0147658147	0.030579881	-0.059657756	0.0092895379	-0.0996759585	-0.0498054515	-0.0344838238	-0.0073966425	0.0891432056	0.0753936255	-0.0850334622	-0.0555278825	0.0462427426	0.0724078731	-0.0554001117	0.1147832506	-0.0549792194	0.0373934214	0.0062195615	0.161448272	-0.005306206	0.0173748084	0.0127003904	0.0272772126	-0.0235919476	0.0523569022	-0.0830469512	0.1186555797	0.0835457318	0.0683604696	-0.0850827028	-0.0462699651	-0.0494616046	-0.00367485	-0.0288730814	0.1644328624	0.0322338054	-0.0040875381	0.0180357017	0.0995861651	0.1201450529	-0.0715015923	0.0069157528	0.1062052631	-0.0574134416	-0.0171086723	0.0988736756	0.0257298713	-0.0655308872	-0.0508194502	-0.1140557522	0.0383382089	-0.0066169031	0.0777124521	-0.0332342049	-0.0106318087	-0.0021860063	0.1194855218	0.0905487712	-0.1232840573	-0.0105085726	0.0727159277	0.061377194	-0.0141598195	0.197014938	0.0405512868	0.0509087766	-0.1393000939	-0.0357868624	0.0299211784	0.0866534729	-0.0266785124	0.0310642559	0.003486025	0.0511222042	-0.0271417944	-0.0820095017	-0.0996932304	-0.0850367077	-0.0519211195	0.033985919	0.0318031018	0.1555883061	-0.0132795157	0.055575257	0.0092863831	-0.103062378	0.0675047358	-0.0170374908	0.0	0.0001619457579664	0.0195299148524554	2.6226428523311808e-08	0.0003814175741441	0.5420639363622968	0.0162205974607729	0.0002631077819844	0.2938333111045881	0.7543303164264898	0.0137584507772317	0.0001892949677895	0.5690142262800882	0.0091113350242259	-0.0013476420804872	8.30164259236856e-05	1.816139177100135e-06	-0.0044849122920065	-0.0004759770346383	2.0114438266991e-05	2.265541375030701e-07	-0.0014921097113024	0.0003839847746372	2.226391390562931e-06	1.474443071531813e-07	0.0	0.0	0.0	0.0	0.0	0.0
950959.6065645628	-438.0575054510264	191894.378081976	904324173317.428	1328149.7357142856	13470.16309523792	1763981720477.9268	181445293.8123096	953140.7938695163	545.9692772779381	908477372938.2118	298082.45173139405	975937.8317604857	947496.832116374	1.148076	21.395903	0.1337369674981208	0.0704319075169433	0.0123940973	-0.0943852618	0.0941268234	0.0020157873	0.0901567744	0.1322191333	-0.090386812	0.1062076998	0.0517418299	0.0799788067	-0.0137995127	0.0400034885	0.0669200707	-0.0767494883	0.045183033	0.030780733	0.2390276613	0.0562578922	0.0816867971	-0.0234869986	-0.0259608891	-0.0292512842	0.022033945	0.0921794023	0.0632366854	-0.0715008673	-0.0763934526	-0.1489094351	0.0328125156	-0.1067335989	-0.0203145921	-0.0313802063	0.0306144373	0.112156546	-0.0552112468	0.0300068855	0.0019472223	0.0124142241	0.0878998163	-0.0730991381	-0.0438293946	0.1585521582	0.0560343106	0.0188408098	0.0663082239	0.0294751407	-0.0038597952	-0.1214367273	-0.0004891183	-0.0476932798	-0.0412456782	-0.1234612126	0.2124362702	0.0358254011	-0.0444113742	-0.0005896032	0.0459043151	0.0813831659	0.0083119808	0.0537924218	-0.0733789351	0.1371522887	-0.0928587171	-0.0048699563	0.1709653861	0.0144335029	0.0043569311	0.0235153598	-0.0816266279	0.0339012764	0.0346224781	0.1554852973	0.0278082776	0.0374757658	-0.0663677782	0.0476944512	-0.0582941854	0.02584279	0.0386828748	0.0359906082	-0.0035445221	0.2175894669	-0.0150310522	0.0466621958	-0.0910682845	-0.0153177579	0.0334068526	-0.0288408444	-0.0735464853	0.0186742543	-0.0289928861	-0.0100680574	0.0128824393	0.0474836566	0.000994205	-0.0087559412	0.0543317252	-0.0396439182	0.1524210928	0.1095039646	-0.0554480111	-0.0425535503	0.0934887044	-0.1041552675	0.071414145	-0.0242472716	0.0	-0.007359517120193	-0.0075214628781594	5.416249224241387e-05	5.657240382752988e-05	0.5390295025728022	-0.0030344337894945	9.207788422826124e-06	0.2905528046438826	0.7356444120245129	-0.0186859044019769	0.0003491630233198	0.5411727009428913	0.0101564737317108	0.0010451387074848	0.0001031539586629	1.0923149178832069e-06	-0.0038769080078846	0.0006080042841219	1.503041570159974e-05	3.696692095105843e-07	-0.0019288700482654	-0.000436760336963	3.7205396630953664e-06	1.9075959194403333e-07	0.0	0.0	0.0	0.0	0.0	0.0
