global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
956824.863018036	-561.2962706936523	315053.5034946018	915513818489.4834	1375464.470868644	-831.5297934322152	691441.7973654225	1891902510621.959	963599.7914213624	-1140.2404331371654	1300148.2453608306	928524558027.2932	1014337.6138563248	1101028.0846213654	1.148138	23.061079	0.153687011731307	0.0713743519370716	0.0990747571	0.0185693547	0.0174035396	0.0081356907	0.0694096265	-0.1531888163	-0.1000713076	-0.0028245255	-0.0287881349	0.0919049845	-0.0242647603	-0.0506325094	-0.046043264	-0.0111937279	-0.0621292417	0.1252482262	-0.0362321116	-0.0265149722	-0.1040009424	-0.08383877	-0.0106901716	-0.0589086043	-0.0789741971	0.1102218933	-0.0878166732	-0.0457493924	0.1073255855	0.0413775806	-0.057392915	-0.0737861851	0.1277050021	-0.0450190925	0.0203700872	0.1127142692	0.0556324422	-0.017300656	-0.0002913852	-0.0732600696	0.0529830593	-0.0695416448	0.0353663837	-0.0003994065	-0.0569847048	-0.000986198	0.0139075281	0.0714477481	0.1374199047	0.0053654803	-0.0574651213	0.1227872818	-0.101985583	0.0365247695	0.0234341655	0.0169722742	-0.1508074519	0.0181455207	0.0207618448	-0.018169599	-0.0606169185	-0.1046914005	-0.0587879953	0.0933998536	0.1128322655	-0.0197243023	0.0421732457	-0.1213088182	-0.0866025178	0.0673581485	0.009156969	-0.0779391436	0.0353956917	-0.0715629051	-0.0438253951	-0.0502444919	-0.0327122566	-0.0029983885	-0.0174921067	-0.0128039314	-0.062647242	0.1398076601	0.0648888885	-0.0232920023	-0.0395804281	0.103352797	0.07474922	-0.1088688432	0.1053982564	0.0903400773	-0.0716399486	0.0388445093	-0.1185744812	0.1372142866	-0.0403233285	-0.1932980777	-0.1789002179	-0.0582753974	-0.0319516334	-0.0104895815	-0.1522261045	-0.0063692664	-0.0799218096	-0.004835384	0.0866153656	0.0795115681318208	-0.00468394966569	0.0063220894667811	2.193938447071756e-05	0.2238382593883443	0.0399978083952561	0.0501035663660037	0.0015998246764236	-0.0497171577185184	-0.0481453645059559	0.002471795771608	0.0023179761234113	0.0035602664510855	-0.0006496715137372	1.267549720272494e-05	4.220730757615855e-07	-0.0013749314279867	0.0004925140055292	1.8904364316655456e-06	2.425700456424169e-07	-0.0010820571537566	7.501226402169985e-05	5.626839753661206e-09	1.1708476839958346e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952338.0955799852	-4486.767438050825	20131082.043153167	906947848292.913	1385206.3253442796	9741.85447563557	94903728.62446076	1918796563773.8025	963074.5300672834	-525.2613540790044	275899.4900889092	927512550464.3188	1016142.3810063386	1117990.0620690947	1.17262	23.552828	0.1542216553542928	0.0815356321796752	0.097181765	0.0174719486	0.1237380277	-0.1076538818	0.1081797301	-0.1066970896	-0.1358039303	-0.0640573716	0.1425357809	0.0625969512	0.1173719979	-0.0160902171	0.1005513856	-0.0153401554	-0.0583828132	0.138743447	0.026263047	-0.0077096048	-0.0745569283	-0.1356806973	-0.0400103723	-0.1544377433	-0.229508013	-0.0526470974	-0.1773068118	0.1278885896	-0.0162657162	0.0233573002	-0.1087292887	-0.0396673935	0.079466568	-0.0481756096	-0.0281724624	0.0159472636	0.0710795106	-0.078841683	-0.093564672	-0.0351801181	0.0635019138	0.0705364637	-0.0245863376	0.0228992204	-0.0229730316	0.0384425781	-0.0611984144	0.0690111041	-0.0816954103	0.0109024904	-0.0755222524	0.1323916701	-0.1983633951	0.0602850242	0.1090111781	-0.0523687958	-0.2017430755	0.1066958564	0.0813711793	0.0058657991	0.0472311866	0.0209432677	-0.0052723424	0.02871277	0.176305331	0.2132790192	-0.0387110231	-0.0079410705	-0.018766161	0.0521775299	-0.0743910453	0.0127222757	0.206660142	0.051311907	0.0269854167	-0.0018002077	0.0221910982	0.0294205035	0.0195990218	-0.0797550486	-0.0733027248	0.2565235447	-0.0517527254	-0.0041580226	0.0878136558	0.0567931497	0.0208781705	-0.0433978065	0.0409943185	0.069600973	-0.0119091304	0.1224089559	-0.1495914666	0.1075480417	-0.1495550421	-0.2404183115	-0.0230658535	0.0112775371	-0.0585582863	0.001867325	-0.1082807085	-0.1048164491	-0.0816496581	-0.0	0.0816496581	0.0887009356033701	0.0091893674715493	0.0078678559769132	8.444447452716843e-05	0.1785305695083394	-0.0453076898800049	0.031873164248972	0.0020527867622626	0.0167176041092602	0.0664347618277786	0.0002794782871539	0.0044135775791136	0.0040472392129839	0.0004869727618983	1.6380145247114536e-05	2.3714247083095566e-07	-0.0013044158672179	7.051556076879983e-05	1.7015007546498264e-06	4.9724443105383025e-09	-0.0011903655545886	-0.0001083084008319	1.1730709690785146e-08	1.4169701535510252e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949074.2140513624	-3263.88152862282	10652922.632885236	900741863777.2112	1363262.4042637711	-21943.921080508502	481535672.3875854	1858484382879.0376	961958.6824537426	-1115.8476135408273	1245115.8966447597	925364506748.1404	1013330.2240193906	1098232.8776135342	1.207506	24.253527	0.1592922798231167	0.071882463214559	0.043525507	0.077660192	0.0517491952	-0.2438266602	0.0545187193	0.0585834825	-0.0644504649	0.157153075	0.2034704238	-0.075151698	0.1452988258	0.0723985786	0.0012824547	0.0333501257	-0.1494756471	0.0577441526	0.0317560103	-0.0533095504	0.0707319576	-0.0137390973	-0.0044912334	-0.141929248	-0.0302227057	0.0422596225	-0.1003094285	0.0501343631	-0.1128358304	0.0352805153	-0.1144763112	0.0135737465	0.0688428086	-0.0725696248	-0.0928201647	0.1148767421	0.0282505595	0.0990016004	-0.0891928357	0.0288920624	0.0578333007	0.1907391659	0.018866073	0.0080063681	0.0197843993	-0.0046966423	-0.1332072504	0.102691261	0.0625432144	-0.0349786104	-0.147804333	0.0543671983	-0.0463764653	-0.0236417639	0.0010426361	-0.1997702625	-0.104518689	0.014582629	-0.0467593139	-0.0222832611	0.0305117344	0.0560816029	0.0692844273	0.1532733328	0.0406585186	0.0522445512	-0.1104876821	0.0640163636	-0.0850937837	-0.1006222724	0.0266215831	-0.0414883724	0.1821184718	-0.0853930106	-0.1118182157	-0.1745267131	-0.1020878749	-0.0156285181	0.0499246993	-0.0707604414	-0.0910254123	0.0522778261	0.1620791491	-0.0370710749	0.135601913	0.1326898402	-0.0432451673	0.065915613	0.077447537	0.1027409901	0.0903059656	0.0129842156	-0.1261100681	0.0908395942	-0.0539338171	-0.1267279651	-0.1040115799	-0.0084652124	-0.0673967238	0.132884905	-0.0006852612	-0.1686641181	-0.0833416924	0.004835384	0.0763617167	0.0775643058088206	-0.0111366297945495	0.0060162215356042	0.0001240245231808	0.1641887995852897	-0.0143417699230496	0.0269579619092584	0.0002056863645256	-0.0243830559576423	-0.0411006600669024	0.0005945334178335	0.001689264257935	0.003519757861925	-0.0005274813510589	1.2388695406582844e-05	2.7823657571492254e-07	-0.0003232041518537	0.0009812117153642	1.0446092377546957e-07	9.627764303679564e-07	-0.0015359368889378	-0.0003455713343492	1.194195471238866e-07	2.359102126799928e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948490.9593267128	-583.254724649596	340186.07382607606	899635099924.5079	1365425.097987288	2162.693723516772	4677244.141738838	1864385698213.5947	961333.9656749368	-624.7167788058287	390271.05372153065	924162993560.3004	1010444.6589720217	1077860.816251686	1.270869	25.526224	0.2681648119971896	0.1299140119331312	-0.0670980562	0.0872074976	-0.000388749	-0.1444500755	0.1130492988	0.2080415889	-0.020148245	0.0707696881	0.1569604092	-0.1412688317	-0.0415685342	0.2238178239	-0.0378732236	-0.020228414	-0.0333933909	-0.0250989684	0.1872145888	0.0336873038	0.1835669258	-0.0568677039	0.0818753468	0.0263488382	0.0133533517	-0.00634782	-0.1066394056	0.0074889723	-0.0041328012	-0.0065035713	0.0343545301	0.0739182826	-0.1591935425	-0.0045089613	-0.2986880421	0.0168451877	-0.1184486552	0.1209958259	-0.1284856096	-0.029156097	-0.0524770185	-0.1704600147	-0.0876807934	0.0797197186	-0.0953615517	0.0818217943	0.0550337596	-0.1234241848	-0.1043858655	-0.0472741653	-0.0356911824	-0.0705877122	-0.0067642709	0.100360721	0.0588643346	-0.2084069629	0.1073668318	-0.1012748683	0.0324302599	-0.042638958	0.0303205412	0.0742388703	0.0217091913	-0.0501544051	0.1248985282	-0.0402004219	0.1207039915	0.1708028198	0.0016328544	-0.2368960601	0.062579624	0.0824953336	0.1232317012	-0.0436251703	0.0008027365	0.2174821992	0.3240804219	0.2631191652	0.0301191525	-0.2315657903	-0.1362286801	0.0017830309	0.0908132768	-0.0822685578	0.1164335547	-0.1314923096	-0.1194104241	0.4583795338	0.0571426972	0.1218086254	0.004988785	-0.197454737	-0.0387326011	0.0275469038	0.2030710387	0.0894783431	-0.1211700383	-0.0107291492	-0.1419055605	0.0419595371	0.2320138147	0.040637284	-0.0849971703	0.0096622851	0.0707724105	0.0584694507129626	-0.0190948550958579	0.0034186766666755	0.0003646134911318	0.2042425873497535	0.0400537877644638	0.0417150344873216	0.0016043059142807	0.0351152358093855	0.0594982917670278	0.0012330797859487	0.0035400467231943	0.0042528989586776	0.0007331410967525	1.808714955272101e-05	5.374958677476051e-07	-0.0023988941698802	-0.0020756900180265	5.754693238285214e-06	4.308489050934853e-06	-0.0013544104563201	0.0001815264326176	3.2951845738908354e-08	1.8344276841892217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949718.5109915732	1227.5516648604537	1506883.089901671	901965250120.051	1370127.6410884534	4702.543101165444	22113911.618318707	1877249752874.6096	961395.0484650969	61.082790160086006	3731.1072537411	924280439213.206	1010512.1465333628	1085135.6793783724	1.320861	26.530336	0.2499971579540106	0.1125071206825275	-0.1226631809	-0.0875239842	0.0411494168	-0.2176209228	-0.0966713327	0.0316508565	0.1746837257	0.1228689207	0.1033971929	-0.0123877828	0.0368869425	0.0495925833	-0.0219348796	-0.0311773978	0.0630880742	0.1008300825	0.0886673831	-0.0279123015	0.0736464433	0.1521316278	0.1055199481	0.0590060742	-0.0114264246	0.0792922235	-0.0801414438	-0.048386235	-0.0954292129	-0.1385923529	0.0342703101	0.1149803214	-0.0052762504	0.0072832597	-0.0183010976	0.0660239353	-0.0544181511	0.0775250895	0.0421942016	0.0089217254	0.1046706833	0.0158507501	-0.0173673394	0.0626354835	-0.0474425788	0.0290595435	0.0815052478	-0.0131440768	-0.0121671119	-0.0210035635	0.095341262	0.0055234777	0.0567962402	0.0403755558	-0.1331225253	-0.1787968093	-0.0171302268	-0.0196314416	-0.1245840681	0.0460675536	-0.0161027236	0.0613557479	-0.0071334738	-0.1327153226	0.0432661683	0.0358567606	-0.0357989401	0.0505324092	-0.0360578646	-0.0126071726	0.0704681196	-0.0183956909	-0.05268012	0.0607364905	-0.0046825396	0.0272204487	0.0237709834	0.0853065566	0.0615412234	-0.0925617253	-0.1205638597	-0.0965874416	-0.0121983622	0.0801988433	-0.0043187989	0.1977829647	-0.0693874705	-0.0310428216	-0.1062769747	0.0679004921	0.0339780416	-0.0870596783	-0.0194023329	-0.0890090782	-0.0639500662	0.039336227	0.1640546442	-0.1746702154	-0.0618885233	-0.0906036704	0.0056214576	0.0452657112	-0.0866153656	0.0144722352	0.0649037979	0.0657274414144097	0.0072579907014471	0.0043200965548846	5.267842902229258e-05	0.1636107521577656	-0.0406318351919879	0.0267684782216298	0.0016509460310688	-0.0340663974220802	-0.0691816332314657	0.0011605194333191	0.004786098376573	0.0028157217657945	-0.001437177192883	7.928289062368898e-06	2.0654782837433464e-06	-0.0014570165884644	0.0009418775814158	2.122897339060439e-06	8.871333783736772e-07	-0.0010749512540368	0.0002794592022833	7.809744574081843e-08	1.155520198555289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953026.780278014	3308.269286440802	10944645.671607532	908260043927.078	1369186.0573358051	-941.5837526482064	886579.9632510787	1874670459602.7664	962754.4814444912	1359.4329793943325	1848058.025464952	926896191541.4512	1010152.200505214	1085961.3712202113	1.315714	26.42695	0.2052600188929106	0.0950464092714661	0.0357096672	0.0398741658	-0.0894202872	-0.1452217347	-0.0386134135	-0.0068533114	-0.0120191944	0.0798712383	-0.0518501294	-0.1105330662	-0.0717534683	0.0125493402	-0.0049692991	0.0050184134	-0.1162388894	0.0727126067	0.0629682121	-0.0167332041	0.0338721186	0.0955292223	0.0177472463	0.008611063	0.039262919	-0.0108372625	-0.0194647745	-0.1255301577	-0.1053335946	0.03161613	0.0465602867	-0.0241509503	0.1023470855	0.1149069861	-0.0432585502	-0.0444325846	-0.2018513982	0.05597968	-0.0321189538	0.0795815862	-0.0386517616	-0.0586666551	-0.1268958158	-0.0318243018	-0.1625068146	-0.1178026739	-0.0733172829	0.029175378	0.0583757127	0.0040271915	-0.0918206983	0.0211045023	0.0533065119	0.091800225	-0.1185272731	-0.0541313186	0.075747388	0.0138511357	0.0468941352	0.0985867394	-0.0264659125	0.0459794772	0.0696164344	-0.0411149972	8.64968e-05	-0.1313734163	0.0106030247	-0.0140194894	-0.0784683544	0.0904218986	-0.03654104	-0.0973160775	-0.0435850267	-0.0128559824	-0.0907258136	0.0150243529	0.1774600173	-0.1055541387	-0.0031297408	-0.1584553908	-0.0058480517	0.0590965578	0.0612293586	-0.0566755491	0.020511586	0.0499651423	-0.0959936094	-0.0236379751	-0.0313359499	-0.0047603742	-0.0071559535	-0.0616546246	0.063976202	0.0480973665	-0.0778415376	0.182136172	0.019129187	0.0050567968	-0.0046287499	-0.2489787075	0.0647326912	0.1177939311	-0.0881955685	0.0192567962	0.0587790397	0.0664652842370969	0.0007378428226871	0.004417634008718	5.444120309910128e-07	0.2190214043342706	0.0554106521765049	0.047970375556556	0.0030703403746256	0.0206787215394683	0.0547451189615485	0.0004276095245068	0.002997028050114	0.0037971322902321	0.0009814105244376	1.4418213629523271e-05	9.63166617476885e-07	-0.0021479574429843	-0.0006909408545199	4.613721176871653e-06	4.773992644446897e-07	-0.0012899279737227	-0.0002149767196859	4.6214990006910046e-08	1.6639141773923509e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953696.430116132	669.649838117999	448430.9056914623	909536880816.2544	1383555.949947034	14369.89261122886	206493813.65824983	1914227066633.84	965569.9515349031	2815.4700904119527	7926871.830004289	932325331307.1152	1016887.1115858436	1100202.1855890288	1.224842	24.601732	0.1801238790974172	0.0997105539705452	-0.1246262913	0.0895511039	-0.0066658985	-0.0549500117	0.1220532294	-0.0210937142	0.0033197384	-0.0959241793	0.0997988678	-0.0355648196	-0.0463111849	-0.0636211934	-0.0632816997	-0.1356954845	-0.0438696794	0.0483268744	0.0970319244	0.0424189955	0.0274881989	0.0735965377	-0.0712213682	-0.0005023244	-0.0182620672	0.1214988731	-0.0617222786	-0.1077358774	-0.0093266518	0.0149458112	-0.0186098479	0.0202468584	-0.072959418	-0.0201299114	0.0560036725	-0.0028503791	-0.0484157102	-0.0047336262	-0.0707299635	-0.1262729917	-0.0918739335	-0.0453146367	-0.0248710321	0.0182417858	-0.0989116671	-0.0918598746	-0.0098903102	0.0278279369	-0.0408509766	-0.1460549446	0.0209623797	0.0105672855	-0.0267829247	0.1076669069	0.0463024558	-0.0857954444	-0.0379564846	0.07502071	-0.0887845134	-0.0101026913	-0.0678179684	-0.0308855182	-0.0292247128	0.0442479713	0.0513070831	-0.1621977118	-0.0646016974	-0.0316840436	0.0688996992	0.0392428412	0.0343972613	-0.0857976555	-0.0824508359	0.040735333	0.0580793174	-0.0421561113	0.0839802738	-0.0488602775	0.0579183514	-0.1729647315	-0.1284572525	-0.0845999237	0.0177226411	-0.0034860991	0.0453788569	0.0071322573	0.0105608843	-0.1119202558	0.0391906563	0.100868127	-0.0457419244	0.1332443009	0.1088876051	0.0367204269	-0.0965242297	-0.0194814557	0.0610943053	-0.0561294118	-0.0305805294	-0.0114686391	-0.0848570566	0.1430181078	-0.089737086	0.0240075741	0.0524223074	0.0673543173053872	0.0008890330682903	0.0045366040596747	7.903797965136676e-07	0.1697001069850188	-0.0493212973492517	0.0287981263107268	0.0024325903722133	-0.0325754451227169	-0.0532541666621852	0.0010611596249431	0.0028360062668837	0.0038579719852874	6.0839695055299806e-05	1.48839478392624e-05	3.7014684944218715e-09	-0.0007776890709343	0.00137026837205	6.048002910506547e-07	1.8776354114405576e-06	-0.0013920075469712	-0.0001020795732484	1.0420239274595841e-08	1.9376850108247773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951884.084705831	-1812.3454103010008	3284595.886239103	906083310716.2576	1387254.0305879237	3698.080640889704	13675800.426523205	1924473745382.44	963012.7332842724	-2557.2182506307727	6539365.1813591095	927393524467.6451	1014619.2398531216	1096560.397018323	0.999016	20.065872	0.1971569674251059	0.0959135149584329	-0.0833822821	0.0882668376	0.0202882011	-0.0836973964	0.1705704203	0.0085494347	-0.0876579059	-0.1082335982	0.1431035057	-0.0170209666	-0.0180202209	-0.0262530645	0.0009464637	-0.0706417329	-0.0415025954	0.0419345258	0.1548454459	-0.0359581369	0.1432928629	-0.0147428539	-0.1482270734	0.0428707998	-0.0534039473	-0.032942439	0.0175039668	0.0109041256	-0.0795750897	-0.0264808673	0.0599449304	0.0137672092	0.0452992256	-0.0803871753	0.1055930345	0.0615007531	-0.1487515325	-0.0158386284	0.1076621293	-0.102640241	0.0755749567	-0.096099268	0.0890976951	-0.1983069138	0.0171074341	0.0295584236	0.0540544543	0.1095048877	-0.069097942	-0.0772826593	-0.0502617126	-0.0364627258	-0.1462863136	0.1114216216	0.1064180793	-0.1246262676	0.0825253807	0.0729415174	-0.0653800808	0.062514173	-0.0007103195	0.0034120465	-0.0310115574	-0.0907583061	0.0677407018	-0.021171303	-0.104651862	-0.034853569	0.0356248063	0.0173206837	0.0756877702	-0.0808137378	-0.2137764605	-0.0679791609	0.0005044784	0.0710423944	0.0415859377	0.0393784658	0.0080818655	-0.2024632957	-0.0683079702	0.0132815012	0.0319964354	-0.0829556564	0.0111551602	0.0099011888	-0.020553541	0.0006327572	-0.0115852607	0.0621877261	-0.0666181303	0.1050676203	0.1290364943	0.0349543814	-0.0619858394	0.027275579	0.0678346279	-0.0113957925	0.008082519	-0.0981962867	-0.0594362398	0.1153334728	-0.0912392418	0.0287162347	0.0458586883	0.0770839619074905	0.0097296446021033	0.0059419371833554	9.466598408323802e-05	0.2230794060138663	0.0533792990288475	0.0497644213874994	0.0028493495648111	0.0142425568795232	0.0468180020022401	0.0002028504264664	0.0021919253114817	0.0042236994839577	0.0003657274986703	1.7839637330784546e-05	1.3375660328363466e-07	-0.0020517294899811	-0.0012740404190468	4.2095939000581046e-06	1.6231789893649455e-06	-0.00128717502885	0.0001048325181211	1.0989856855631691e-08	1.6568195548949985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950094.0932588588	-1789.9914469722426	3204069.380233783	902678786045.373	1378945.1035487289	-8308.927039194852	69038268.54266334	1901489598601.0144	961594.7826429772	-1417.950641295174	2010584.0211493955	924664526006.1946	1013153.686856768	1101618.0852489884	0.914023	18.358746	0.1197112908186854	0.0530006478656624	-0.1379196309	0.072202246	0.0085847503	-0.1378021155	0.1559940624	-0.0061730418	-0.0089098953	-0.0064957428	0.2145984603	-0.1213406956	0.0257237315	-0.0911744847	-0.0733395558	-0.0336035554	-0.0078397853	0.0475577011	0.1887439029	0.0051217263	0.0862827675	0.0273568241	-0.092757632	-0.0448490831	0.0060366685	0.0954631514	-0.0677151637	-0.0406709606	0.0330028001	-0.0994841026	-0.0430522107	-0.0216853309	-0.0018760636	-0.0933362196	0.0160217595	-0.067460483	-0.1062177161	-0.0029349797	0.029610139	-0.056941217	0.0720584044	0.0638473732	-0.0440189596	0.034899563	0.0053856823	0.0378877621	0.1177834815	0.012156715	0.016815196	-0.0744067802	-0.0107956961	-0.0638759612	-0.0358536455	0.088662591	0.0966294137	-0.1907704725	-0.0518662383	0.0432373911	-0.156419354	-0.0241366239	0.0024851795	0.0144855051	-0.0115431452	0.0396664572	0.0229146411	-0.0144533601	-0.0469043609	-0.0572308166	-0.0157788211	-0.0026634558	0.0727669949	-0.1058898168	-0.0707093507	0.149571055	-0.0125761691	-0.0596608183	0.0147909899	-0.1131334591	-0.0272080188	-0.1815617222	-0.1185258499	-0.0831076986	0.0188135684	-0.0302437396	0.0287336604	0.0360687253	-0.0205938589	-0.0759584576	0.0161602164	0.0759812503	-0.0043066321	0.1130741336	0.131039738	-0.0242629455	-0.0301175924	-0.0409124216	0.0902429052	0.0037989849	-0.0228282328	-0.0368986761	-0.008368635	0.0572851394	-0.0927013771	0.0333745172	0.0391140859	0.081163736381967	0.0040797744744764	0.0065875521034814	1.6644559762589954e-05	0.2397243041701386	0.0166448981562722	0.0574677420098571	0.0002770526346326	-0.0010595035558935	-0.0153020604354167	1.1225477849509706e-06	0.0002341530535691	0.0036407573962114	-0.0005829420877463	1.3255114418068017e-05	3.398214776660151e-07	-0.0014317069494982	0.0006200225404829	2.0497847892414413e-06	3.844279507068694e-07	-0.0017579015556712	-0.0004707265268212	2.2158346305315e-07	3.0902178794312256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950338.426434044	244.3331751852529	59698.70049610749	903143124757.1348	1373920.8759269067	-5024.227621822152	25242863.19588068	1887658573307.7583	961496.9434398656	-97.83920311159454	9572.50966551185	924476372244.204	1009800.5883911531	1081371.3083829812	0.994825	19.981697	0.0892396076343138	0.0450708414811818	-0.1604080813	-0.0261331792	-0.0273520477	-0.1210294391	-0.0661968894	-0.0066613937	0.0938090587	0.0149011896	0.1022241825	-0.1506152284	-0.0557308875	0.0660608715	-0.0005691345	-0.0191588698	0.0029531005	0.0081476895	0.155580567	0.0569998697	0.0922587569	0.0569427536	-0.0642019696	-0.0294480738	-0.0677354157	0.093557446	-0.0148218805	-0.0146675619	-0.1750596471	0.022848865	0.0412076549	-0.0478291293	0.1117947472	0.0531490987	-0.0233294429	0.041514151	-0.078227824	-0.0955300393	-0.0300755456	0.0300420288	-0.1274523369	-0.0124594352	0.1141935452	0.0334695053	0.1375152318	-0.0334411902	0.0346986894	0.0104851917	0.118323529	-0.0469797213	0.0283979721	-0.0736775121	0.064818456	0.0916476673	0.0353937631	-0.153055542	-0.0164033241	0.079821516	-0.011272927	0.0946535132	-0.0567508088	0.0942777283	0.0055636572	0.0253974658	-0.0124991896	-0.0958184074	-0.0654502345	0.0196229758	-0.0105254951	0.0647972788	0.0128566532	-0.1093602236	0.0557520141	-0.0295996413	-0.0303181528	0.0174767881	-0.0140269064	0.0173479411	0.0307642123	-0.2078151727	-0.0925332251	-0.0193919743	-0.0618031178	-0.039452321	0.0679006368	0.0547820993	-0.0391001835	-0.0443242686	-0.1350332796	0.0246277524	-0.0400834961	0.0971710304	-0.0097216129	-0.0531159844	0.0687655378	0.0780383453	-0.0213287622	-0.0088151567	0.0305672778	0.0508774972	0.0050927704	0.0400999902	-0.0941228505	0.0379742494	0.032215118	0.0817064165439376	0.0005426801619705	0.0066759385044514	2.945017581964295e-07	0.2081672419544418	-0.0315570622156967	0.0433336006229191	0.0009958481756853	0.0160245529280729	0.0170840564839664	0.0002567862965446	0.0002918649859473	0.004206939069884	0.0005661816736726	1.769833633771646e-05	3.205616876027067e-07	-0.0013209431878886	0.0001107637616095	1.7448909056292974e-06	1.226861088590827e-08	-0.0016337308154998	0.0001241707401714	1.5418372714713363e-08	2.6690763775136414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
