global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
993535.0562673112	568.8039616844617	323537.94682793855	987111908032.0892	1432528.7755323343	868.9867224467453	755137.9237887367	2052138692728.1687	1024361.364571785	1894.0650983925443	3587482.5969487587	1049316205227.3694	1065510.6660624065	1020264.6463064664	1.123308	20.87825	0.0702063100173669	0.043910353834494	0.0681518877	0.0725883046	-0.1409128727	0.0323856313	-0.047035446	-0.0684974493	0.0506709529	0.0496706071	0.138587563	-0.0490239775	-0.0279518607	-0.0567431184	0.0635671557	0.0295044564	-0.001848089	0.0051301777	-0.2084445035	-0.0621502965	0.0555501957	-0.0173846116	0.0658831227	-0.0107722003	-0.0202250672	-0.108519589	-0.0481236587	0.1130163884	0.0603079843	-0.0680059784	-0.0137786765	-0.0751507352	0.0331660452	0.0299968826	-0.0395138914	0.0054909889	0.0312052274	0.0272643837	-0.0077865584	-0.0043629256	0.0242207185	-0.0650850252	-0.056913078	0.0713455643	-0.0321969133	-0.1719250245	-0.1095084727	-0.1153109888	0.0292428716	-0.0005972732	-0.0679991011	0.076781265	-0.0133415609	0.0286190013	0.223518969	0.0517313235	-0.0433904557	-0.0034154599	0.0696674299	-0.0286936639	-0.0339254172	0.0082854415	-0.0243960413	0.038156501	0.0754891889	0.0036156952	0.0848677605	-0.0104122895	0.087464718	0.0395135626	0.0306227414	0.0522389781	0.0338468001	-0.0567682026	-0.047861713	-0.0511710214	-0.085165947	-0.0489567079	-0.0501168974	-0.0144811781	-0.0622543173	0.0195171334	0.0737750703	0.0557523953	0.0339594789	0.0847909163	-0.0291191756	0.040490684	0.1556205038	-0.0775827097	0.0138884833	0.0420907963	-0.0314136174	-0.0468521581	-0.0759639037	-0.0885221521	0.1013996589	-0.0495015302	-0.0311073477	0.1144091381	0.0248724016	0.0463369416	0.0148321149	0.0136751164	-0.0849971703	0.0096622851	0.0707724105	-0.0016536826494757	0.0069443397132005	4.82238540523336e-05	2.734666305176971e-06	-0.0173830892372564	0.037638059318553	0.0003021717914304	0.0014166235092669	-0.0737238392427173	-0.0143923515441884	0.005435204472686	0.0002071397829715	-0.0001488311245484	0.000224000407628	2.2150703634341355e-08	5.017618261755496e-08	0.0005210480450634	-5.724639691000177e-07	3.2771499591774613e-13	2.7149106526439096e-07	-0.0006469609187187	-5.831723129997701e-08	4.185584303493443e-07	3.400899466495018e-15	0.0	0.0	0.0	0.0	0.0	0.0
994009.419411514	474.36314420273993	225020.39257790943	988054725878.8152	1425796.2279118197	-6732.547620514641	45327197.46249735	2032894883527.5735	1021784.5223808204	-2576.842190964613	6640115.677135307	1044043610177.0012	1060230.7248951804	993864.5427096224	1.421545	26.421387	0.0695922257881393	0.0414825775283658	-0.1077361788	-0.0796350817	0.0811309492	-0.0805882646	-0.0579430848	0.1529294433	0.0001019604	-0.0194795849	0.0756242951	0.0132899619	-0.0282991103	0.1289033942	0.0647123058	0.17512329	0.0693293296	0.0750496225	0.0045634732	0.0201952502	-0.0002852213	0.0001345507	0.0866990244	-0.038590678	-0.0650497726	0.1834980107	-0.1003269013	-0.0194421242	0.0071428018	0.0685049083	-0.0126614693	-0.0496787983	-0.0544783325	-0.0167948224	0.010895431	-0.0978469526	-0.0273422415	-0.015293189	0.1975197958	0.011250702	-0.0095688808	0.0065589348	0.0276336085	0.0691715234	0.0564275554	-0.0888591944	0.0448137154	0.1764080234	-0.0478357848	-0.1147892429	0.0156413323	-0.1136242188	-0.1674624342	-0.002120791	0.0547702598	-0.0021266509	-0.0548854138	-0.0034484133	0.0224033596	-0.0013990838	-0.0846294702	-0.0342743727	0.0983092589	0.0558284041	0.0135616222	-0.0145704883	-0.0268074045	-0.1417926137	-0.1219967702	-0.0865367179	-0.0103451679	-0.0882730604	0.0127867878	0.0591778972	0.1464043937	-0.1353199268	0.0576966161	0.03707713	-0.1000776675	0.0485516146	0.0448421037	-0.1145039815	-0.0720578573	0.0274675015	-0.0266363718	0.0703622978	-0.1188327378	0.0175823254	0.0296111923	-0.0960785718	0.0137989498	0.0871937431	-0.0438226009	0.0369543403	0.020054675	0.0275369129	-0.0929547546	0.086443965	-0.0347539021	0.1815716801	-0.0289140832	0.1086022873	0.0704352183	0.1184203731	-0.0866153656	0.0144722352	0.0649037979	-0.0086174683250419	-0.0069637856755661	4.849431093522099e-05	7.426076033310043e-05	0.0185025859241392	0.0358856751613956	0.0003423456858801	0.0012877816817892	-0.0626652267311698	0.0110586125115475	0.0039269306412689	0.0001222929106805	-0.0004618317307701	-0.0003130006062217	2.132885475461061e-07	9.796937949515168e-08	0.0005216493983177	6.013532542999741e-07	3.616257364571693e-13	2.721180947652185e-07	-0.0006468798294021	8.108931659998876e-08	4.1845351368729003e-07	6.575477266653211e-15	0.0	0.0	0.0	0.0	0.0	0.0
997082.959176896	3073.539765382069	9446646.689384865	994174427480.9556	1431871.444597792	6075.216685972409	36908257.78151759	2050255833854.568	1026076.3949210088	4291.872540188488	18420169.90122398	1052832768214.094	1066039.755596229	1010934.180522896	1.129536	20.994003	0.0503441393574043	0.0308030918882521	0.1036560981	-0.0460134211	-0.0461797079	0.0340642558	-0.0170470259	-0.0341660534	-0.0545584181	-0.0382679018	0.1700000777	0.0752567001	-0.0567750976	-0.1427763382	0.0288105179	-0.0106435459	0.0645940403	0.0637594748	-0.0948150663	-0.1240747581	0.0243309942	-0.0133670859	-0.0519850093	-0.0980509837	-0.063041522	0.0541867161	-0.0594875462	0.0184303022	0.0611773917	0.0289416097	-0.0983682662	0.0640464569	-0.0357336483	-0.0994340365	-0.0120290914	-0.0430525756	0.0594348071	0.0355388919	0.0892260823	-0.0260728474	-0.0474497726	0.0508213109	0.0923673396	0.0589726806	0.1226663188	-0.008139987	0.0428446602	0.0691724481	0.0429050588	0.1137779824	-0.0118237444	0.0924240791	-0.0822086837	-0.0450734522	0.0810474573	0.0744783704	-0.0187988151	-0.0646131978	-0.1040840415	-0.1059270414	-0.0122477741	0.0459012594	0.039911477	-0.0259565522	-0.0068421123	-0.1277610963	-0.0196609003	-0.1180050166	0.0873230368	0.0242203012	-0.0174557496	-0.0200240085	-0.146375082	0.0731586516	-0.0169940596	-0.0801827573	0.0383441271	0.2165665268	0.0286689637	0.107279289	-0.0663109473	-0.0489804721	0.0359623968	0.0612909983	-0.0329206958	0.1191861083	-0.0831933269	-0.0062507929	0.0578470535	-0.0184362254	0.1032918876	-0.1164467625	-0.0145783838	-0.0854301433	0.0962371197	-0.048415131	0.0172285618	0.0607651228	-0.0719729267	0.0567492672	-0.0053905104	0.1039379158	-0.0304896126	0.093521663	-0.0881955685	0.0192567962	0.0587790397	-0.0086109963169889	6.4720080529996615e-06	4.1886888238092466e-11	7.41492575711964e-05	0.0251737355823422	0.006671149658203	0.0006337169631696	4.4504237762142005e-05	-0.0869511283010382	-0.0242859015698684	0.0075604987128236	0.0005898050150613	-0.0002178774470709	0.0002439542836991	4.7470581942132834e-08	5.951369253518976e-08	0.0003780703877291	-0.0001435790105886	2.0614932281601312e-08	1.4293721807763205e-07	-0.0006469588575399	-7.902813779997552e-08	4.185557633493326e-07	6.2454465641319165e-15	0.0	0.0	0.0	0.0	0.0	0.0
995160.5487538404	-1922.4104230556404	3695661.834672967	990344517796.0448	1434622.7299512026	2751.2853534105234	7569571.095891269	2058142377292.641	1024737.0409853105	-1339.3539356983963	1793868.9650707846	1050086003167.3298	1063388.3762937991	1026573.0837136448	1.286712	23.915333	0.0752108864707873	0.0408124681365723	-0.0880095012	-0.0126998477	0.0663828072	-0.0178502568	0.0816804074	0.0447312988	0.0433016543	-0.10634949	-0.0440786279	0.048322036	0.0231730113	0.1735760192	0.0227455208	0.0971905863	0.0620788813	0.0674791249	0.0214887575	0.0410292428	0.0646436106	-0.0480415356	0.0344558375	-0.023553574	-0.0539693602	0.0858414788	-0.0173577828	-0.0564287128	-0.0187849232	-0.1437862318	0.0842767252	-0.0410097308	-0.122218211	0.1177380709	0.0156274927	-0.1055083523	0.0152046185	-0.1650594722	-0.01699999	-0.0303651682	-0.004088017	-0.109508072	0.0730441391	0.028124665	0.0274995332	0.0619244061	0.0002858177	-0.1669596294	-0.064253637	-0.0185474044	0.0080724753	-0.0680598612	-0.1134303953	-0.0022536519	0.0166197024	-0.0594131425	-0.0165039793	0.037455612	0.016833225	0.0555310547	-0.0419897771	0.0958889637	0.1026443007	0.0433371988	0.2131344443	-0.0204548566	-0.0566803971	0.0117198291	0.0540879949	0.0525268053	0.0802991675	0.0439815938	-0.0689478236	0.0094954091	0.0862632158	-0.0387630761	-0.0743725441	-0.0780189956	0.004815727	-0.1023834824	0.0681832137	-0.0816656661	-0.0734553201	0.0084538589	-0.0004404341	0.072850878	-0.011097167	0.1321744952	-0.0300191209	-0.1106872027	-0.0431325848	0.1581762889	0.0753148434	-0.0420150583	-0.0734095409	0.0074298481	0.0003449916	-0.1647405035	0.0303741262	0.1251883751	-0.0054242325	0.1214541381	-0.0849010982	-0.0076792349	-0.089737086	0.0240075741	0.0524223074	-0.0086438222904376	-3.2825973448700335e-05	1.077544532854779e-09	7.471566378866591e-05	-0.0108480763260701	-0.0360218119084123	0.0001176807599762	0.001297570933165	-0.0735976682862826	0.0133534600147555	0.0054166167771776	0.0001783148943656	3.5707349154015544e-05	0.0002535847962249	1.2750147836067746e-09	6.430524887643194e-08	0.0006399883581891	0.00026191797046	6.860102324988542e-08	4.095850986175797e-07	-0.0006475118623384	-5.53004798500064e-07	4.1927161186894324e-07	3.058143071640964e-13	0.0	0.0	0.0	0.0	0.0	0.0
994772.0176018378	-388.5311520026298	150956.45607649063	989571367003.631	1435095.3673107256	472.6373595229816	223386.07361685613	2059498713276.7063	1024972.1733300998	235.13234478933737	55287.21956613183	1050567956101.028	1065791.9643525449	1015747.947346844	1.174619	21.83193	0.0086547319485525	0.00647470528809	0.0796320467	0.0386652425	-0.1514001417	0.001172598	0.0003210792	-0.0244483462	0.0669443757	0.0702532481	0.067176949	-0.0264845898	-0.0097526399	-0.0837721685	0.0809605236	-0.0032276313	-0.032558494	0.0032435507	-0.1456499683	-0.0559755552	0.0919130574	-0.0559525448	0.0722830827	0.0202366578	-0.0926013693	-0.027901888	-0.093095411	0.0636177187	0.0921416576	-0.0525049627	0.0430913547	-0.0609352733	-0.0661957469	0.1100915419	-0.0868490494	0.0969327926	0.0846039173	-0.1102385349	0.0562837971	0.0113349963	-0.0421654843	0.1392110731	0.008228174	-0.0126471844	-0.0223954013	0.0999492908	-0.0161356078	-0.0333191282	-0.038833135	-0.0136123566	-0.0820780638	0.044996493	0.0256503057	0.0150348338	0.1721432397	0.0169930951	-0.0800587153	-0.0647720192	0.0596897217	-0.0316697275	-0.0643500936	0.0038810631	0.0671135261	0.0626912431	0.1022887995	0.0034285156	0.0660325629	0.002912484	0.0509853498	0.0034651818	-0.0491738194	0.1517476734	-0.0179599005	-0.122078933	0.1151633525	-0.0143051016	-0.0720516563	0.0100228378	-0.0351114371	0.0124521885	-0.0502908431	-0.0090727885	0.0626756483	0.0676258519	0.0388105134	0.1810683441	-0.0391137074	0.028624907	0.1085191941	-0.0110710644	0.0536036931	-0.001292405	-0.1182838446	0.0006745823	-0.0179850293	-0.0954169002	0.0370874997	-0.0795263274	0.056243774	0.0469563994	0.0549559001	-0.0559187103	-0.0369087543	-0.0107997609	-0.0912392418	0.0287162347	0.0458586883	-0.0086608165222372	-1.699423179959969e-05	2.888039144585253e-10	7.500974283185686e-05	-0.0108513088409267	-3.2325148566006434e-06	0.0001177509035611	1.0449152298143878e-11	-0.0762801077787003	-0.0026824394924176	0.0058186548427301	7.195481630482121e-06	3.566877033734197e-05	-3.8578816673575176e-08	1.2722611773780463e-09	1.4883250959333216e-15	0.000520988143857	-0.0001190002143321	1.4161051011085736e-08	2.714286460395621e-07	-0.0006475093412976	2.521040800055295e-09	4.192683470676519e-07	6.3556467155434426e-18	0.0	0.0	0.0	0.0	0.0	0.0
994646.1080056388	-125.90959619893692	15853.226414979352	989320880170.7648	1431672.0745391364	-3423.292771589244	11718933.400015166	2049684929015.1943	1024214.0713345344	-758.1019955653464	574718.6356801606	1049014463919.6628	1062468.1924953803	1018296.6284460088	1.256771	23.358835	0.0639812200477944	0.0339089369529614	-0.0695589781	-0.079816091	0.1345753955	0.0079541399	0.0058265163	0.1105435424	-0.0087322752	-0.115920929	-0.0239853622	-0.0048819964	-0.0113251046	0.2045473219	0.0655712598	0.0953065485	0.1160808252	0.1219494605	0.0056902458	-0.0037355074	0.0940453335	-0.0547969115	0.0565308055	0.0517670399	-0.1196238074	0.1323032568	-0.0377315538	-0.0537112304	-0.0423155412	-0.1601361773	0.0782653348	-0.0442281275	0.0123006825	0.06891188	0.0569565953	-0.0155549258	0.0697313119	0.1066356773	-0.0410996085	0.0210678642	0.1162222997	0.0512156672	-0.0153024225	-0.0107087146	0.0028193825	-0.0049385278	-0.0259614312	-0.0104001253	0.0353483904	-0.0175056181	0.0016725181	-0.0452211575	-0.1876856991	-0.0387504256	0.0261510368	-0.0821312636	-0.0799139278	-0.0687058565	0.0414673839	0.0783347543	-0.0478267263	0.0299724766	0.1406993247	0.0012290605	0.1751786105	-0.0162083825	0.0188431177	-0.026013641	-0.0804253342	0.0162784103	0.0429794077	0.0245679003	0.0985896298	0.0180466366	0.0117711124	-0.1050167875	-0.0581389162	-0.097191912	0.0488189279	0.0654343857	0.056972647	-0.1374245887	-0.0673167475	-0.0013660865	-0.0110317949	0.0157528118	-0.0539426997	0.127046577	-0.019290325	-0.0349121101	0.0090502393	0.1483421672	0.1128333373	0.0050703255	-0.1424115147	0.0959893106	-0.0112733556	0.0171794229	0.0629605776	0.0751033577	-0.0449074546	0.1350506165	-0.1386648996	-0.1190389918	-0.0927013771	0.0333745172	0.0391140859	-0.0085410540183943	0.0001197625038429	1.4343057326720728e-08	7.294960374512941e-05	0.012693302121093	0.0235446109620197	0.0001611199187373	0.0005543487053528	-0.0604618078253906	0.0158182999533096	0.0036556302055144	0.0002502186134128	-0.0002947812533153	-0.0003304500236526	8.689598730613907e-08	1.0919721813203162e-07	0.0006011072429561	8.011909909910004e-05	6.419070040451413e-09	3.6132991753428396e-07	-0.0007269111511183	-7.940180982069997e-05	5.28399821620132e-07	6.304647402802605e-09	0.0	0.0	0.0	0.0	0.0	0.0
994590.7762150934	-55.33179054537322	3061.607044957054	989210812132.142	1428379.776099172	-3292.2984399644192	10839229.017792149	2040268784769.1208	1024380.8370981154	166.76576358091552	27810.81990272581	1049356099413.8356	1063325.751225089	1006791.552380492	1.229998	22.861223	0.062357319955225	0.031587507747562	0.0057840987	0.0790038087	-0.1174019811	-0.0436698234	-0.0216155203	0.0747985357	0.0966063736	0.034867181	0.042809047	-0.032949396	-0.107181814	-0.1029293218	0.0376263249	0.0720632475	-0.1153022113	-0.0180498171	-0.0141949173	0.0532140021	0.0640273281	0.0692032687	-0.0551440187	0.0611533456	-0.1564177131	-0.0502359248	-0.0706504501	-0.012245292	-0.0111196353	0.040458568	-0.0712557731	-6.20762e-05	-0.0585159954	0.0494791425	-0.1751949306	-0.0262546375	0.0181815298	-0.0087848302	-0.0414667173	-0.0959218608	-0.1248578211	-0.0688285392	-0.0157123554	-0.1381229395	0.0307297561	-0.0063857783	0.1005036433	-0.1198774166	-0.0576723797	0.0094197908	-0.033189188	-0.1288618926	0.0504933716	0.0293601594	0.0930119959	-0.0246875658	0.0093483471	-0.0880673073	-0.0715649545	-0.0234069054	-0.0626915955	-0.0565096718	-0.0396425607	-0.1336296671	0.0190858612	0.0011595179	0.0814134812	0.0083640817	0.0355805842	0.0287992794	-0.1216236221	0.1552615222	-0.1555894763	0.1834344554	0.0218095346	0.0693300204	-0.0267258609	0.0172782471	-0.0454780327	-0.0702284776	-0.0312936961	0.0176371946	0.0837600633	0.0480859847	-0.013691247	0.1548419848	0.0075025094	0.0431676071	0.0305012057	0.1062081788	0.081157371	-0.0193543991	-0.0781818648	0.1499975159	-0.0394764477	0.0078716174	0.0545565516	-0.0345877018	0.0362780541	-0.0530891436	0.1425479812	0.1265437861	0.0061324493	0.1355624501	-0.0941228505	0.0379742494	0.032215118	-0.0086548728148585	-0.0001138187964642	1.2954718428558998e-08	7.490682344137668e-05	-0.0057014114442637	-0.0183947135653567	3.2506092456781086e-05	0.0003383654871515	-0.0737630266229416	-0.0133012187975509	0.0054409840965767	0.0001769224215003	8.314950565126232e-05	0.0003779307589665	6.913840290049304e-09	1.4283165857304184e-07	0.0005209762386484	-8.013100430770003e-05	6.4209778513606406e-09	2.714162412362347e-07	-0.0005740215384755	0.0001528896126428	3.295007266337799e-07	2.3375233654065432e-08	0.0	0.0	0.0	0.0	0.0	0.0
995685.8943058504	1095.118090756936	1199283.6327031166	991390400119.6412	1432756.586553628	4376.810454456136	19156469.754236523	2052791436312.804	1024868.5478104212	487.7107123058522	237861.73889788173	1050355540291.0416	1063609.9543237744	1013220.0317179764	1.25811	23.383728	0.0743535964603174	0.0466403235496956	0.0542705088	-0.074453697	0.1770711045	-0.0424057723	-0.0655208054	-0.0057101985	-0.0280355763	-0.1069571421	0.0908078893	0.0478475248	-0.1174989092	0.0871591336	0.1095815631	-0.0167296729	0.1501383317	-0.0012159283	-0.0183822983	-0.019854008	-0.0275209261	0.0115858948	-0.0665863136	-0.0514697379	-0.1020372676	0.0382170113	0.0384206248	-0.1111297736	-0.1598751968	0.0842604832	-0.0753751743	-0.0135079384	0.0380184736	-0.0131409985	0.1316742764	0.0761686739	-0.01496096	0.0989708543	0.0043216243	0.0184918302	-0.1105507116	-0.0068573108	0.1529884263	0.1210100764	0.0763146281	-0.0459307557	-0.1673027569	-0.1149486434	-0.0713583755	-0.0352524362	-0.0617067149	0.0485600779	-0.1704570395	-0.0026444068	-0.0295703926	-0.0084856977	0.0165237247	-0.0969817096	-0.0863534338	-0.0737973451	0.0229967247	-0.0852413725	0.0488806636	-0.1128695191	-0.0182384756	-0.0092902125	-0.1347548522	0.036755865	-0.0969748147	-0.099246642	0.0158499396	-0.1268869847	0.0444790207	0.0685433455	0.0134723182	0.0132300531	0.02648984	0.0804986205	0.0060717146	0.0551482687	-0.0134114363	-0.1499990539	0.0152298273	-0.028111473	0.0205908127	-0.0994958522	-0.060675136	0.0756612214	0.0004567771	-0.0458499405	0.0345601385	-0.0736251194	0.1315429346	-0.052522881	-0.0590902911	0.0651529683	0.0161708143	0.0197764492	-0.0279287378	0.0438403181	0.0772133206	-0.0092906399	0.0020175705	0.1046734626	-0.0955030384	0.0425073619	0.0251890118	-0.0050296984319402	0.0036251743829182	1.3141889306567074e-05	2.5297866316261703e-05	0.0285296816799274	0.0342310931241911	0.0008139427367579	0.001171767736477	-0.0738344004079465	-7.137378500490787e-05	0.0054515186836009	5.094217185926812e-09	-0.0005718312829743	-0.0006549807886255	3.26991016188034e-07	4.289998334685635e-07	0.0005216849670754	7.08728427000014e-07	5.022959832379141e-13	2.721552048724612e-07	-0.000646851124787	-7.282958631150006e-05	4.184163776382071e-07	5.304148642304237e-09	0.0	0.0	0.0	0.0	0.0	0.0
994994.69809943	-691.1962064204272	477752.1957699898	990014449245.9756	1433461.6484991128	705.0619454847183	497112.3469706959	2054812297717.794	1023839.8627355876	-1028.685074833571	1058192.9831853495	1048248064526.4268	1062193.002957464	1011194.9506922958	1.359793	25.27364	0.0634850967447109	0.0427689573037155	-0.0802903656	0.0674353802	-0.1002619543	-0.00279199	-0.0087366172	0.1206343865	0.027315987	0.0429925792	-0.0314345015	-0.0069696457	-0.0828969651	-0.0921430131	0.0006326239	0.1464296156	-0.031879541	0.0642183926	0.0120185582	0.0193551708	-0.0265947514	0.0371862398	0.0136525324	-0.0380900925	-0.1459864522	0.056566008	-0.0251607908	-0.017827183	0.0828432533	0.0350719873	-0.125361962	0.0597464733	-0.0301247927	0.0047564403	-0.0471132069	0.1664095261	0.0255556679	0.0012428416	-0.1218068313	-0.0779032561	-0.1217289571	0.0937980711	0.0463629691	0.1259357473	0.0444646768	-0.0460650516	0.0057229177	-0.0117120261	-0.0883126626	-0.0503171826	0.0368322637	-0.1355244457	-0.0265455404	-0.0037958155	0.0993834809	0.0046701123	0.0349347376	-0.03101422	-0.0106873825	-0.0953485178	-0.0714843749	-0.0854428943	0.0336394154	-0.0316087672	-0.1106164091	-0.1021633931	0.0419136196	-0.0712329357	-0.0265701172	-0.0140548826	-0.072679189	0.1160049571	-0.0912988293	-0.006594884	0.0440442448	0.1014971952	-0.034789707	-0.1203845372	0.1187830579	0.0300216921	-0.0131756681	0.0053128723	0.0624969961	0.0414915329	-0.1207889464	0.0827275697	-0.0354866736	0.0070593581	0.0580302989	-0.0220052331	-0.082944552	-0.0667412176	-0.1562589129	0.0484945256	0.0685540387	0.163925554	-0.0432895315	0.0042906785	-0.0315655694	-0.0292729772	0.1070505775	0.0267706242	-0.0423096825	-0.0011451379	-0.0968413356	0.0469659021	0.0180634961	-0.0085262399788916	-0.0034965415469513	1.2225802789557287e-05	7.269676817764942e-05	-0.0083505967827903	-0.0368802784627177	6.97324666287477e-05	0.0013601549394875	-0.0737645346962097	6.986571173681067e-05	0.0054412065789483	4.881217676491123e-09	-0.0001118313269428	0.0004599999560315	1.2506245685787426e-08	2.1159995954898198e-07	0.0005210363532317	-6.48613843700057e-07	4.20699918239362e-13	2.714788813889889e-07	-0.0006469707753779	-1.1965059089997718e-07	4.1857118419308114e-07	1.43162639027137e-14	0.0	0.0	0.0	0.0	0.0	0.0
996301.8924354112	1307.1943359812722	1708757.032021519	992617460870.3816	1438879.9072358045	5418.258736691671	29357527.737735614	2070375387446.9167	1026736.8840077606	2897.0212721729185	8392732.251422396	1054188628981.9656	1065666.155080464	1009709.0791267016	1.302625	24.211103	0.0561097558473288	0.0383247061653199	0.1150371453	-0.090516911	0.1137890062	-0.114001643	-0.028563779	-0.0634334889	0.0308967837	-0.062301257	0.0138230113	0.1722458367	-0.0642787619	0.1012270122	0.1070803539	-0.0191156059	0.076998473	0.0149370613	-0.0192973646	-0.0334211379	0.0089434795	-0.0647069985	-0.0285596183	-0.2075093437	0.0572395625	-0.0572621476	-0.0365316921	-0.1424517871	-0.1168370219	0.0657611622	-0.0367536473	-0.0557700854	0.0073930657	-0.0529040153	0.1089570997	0.0534006629	-0.09220825	0.2705914491	0.0286230296	-0.156628923	0.0290941439	0.0663988617	-0.0309943188	-0.0049628076	0.0912461824	0.0142525063	0.0500062059	-0.0342173589	-0.0394669178	0.0181491378	-0.0910754078	0.0569956189	-0.12268176	0.0174195102	-0.0069288147	0.0061804705	0.0109912221	0.0248847641	0.0313974103	-0.1960809327	0.0831555872	0.0994610984	-0.0063524096	-0.1760172712	0.0323988447	0.0763594136	-0.1419561447	0.0158394184	-0.0919394806	-0.0717670745	-0.024018599	-0.0750670543	0.0613236968	0.1305153035	-0.0512902557	-0.0602441601	0.0180711152	0.0036009715	0.1388343325	0.2157582112	0.0041442726	-0.1482653053	0.0017959906	-0.0745339061	0.1086196938	-0.0714229385	-0.0170426527	0.0324821494	0.0206332095	-0.120517605	0.0259778434	-0.1563290797	0.0404337942	-0.0315905724	-0.0600701676	-0.0311686239	-0.026928048	0.1155132142	-0.0378836891	-0.0146035795	0.0144124859	0.1315632537	-0.0975719617	0.0033809816	-0.098137155	0.0513420481	0.010866692	-0.0085719221385858	-4.5682159694200586e-05	2.0868597143264447e-09	7.347784914997736e-05	0.0108408972734537	0.019191494056244	0.0001175250536935	0.0003683134441108	-0.073686710421839	7.782427437069694e-05	0.0054297312927919	6.056617681325517e-09	-0.0007813100846388	-0.000669478757696	6.104454483582888e-07	4.482018070061794e-07	0.0005872527844521	6.621643122040001e-05	4.384615763565965e-09	3.448658328467446e-07	-0.0006467708571539	1.999182239999708e-07	4.183125416635906e-07	3.9967296287302504e-14	0.0	0.0	0.0	0.0	0.0	0.0
