global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1004157.031418991	931.6783757972298	1008331343748.2006	868024.5959281642	1535261.0166204986	21390.159972299123	2357026389154.607	457538943.6405476	1008640.8200596252	2276.7480834751623	5183581.835607825	1017356303890.5532	1068423.91609556	1167754.003700862	1.315238	30.268229	0.1373614380918289	0.0771207815595921	-0.0546001757	0.1104568262	-0.0908812771	0.0997861885	-0.1059412237	0.0411411093	0.0993547825	-0.0089191261	-0.1015406782	0.0048864772	0.1220589111	0.0170081792	-0.0287019278	0.0822537518	-0.0427924522	-0.1400427755	0.075910371	-0.0950330663	0.1110952779	-0.0420536051	-0.3195585405	0.1066397768	-0.12896899	-0.1706730908	0.0285523176	-0.1351262362	0.0678038936	-0.0106981281	-0.0878744559	-0.2575230259	-0.130530823	0.0456288766	-0.0163190687	-0.0185160907	0.1339934436	-0.0649858286	-0.1372552858	-0.107122084	-0.1090646443	0.0099602001	0.0591357074	0.0434607282	0.0989115577	0.1192551492	-0.1204235208	0.0979355899	0.0873016625	-0.063413676	-0.0297934699	0.0496092591	0.008124487	-0.0003680711	0.1217462107	-0.2881731862	-0.306092474	-0.0463725613	0.173428428	0.1067899356	-0.0942796933	0.0663162232	0.0534898635	0.1061221119	-0.080409038	0.0771335169	0.1507881207	-0.0209916062	-0.1058149729	0.0450721689	0.2653774944	-0.0546225269	0.0258905809	0.147884266	-0.0309111243	0.0462239974	-0.0646706812	-0.0190995861	0.0194930927	-0.0653250977	-0.0212082047	0.083844269	0.4126787901	-0.1800432308	-0.2188260168	-0.02952345	0.030482729	-0.0866153656	0.0144722352	0.0649037979	-0.0942625213626229	-0.0046221446384607	2.136422105885108e-05	0.0088854229336389	-0.211023950568844	-0.0031036345444732	9.63254738564795e-06	0.0445311077136819	-0.1535213992114137	-0.0340062170565999	0.0235688200158302	0.0011564227985005	-0.0098782756444646	0.0007986946844318	9.758032970802252e-05	6.37913198939771e-07	-0.0013298437944051	-0.0010010847322842	1.002170641212728e-06	1.7684845175177537e-06	-0.0016581092469377	-0.0001128094203297	1.2725965315122941e-08	2.7493262747803065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1013423.5451168072	9266.513697816175	1027027281797.1174	85868276.11181481	1551371.3505886428	16110.333968144145	2406753067427.229	259542860.565139	1017746.637208972	9105.81714934681	82915905.95733848	1035808217550.1708	1081970.052690637	1205302.4476531495	1.577042	36.293266	0.6518060720882743	0.2790937646745437	0.0128254677	-0.02384727	-0.0741440088	0.0333626946	-0.0835769873	0.0704526081	0.34111945	-0.1285152928	0.2423263548	0.0104504508	0.154888183	0.1844208105	0.3716424638	-0.0474299187	0.2486374635	-0.1174111288	0.0774681957	-0.202472711	0.2102450626	0.0836783572	-0.0654603832	-0.2954578695	-0.1815978362	-0.136101202	0.1676425461	0.0730857962	0.0990773378	-0.1112763114	-0.056695482	0.217282998	0.0533380624	-0.0121753591	0.0509963065	0.1117233757	0.0410738677	-0.0923650657	0.1467707852	0.1042270658	-0.0963431618	0.0873022892	0.0464968421	0.4886271931	-0.091465265	0.2999739938	-0.1877834721	-0.1818744506	0.0007825465	-0.1520856286	0.0479899554	-0.1529578957	-0.2138938862	0.1202849304	0.1212726675	0.1480909646	-0.1507934814	0.057377318	-0.0109377807	-0.1145628864	0.1495807546	-0.1552067261	-0.0735622616	0.1194987965	0.0718022931	0.5419459027	0.3586822458	0.3989359186	-0.0400887465	0.2038930517	0.1264329837	-0.273294087	0.1129422077	-0.0476010681	0.1514646503	-0.095522011	0.0112473075	0.2271815516	-0.1529225198	-0.0995763333	-0.0271924825	0.0067837798	0.0035775111	0.0342485152	0.0895680551	0.1139091947	-0.0683557762	-0.0881955685	0.0192567962	0.0587790397	0.0105616195950091	0.104824140957632	0.0109881005275055	0.0001115478084696	-0.0163093589682006	0.1947145916006434	0.0379137721822053	0.0002659951899536	-0.2098909131071877	-0.0563695138957739	0.044054195404969	0.0031775220968458	-0.0116219442988517	-0.0017436686543871	0.0001350695892856	3.040380376292121e-06	0.000489967147109	0.0018198109415141	3.311711862854435e-06	2.400678052461325e-07	0.0006963676698456	0.0023544769167832	5.543561551665393e-06	4.849279316061906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1009291.005111492	-4132.540005315212	1018668332998.9658	17077886.89553065	1525842.5863054018	-25528.76428324101	2328195598183.157	651717805.8292817	1011692.063032368	-6054.574176604045	36657868.46000055	1023520830402.6888	1069872.936136583	1189293.7046828498	1.601181	36.848774	0.4503922235418642	0.2162073997224127	-0.1360192655	0.0583013819	-0.009455036	0.0696662446	-0.1148550326	0.016903266	-0.0451602978	-0.1412293048	-0.1532314684	0.0177499778	0.1144251667	0.0651995147	0.0271392637	0.0053046506	0.0947550654	-0.055652093	0.0658814698	0.1330798944	-0.0300047261	0.0665200815	0.0508632633	0.0519990941	-0.0377318711	-0.0716485225	0.0845534339	-0.0520772759	-0.1228413191	-0.0411241398	-0.1136512463	-0.0009147153	0.0623870406	-0.0880622527	-0.0100040226	0.0302699082	0.0852871573	0.0705147161	-0.1125420356	-0.0680295817	-0.1107085341	0.0095325675	0.0552741086	0.0678314273	-0.0152173611	-0.0353852946	-0.0455038434	0.0579175959	-0.0803454125	0.1892000046	-0.026969328	-0.024817973	-0.0280580527	-0.119409264	0.0856804035	-0.0535408762	-0.0978136767	-0.0084950251	0.0038224196	-0.0547518977	0.2312438923	-0.0281214335	0.0483294544	0.1059151649	-0.0877888472	-0.0033220598	-0.0655596271	-0.040160112	0.0112030241	0.0345744578	-0.0807403369	0.1255854266	0.1419639791	-0.0999187222	-0.148335321	0.038506858	0.1000695925	-0.1163702326	-0.0398494528	0.0343411172	-0.0548022727	0.011712119	0.0166036976	0.0895824811	0.0386408206	0.0507572947	-0.1433348347	-0.089737086	0.0240075741	0.0524223074	-0.0969219485010768	-0.1074835680960859	0.0115527174106659	0.0093938641012453	-0.1584144277712056	-0.142105068803005	0.0201938505795067	0.0250951309260785	-0.1512730655683043	0.0586178475388833	0.0228835403664324	0.0034360520500917	-0.0117880221310693	-0.0001660778322175	0.0001389574657625	2.7581846354097044e-08	-0.0005122472922758	-0.0010022144393848	1.004433782511389e-06	2.623972884438889e-07	-0.0009790548406298	-0.0016754225104754	2.807040588607692e-06	9.58548380960643e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1003639.3631584644	-5651.641953027574	1007291971281.128	31941056.76522133	1520210.587517313	-5631.998788088793	2311040230399.734	31719410.34903363	1008937.2153605906	-2754.847671777359	7589185.694697137	1017954304539.5828	1064410.702195946	1206410.1448412698	1.414739	32.558098	0.159795975477429	0.0761001774480168	0.0479354876	-0.1470715796	0.0632298332	0.0393958492	0.0242191135	-0.087062512	-0.0718851622	-0.0676843577	-0.0005211199	-0.1216206596	-0.005855845	0.040904404	-0.0638298776	-0.1593493664	0.079918763	0.0466734687	-0.0355002604	0.0977144645	0.0055354295	0.0054953279	-0.1516575509	0.0039070121	-0.0694993349	0.0522882338	0.1023047607	-0.0304952783	-0.0395734295	0.0120095778	0.0375988112	0.0470641877	-0.0022215786	-0.0808198678	0.0011859927	-0.059346493	-0.0665825134	-0.0427918625	0.0086053507	-0.0762458184	0.0096179147	-0.1311576594	0.0260164467	-0.0209790143	-0.1245189983	-0.0151981833	-0.0169371873	0.0359089675	-0.0839348445	0.0810037468	0.0965652096	0.03302521	-0.1447042176	0.1091074464	-0.0593119216	-0.0725546003	-0.0143277168	-0.0871097484	0.0754978783	-0.0209184176	0.0012886601	-0.0268356516	-0.0431201402	0.1140058596	-0.07924031	0.1295089049	0.0128744145	0.0240183257	-0.0243354416	-0.0354347185	-0.0853441099	0.0883681088	-0.0922206119	-0.1125391633	-0.0066734321	-0.0523036141	0.0792181819	0.0859600601	0.0598336916	-0.064851141	0.0101923148	-0.0939270604	-0.0600312246	0.0220218934	-0.0202316729	-0.1682966774	0.0563479845	-0.0912392418	0.0287162347	0.0458586883	-0.0961089997555717	0.000812948745505	6.608856628183093e-07	0.0092369398340164	-0.1111227456904089	0.0472916820807966	0.0022365031940311	0.0123482646097752	-0.1257195828757318	0.0255534826925725	0.0158054135184479	0.0006529804777196	-0.0109827051123938	0.0008053170186755	0.0001206198115858	6.48535500568396e-07	-9.085032817690576e-05	0.0004213969640988	1.7757540135176476e-07	8.253782129851477e-09	-0.0004830115842331	0.0004960432563966	2.4605891221664217e-07	2.3330019050336905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004203.713130414	564.3499719495885	1008425097464.9108	318490.89083950134	1514662.8400277009	-5547.747489612084	2294203518960.781	30777502.208497178	1006831.2919860876	-2105.923374503036	4434913.259278255	1013709250522.3744	1064659.6282154922	1181277.8546394468	1.316899	30.30645	0.1508499801189099	0.0749513423098985	0.0533584461	0.0971763878	-0.0450927276	-0.122750985	0.0705370165	0.0502972728	0.0078893646	0.0611977842	0.043730794	0.0971007192	-0.0736194239	0.020388832	0.0683421353	-0.0377500145	-0.0976742317	0.1410612357	0.026913745	0.1295952847	-0.0038512905	-0.0016646053	-0.0371105143	0.0324103759	-0.0065372496	0.1218357177	0.1492479784	-0.0374169197	-0.0565121896	0.1075002546	0.0316928849	0.0151528926	-0.0431655457	-0.0471071996	-0.1183436855	-0.0495740216	0.1780974785	0.0733063759	0.034383414	-0.1534094407	0.0678134576	0.0889084092	0.0151885944	0.0239955868	0.0445365464	-0.0261920037	0.16924942	0.0225252819	-0.0016218218	0.0404017679	0.1231944884	0.0333844357	-0.0154930126	-0.0131884575	-0.0547457407	-0.1187584882	0.1014393758	-0.1003057333	0.0561547562	-0.0466570462	0.0287915763	0.1433183505	-0.0873579363	0.1231243306	-0.1177004661	-0.0197640601	-0.0889744659	-0.0748800643	-0.1284571565	-0.0702681871	-0.0406263372	-0.0377158664	-0.03829684	0.0566371758	0.0167248015	-0.0638627749	0.1181648062	0.0608307792	-0.0457444305	0.1399256226	0.1242601679	0.098805334	0.01163063	0.0891723865	0.0990835842	-0.007650883	0.0453872297	-0.0927013771	0.0333745172	0.0391140859	-0.1062554138140967	-0.0101464140585249	0.000102949718247	0.0112902129648049	-0.1771294831665528	-0.0660067374761439	0.0043568893922445	0.0313748538068501	-0.0928039458323155	0.0329156370434162	0.0086125723620473	0.0010834391619739	-0.010565231864415	0.0004174732479788	0.0001116241243488	1.7428391277796908e-07	-0.000250819868508	-0.000159969540331	2.559025383374159e-08	6.291060643837041e-08	-0.0002248305417265	0.0002581810425066	6.665745070979478e-08	5.054877249303147e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007441.4031862204	3237.6900558064226	1014938180853.8208	10482636.897467796	1532239.1617901665	17576.32176246564	2347756848923.432	308927086.6977232	1009950.2472671778	3118.955281090224	9727882.0454406	1019999501955.0336	1067038.7203909266	1172388.6438550192	1.437508	33.082088	0.2207032774292938	0.0997887050819161	-0.1198111882	-0.0703110921	-0.0835022704	-0.0382071112	-0.1060130998	-0.1040811715	0.0430499446	0.0364076727	-0.0340135566	-0.0269596024	0.1092698968	0.0437403251	0.0027833293	0.0216959608	-0.0633442401	0.1348070725	0.0561394499	0.079833294	-0.113682798	0.0838415437	0.0440406316	-0.0982959705	-0.0536172568	0.0646885029	0.00536702	0.0401679606	0.0101830932	0.0528462683	0.1149388153	0.0868629602	0.0070973397	0.0167662637	-0.0877874576	0.1974739837	0.1456142925	0.020753376	0.1498581607	-0.0181182003	-0.1061904013	-0.0633253019	0.0842475737	0.0134057139	0.0781464255	-0.0510839116	0.1381749219	-0.0447263047	-0.0626849649	-0.0151495071	0.0320897733	0.0221142895	-0.1141365441	-0.0107156232	0.0469912712	0.0208421575	0.0975544379	0.0085859457	-0.0982348266	-0.0793159597	0.0337309583	-0.0158692946	-0.1023036767	0.1261268727	-0.0538232966	0.0902194496	0.0664503563	0.1150053942	-0.0036503136	-0.0227001366	0.0717829748	0.147880222	0.0271121682	0.0643630492	-0.0834622098	-0.0327268044	-0.0058612554	-0.2232086014	0.1260904052	0.1836547184	-0.0962868916	-0.0123446477	-0.3821599413	-0.1965493586	-0.0145061623	0.0399919433	0.1198632499	-0.0941228505	0.0379742494	0.032215118	-0.0655013633225536	0.0407540504915431	0.0016608926314672	0.0042904285971131	-0.1338936470110781	0.0432358361554747	0.001869337528063	0.0179275087099271	-0.1361465718422465	-0.0433426260099309	0.0185358890243959	0.0018785832294367	-0.01203039231111	-0.001465160446695	0.0001447303391592	2.1466951345594933e-06	-0.000636069478884	-0.000385249610376	1.4841726229485981e-07	4.045843819677634e-07	-0.0002418357801024	-1.7005238375899996e-05	2.8917813222118195e-10	5.8484544537736376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006885.9882930586	-555.4148931618547	1013819393420.8892	308485.7035459945	1515117.7543282548	-17121.407461911673	2295581809480.694	293142593.47680473	1008752.6898424192	-1197.557424758561	1434143.7855943565	1017581989264.316	1065441.6224179536	1189702.7061631945	1.543854	35.529484	0.1884521725113316	0.1014625055188404	0.1013738269	0.0029916515	-0.1319377086	0.1458497759	0.0830209781	-0.0318680189	0.0018595081	-0.0811121186	-0.0697968217	-0.0706303265	-0.0998898358	0.146094116	0.0429166114	0.0396805	0.0721009285	-0.0517410167	0.0845863638	0.1105412451	-0.1682576102	-0.0084374455	0.074281674	-0.1169813059	0.0134293132	0.0615907012	0.0947631259	0.1133252173	0.0655804392	-0.0609627058	-0.0671393159	-0.0448891269	-0.0692095138	0.1347263007	-0.0910605068	-0.0471071626	0.0999802759	-0.1714359713	-0.0285946354	-0.1437940395	0.1086459876	-0.0424675844	0.0878395704	0.1142303935	0.0510164075	-0.0490960031	-0.0627518557	0.0516277647	-0.0986054762	0.1133943652	-0.0005052545	-0.0170626479	-0.0450473154	0.0189093863	0.1138580804	0.0128445402	0.2358951135	0.0808270719	0.0252860219	-0.146330823	0.0279685739	-0.0513114657	0.1022199527	0.1755797867	-0.0919345094	0.1627794885	0.0323790362	0.0832294999	0.052117422	0.0842079364	-0.0260121265	0.1120615291	0.0060784028	0.1735287452	-0.2132143513	-0.168820503	0.0365408747	-0.225465368	0.1517714937	-0.0012310729	-0.2065561408	0.0314448817	-0.2176943608	-0.0410323352	-0.1024963554	-0.0778596004	0.0739311154	-0.0955030384	0.0425073619	0.0251890118	-0.0764320403695109	-0.0109306770469572	0.0001194797007048	0.0058418567950465	-0.1380460738509867	-0.0041524268399086	1.7242648660793338e-05	0.019056718505672	-0.1605324679856892	-0.0243858961434427	0.0257706732775763	0.0005946719307187	-0.0105041402025694	0.0015262521085405	0.0001103369613952	2.329445498824624e-06	8.710829002556153e-05	0.0007231777689095	5.229860854450112e-07	7.587854191177343e-09	-0.0009720693522727	-0.0007302335721703	5.332410699245967e-07	9.449188256278666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1007134.5406019572	248.552308898652	1014319982873.5156	61778.25025885091	1524166.3041897507	9048.549861495849	2323082922827.444	81876254.59597655	1009006.2379684838	253.54812606459015	64286.65223086532	1018093588259.3126	1068374.4992881275	1215560.601198227	1.288347	29.649382	0.2228355121347643	0.0971006263081917	-0.0240231068	0.0904314532	0.0835466691	0.1345407264	-0.0436129057	0.0606082202	-0.0851602714	-0.037537937	-0.0875203976	0.0737101161	0.0446568379	0.0785732362	-0.0514859924	-0.0539776778	0.1662895847	-0.1386743821	0.042884263	0.1223990643	-0.1563041798	0.0147630414	-0.126395118	0.1592858819	-0.0512127653	-0.041371174	-0.0277612931	-0.0031169412	-0.0165015781	-0.1377216137	0.0212758036	0.0862139841	-0.0623987989	-0.0467310832	-0.0340599342	-0.1062757102	-0.0822242248	-0.0590678257	0.0546862788	0.0333093575	-0.0553506076	0.0505844733	0.0604841979	-0.0039962075	-0.0559490435	-0.0589194615	-0.1293756459	0.0698135082	-0.1054568549	0.1847637987	-0.1044726214	0.0765897956	-0.1052626065	0.0161472027	0.045297119	-0.0965390325	-0.01866483	-0.0824230233	-0.0174541852	0.0933265362	-0.1406965135	-0.0842349669	0.067930914	0.1445469115	-0.0981502237	0.0925557892	-0.1738192838	-0.0182786216	-0.0709039102	0.0243870412	-0.0924056167	0.0135356355	0.0916801912	-0.0209765933	0.0023404691	0.0365916927	0.1599850538	-0.0413903003	-0.1065837298	-0.095309489	0.0641026109	-0.0302062257	0.0687559333	0.0846938159	-0.1149401191	-0.1363904863	-0.0281751827	-0.0968413356	0.0469659021	0.0180634961	-0.1210356846998905	-0.0446036443303795	0.001989485087551	0.0146496369707713	-0.1102246275227685	0.0278214463282181	0.0007740328757939	0.012149468512533	-0.1010701569980057	0.0594623109876835	0.0102151766356015	0.0035357664279959	-0.011412857033172	-0.0009087168306025	0.0001302533056596	8.257662782204331e-07	-0.0003571235142036	-0.0004442318042291	1.973418958886961e-07	1.275372043971289e-07	-0.0005060557773348	0.0004660135749379	2.171686520264018e-07	2.5609244977392866e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005089.5680451532	-2044.972556804074	1010205039793.1926	4181912.758081792	1520637.786530471	-3528.5176592797507	2312339277824.29	12450436.87184905	1008460.763770585	-545.474197898875	297542.10057342105	1016993112064.7516	1066506.5948178088	1219954.1003534226	1.125479	25.901211	0.1660189448948553	0.0783215662614582	0.033709198	-0.1016042663	0.1129786469	0.1022921464	0.0382500622	-0.0576393982	-0.1455165621	0.006291655	0.0255945065	-0.0797779556	-0.0154656034	0.050438247	-0.0160440618	-0.0732279907	0.0813449739	-0.034072086	-0.0886836739	0.052105169	-0.1837982198	0.0860776282	-0.0831601763	0.0713347427	-0.0990068935	0.0429320274	0.0353996791	0.0993865765	0.0346009031	-0.0333419811	0.0465571166	0.1433307426	-0.0928374697	-0.0781167345	-0.0009548896	-0.1096718607	0.03256696	-0.0888748838	0.0669144611	0.0287505213	0.016814764	-0.0797658831	-0.0392017306	0.025818718	-0.1178337287	-0.1136150551	-0.0395719841	0.0535295269	-0.0095538994	0.0961068092	-0.0290127216	0.024472592	-0.1674861738	0.0772508569	0.0910395082	-0.0269493236	0.0409884543	-0.065383459	0.0376499464	-0.0203366049	-0.1419680889	0.0401024566	0.0032092035	0.1211540277	-0.0451965946	0.1333641636	-0.1264299693	0.0132217364	-0.0526547113	-0.0957879135	-0.1111986982	0.1105410684	-0.0194114991	-0.0151624249	-0.017399094	-0.0130099259	0.1544573367	0.054126314	0.1226074917	-0.0439292429	-0.0371382466	-0.0549371282	-0.0392730275	0.0540437901	0.0305967176	-0.1548324998	-0.0036171512	-0.098137155	0.0513420481	0.010866692	-0.1161460563346139	0.0048896283652765	2.390846555051745e-05	0.0134899064020833	-0.1411962093372523	-0.0309715818144837	0.0009592388800912	0.0199363695312091	-0.1394135412401453	-0.0383433842421395	0.0194361354811176	0.0014702151151403	-0.0124593238296642	-0.0010464667964921	0.0001552347502924	1.0950927561606469e-06	9.505533779030628e-05	0.0004521788519939	2.04465714190527e-07	9.035517242429231e-09	-0.0001684144163618	0.000337641360973	1.1400168863969969e-07	2.8363415638485727e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002887.239120412	-2202.3289247411303	1005782814390.5624	4850252.692751423	1519304.1623961218	-1333.624134349171	2308285137874.181	1778553.331718576	1007411.6765332198	-1049.0872373651946	1100584.031602536	1014878286015.4724	1066834.883813948	1205250.316334558	1.17639	27.072859	0.1784801707438049	0.0838258212662715	0.0886572051	0.1096206347	0.0023502473	-0.0340099884	0.0556259191	0.1192874576	-0.0754681658	0.0718122352	0.1190396321	0.0903823742	-0.0715110953	0.0808808383	0.1027958992	-0.0252483588	-0.0040577965	0.0191871878	-0.0217038278	0.0217088249	-0.1601793569	0.0138328298	0.0524868058	0.0996225179	-0.0496559697	0.0844907242	0.0816180575	0.0801034782	0.0007189511	0.075859489	-0.0125161823	0.0538436124	-0.102089779	-0.0981313839	0.026336952	-0.0884987949	-0.0444996468	-0.0429088281	0.1266326311	0.0234045406	0.0667711565	0.1156611331	-0.019774917	0.0964472093	-0.0482504288	-0.0744734329	0.057819287	0.0123648362	0.0760701135	0.0954096747	-0.0080285821	-0.0733450765	-0.0597213477	0.0992326702	0.0449974833	-2.08444e-05	0.1805043339	-0.1221377306	0.0070079016	0.0296429557	-0.0589030613	0.1424644905	-0.0042702308	0.0984737259	-0.019510105	0.0344061422	-0.2025752642	0.028858239	-0.1449818651	-0.0650526654	-0.0031856256	-0.0569037787	-0.0221959285	0.1893086343	0.0635928664	-0.0316943082	0.144339078	0.0812394621	0.0185232654	-0.009192143	0.1981998364	0.0204576092	-0.0027520438	0.0677886563	-0.0063682138	-0.0564088169	0.0784720648	-0.0993899282	0.0556281227	0.003627002	-0.1390185579689529	-0.022872501634339	0.0005231513310128	0.0193261594597671	-0.1902799696883619	-0.0490837603511095	0.0024092155302051	0.0362064668646039	-0.0905937145896587	0.0488198266504865	0.0082072211231525	0.0023833754741835	-0.0128784194805188	-0.0004190956508546	0.0001658536883162	1.7564116456524133e-07	0.0003384315645842	0.0002433762267938	5.92319877684328e-08	1.1453592390690957e-07	0.0003231953481471	0.0004916097645089	2.4168016056049613e-07	1.0445523306392517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002923.2287364422	35.98961603012867	1005855002739.13	1295.2524619960948	1533492.37941482	14188.217018698342	2351598877723.3267	201305502.16968128	1008501.3003265192	1089.6237932994263	1187280.010924231	1017074872760.28	1068277.5102497586	1168432.2052466983	1.545588	35.569382	0.2642751337843116	0.1662575713286466	-0.1489467303	-0.0177607762	-0.06061726	0.0041024777	-0.1191809052	-0.0473360377	-0.0336386243	0.1460750198	-0.0050150624	0.0163422485	0.0957642211	0.0213150485	-0.043434098	0.1091305232	-0.0611884018	0.0784681609	0.0732818595	0.0384195297	-0.1075485136	-0.0011283073	-0.0407953649	0.0057110298	-0.1396506652	-0.1048142	-0.0071479879	-0.1563667454	-0.1271874748	-0.0584322987	-0.0401385456	-0.0011103878	0.0398552603	-0.0994094079	0.1872038931	0.0539049834	0.0697118447	0.0752671962	0.0428877414	-0.068472498	-0.1103621332	0.0008675768	0.0429129988	-0.0062029213	0.1276653416	-0.0485644804	0.0318068171	-0.0109754746	0.0539139831	-0.0064906596	0.0194737932	0.0363610298	-0.0484132289	-0.0001736954	0.2005053391	-0.0410587141	-0.0276938249	-0.0643569408	-0.0683984609	0.143305246	0.0905721145	-0.022056564	0.0194765319	0.0527662639	-0.0289559555	-0.0210475287	-0.164389265	0.1161045648	0.0680011209	-0.0695872912	0.079355041	0.1161134475	0.1502825163	0.1193889855	0.047477699	0.0740228927	-0.0088485882	-0.0476780646	-0.0479173373	0.0210513028	0.0280771601	-0.0011221334	0.0396287455	0.0146639669	0.0392120814	0.0121005291	0.0103284996	-0.1005991057	0.0598166067	-0.003627002	-0.1395876946321834	-0.0005691366632304	3.239165414331432e-07	0.0194847244927276	-0.1976881181989114	-0.0074081485105495	5.488066435435711e-05	0.0390805920770267	-0.1325026512459004	-0.0419089366562417	0.0175569525871927	0.0017563589716568	-0.0158695005682276	-0.0029910810877087	0.0002518410482849	8.946566073249246e-06	0.0004761595668496	0.0001377280022654	1.8969002608018024e-08	2.267279331023987e-07	-0.0008357738009645	-0.0011589691491116	1.343209488592466e-06	6.985178463786476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
