global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
930822.442233496	-15.890921234386042	252.5213776774612	866430418965.53	1374344.0418604652	-4058.73706395342	1888821545397.36	16473346.554309228	942842.2000982844	1182.1607398140477	1397504.0147576963	888951414286.1733	974718.564031217	876440.7641924167	1.12962	22.232067	0.0798003391832161	0.0439371002375851	0.0127130254	0.0246027498	0.0130087414	0.1156760413	0.0663008308	-0.0065648925	-0.0300973466	0.0614459025	-0.086220648	-0.0294033006	-0.0078732938	-0.0336884347	0.044451479	0.1507672493	-0.1205415408	0.03144275	-0.2073102958	0.0317260689	-0.0106582748	-0.0226003658	0.0758244791	-5.03411e-05	0.0894072739	-0.063222845	-0.0297046374	-0.0248181864	0.0760471252	-0.0328156889	-0.0972965917	0.0109349521	0.0624141076	0.0778849872	0.0666606603	-0.1781129904	-0.0292167381	-0.076310456	-0.0591496635	-0.030680613	-0.0011009722	-0.0687282065	0.1151531757	-0.0615602002	0.0737317694	-0.0429171877	-0.0001053624	0.0954179627	-0.0185596443	0.0454096231	-0.0882750798	-0.064236174	0.0776477474	0.067041709	0.2304826218	0.004084111	0.0633729363	-0.0931174436	-0.0408530779	0.0065533031	-0.0132496086	-0.0574001005	-0.0987140476	-0.0343952262	-0.0882577088	-0.0163037618	0.0495364061	-0.0290508151	0.04651388	0.0219259269	0.0764550817	0.1467450621	-0.0878027674	0.186701098	0.0972926615	0.0111540751	-0.1530808089	-0.0195439133	-0.0082256678	-0.0173698017	-0.0241170652	-0.027502775	0.0017617654	0.0073056396	0.0440998398	-0.0024312732	0.0076169224	0.0181982907	-0.0821103485	0.0572992118	0.0251220211	-0.0619747875	-0.1003843293	0.1395605739	0.0699535838	-0.0401264867	0.0520033998	-0.0255754822	0.0728928801	-0.0925473557	-0.0155065932	0.000489348	0.0947890858	-0.1070887804	-0.0993899282	0.0556281227	0.003627002	-0.1650804588596202	0.0049475753499308	2.447850184324304e-05	0.0272515578973027	-0.0559072432957066	-0.0214696886637285	0.0031256198529253	0.0004609475313174	-0.0848098450795049	-0.0292258642052018	0.0071927098224096	0.0008541511385409	0.000686023699966	0.000362669331497	1.315290440084809e-07	4.706285169150404e-07	0.0040911336196025	7.222735727639967e-05	5.216791139132684e-09	1.673737429344185e-05	-0.007092992292699	4.824753051370021e-05	5.031053966428741e-05	2.3278242006704324e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932336.9913528992	1514.5491194032363	2293859.03508512	869252265444.9761	1377385.723255814	3041.68139534886	1897191430628.942	9251825.710811388	939272.3654842745	-3569.8346140099457	12743719.171383535	882232576562.4244	971431.9680749474	886138.2386005739	1.162467	22.878517	0.0523819365900068	0.02955334621624	-0.0306076934	0.0522190361	0.1272484905	0.0088244038	0.0756174634	-0.0810309476	-0.0006551648	-0.0311356114	0.0128060429	0.0321267027	0.0094329976	0.043635111	0.0699599836	-0.0565728471	0.0904200063	0.0152682898	-0.1083731441	-0.0403479356	-0.035023619	0.0875675201	0.0124454887	0.0214516093	0.0838099182	0.0173641102	0.011700001	-0.075766833	0.0349841892	-0.0892778832	0.0014459743	0.047759504	0.1178000726	0.0279868034	-0.0846080847	0.0368123497	0.0358175992	-0.0743400662	0.0277271801	-0.114327766	0.046209189	-0.107739674	0.1032708206	0.1023834284	-0.0647928404	0.1038380825	-0.159868371	0.0002257045	0.0406124487	-0.0493526227	0.0419134391	0.094826444	0.0381572607	0.0396086191	0.0028840057	-0.0766555201	0.0663116193	-0.0904510648	-0.0005774476	0.0682433576	0.0257745905	-0.0511508559	-0.0769202023	0.0849422825	-0.0658820449	0.0424068466	0.0212944794	0.0558646082	0.0442959049	-0.1029778851	0.0702850979	0.0500305972	0.0417862116	0.1556215306	-0.1533178812	-0.1439114563	-0.0145202086	-0.0087382782	0.0242397422	-0.0833465033	-0.0196643547	-0.0157279423	-0.0390328243	0.042046981	-0.0319453683	0.0138998616	-0.0202505612	0.09837422	-0.0295819964	-0.0118183828	0.0680872646	0.0927753588	0.0855219331	0.0478416743	-0.0829119805	-0.0035489489	0.043290278	-0.0023427342	-0.0180274622	-0.0673092896	-0.0886753386	-0.0712244951	0.0249660652	-0.1182656779	-0.1005991057	0.0598166067	-0.003627002	-0.1690671103101522	-0.003986651450532	1.5893389788028967e-05	0.0285836877886251	-0.0698894498319617	-0.0139822065362551	0.0048845351978142	0.0001955020996224	-0.0985388798688546	-0.0137290347893496	0.0097099108458085	0.0001884863962471	0.0010561047186454	0.0003700810186793	1.3695996038678234e-07	1.1153571767450792e-06	0.0040882947235503	-2.83889605220012e-06	8.059330795197426e-12	1.671415374660922e-05	-0.0071337532542448	-4.0760961545800375e-05	5.089043549244828e-05	1.6614559861382166e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929625.2244310308	-2711.7669218684314	7353679.838539788	864203057898.4443	1377765.6337209302	379.91046511614695	1898238141462.4363	144331.9615047671	937984.6031540384	-1287.7623302360298	1658331.8191749295	879815115754.039	970123.7834727344	878787.4453939713	1.147163	22.577332	0.1158280384120713	0.0567363941215882	-0.0181984097	0.0430806599	0.0431129937	-0.036168571	0.0528607525	0.0132306544	0.0647896065	-0.0869771928	-0.05554208	0.0856654294	-0.0114354422	0.0787234016	-0.0063202696	-0.0270678858	0.0506215493	0.048353249	0.0915367598	-0.0792300975	0.0043787109	0.0457768111	0.0291220758	-0.010741191	-0.0576790713	-0.0348319981	0.0008326009	-0.060140074	-0.0064345513	-0.1017173871	-0.1115979734	-0.0457197204	-0.0491480517	0.0997520693	-0.0880077582	0.1051137643	-0.0756637926	0.0671071853	-0.1234226649	0.0244233167	-0.1173291727	0.1092548772	-0.0531345662	0.1379597879	0.0732073799	-0.0442451029	0.0081818394	0.11653731	0.0345793507	-0.0696698427	0.0435200242	-0.0086264777	-0.0097034223	-0.1111154476	-0.0230796594	-0.0250213141	-0.0555509774	0.002297876	0.0321074661	-0.0510166466	0.0009323877	0.0281379337	-0.1138806484	-0.0640389662	-0.0705859155	0.0350727538	0.0507641234	-0.1175793172	0.0080203746	-0.1359394947	-0.0201502253	-0.0179799792	0.077117159	-0.0433054431	0.0503250974	0.0262658331	0.0751670856	0.1047387794	0.033461016	0.1344113621	-0.0059106006	0.0034995911	-0.0003179872	0.0209351879	-0.0054986359	-0.0644779111	0.0713613393	0.0158449863	0.0636226504	-0.04748158	0.0595270839	-0.0851202502	-0.0698130246	0.0707071686	-0.0006639305	0.075963037	0.0572795639	0.0595975646	-0.1600758499	0.0078842107	0.0674299571	-0.0188439078	0.045560497	0.0003900416	-0.1017641571	0.063900152	-0.010866692	-0.1519380095210607	0.0171291007890914	0.0002934060938428	0.0230851587372219	-0.0911014875094906	-0.0212120376775288	0.0082994810264418	0.0004499505424329	-0.0609721407843437	0.0375667390845108	0.0037176019518258	0.0014112598854437	0.0008458053182115	-0.0002102994004338	4.4225837822857766e-08	7.153866363148568e-07	0.0040893112207527	1.016497202400296e-06	1.0332665624876284e-12	1.6722466260173937e-05	-0.0077208405738273	-0.0005870873195825	5.961137916645788e-05	3.446715208145648e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930442.3746172804	817.150186249637	667734.4268878165	865723012483.4436	1378549.3183139537	783.6845930234995	1900398223023.8665	614161.541342408	940007.3108023588	2022.7076483203564	4091346.2305736663	883613744361.8823	973976.1534674658	880588.0984611212	1.409363	27.737684	0.5039960625781077	0.3341811641536092	-0.0782544424	-0.0541733367	0.0614361209	-0.0941920702	0.0662437242	-0.0124532461	-0.0553574202	-0.0829087902	0.1699715971	-0.0799638406	-0.1052012952	0.0044943305	-0.0960751079	0.1043894896	0.0850214645	0.0940124529	0.0994699087	-0.0372387581	-0.085837253	-0.2198497131	-0.1516641858	-0.0775384397	-0.0618636161	-0.1150913647	0.3172140634	0.1427173183	0.0693037193	0.0901960336	-0.1001163161	0.1371476829	-0.0444133101	0.0462814366	0.1828852033	-0.088858391	-0.0701341359	0.137184448	0.0532168778	-0.165124311	0.0696774763	0.0279599526	-0.0246114454	0.0498566434	-0.0015672844	0.1643109504	-0.0419767972	0.1190142332	-0.1389538503	-0.008049332	0.1334933411	-0.0247699648	0.0268463247	0.0363124734	-0.0547509988	0.0855050424	-0.1371785465	-0.0623872808	-0.0406934157	-0.1310857682	0.1319436874	0.0675795313	-0.1012883126	-0.0692135052	0.3203315881	0.0323664356	-0.0389516284	-0.0376829768	0.1217848561	0.2267982214	0.032113815	0.0113922607	-0.0498632347	0.0053672251	0.1592190946	0.0617008656	0.0183694205	-0.066813818	-0.0201079371	-0.0276041338	0.1126076903	0.1455359359	-0.0037492236	-0.0464155839	-0.0464484077	0.0727065192	0.2114157945	-0.0027292376	0.0172339901	-0.0480024428	0.2260066495	-0.270123122	-0.1162665448	0.252876516	0.0084907016	0.1639076616	0.0374649909	-0.2489590029	-0.271144962	-0.0255598631	0.1672264174	0.1235648852	-0.0481936633	0.0627948491	-0.1028845713	0.0678715947	-0.0180634961	-0.149333765466423	0.0026042440546377	6.782087096115894e-06	0.0223005735083806	-0.0918730337240845	-0.0007715462145938	0.0084406543256667	5.952835612541705e-07	-0.2359173708640298	-0.1749452300796861	0.0556570058753961	0.0306058335276343	0.0053052835355496	0.0044594782173381	1.9886945970913e-05	2.8146033392573667e-05	0.006045934846516	0.0019566236257633	3.828376012895122e-06	3.655332816831645e-05	-0.0078182395753097	-9.739900148239988e-05	6.11248700569388e-05	9.486565489768536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
933557.336490116	3114.961872835527	9702987.469219014	871529300514.5197	1375870.6827034885	-2678.635610465193	1893020135522.964	7175088.733652238	940754.5249285204	747.2141261616489	558328.9503355166	885019076173.4862	972302.1094408588	887969.983464052	1.607997	31.646994	0.3963743421510399	0.2443584257200224	-0.0462919769	0.0439296587	0.0075719129	-0.0209214917	0.0581175882	-0.0699545503	-0.0453080101	-0.0913067834	-0.003390311	0.0183665632	-0.0405906614	0.1019164443	0.0591910077	0.086322645	0.0458927724	0.1157595777	0.1242336503	-0.0015275099	0.0358205982	-0.0989056974	-0.0407642395	0.0996853827	-0.0952921895	-0.2202952454	0.028705866	-0.0675124418	-0.0198103187	0.0388669662	-0.022577445	0.0899844813	-0.0319863636	-0.0871252629	0.0124185867	-0.0263400834	-0.0402782079	0.0616958016	-0.0608966664	-0.0817306444	-0.0324684728	0.0041701263	0.0780371694	-0.0977645974	-0.0758819445	-0.1169054212	0.0366107705	-0.0730607377	0.0305293718	-0.0671226456	0.0848493104	-0.0047883494	0.1154912217	-0.0466900441	0.0049614789	0.0821934337	-0.1071175202	0.0432360303	0.0340003161	0.0091591122	0.0030891892	0.1983572101	-0.1452939366	-0.0536436072	0.0449815664	-0.0696596687	0.0306563094	-0.0901658278	0.0113593199	0.0589916553	0.1592747889	0.0055905934	0.0463823873	0.0199983587	0.0130323162	0.0284104824	0.0426763179	0.080421855	-0.0601843617	-0.1026947993	-0.0031342564	0.1167883906	-0.0432227733	0.0171742286	0.0010034544	-0.0974430448	-0.0130922093	-0.0083229509	-0.0151848112	0.083255673	0.2170810273	0.1853403472	-0.0070859904	-0.1979894371	-0.0466587614	-0.1109248752	-0.0358535246	-0.1453784928	0.1030669517	0.0742433869	0.061226878	-0.0188310815	-0.1053222079	-0.0308588164	-0.103959857	0.0717239676	-0.0251890118	-0.1666223356872791	-0.0172885702208561	0.0002988946602814	0.0277630027498843	-0.0475385195993283	0.0443345141247562	0.0022599108456957	0.0019655491426782	-0.1709133130736972	0.0650040577903326	0.0292113605858276	0.0042255275292089	0.0013187842103087	-0.0039864993252409	1.5892176870146153e-05	1.7391917933595418e-06	0.0047194887947243	-0.0013264460517916	1.7594591283137882e-06	2.2273574483528228e-05	-0.0077362409520404	8.199862326930055e-05	5.984942406802695e-05	6.723774218060677e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
933335.2177536724	-222.11873644357547	49336.73307929054	871114628699.295	1374831.949273256	-1038.73343023262	1890162888742.5005	1078967.139082825	940080.035025018	-674.4899035023991	454936.6299266757	883750472252.6392	971877.5976521338	887016.0351513289	1.089965	21.451605	0.1274648435284904	0.0688834775943843	-0.047619167	0.0455647428	0.0904750415	-0.0199556096	0.0817456389	-0.033653227	-0.0605537173	-0.1059120256	-0.0517417587	0.0872660358	-0.027183911	0.0782498846	0.0795283614	0.0337231176	0.1255789181	0.0543852312	0.0452121638	-0.0185740686	0.1326665432	0.064910237	-0.0053334111	0.0755805168	0.0501769741	-0.0675240662	0.0807357979	0.0498208994	0.0348385477	-0.0640493172	0.0536870316	-0.0779138738	0.0298556594	0.0700919918	-0.0119548973	-0.0615459547	0.0835182018	-0.1562158545	-0.1311826429	-0.1540487996	-0.0866415554	-0.0029745584	0.0243122839	-0.0162092009	-0.0615476539	-0.005258504	-0.029195286	-0.0268312328	0.0284623002	-0.0588675913	0.0584577989	0.0530623846	0.1195089061	-0.1001245787	-0.0151118523	-0.0276803111	0.0136610839	0.0723052147	0.0097117534	0.0751083293	-0.0487362778	0.0272181755	-0.1541271217	0.0480401363	0.1089907078	0.0116764258	0.0295043596	0.0002722349	-0.0904642097	-0.0940642099	-0.0564276937	0.0582474596	0.0142199884	0.0748782192	0.0053090231	-0.0153294669	-0.1743726614	0.0706670673	-0.1797787992	-0.0386795231	0.0075533085	0.0778683593	-0.0998227365	0.0158711644	-0.0395235051	-0.0543977785	-0.0105273293	0.029568212	-0.0177451489	-0.1329764863	0.1249630444	0.0590945861	-0.0251368424	0.0717729619	-0.1635618425	-0.0834847681	-0.028711118	-0.0738196277	0.0448136816	0.2049838361	0.1316386214	0.0267616802	0.2099521988	-0.0960410933	-0.1049895425	0.0754505123	-0.032215118	-0.1962459290778184	-0.0296235933905393	0.000877557285368	0.0385124646796161	-0.0824520288845178	-0.0349135092851895	0.0067983370671733	0.001218953130607	-0.1692078128463805	0.0017055002273166	0.0286312839282557	2.908731025377288e-06	0.0007849155717536	-0.0005338686385551	2.85015723232676e-07	6.160924547812808e-07	0.0047232994093484	3.810614624099803e-06	1.4520783813403286e-11	2.2309557310350944e-05	-0.0084230065113701	-0.0006867655593296	7.09470386905831e-05	4.71646933481435e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931934.378357054	-1400.839396618423	1962351.015118268	868501685563.7487	1380084.8671511628	5252.917877906933	1904634240539.6428	27593146.23203428	940105.5178252324	25.48280021431856	649.3731067628739	883798384645.4482	970818.579656217	891684.4298023253	1.139615	22.428778	0.1152422723347597	0.065028629344425	-0.0500708474	0.076290442	-0.0511000077	-0.049246004	0.0711700257	0.0392459577	0.1313960661	-0.0862207557	-0.040245421	-0.0091868531	-0.0377905163	0.1365795676	-0.034494274	-0.0266759995	0.0244954191	-0.0601489341	0.0162909594	0.0067134065	0.0747702842	0.0116168654	0.0707257487	-0.0252980566	0.0489900764	-0.027927342	0.0447241518	0.030399255	-0.0799861204	0.072035244	0.0177970637	0.0070329934	-0.0112443502	-0.0515402334	0.0409599985	-0.0545333911	0.0710737255	-0.0179277617	0.0760638039	-0.0742646902	0.0991295601	0.0401508838	-0.0045741362	-0.0995398883	-0.0374263949	-0.0814817057	-0.0116687139	-0.0666732723	0.0528442411	-0.1086628961	0.0463192489	-0.093380217	-0.0211972836	-0.0491368304	-0.0456822065	-0.0360337364	0.0553164935	0.1115103935	-0.0516362507	-0.0297302925	-0.0196105475	-0.0754039436	0.000761869	0.0297671688	0.0464357766	-0.01119349	0.0636823685	-0.0389271835	-0.0171381039	0.1154617399	0.0465679684	0.050184752	-0.0446557898	0.0396891105	-0.0348657392	0.0190363622	-0.0241993259	0.0089371953	-0.1144143034	-0.0053087929	-0.0176207992	0.0475916806	-0.0581510654	0.0130757986	-0.0167960221	-0.1336230458	-0.0637930357	0.0277225675	0.0494680993	0.0426486535	0.0636180022	-0.0100625038	-0.0407927963	-0.0662708023	-0.0582809956	0.0069991952	0.0357339055	-0.0226979706	-0.0108618439	0.1126817623	0.0530965258	-0.0926888893	-0.0296780391	-0.0073494798	-0.105973176	0.0790446912	-0.0391140859	-0.1955788537188425	0.0006670753589758	4.449895345528175e-07	0.0382510880219763	-0.0719957833194087	0.0104562455651091	0.0051833928157752	0.0001093330713178	-0.1125463640951807	0.0566614487511998	0.0126666840710449	0.0032105197745848	0.0011831150136894	0.0003981994419358	1.585627955579826e-07	1.3997611356172694e-06	0.0047204329012839	-2.8665080644999998e-06	8.216868483843533e-12	2.2282486775523536e-05	-0.0078749224081809	0.0005480841031891	6.201440293486967e-05	3.003961841687089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928117.4326811762	-3816.945675877738	14569074.29260176	861401968846.6976	1377345.2212209303	-2739.64593023248	1897079858420.1333	7505659.823039392	937053.1936204432	-3052.3242047891254	9316683.051141566	878068687674.2719	969053.4652100896	880091.1528227358	1.097604	21.60195	0.0620156218809584	0.0314806298887134	-0.0240431682	0.0382136381	-0.1428927424	-0.0174711894	0.0365466687	0.1125636868	0.0295234291	0.0043001075	-0.0649614319	-0.1077819591	0.0134632643	0.0080030763	0.0289698728	0.0087464711	-0.0852523389	-0.0175889649	0.1776566974	-0.0175936398	0.086092224	0.0075479039	0.0383965544	-0.022560133	0.0429971817	-0.1757967119	-0.1181881071	-0.0185918113	0.0685042714	0.0660615887	-0.0536359704	-0.0210873097	0.0240455844	-0.1583520442	-0.0854596166	0.1198731205	0.041820633	0.0561949862	-0.0795763914	0.0422556513	0.0106431294	-0.0288178059	0.0927588441	0.0274144323	0.1728830993	-0.1040942917	-0.0747408356	-0.01476441	0.0262332888	0.014532404	-0.0650761834	-0.1060491367	0.0152151828	-0.0632076065	-0.0752843128	0.0419524469	-0.0970217206	0.0748204449	-0.0495150374	0.0854532289	-0.0280317404	0.0576271032	-0.0600669134	-0.0976535113	-0.1174611857	-0.0309516628	-0.1218637367	-0.0658193854	0.0863377163	0.0193014127	0.0273274314	0.0365150691	0.0281798308	-0.084853368	-0.1280210134	-0.1350625183	0.019455944	0.0960875712	-0.0326527353	0.023621721	-0.0070033839	0.0351794281	-0.0359096568	0.0049438779	-0.0045366318	-0.0896311253	0.0077432667	-0.0291664244	-0.0020166324	0.0577353875	0.0037345356	-0.0523271268	-0.0437327585	5.65089e-05	-0.0952737207	-0.0513600322	0.0768335889	-0.0398204527	0.0070544664	0.1719133584	0.0267288195	-0.0122870078	-0.0490991285	-0.0609751366	-0.1069103263	0.0825001988	-0.0458586883	-0.1755382069742666	0.0200406467445759	0.0004016275219408	0.0308136621077404	-0.0620605628746204	0.0099352204447883	0.0038515134643147	9.870860528653952e-05	-0.1075030685312015	0.0050432955639792	0.0115569097436242	2.543483014565228e-05	0.0011547425872236	-2.837242646579999e-05	8.049945835572276e-10	1.3334304427478538e-06	0.0050951359554511	0.0003747030541671	1.4040237880222756e-07	2.5960410404530596e-05	-0.0077380687062616	0.0001368537019192	5.987770730282508e-05	1.8728935729016546e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931765.2926304892	3647.859949312988	13306882.209801754	868186560550.7812	1374958.375581395	-2386.845639535226	1890510534581.4287	5697032.106968322	938769.0407880628	1715.8471676196204	2944131.502628274	881287311942.1396	969901.5894527134	874075.3596637038	1.098148	21.612652	0.1010241495892533	0.0553437415482612	-0.0333625014	0.0680124917	-0.0717808388	-0.0690989983	0.0345767913	-0.06780219	0.008906341	0.1032605465	0.0442861794	-0.2098975944	-0.0078831205	0.0370129321	0.0630664935	-0.0150281979	0.0500301918	-0.1018458744	0.0760762276	0.1346122461	0.0726205283	-0.0012127629	-0.0520137729	0.0206855612	0.0201765928	-0.1409619635	-0.0596567263	-0.1606166074	0.207815935	-0.0241876521	-0.0708068186	-0.0999937787	-0.0192474224	-0.0139799653	0.0934930609	0.0296652704	-0.1328303083	0.0556721999	0.0971553579	0.0332654188	0.0244670311	0.1843934393	-0.0475723842	0.0463331051	0.0386166158	-0.0298202972	-0.0582874079	-0.0230941404	0.0247714217	-0.0600614889	0.0093830559	-0.0256677658	0.051956165	0.1780303702	-0.1255856925	0.0895874984	-0.0054699023	0.1373745657	-0.0302554651	0.0788150467	0.0074419164	0.1259204103	0.0492853732	-0.040279584	-0.0847921369	-0.144295907	-0.0171260079	-0.1290715746	0.1484490187	-0.0237597235	-0.0665308352	0.0549397148	-0.1250688404	-0.0129942623	0.1065515241	-0.1085690047	0.0490795046	0.1775128906	0.0235313764	0.1644953601	-0.0198779928	0.0561911255	-0.0609615798	0.0225241328	0.0422538401	-0.089452306	-0.062399452	-0.0191033535	0.037258421	0.109473471	0.041547781	0.0510709707	-0.0736617153	0.0915428486	-0.1279520944	-0.1337716673	-0.0022689295	-0.0874370664	0.0210843151	0.1194664692	-0.0649379092	-0.0743667172	-0.0431204814	-0.1157865951	-0.1078005821	0.085810973	-0.0524223074	-0.182856263938433	-0.0073180569641664	5.355395773078439e-05	0.0334364132615218	-0.0641558426781045	-0.002095279803484	0.0041159721497376	4.390197454888357e-06	-0.1505663398057493	-0.0430632712745477	0.0226702226825003	0.0018544453328652	0.0003192180710828	-0.0008355245161408	6.981012170723181e-07	1.0190017690582355e-07	0.0049758629706384	-0.0001192729848127	1.4226044906130628e-08	2.47592123025704e-05	-0.007721915376274	1.6153329987600266e-05	5.962797707833683e-05	2.6093006968830604e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936257.0564123756	4491.763781886431	20175941.8722667	876577275681.9663	1378887.0245639535	3928.6489825584	1901329426510.833	15434282.828157147	941891.5878305932	3122.5470425303797	9750300.032815218	887159763226.0361	973470.284098393	896215.8434766063	1.151719	22.666983	0.1045735217681002	0.0519538146023245	-0.0679931957	0.0927707845	-0.027471374	0.0616456195	0.1096726635	-0.0546098643	-0.0501755941	0.1197006399	-0.0695658125	-0.0899780084	-0.0064470837	0.020057418	0.0962963607	0.1271862957	-0.1120524088	0.0339083959	-0.103376144	-0.0254240947	0.0280461458	0.0440633331	0.0410654907	-0.0818546362	-0.0900505532	-0.0845215153	0.1192621945	0.0542784894	0.0239868411	-0.0287156415	-0.2322789505	-0.1661747517	0.1182434081	-0.0181591623	0.0320375667	0.0620263857	0.1138956626	-0.1401730663	0.1994220248	0.0345238629	-0.0178214299	0.0404709577	0.0297252744	0.0357533801	-0.0821496476	0.0106283941	0.049597266	-0.1276000457	0.0256915775	-0.010108048	-0.0457581786	-0.0278959139	0.1117240437	0.0522768941	0.1936684464	-0.0078108007	0.0107572887	0.0029519992	-0.0643547967	-0.0747247376	0.1445154319	0.0080429023	-0.1459702737	-0.04486544	0.0119775298	0.035114301	-0.0086644265	-0.0641760256	-0.0826017347	-0.1005838809	-0.0781559677	0.0535203658	-0.1790145847	-0.0315760952	-0.1210718239	0.0030765648	-0.0185032037	-0.1325976071	0.0132220691	0.1783449373	-0.0188216967	0.0474884163	-0.0952274599	0.0164631042	0.0417348111	-0.1014841902	-0.0862665238	-0.0062140431	-0.1266219795	0.0177502043	0.0723470578	0.0254876472	-0.1072017813	-0.0144735806	-0.0008266976	-0.0729860159	0.0690338597	-0.110626112	-0.0226362123	0.0195298203	0.0049410623	0.0414860798	0.0552849686	-0.001186422	-0.108643553	0.0889712056	-0.0587790397	-0.2034019351699356	-0.0205456712315026	0.0004221246063529	0.0413723472308746	-0.0821467657989671	-0.0179909231208626	0.0067480911312303	0.0003236733147407	-0.1468251903237245	0.0037411494820247	0.0215576365135979	1.3996199446854282e-05	4.822551690589552e-05	-0.0002709925541769	7.34369644193225e-08	2.3257004808408142e-09	0.005323416940818	0.0003475539701796	1.207937621876025e-07	2.8338767925788072e-05	-0.0083492844105917	-0.0006273690343176	6.971055016894959e-05	3.935919052207231e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
