global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
847209.7983786844	-353.3007539008977	717764442468.8512	124821.42270694269	1093705.3249667552	4120.088971076999	1196191337860.6355	16975133.12959032	887671.3381368386	5025.122918027453	25251860.341284744	787960404549.6458	908535.8723065776	799761.6990120579	1.544811	28.629543	0.1878297812932021	0.1012970611488708	-0.1304186647	-0.0474487413	0.150991235	0.0238543894	0.115767287	0.0006276155	0.1157625157	-0.0054514648	-0.0264646582	0.0089237727	-0.0684884682	-0.0237864082	0.2138922459	0.021426981	-0.0198867686	-0.1547525683	0.0559054407	0.0656040099	-0.1160270777	0.0769494125	-0.0111352759	-0.1318797985	-0.0225188003	-0.1384241533	0.0098036043	-0.0577884668	-0.0694682253	0.0541466267	-0.0632406008	-0.0508816879	0.0847970791	0.0239645671	0.1075292048	0.1095877963	-0.0384004425	0.1147190855	0.1071597177	0.0011623019	0.0462889335	0.0795308042	-0.1175455031	0.1077089135	-0.0565099194	0.02874353	0.1166733899	-0.0299967924	-0.0557680475	-0.0073389873	-0.0167316763	0.0990430408	-0.1957453286	-0.0358299687	-0.0864126221	-0.1180196983	-0.0293077312	0.001355415	0.0240546133	0.0088396617	0.1254500555	-0.0269473211	-0.1151819483	-0.1354477592	-0.0403913139	0.1744543378	0.0221644981	-0.0192598769	0.0228286236	-0.0873104002	0.0210957964	-0.0259461583	0.2092137668	0.0520212443	-0.0454106997	-0.0660171726	-0.0200288263	-0.0361155359	-0.0750418952	-0.0853004659	-0.0346980093	-0.0113911143	0.0515912699	0.1446562985	0.029433652	-0.2199678324	0.0628577842	0.0964197222	-0.0779104324	-0.0145295362	-0.039378614	0.0640219258	0.1112123996	-0.0529781203	-0.0199965364	0.0534191268	0.0428421393	0.0074516822	0.0929827551	-0.1076125885	-0.0149415742	0.0836522493	-0.0430261407	0.1197831052	0.056494734	-0.0916584421	0.1185910172	-0.1332493864	-0.0833416924	0.004835384	0.0763617167	0.0633428796244572	0.0003527504249802	1.2443286232371361e-07	0.0040123203991184	0.2088546047118598	-0.0596306669030325	0.0035558164353004	0.0436202459093472	0.1621329387336345	-0.0079243419256443	6.279519495452422e-05	0.0262870898224044	-0.0038756471870069	0.0014274103502344	1.5020641118154496e-05	2.037500307956293e-06	-0.0016172990939538	-0.0005102158993609	2.6156563593037824e-06	2.603202639606521e-07	-0.0013971384506524	0.0004608141911956	2.1234971880725506e-07	1.9519958502913887e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
844726.422594353	-2483.375784331467	713562729029.0535	6167155.286203929	1093812.5012362865	107.17626953125	1196425787860.7812	11486.752750635147	882778.5299232528	-4892.808213585871	23939572.21493337	779297932893.4592	905066.3003874748	787565.759532806	1.640281	30.398867	0.1558753930775375	0.0819853584252866	0.1641566042	0.061143784	0.0974316182	0.0474256582	-0.1082622455	0.100645049	0.0219345359	-0.1004376879	-0.0712300104	-0.0610319894	0.0740936327	0.0858247381	0.0015370083	0.0224040799	-0.0945408652	0.0254221743	0.0043819887	0.0771462574	-0.0668701582	-0.0091816907	-0.0057489705	-0.1498052703	0.0727118761	0.0238937002	0.0251770463	-0.0196983653	-0.1313749566	-0.0023822503	-0.1076983941	-0.0102294012	-0.0059352083	-0.0902515216	-0.0078803225	0.0215129446	-0.0485798969	-0.0783463314	-0.0239769423	0.105535508	0.0186917657	-0.0200161416	-0.0075981507	0.0580924733	-0.0813581276	0.080462264	0.0301092949	-0.0479037245	-0.0390540321	0.120410928	0.0363475974	-0.1152112209	-0.0273463302	0.0277932709	0.071469347	-0.0589213097	-0.0553770187	0.0893533864	0.0629147192	-0.0275009531	0.0241027483	-0.1142134875	-0.0213458737	-0.0594367489	-0.0675484908	0.0664137443	0.0351345196	-0.0412588185	-0.027607815	-0.0788957959	0.0290023505	-0.0017975387	-0.1007851347	0.0316873967	-0.0416427769	-0.1411313972	-0.2054220963	0.0407639688	-0.0351812774	0.0420860669	-0.0684078383	-0.0135224637	0.0164663075	0.0259632603	0.0480115175	-0.0503503157	-0.0456253434	-0.1372191526	-0.0804008523	-0.137069392	0.0358800222	-0.0183154286	0.0321039904	-0.03793343	0.0281143099	-0.1296059127	-0.0672644203	-0.041794612	0.0298695642	-0.0777630401	0.1148546796	-0.0547557637	0.0362667201	-0.1176440344	-0.1231067538	-0.0034678779	-0.0312354694	-0.0220882437	-0.0849971703	0.0096622851	0.0707724105	0.062989358657191	-0.0003535209672661	1.2497707429682522e-07	0.0039676593040442	0.2631439317732855	0.0542893270614256	0.0029473310327824	0.0692447288291035	0.1905032042259051	0.0283702654922706	0.0008048719641019	0.0362914708203369	-0.0047889949986793	-0.0009133478116724	2.293447309737535e-05	8.342042250867626e-07	-0.001244252902383	0.0003730461915707	1.5481652850885196e-06	1.3916346104547798e-07	-0.0015679900385407	-0.0001708515878882	2.9190265083953492e-08	2.4585927609628656e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
845171.1789532227	444.75635886972304	714314321733.1804	197808.21875505388	1091979.2236743683	-1833.2775619181336	1192418624936.476	3360906.619032497	885972.3296456564	3193.799722403637	10200356.66682555	784946968897.7516	906539.939563382	792330.4716843322	1.779339	32.975983	0.0726581442010321	0.0425831711135746	-0.1439051022	-0.1306894968	0.022932532	-0.0219544737	0.1320079815	0.0145791971	0.0195632632	0.0212489837	0.0220173248	-0.0859552686	-0.1342752113	-0.0557061111	0.0145837194	0.0430309662	0.0272856399	-0.0282213019	-0.1732646528	-0.118495719	-0.0811254239	0.0002351094	-0.0271937599	-0.14231031	0.0613006492	-0.127523849	-0.0693116161	-0.0662274698	-0.1856151237	0.0139360129	0.1483913572	-0.0391860854	0.1561375434	-0.0372680857	0.0375611155	0.0228546828	0.0569864556	0.1003933674	0.2209747292	-0.0359355544	-0.07980384	0.0211556709	-0.0354581031	-0.0230841768	0.05459864	-0.036965821	0.0108054926	-0.1560527463	-0.0398749387	-0.0731066046	-0.0976685904	0.114737443	0.0171527011	-0.0589423658	0.008732074	0.0302241139	-0.1068028191	-0.1510088958	-0.090422026	0.0248071108	0.0644708656	-0.076895802	0.0096475399	-0.1000857911	-0.065768231	0.177793089	-0.0170610134	0.002183424	-0.1667001618	-0.1186565381	-0.107584417	0.1182066388	0.149401746	0.0412273994	-0.0242830249	-0.0170711818	0.0722929221	-0.2174713695	0.05239608	-0.0118492609	-0.1383881009	-0.0718718628	0.0739713814	0.0309633852	0.0528626116	-0.0621854241	0.0947087433	0.063573013	-0.0834436618	0.145873378	-0.0302433735	0.0553265474	0.0715847258	-0.0620914029	0.0475520983	-0.058516966	-0.1607533083	0.0099361677	0.1562773771	-0.0154098278	0.0250214227	0.0832788575	-0.0878806338	0.0656829671	0.024141241	-0.0223333712	0.1543725333	-0.0917233754	-0.0866153656	0.0144722352	0.0649037979	0.0585384651202929	-0.0044508935368981	1.981045327680134e-05	0.0034267518986397	0.2628243049934724	-0.000319626779813	1.0216127837366939e-07	0.0690766152953018	0.2285723927747511	0.038069188548846	0.0014492631167675	0.052245338738775	-0.0046363464735812	0.0001526485250981	2.1495708623088827e-05	2.33015722146254e-08	-0.0016152077803428	-0.0003709548779597	2.6088961736799147e-06	1.3760752148217004e-07	-0.0016407553421923	-7.276530365159998e-05	5.294789415509551e-09	2.692078092932571e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
844110.8048997963	-1060.374053426436	712523050948.5819	1124393.1331800104	1080853.7049950133	-11125.518679355038	1168244731601.4473	123777165.88467789	882356.0301273677	-3616.2995182886953	13077622.20597505	778552163902.1282	903502.535124748	777103.9343458759	1.752553	32.479565	0.0813272430762274	0.0428393871552239	0.0659763293	0.1384413148	0.0283822344	-0.0094896346	-0.0583674955	-0.0626957528	0.0563949546	-0.0007754844	-0.0993297068	-0.0090767055	0.1110950064	-0.0296622985	0.0691412383	-0.0050792994	-0.023132411	-0.0191735277	-0.0732351039	-0.1238779499	-0.0147848654	-0.0419435531	0.0856090747	-0.1379938965	0.0221267286	0.1699161016	-0.1034263926	-0.1430880621	-0.0816673065	-0.0412133022	0.0827977743	0.029055165	-0.0539273415	0.0421286058	0.0358231372	0.0030618568	0.0148160586	0.0815796948	0.0046633983	0.0854709839	0.0016409226	-0.0209606885	0.0400391397	0.0164277033	0.0302739648	0.1205732812	0.0746177986	-0.0232359583	0.077605188	0.0369484577	0.1186778602	-0.0119316373	-0.0408025755	0.0035569927	0.0446086655	-0.0050292876	-0.0213862608	-0.1098662869	-0.0239334818	0.0151612754	0.0443288436	-0.1061442894	0.0558735129	0.0366348457	-0.1924364946	-0.0142037562	0.1261163122	0.1387645893	-0.1476315657	0.071039177	-0.0366921752	-0.007086365	-0.0192137082	0.0302662256	0.0273946625	-0.0456223732	0.0449740139	0.0458638794	0.0530989894	-0.0132730184	0.005416267	0.0493950372	-0.0398077583	0.076136319	0.0319187679	-0.0606483373	-0.1347259336	-0.0644636687	-0.0073072214	-0.1132811284	-0.0223478375	-0.0388378747	-0.0047419925	0.0497009866	0.057328617	-0.0315706212	-0.1394159302	0.1331960551	0.0930276013	0.0390501045	-0.0021162275	-0.0355816655	0.0456790453	-0.0283684064	-0.1720204441	-0.065898554	-0.1933225871	0.0057006044	-0.0881955685	0.0192567962	0.0587790397	0.06313139640325	0.004592931282957	2.1095017769965923e-05	0.0039855732118242	0.2746942326943582	0.0118699277008857	0.0001408951836242	0.0754569214755422	0.1950462620012416	-0.0335261307735095	0.0011240014446424	0.0380430443206569	-0.0046829041215243	-4.655764794310024e-05	2.192959101138928e-05	2.1676145819936656e-09	-0.0011749946015287	0.000440213178814	1.3806123136215886e-06	1.937876428016147e-07	-0.001500761102572	0.0001399942396203	1.9598387126865976e-08	2.2522838869931248e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
846109.7440736204	1998.9391738241536	715901699016.3274	3995757.820648791	1101921.7894780585	21068.084483045157	1214231630126.5266	443864183.784728	884597.5062867407	2241.476159372949	5024215.373037306	782512748128.7202	906339.0931829636	808476.4988440333	1.465388	27.15761	0.0678833882109059	0.0539741868612618	0.007411906	-0.0925472657	0.1153537613	0.0368629941	0.0513981203	0.1303505584	0.0678858111	-0.0304082111	-0.0102953325	-0.0572797883	-0.0474358679	0.0974013149	-0.0283364316	-0.013880682	-0.0044584287	-0.0284759162	0.0960070525	-0.0144463341	-0.0113916449	-0.0156664127	-0.0871101485	-0.0743311998	0.151366063	0.0269039278	-0.0816546521	-0.0064365288	0.0556802803	-0.0903133753	-0.0592136077	-0.059582714	0.007250657	0.0127385811	0.0618451862	-0.0113696429	0.0412903138	0.0149315847	0.0207008369	-0.0224274089	0.0447083883	-0.1038604847	-0.1167559834	0.0216406557	-0.064287456	-0.009821688	0.0568569672	0.0263814857	-0.0035378179	0.0334987021	-0.0900285026	-0.0756588535	-0.0095073875	0.0127308442	-0.0307291081	-0.0534266419	0.0457566672	0.0397071068	-0.0385700772	0.0859034585	0.0375853541	0.0179142344	0.143039021	-0.079795427	-0.1426745702	0.0064094547	-0.0819003477	-0.0745645531	0.0381902456	0.0655192955	-0.0253574238	-0.0373923013	0.003579893	0.0137634641	-0.1064762233	-0.0847200844	-0.0366565209	-0.0380110147	-0.1050700986	0.0178406002	0.0549192006	0.1076002372	-0.0924357482	-0.0876000462	0.0134955312	-0.0546257011	0.0969569123	-0.0565656365	-0.0847188439	0.0988315719	-0.0459485916	-0.0795827525	0.0487510097	-0.0299159467	0.0502827144	0.0460619509	0.0589762223	0.0521067055	0.0680497734	-0.087672475	0.0738543182	0.0498982617	-0.0516824403	0.0716522953	-0.0312843104	-0.0298961694	0.1087547706	0.0111236583	-0.089737086	0.0240075741	0.0524223074	0.0628923056181776	-0.0002390907850723	5.7164403506533386e-08	0.0039554421059702	0.2637742050907974	-0.0109200276035608	0.0001192470028625	0.069576831271282	0.1975331188280193	0.0024868568267777	6.184456876890908e-06	0.0390193330339243	-0.0057073876870451	-0.0010244835655208	3.257427421023402e-05	1.0495665760222113e-06	-0.0011266928652065	4.830173632219999e-05	1.2694368125072323e-06	2.3330577317393336e-09	-0.0015127240606389	-1.196295806690003e-05	1.4311236571040848e-10	2.288334083635842e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843688.2305281112	-2421.513545509195	711809830331.6554	5863727.851084512	1085656.7750166224	-16265.014461436076	1178650633139.493	264550695.43072468	883348.6436152841	-1248.8626714565326	1559657.9721575473	780304826176.9623	904536.3665102066	784292.6150555514	1.221414	22.636112	0.0761329519916165	0.0543927838162134	-0.0161079943	0.0402293276	0.0515144597	0.0304592751	0.0414337474	-0.0672856568	0.0518418503	-0.0425408645	-0.0547200578	0.0014538133	0.0496173872	-0.0671351613	0.0644225639	-0.0221062893	-0.101791332	-0.0622518288	0.0664071918	0.0453578317	-0.0087711026	-0.0451481144	-0.0200699379	-0.0254454486	0.1017475514	-0.0485715021	-0.0793560087	-0.0459794815	-0.04711968	-0.1074925556	0.0891852693	-0.0224442365	0.0254148278	-0.0729844812	-0.0658568827	-0.0787534079	0.0415912693	-0.0425150143	0.0463988809	-0.1345692562	0.0059579643	-0.010211743	0.125258314	0.0388815778	-0.0893598383	-0.1087968799	0.0042080322	-0.0998194061	-0.0434506733	-0.0927803338	0.0713723407	0.0713206955	-0.0499869204	0.0482630204	-0.0005077145	-0.1191923138	0.0179523154	0.0550822815	0.0268245395	0.0006102265	0.0411808469	0.0207347351	0.0725851826	-0.0593739229	-0.0291775792	0.0956572653	-0.0073659779	-0.0774334454	-0.1450440322	-0.0006471849	-0.1249468594	0.0467385954	-0.0712907327	0.0302972999	-0.010365749	0.0792486389	0.0126421694	-0.0477141804	-0.0688940415	-0.0184033556	-0.0905720192	-0.0655402427	-0.0435281115	-0.0286815596	0.0255799248	-0.0448869088	-0.1011452107	0.0242464187	-0.0039006063	-0.062569631	0.0126451025	0.058397046	0.0096154033	0.0468035363	0.0705980838	0.0288019433	0.0102414545	0.1680415585	0.1929884373	-0.0684744397	0.0738671341	0.0345140475	0.0416187338	-0.0040488305	-0.1141130781	-0.0064299599	-0.1407802001	-0.0027759361	-0.0912392418	0.0287162347	0.0458586883	0.063052323947204	0.0001600183290264	2.56058656244016e-08	0.0039755955551431	0.2818171055014886	0.0180429004106911	0.0003255462552301	0.0794208809532371	0.1962935977049653	-0.001239521123054	1.5364126144970614e-06	0.0385311764999587	-0.0047128872912482	0.0009945003957969	2.2211306620008797e-05	9.89031037240191e-07	-0.0011961098249824	-6.941695977589991e-05	1.4306787134194275e-06	4.818714304528905e-09	-0.0014428311736348	6.989288700409995e-05	4.885015653767883e-09	2.0817617956123745e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843535.9546582485	-152.27586986275855	711552906801.2026	23187.94054245978	1096276.4479928524	10619.672976230038	1201822050423.8252	112777454.12207057	882703.9206809275	-644.7229343566578	415667.6620854593	779166211585.4811	904927.9834299396	796071.1671025008	1.10629	20.502552	0.1782215970132593	0.0973945242401423	0.0180022028	-0.0981617632	0.0083055049	0.0627861302	0.0857317843	0.105194238	-0.0465022137	-0.0461283186	-0.0738209455	-0.0980043288	-0.0597452582	0.0444387692	-0.1828970327	0.0032354219	-0.098822154	-0.0096279322	0.0030128167	-0.085365564	0.0993186456	0.0500703423	-0.0149287353	-0.0411050102	0.1361768079	0.1025488721	-0.0091921997	-0.0225842715	0.0812104348	-0.0353445408	-0.0430144758	0.1123979712	0.0681640489	0.1110069619	0.1061623992	-0.0163335869	-0.0474211331	-0.0013157921	-0.0770398747	0.0393020984	0.0398167359	-0.0738027882	0.0112307631	0.1176407424	-0.0112347976	-0.1080705364	-0.0870612729	-0.0449298286	-0.0411334559	-0.026980386	-0.0973815653	-0.046253775	0.1366372431	0.0578243977	0.087823557	-0.0879755204	0.0629917655	-0.014625263	0.0257446982	0.152373001	-0.0185405354	-0.035785235	0.1121655854	0.0226120623	-0.1115082392	-0.009403411	0.0238256538	-0.0272588142	0.0079543135	0.0764286168	0.0152375758	0.0130293771	0.0933484998	-0.0364417213	0.0416465046	0.0136002029	-0.0909261914	0.1095265182	0.0262919435	0.0039906727	0.06492402	-0.0252676043	-0.0006552401	0.0283026661	0.0259824105	0.0617932529	0.0066348761	-0.0555083084	-0.0948049871	0.1354173827	-0.0765355089	-0.0229110909	-0.0895726723	-0.0011769276	0.0263777482	0.0209319587	-0.0478233552	0.134931697	0.126160771	0.0313880348	0.0590303412	-0.0041072153	-0.0330238356	0.0393623266	-0.1078858448	0.002222517	0.0375025035	0.00911161	-0.0927013771	0.0333745172	0.0391140859	0.0625954742554881	-0.0004568496917159	2.0871164082091478e-07	0.0039181933972694	0.3339355167897082	0.0521184112882195	0.002716328795208	0.1115129293736094	0.2389883836182491	0.0426947859132837	0.0018228447441811	0.0571154475044633	-0.0059230335930417	-0.0012101463017935	3.508232694430047e-05	1.4644540717444857e-06	-0.0011041809050365	9.192891994590007e-05	1.219215471047224e-06	8.450926322419705e-09	-0.0017997869542962	-0.0003569557806614	1.2741742934758958e-07	3.239233080854792e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841276.0960600186	-2259.858598229825	707745469801.9857	5106960.883993268	1076940.1026013964	-19336.34539145604	1159799984591.1062	373894253.09768313	882105.4979588505	-598.4227220769972	358109.754298043	778110109529.2316	903164.3379536292	777956.2581655023	1.239649	22.974068	0.2105128742286456	0.1106486206464095	-0.0137723115	0.1185326614	-0.040241333	-0.004549403	-0.0469101772	-0.0976548259	-0.0314875536	-0.0333102584	-0.0127459594	0.0371061298	0.1159761011	0.017130338	-0.0012056132	0.0701926367	-0.0408238966	0.0732196514	-0.0549835642	-0.173623859	0.0131137494	-0.0335896589	-0.0781833034	-0.182952685	0.0220827879	0.0302671801	-0.0713243312	-0.0438180253	0.0166616152	-0.1249018917	-0.0991612158	0.0056498937	-0.087007766	0.0436095278	0.0950848899	0.0138238902	-0.1122280299	0.0689307148	0.0489600263	-0.0148250858	-0.0660890838	-0.1436294623	0.0040749595	-0.0269411196	-0.0574646933	0.0152394394	-0.040747574	0.047039704	-0.0546326385	-0.1497302128	0.1081637884	-0.0323354049	0.0024321682	-0.0394568318	0.126005559	0.0070442934	0.0453536468	-0.0894816279	-0.1665350579	0.0370020185	-0.0406043759	-0.05681665	0.0839128352	-0.1027099448	-0.2104962467	0.0688071033	0.0187261843	-0.023463755	-0.0387869604	0.1241060973	0.1073563658	-0.1006006032	-0.0400379115	0.0751165623	-0.0520981561	-0.078681393	0.0478037261	0.0118003694	0.0174611317	-0.0558271021	0.0978098767	-0.0397469804	0.046547509	-0.0031144621	0.0364330615	-0.0552961239	-0.0912104127	-0.0224679318	0.1084279462	-0.0388392316	-0.014860799	0.0242287903	0.0307130287	-0.0244072699	0.1230740968	0.0432713837	-0.1070370704	0.1277825848	0.1945403615	-0.1007895099	-0.0403716349	-0.0116557846	0.0436318706	-0.1211282398	-0.0521340964	0.072938476	-0.1017021733	0.0135020446	-0.0941228505	0.0379742494	0.032215118	0.063200103469299	0.0006046292138108	3.65576486193581e-07	0.00399425307853	0.2462260825199962	-0.0877094342697119	0.0076929448599129	0.0606272837131439	0.2155837810830263	-0.0234046025352227	0.0005477754198317	0.0464763666660542	-0.0049874459022005	0.0009355876908412	2.487461662737656e-05	8.75324327253569e-07	-0.0015385341437068	-0.0004343532386703	2.367087311351616e-06	1.8866273594337865e-07	-0.0011938437196097	0.0006059432346865	3.671672036623389e-07	1.425262826851524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842683.7598225127	1407.6637624941068	710115919068.6063	1981517.268239065	1084756.6560837766	7816.55348238023	1176697002918.057	61098508.3429105	884093.5747468974	1988.0767880469796	3952449.315171194	781621448908.7479	905559.4464938256	778456.8279624331	1.405761	26.052568	0.0955189918894172	0.0514856494279322	0.0311506545	-0.132988939	-0.1060605371	-0.1199929398	0.004026977	0.0527697684	-0.0839058363	0.1529337415	0.0935841445	-0.067109321	-0.0787405892	0.0565094837	-0.1511454349	0.1030926877	0.0755181091	0.0076242419	0.1040853625	-0.1212144299	-0.039379857	-0.0324082755	-0.111683482	0.0155094371	0.1420643507	-0.0574206156	-0.0592194219	-0.0304918957	-0.0265760742	-0.0139464245	-0.197369984	0.0268276424	-0.0404260287	-0.1003131983	0.0122531589	-0.1018313255	-0.0323360726	0.0043916897	-0.0141789239	-0.111486717	-0.0402184773	-0.1940429402	-0.1074757875	-0.01545805	0.0978179223	0.0941693769	0.0657262226	-0.0760888936	-0.0121464002	-0.0247417616	-0.1141499023	-0.0622158641	0.1305292132	-0.126675354	-0.0558160783	-0.0024609932	0.1241457297	-0.0137966399	-0.0950792498	0.0029379568	0.0572944875	0.0269153158	0.1875845814	-0.0908893996	0.0080408093	0.028617406	-0.0342262677	-0.1008069862	-0.0058334226	0.088537863	0.1251495744	0.0298950784	-0.0663631707	0.0262634207	-0.0182900713	-0.1202884472	0.0029787296	0.0859712453	-0.1282847665	0.1539159673	-0.0688732782	0.1348930404	0.0432749355	0.0486462483	0.0585495387	0.0867148193	0.0516744712	-0.0586451349	0.0086026231	0.0565241942	0.0722818701	-0.0486900712	0.1084720808	-0.137890866	0.1779515747	0.0382362706	0.0237698439	0.1830863359	0.0607563641	0.086448007	0.0556053287	0.0506505148	0.0070097158	0.0388274325	0.0078631719	-0.0362241942	-0.0414344201	0.0722811454	-0.0955030384	0.0425073619	0.0251890118	0.0736914664072685	0.0104913629379694	0.0001100686962961	0.0054304322212535	0.2529621083691751	0.0067360258491789	4.537404424080633e-05	0.0639898282705782	0.2507550828227352	0.0351713017397088	0.0012370204660656	0.0628781115614367	-0.0055082115088444	-0.0005207656066438	3.0340394026165897e-05	2.7119681706318865e-07	-0.0015357918922411	2.7422514657000647e-06	2.358656736273498e-06	7.519943101134153e-12	-0.0015327418887513	-0.0003388981691416	1.1485196904752858e-07	2.3492976975329024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843882.4064234669	1198.6466009541182	712137515871.0613	1436753.673978861	1082640.0653257978	-2116.5907579788477	1172109511048.6477	4479956.436761471	883161.2621652514	-932.3125816460232	869206.7498954729	779973814989.32	903114.377126386	774721.6997689191	1.431883	26.536684	0.084574373180158	0.0512653279463291	-0.0479320672	0.1040192663	0.0394787066	-0.1437020165	-0.0292243033	-0.118983749	0.1121160296	0.0793650342	0.1231894772	-0.0129412795	0.0444697314	-0.0559045405	0.04915582	0.0117252548	-0.0364231336	-0.017685816	0.0808696939	-0.0210197699	-0.017540191	-0.0787511052	-0.1075368202	-0.0204732304	0.211427873	-0.152151695	0.0574912897	-0.0252550442	-0.0576525344	0.0165837257	-0.0110892808	-0.0084917455	0.0300286552	-0.1523757926	-0.011986375	-0.0234999848	-0.0418686011	0.0156324928	-0.0594091841	-0.053050655	-0.0425182569	0.0841234208	0.1071351352	-0.0062438722	0.1507669708	-0.0817130618	0.0371717842	-0.0307020971	-0.0248048489	-0.0250162303	0.0643923982	0.0394851726	-0.0273874222	-0.0598435188	-0.0349843716	0.0056313096	0.0549680178	-0.0056298938	0.0627443127	-0.0715527211	0.0623414538	-0.0121473318	0.1362371824	-0.162410173	0.0913658701	0.0056286798	-0.0562316654	-0.1914853834	-0.0496499434	-0.008733916	-0.0697953592	0.0913194153	-0.0130412951	0.0841057409	0.0819131484	-0.0342198778	0.1016875087	0.0824728629	-0.0052249937	0.0006721493	-0.0922367344	-0.0577232297	0.0440683943	0.0207071678	0.0408701892	-0.0526844376	-0.0583876231	0.0869808456	0.0331748542	-0.0515480716	-0.0337591216	-0.0061754457	0.0508334774	0.0811606406	0.1372456975	-0.0770169102	0.0336788144	0.13322608	0.0305172192	-0.0310059876	0.011361253	0.0075966985	0.0461958097	-0.0401703925	0.0248431187	0.0295620318	-0.0402788892	0.0289002822	-0.0968413356	0.0469659021	0.0180634961	0.0811169332409349	0.0074254668336664	5.513755769787979e-05	0.0065799568584142	0.2629510403423012	0.0099889319731261	9.977876196374116e-05	0.0691432496170985	0.2089427819742297	-0.0418123008485054	0.0017482685022459	0.0436570861391304	-0.0050981310085932	0.0004100805002512	2.599093978077952e-05	1.6816601668627446e-07	-0.0015368475974115	-1.0557051704001771e-06	2.3619005376695003e-06	1.114513406809667e-12	-0.0014369246236757	9.581726507559992e-05	9.180948286567781e-09	2.064752374125552e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
