global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
904992.1881296674	-254.58753893256653	64814.81497974108	819010860575.7234	1274538.6501096492	-4157.3798245613	17283807.005669344	1624448770623.327	913237.1934040312	-497.563214500784	247569.15242435315	834002171416.4719	955731.1105832198	842269.380349695	0.913729	24.83806	0.2645773081413375	0.1260719068726703	0.0813447375	-0.0719318124	0.0532310854	-0.080177974	-0.0281224088	0.0700049612	-0.0247977821	-0.043520199	0.0680626036	0.0196122073	-0.0196214384	-0.1337674708	0.0280148643	0.0271803688	-0.0431520608	-0.078084681	0.0330655359	-0.0334574463	-0.0611845792	-0.1108085825	-0.1016549356	-0.0640407113	0.0531277411	-0.1790437719	-0.1310399602	0.0913487712	0.0740442763	0.0466711898	0.0483804645	0.1076790778	0.0139974387	0.0443797736	0.1225660004	-0.1044500467	0.0238705147	-0.0816205982	-0.0470414528	-0.0924748387	0.0479781533	-0.0291328422	-0.0130666232	-0.0147874243	-0.0311474906	0.0997405814	-0.0424744324	0.0244952381	-0.025074591	-0.0014893549	0.1232936244	-0.0195461706	-0.0360248011	0.1079163481	-0.0657855839	-0.0863993069	-0.0232681272	0.1015274828	-0.03673787	-0.0499355114	-0.0069784091	-0.0670577582	0.0163220074	0.0151958511	-0.0167276274	-0.1164322095	-0.0914312652	-0.0684414975	0.0949439211	0.030028754	0.0320775301	0.078447106	-0.0676997488	-0.1215495942	0.0347605385	0.0184548716	0.0113594913	0.0671136533	0.0542542564	-0.0456257882	0.0502463739	-0.0833416924	0.004835384	0.0763617167	0.0004378040876815	0.023981096683883	0.0005750929981617	1.9167241919063054e-07	0.0271018220749681	0.0424927451708894	0.0018056333921581	0.0007345087597832	1.1809601020214018	-0.1112831163313998	1.3946667625663998	0.0123839319804278	-0.0235761893554242	-0.0006400819014268	4.097048405341502e-07	0.0005558367045228	-0.0010330530667832	0.0008289590298625	6.871730731905772e-07	1.0671986387901749e-06	-0.0008983016520332	-0.0002673660678139	8.069458580455764e-07	7.148461421832042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903930.3880431188	-1061.8000865486683	1127419.4237947597	817090146427.7832	1276028.5966008771	1489.946491227951	2219940.5467224824	1628248979343.204	910734.2966305655	-2502.896773465676	6264492.258624893	829436959059.1709	951717.92147226	830863.7101943787	0.923283	25.097754	0.1248956796090642	0.0664835360251806	0.086159863	-0.087766254	0.0253709031	0.0226114921	-0.1447089707	0.0412782353	-0.0466020084	0.0065763847	0.0734983104	-0.1239103315	-0.0422662331	-0.0137358873	0.0690569641	0.113629051	-0.0074026149	0.0412662161	0.0873038539	-0.0354356305	-0.108757206	-0.0600461648	0.0593771104	-0.0126792866	0.0406065095	0.0444296899	-0.099408834	0.0018641856	0.0625328785	0.1067731909	-0.0553356394	-0.0568670451	0.1216514194	-0.0073109332	-0.1011830348	0.0147513957	0.0269461841	-0.0129221131	-0.1161253023	0.0678514154	0.0487370739	-0.1145427167	-0.0059879992	-0.0112601782	0.100572613	0.0841240526	-0.1082327823	0.0300063851	-0.087534115	-0.022954168	0.0572767831	-0.005040882	-0.039507268	0.069927799	-0.0015846575	0.04324705	-0.0166944847	0.1082019263	-0.0430635216	-0.0387373519	-0.0018510419	-0.0850504895	0.03870219	0.0324901846	-0.0259155117	0.0434522932	-0.1369412998	-0.1014561452	-0.0226179933	0.019925106	0.1164124961	-0.0768149437	-0.0397421999	-0.0717566507	0.2008182267	-0.0150148282	-0.0049392175	0.0842083845	-0.0410133951	0.0418256106	0.0045953541	-0.0849971703	0.0096622851	0.0707724105	-0.0096820639249699	-0.0101198680126514	0.0001024117285934	9.374236184720357e-05	0.0102625681278425	-0.0168392539471256	0.0002835604734957	0.0001053203045786	1.236284631662599	0.0553245296411972	1.5283996904851282	0.0030608035800197	-0.0237918005931633	-0.0002156112377391	4.6488205839386796e-08	0.0005660497754648	-0.0015301919496271	-0.0004971388828439	2.4714706883528094e-07	2.3414874027035856e-06	-0.0007588112124544	0.0001394904395788	5.757944561465165e-07	1.9457582733886866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901265.7896117036	-2664.5984314151574	7100084.800700117	812280023524.4076	1288421.308114035	12392.711513157934	153579298.6483572	1660029467202.2812	913787.8141170276	3053.5174864620203	9323969.040129334	835008169228.7753	959610.1056783056	819488.7098855554	1.002288	27.245373	0.109817585231429	0.0713933393159835	0.0766484819	-0.0954407785	-0.0594639411	-0.1375340174	-0.0397818314	0.0140139359	-0.1033452191	0.0777542575	0.0725226042	0.087517363	-0.0623625761	-0.0455361687	0.0769126609	-0.0367862375	0.0508998362	-0.0732980674	-0.0291462141	-0.1212438295	-0.0084511178	-0.0298067812	0.0423283185	-0.0444348648	-0.0384361316	-0.0543741801	-0.0566908081	-0.0349928241	0.0384067708	0.0730812449	-0.1205653008	-0.0851127375	0.0795213776	-0.0355797453	-0.0134075016	-0.0079095908	-0.1204096386	-0.1164609585	0.1010847376	0.0118499581	0.0561910146	-0.0192278339	-0.090061497	0.0210236156	-0.0576106639	0.044272662	-0.1020176844	-0.0229025766	-0.0676903645	-0.0046978947	-0.0643511625	-0.031848385	0.0811379499	-0.0144259731	-0.0384308277	-0.0589185017	0.0374357403	0.1102947521	-0.0440575418	-0.0429897534	-0.00232249	-0.053585866	0.0212380767	0.024194572	-0.0363206485	-0.0478938373	-0.0322775072	-0.0137277379	0.076052901	0.0716137715	-0.0105502043	0.032942216	-0.102272737	-0.0782290594	0.0266416665	0.0153564353	0.0065032559	0.0945052391	-0.008210102	-0.0254875084	0.0071650169	-0.0866153656	0.0144722352	0.0649037979	-0.0122939985185581	-0.0026119345935881	6.822202321182752e-06	0.0001511423995743	-0.0462125239409516	-0.0564750920687941	0.0031894360241787	0.002135597368993	1.278923841313926	0.0426392096513268	1.635646191881168	0.0018181021996898	-0.0237973110257565	-5.510432593197612e-06	3.0364867364174553e-11	0.0005663120120565	-0.0014220990416242	0.0001080929080029	1.1684076760523413e-08	2.022365684188468e-06	-0.0008070348502127	-4.822363775830007e-05	6.513052494578352e-07	2.3255192386437443e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898135.0466556619	-3130.742956041708	9801551.45680477	806646562031.168	1263850.3922149122	-24570.915899122832	603729908.1217672	1597317813901.7874	908068.62691787	-5719.187199157546	32709102.21900754	824588631192.5059	950141.6040411516	831750.3245825293	0.956681	26.005627	0.1582319179052756	0.0737335881848738	0.0860459327	-0.0867070667	0.080709083	0.0166759854	0.0010621257	0.0313898615	-0.066337576	-0.0701266583	0.0828618948	-0.1372199305	-0.034068455	-0.0928726527	0.0740550886	0.0047880858	0.0339300469	0.0319470805	0.0208105286	-0.0332398673	-0.0814981554	0.0261163101	-0.0345425159	-0.0157642883	0.005719848	0.0145625712	-0.0446760029	0.0681833938	0.0122056035	0.1140465122	-0.0336300694	-0.1009626788	0.1068337033	0.077906436	-0.0472825739	0.0438813662	0.0760005883	-0.0411647501	-0.1221890401	0.0072952348	0.0748788067	-0.0731581665	-0.0882731668	-0.0291709648	0.0549501473	0.0011655768	-0.0691709964	-0.0580331041	-0.0102429985	-0.0081558482	0.0400053524	0.0023385539	-0.0620282527	-0.0330182037	-0.0973489162	-0.0083979079	0.0058270829	0.1145379744	-0.0417000229	-0.0328139446	0.0090236158	-0.0432522506	0.020690003	0.0192550351	-0.0314260693	0.0065932671	-0.0583242978	-0.0568281377	0.0310700582	-0.0256423965	0.0290581619	-0.0098250312	0.0274364151	-0.1108346345	0.1532166005	0.00152688	-0.0586174564	0.0703142015	-0.038277443	0.0766558628	0.0034399016	-0.0881955685	0.0192567962	0.0587790397	0.00744238116404	0.0197363796825981	0.0003895246829756	5.5389037390857386e-05	-0.0082053948589333	0.0380071290820182	0.0014445418610572	6.732850479100904e-05	1.313351191407115	0.034427350093189	1.7248913519704885	0.001185242434439	-0.0244823122905904	-0.0006850012648339	4.692267328240461e-07	0.0005993836150939	-0.0020422309755436	-0.0006201319339193	3.845636154666149e-07	4.170707357469764e-06	-0.0008231228324088	-1.6087982196099975e-05	6.775311972326855e-07	2.588231711420298e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898141.9716800794	6.925024417461827	47.95596318244253	806659001293.3805	1277962.782127193	14112.38991228072	199159549.03624263	1633188872502.2751	912682.9004587844	4614.273540914408	21291520.310382787	832990076789.8594	956310.9038106402	790653.1490532013	1.121865	30.495844	0.0969548846217752	0.0516966663943029	0.0838804091	-0.0950528595	-0.0162045174	0.0480051639	-0.1469669537	0.0098503862	-0.0482705575	-0.075172313	0.0872478879	-0.0036071536	-0.0780199413	0.0089135985	0.0604162368	0.0022719881	-0.0133747382	-0.0410209375	-0.0609625418	0.0013708401	0.0424305361	0.0698842609	0.0317966042	-0.1394589771	-0.0632894321	-0.033710233	-0.004146212	-0.0336834545	0.0501586421	0.0126164299	0.0016963513	-0.1505410181	0.2405314541	0.0873279529	-0.0085602838	0.0871314558	0.0911426311	-0.0807022741	0.0027776626	0.0776612832	0.0804463833	-0.061875164	0.0149391846	-0.0125241656	-0.0784484221	-0.0143063691	0.0358406068	-0.0207799479	0.0232274679	0.1239214764	-0.0667031438	-0.0688776975	0.0909460646	-0.0811749404	-0.0711070309	0.0965173611	-0.0446555741	0.1164211157	-0.0395458234	-0.0268417153	-0.0116838069	-0.0230284623	-0.0121575064	0.0186319246	-0.0480769315	-0.0660313767	0.0218639977	-0.0150273011	0.0140963961	0.0453677707	0.0039300621	-0.0337511865	-0.0763009591	-0.0172966809	-0.0871145127	0.0026429266	-0.0411978056	0.0306264662	0.0320597036	-0.0275410479	0.0033627893	-0.089737086	0.0240075741	0.0524223074	0.0080637962728928	0.0006214151088528	3.861567375105375e-07	6.502481033071982e-05	0.0088146491205947	0.017020043979528	0.000289681897065	7.769803911920092e-05	1.3540656409267695	0.0407144495196545	1.8334937599384231	0.0016576663996884	-0.0247256263203967	-0.0002433140298062	5.920171710057994e-08	0.0006113565969358	-0.001525707665382	0.0005165233101615	2.6679632994029626e-07	2.3277838802053927e-06	-0.0008109806521019	1.2142180306899978e-05	6.57689618083623e-07	1.4743254260526962e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899840.2346570565	1698.2629769771593	2884097.138971324	809712447907.6665	1266738.1531798246	-11224.628947368356	125992295.00609969	1604625548721.4326	912008.0011281588	-674.8993306256598	455489.1064789636	831758594121.7797	954282.0807739156	805730.9336866401	0.835944	22.72361	0.1214259479924725	0.0744775620083787	0.0927631758	-0.0847194711	0.0404996789	-0.0505920927	-0.0415219567	0.0306975323	-0.1039757133	0.0553678666	0.0877190434	0.0329100394	-0.0630544558	-0.0754094292	0.0851275611	-0.0709252927	0.0959255704	0.0183893696	0.0023785053	-0.1156339384	-0.0075026506	-0.0998479642	-0.0458455737	-0.0677129283	-0.0239584583	-0.1016374096	0.138936961	0.0774933411	0.0900489384	-0.0088194461	0.0263705394	-0.0543544274	0.073463479	-0.0212964257	0.0386608553	-0.0496169223	-0.0042692013	-0.0966135626	0.0331992345	0.0373412789	0.0676465359	-0.0436780599	-0.1511224406	0.0456615351	-0.0217635537	0.0013750395	-0.0769524831	0.1159732799	0.0366798639	0.0990186614	0.053458093	0.0267478637	0.0975576551	-0.0023144347	-0.1258839284	0.0404817358	0.0161550288	0.1219153472	-0.0412656572	-0.0148066637	0.000908277	-0.0171530757	-0.0197363979	-0.0115180605	-0.0292721515	-0.0055161839	-0.0233487266	-0.0376522134	0.0856642548	-0.0423704879	-0.1089466811	-0.0606702518	-0.0367465597	-0.073143846	0.0437764754	0.0318831401	-0.0335202979	0.0516638744	0.0700886763	-0.058572667	-0.0719827211	-0.0912392418	0.0287162347	0.0458586883	0.0026424606444948	-0.005421335628398	2.939087999573753e-05	6.982598257703874e-06	0.0187037045533173	0.0098890554327226	9.779341735146036e-05	0.0003498285640177	1.3324499602235775	-0.0216156807031919	1.775422896499813	0.0004672376522623	-0.0261560381994564	-0.0014304118790596	2.0460781437551004e-06	0.0006841383342914	-0.0016479776515265	-0.0001222699861444	1.4949949511776217e-08	2.715830339930798e-06	-0.0006736649927429	0.000137315659359	4.538245224472915e-07	1.885559030519694e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901117.6155297748	1277.3808727182914	1631701.8939865436	812012957018.067	1275065.9706140351	8327.817434210563	69352543.21754141	1625793229417.9116	912836.5494133574	828.5482851986308	686492.2609055915	833270565944.8849	955366.267026404	799214.634326099	0.846608	23.0135	0.1362261636792672	0.0713578758992189	0.0955539487	-0.0851088804	0.0212120089	-0.0240024355	0.0009498224	0.0357642877	-0.0507612877	-0.1206540566	0.1210900697	-0.0231981319	-0.0680964389	0.0029012964	-0.0182991756	0.0406990013	-0.0781570198	-0.0668181718	0.0294669025	0.0239536556	0.0250866055	0.0840565747	-0.0568719337	0.0389504692	0.0610704074	-0.0797757083	0.0244236283	-0.0454951202	0.0562286898	0.158785595	-0.0378591125	-0.0013986909	0.0366760417	0.0054974038	-0.0232585799	-0.0241972631	-0.0289557825	-0.1049759625	-0.0815475871	-0.0113418255	0.0712115204	0.0196648279	0.0719521091	-0.0407296624	-0.0173907514	0.0916104598	0.0672169625	0.0027782772	0.0536052329	-0.0483146581	-0.0197449188	0.0769340401	-0.0017195784	-0.0350303676	0.0212665256	0.0071588746	0.0582956116	0.1243797428	-0.0353505503	-0.0117853741	-0.018472738	0.0054533487	0.0051946336	0.0118807106	-0.0305259822	-0.0187255025	0.0351730217	0.0266836341	0.06148829	0.0230553587	0.0143170606	0.0540787983	-0.0203265832	-0.0488926368	-0.0117854632	-0.0046048515	-0.0800233749	0.0155085621	0.0158559596	0.018700768	0.0174950069	-0.0927013771	0.0333745172	0.0391140859	-0.0047153243941835	-0.0073577850386783	5.413700067539824e-05	2.223428414238199e-05	-0.047395957827959	-0.0660996623812763	0.0043691653669187	0.0022463768184296	1.3585184126277952	0.0260684524042176	1.8455722774487444	0.0006795642107509	-0.0257479644447013	0.0004080737547551	1.6652418931992597e-07	0.0006629576730456	-0.0014593049742017	0.0001886726773247	3.559737916890808e-08	2.129571007729824e-06	-0.0008109238377649	-0.0001372588450219	6.575974706553537e-07	1.8839990536773413e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902458.0619584632	1340.4464286883594	1796796.6281833772	814430553593.8253	1281358.050986842	6292.080372806871	39590275.417861454	1641878454828.7983	914016.0390719014	1179.4896585439565	1391195.854612139	835425319680.6875	957723.8763424665	827388.7811926124	0.799361	21.729179	0.2072245142178932	0.1045546674625271	0.1043076602	-0.0509586087	-0.0333714066	0.0174618166	-0.108443819	0.0597901093	-0.0607486942	-0.0515629543	0.0986379917	0.019614148	-0.0558931133	0.0547447493	0.0271291889	0.0600115262	-0.0068376379	0.0163283123	-0.0721719847	-0.030737592	0.0111882532	0.0007662109	0.0404863247	-0.1129743389	-0.0809495577	-0.0627614321	-0.0531082118	0.0451883288	0.1778653691	-0.0157594294	-0.079638815	-0.0842794373	0.0347299975	0.0635433287	-0.0266875668	-0.1718347835	0.075085683	-0.0971633419	0.0089625761	0.0809215327	0.0300073166	-0.0432953184	0.0638587791	0.0053746279	-0.0337163296	-0.0097408822	-0.0530080459	0.00413433	0.0158382773	0.0885313553	-0.017216414	-0.0501048565	0.0242630564	0.0531179959	-0.0386615406	0.0707434844	0.0129193309	0.1237562668	-0.0215540312	0.0138584592	-0.0098137714	0.0157161799	-0.051042878	-0.0112768071	-0.0296091232	-0.0565878528	-0.0399440683	-0.0702069382	-0.0092294159	-0.0001921773	0.056322099	-0.0688180463	-0.0387793074	-0.0356855662	-0.0169791372	0.0047261168	-0.0218973024	-0.0085335637	0.0546955705	-0.0456232028	-0.0103842579	-0.0941228505	0.0379742494	0.032215118	-0.002341099285033	0.0023742251091505	5.636944868920704e-06	5.480745862382023e-06	0.0337492809914579	0.0811452388194169	0.0065845497830602	0.0011390139674403	1.2967303932584144	-0.0617880193693807	1.6815097128001222	0.0038177593375909	-0.0269213343913904	-0.0011733699466891	1.3767970317931875e-06	0.000724758245413	-0.0013943398226694	6.496515153230011e-05	4.220470913614715e-09	1.944183541081733e-06	-0.0008109183175874	5.5201774998943015e-09	6.575885177987794e-07	3.0472359630339286e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901609.7786107856	-848.2833476775559	719584.6379470411	812900192886.5898	1274002.8415570175	-7355.209429824492	54099105.75657913	1623083240295.3552	913774.8763537906	-241.16271811071783	58159.45660654955	834984524655.3854	955526.1391057208	798149.0222327624	0.992168	26.97028	0.208358067365927	0.1181461819020418	0.0937740535	-0.0794079098	0.0188479976	-0.0771440543	0.0975830519	0.0317583251	-0.1064759442	-0.0357156603	0.1169672545	0.038899778	-0.0355420504	-0.1021966865	0.0004383943	-0.03590341	0.0303647331	0.0679523841	0.1242516089	0.0487616232	0.0387589598	-0.0022243857	-0.0336976786	0.0502385133	-0.0371483503	0.119115282	-0.1062515283	0.0512846368	0.0536637781	0.076314041	0.0143018669	0.0687304826	-0.0720172166	-0.0512960566	-0.0383194685	0.064133992	0.065737136	-0.1150490744	-0.0167028584	-0.0432386989	0.0474941738	0.048299429	-0.0901870941	-0.0192436158	0.1485913555	0.0323918995	0.015757	0.0258060212	0.0517853366	-0.0777621403	0.0107755692	-0.1018118454	-0.1208962857	0.0700477618	0.0402606376	0.0071009733	-0.0356001574	0.12979362	-0.027532978	0.0115983587	-0.0313249502	0.033021805	0.0045723192	-0.0141744257	-0.0179240682	0.1331615431	0.0386501126	0.0469377472	0.0929970853	0.0388480896	-0.0810004821	0.0079583576	-0.0282412517	-0.0257496698	0.0330090288	0.0183888829	-0.0127606265	-0.0321112334	-0.0673565461	0.0628754604	-0.1020337602	-0.0955030384	0.0425073619	0.0251890118	0.0076123792680107	0.0099534785530437	9.90717353059009e-05	5.794831812003912e-05	-0.0213774836257272	-0.0551267646171851	0.0030389601771585	0.0004569968061682	1.3873265923913678	0.0905961991329533	1.9246750739562444	0.0082076712973377	-0.0275125263050146	-0.0005911919136241	3.495078787346417e-07	0.0007569391036841	-0.0016800925959665	-0.0002857527732971	8.165464744698381e-08	2.8227111310214527e-06	-0.0006342305032538	0.0001766878143336	4.022483312575685e-07	3.121858373398472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901957.3868730026	347.60826221702155	120831.50396153762	813527127734.7754	1266932.9441885964	-7069.89736842108	49983448.800007306	1605119085070.3853	910318.8344990974	-3456.041854693205	11944225.30139125	828680380443.7952	951730.822755134	836803.0178867355	1.145591	31.140795	0.1322222207874239	0.0900176488263778	0.1079606577	-0.0372195719	0.0775513609	0.0127797898	-0.0424471712	0.0677123091	-0.0641474926	-0.1093949054	0.1349177085	-0.0623108938	-0.0245746126	-0.0350699453	-0.0563556224	0.0286968743	-0.0324416904	0.0266116413	-0.0537863865	-0.0200431834	0.0193999191	0.0546433345	-0.0379425052	-0.0138052285	0.1029473964	-0.0234814389	0.0273406367	0.0440389706	0.0582477139	-0.0086398886	-0.006431731	-0.0528325288	0.0392751042	-0.0418143277	0.0436210837	-0.1188406243	0.0430813931	-0.0960100466	-0.1170195176	0.0063517178	0.0442147121	-0.0080551201	0.0560332586	0.0118922192	-0.0125157586	-0.0315445531	-0.0323922149	-0.0096475676	0.0474523447	0.0423323643	0.0035140313	0.0923878836	-0.0639191333	0.0113662676	0.031517457	0.0244043622	0.0419014736	0.125506738	-0.0111512455	0.0273315306	-0.001102952	0.0352759683	-0.0442266023	-0.0174833376	-0.0156512538	-0.0841650633	-0.0114423777	-0.0404918365	0.0270352722	-0.035704402	0.0591836383	0.006345263	0.0296986537	-0.073363392	0.0178579214	-1.3238e-06	-0.0554853013	-0.0146392754	0.0409025587	0.0390509467	0.0069648508	-0.0968413356	0.0469659021	0.0180634961	0.007805130222465	0.0001927509544542	3.71529304430435e-08	6.092005778963654e-05	-0.0185622400973386	0.0028152435283885	7.925596124133888e-06	0.0003445567574312	1.3054362080722868	-0.081890384319081	1.7041636933461508	0.0067060350439267	-0.0270843729328452	0.0004281533721694	1.833153101000288e-07	0.0007335632571654	-0.001336785286405	0.0003433073095614	1.178599087983555e-07	1.786994901948898e-06	-0.0008092466612329	-0.0001750161579791	6.548801587165961e-07	3.0630655553765296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901439.3731814596	-518.0136915430194	268338.1846260264	812592943521.7828	1287331.5760964912	20398.63190789474	416104183.7137815	1657222586815.0762	911950.1540688928	1631.3195697953925	2661203.538797424	831653083506.2773	955959.781420264	802435.7013932794	1.27819	34.745262	0.1648410118056325	0.0809046787852435	0.0972586269	-0.057846669	-0.0840453408	-0.0453474318	-0.0409411886	0.0052845489	-0.1619973737	0.0745621213	0.0996532883	-0.003658235	-0.0697306609	0.0683719062	0.0768200726	0.0208297343	0.1151846601	0.0723859012	0.0014424773	-0.0716112329	-0.0438936759	-0.0132890913	-0.0093591498	0.0869983352	0.0302259707	-0.0493473203	0.0354751012	0.0735229008	-0.0518321289	0.0077095532	-0.0352915643	0.0578216868	-0.1202538879	-0.0920716632	-0.0432025112	0.0113679387	0.0514233182	-0.0865899127	0.0295540906	0.1181606292	0.0328102017	-0.0306552222	-0.0641092532	0.0325648575	0.0982302185	-0.0100669845	-0.1323742598	-0.0157579275	-0.0182297773	-0.1179579918	-0.0013895422	0.0560280279	-0.0412048392	-0.0293161324	-0.0374094853	-0.0676458022	0.0539683681	0.1230846914	-0.0117756015	0.0240753043	0.0004536041	0.0200396908	-0.0238658323	-0.0174861125	-0.028684884	0.1048006153	-0.0280364401	-0.0358709993	0.0181863737	0.0454546329	-0.0366950585	-0.1206054434	-0.0422298438	0.0017395436	0.0359770407	0.0199769853	0.0331686799	0.0185676133	-0.0358085591	-0.0542682904	-0.1072927285	-0.098137155	0.0513420481	0.010866692	-0.0002791465308291	-0.0080842767532941	6.53555306238514e-05	7.792278567392169e-08	0.0502713732490178	0.0688336133463564	0.0047380663263156	0.002527210968342	1.3388816913771038	0.033445483304817	1.792604183504814	0.0011186003534927	-0.0276104467461794	-0.0005260738133342	2.7675365707598724e-07	0.0007623367695236	-0.0016209941600464	-0.0002842088736413	8.07746838565132e-08	2.6276220669045336e-06	-0.0005299765801852	0.0002792700810477	2.8087517554479976e-07	7.799177816838892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
