global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1013102.1851957416	3155.203173073241	9955307.063371452	1026376037648.3868	1242260.0694800206	6934.253810194787	48083875.90420092	1543210080224.5054	1037004.5301623376	-1769.0556818183975	1075378395577.2106	3129558.005373956	1055457.2116090425	920728.3598922234	1.010425	18.822388	0.1365397115613413	0.0705101424775721	-0.03845529	0.0589472608	-0.0493268114	-0.0233265066	-0.1452463989	-0.0576448436	0.0256725299	-0.0726798365	-0.0199856821	-0.0455867671	-0.0699521653	-0.0405634753	-0.1257445801	0.0802822191	-3.97955e-05	0.0844359068	-0.0185784603	-0.1100952202	-0.1627477986	-0.1658209488	0.0603623702	0.1101615031	0.0327898616	0.0667854556	-0.1673878475	-0.0815459861	0.0278786253	0.1541451669	-0.0809102874	-0.0094379374	-0.0622545061	-0.0359181668	-0.1617936005	0.0876796351	-0.154779773	0.1195388939	-0.0322450132	0.1372976558	0.0542531803	-0.0689952343	0.0224993768	0.0550158965	-0.0711097227	-0.128377701	0.008858639	-0.0348849834	0.061131715	-0.1276203747	0.0332104072	-0.0896434633	-0.0264289158	-0.0570111416	-0.2053743091	-0.1234419264	-0.1218189298	0.0751802174	-0.0691783168	0.0482161268	-0.07009787	-0.1281000869	-0.06902224	-0.1378000944	0.0470858045	-0.0606239837	-0.0931775498	-0.0720747462	-0.003537188	0.196378858	-0.0730474993	0.0211597824	-0.2135584153	0.0373728731	-0.0167641101	0.0212087579	0.0317719658	-0.102040172	0.0162351827	0.1255134415	0.060050651	0.0974845676	0.0192272182	0.0867744006	-0.037497423	0.0380594436	-0.1005189387	0.0536128424	0.0786200297	0.0041415838	-0.1261574966	0.0595183942	-0.1677149306	-0.0691167743	0.0987353246	0.0592840581	-0.0972743395	-0.0302882821	0.0378159585	0.0424339086	-0.0177048555	-0.1097669661	0.0909099626	0.0994383552	-0.0187906463	-0.0927013771	0.0333745172	0.0391140859	0.0667643145269352	-0.0005930107463854	0.0044574736942515	3.516617453285726e-07	-0.0047438076208123	-0.0485661448370676	2.2503710743276856e-05	0.002358670424335	0.0368679475129027	0.0212974602531232	0.0013592455538141	0.0004535818132333	-0.01203754072099	-0.0004883414259748	2.38477348323198e-07	0.0001449023866094	0.0032400802855863	0.0001913805548437	1.0498120257045e-05	3.6626516772282533e-08	0.0038306619568356	0.0006419399336767	4.12086878448846e-07	1.4673971027547549e-05	0.0	0.0
1010309.7636531392	-2792.4215426023584	7797618.071589734	1020725818532.862	1254659.5335073003	12399.464027279755	153746708.16380468	1574170545020.7563	1036750.078896104	-254.4512662335765	1074850726091.078	64745.44688787041	1055107.5966090425	929305.3382453992	1.119169	20.848099	0.138205370921904	0.0887000248089954	0.1140168382	0.0106240399	-0.0374432127	-0.1677904339	-0.0358498001	0.0132396419	0.0736121124	0.0409219903	0.12043338	-0.0355517332	-0.0873039024	-0.0074188551	-0.0594191364	0.066514428	0.0390376044	-0.0717067713	0.000748761	-0.0342442403	-0.0683448024	0.0605780562	-0.0212395326	0.0496936522	-0.0110023209	0.1029410242	0.0753415126	-0.0505392296	-0.0837551834	0.1290983209	-0.095192548	0.0665329152	0.0660195497	0.0403979039	-0.0890387699	-0.0414869357	0.0712328408	-0.001697319	0.0193319822	0.0752790789	0.0445568557	-0.0354237015	0.101947503	0.0333079258	-0.0477007621	-0.1886860132	0.0032721789	-0.0358740731	0.0736352609	-0.0012842354	0.0269221924	0.0797223634	0.0001648308	0.0030261352	-0.0359159438	0.0808676697	-0.0805181433	0.0484364825	-0.0798075939	0.1121424563	0.077195061	-0.1199461069	-0.0503137893	-0.0333994798	0.0047136976	0.0169522823	0.0081484261	0.0373456494	-0.122949704	0.05683069	0.0200940504	0.0827312825	-0.0141936071	-0.0463608696	-0.0156881505	0.0536776825	0.0890973704	0.0126307483	0.0584279978	0.1036399072	0.05687492	0.0424844308	-0.03217642	0.0157867049	0.1394054269	-0.1346065143	0.0028035727	0.0208989967	0.0108123001	-0.0297129932	0.0003985794	0.0086625245	-0.0270860658	-0.111017731	0.052399843	0.0013834999	-0.0777797527	0.049193813	-0.0657537831	-0.0719132376	0.0171926733	-0.0608633217	0.0315691835	0.0840159784	-0.0225561094	-0.0941228505	0.0379742494	0.032215118	0.076456583372277	0.0096922688453418	0.0058456091409619	9.394007537038329e-05	-0.0294819332050195	-0.0247381255842072	0.0008691843855052	0.00061197485742	0.1153918463760277	0.078523898863125	0.0133152782100687	0.0061660026926662	-0.0125185678384269	-0.0004810271174369	2.3138708770965387e-07	0.0001567145407252	0.0032388123536566	-1.2679319297001848e-06	1.0489905462198605e-05	1.6076513783532344e-12	0.0038079354536176	-2.272650321800008e-05	5.164939485177679e-10	1.4500372418917875e-05	0.0	0.0
1008108.5179583352	-2201.2456948040053	4845482.608893168	1016282783980.1512	1242922.1052126023	-11737.42829469801	137767222.9731774	1544855359626.1272	1037118.2093181818	368.1304220778402	1075614180099.352	135520.00765920876	1055650.615412234	912281.2837203484	1.180369	21.988138	0.1141054316675132	0.0604720543762377	-0.0372251806	-0.1329872772	0.0587194368	-0.002443973	-0.0866768478	0.0691904127	0.0007615947	0.081931598	-0.0753098901	0.0590617145	0.0648318502	-0.1122772768	-0.0051588338	0.1144176639	-0.1148025109	-0.0268517273	0.0235425848	-0.0338981372	-0.0493516589	-0.0045356252	-0.0937977592	-0.0594149605	-0.0465809662	-0.0755331779	0.1352016611	-0.0620076241	0.0126908612	0.2268076636	0.0126755938	0.0899384077	-0.0143309139	-0.0112885664	0.0885182938	0.0371002299	0.16395529	0.0689726359	0.0114106382	0.0564903141	0.0583138452	-0.1115816465	0.0795689668	0.0360473951	0.0227754051	-0.0456480025	0.0628050676	0.0014104032	-0.0545219595	0.0496167966	-0.1220849594	-0.0052856244	0.022218776	-0.0339895757	-0.0412062576	0.0439929333	0.0744885382	0.0027842676	0.0207435752	0.0794548977	0.1854583338	-0.0677508226	-0.0734590483	-0.1650886184	-0.066680787	-0.0088323618	-0.1134342914	0.1206693305	-0.1143348299	-0.1234200356	-0.1003083759	0.0385879467	-0.0532645477	0.0292915387	0.005130015	0.0149598383	0.010270752	-0.1002772644	0.0488674953	-0.0346102959	0.0210722896	0.033284679	0.0275855947	0.0026663278	-0.1073774128	-0.1579398516	-0.0045932417	-0.0753941646	-0.105531158	-0.0138613404	0.0058236918	0.0349785072	-0.0843201864	-0.0490947013	0.132634964	-0.1409004473	0.0162383168	0.0276084263	-0.016265184	0.0003501441	0.0395754462	0.0675556757	0.0171553668	-0.0122448705	0.0410941358	-0.0955030384	0.0425073619	0.0251890118	0.0613473852282027	-0.0151091981440742	0.0037635016743375	0.0002282878685568	0.0181895571848969	0.0476714903899164	0.0003308599905826	0.0022725709959958	0.1047721990582601	-0.0106196473177676	0.0109772136955036	0.0001127769091537	-0.0126531698493827	-0.0001346020109557	1.8117701353345248e-08	0.0001601027072373	0.0033054333778685	6.662102421190006e-05	1.0925889815527162e-05	4.438360867042574e-09	0.0031950565724702	-0.0006128788811473	3.756205229564885e-07	1.0208386501285024e-05	0.0	0.0
1009455.8657761292	1347.3478177939542	1815346.1421141303	1019001144949.8346	1235387.1686411372	-7534.936571465107	56775269.13600234	1526181456443.1655	1032905.859512987	-4212.3498051948845	1066894514616.2625	17743890.881325383	1051786.3847340425	905801.7606693654	1.261127	23.492512	0.0287678683555737	0.0184590055529677	-0.0994060856	0.1010597037	-0.0150189562	0.028607634	0.0135883457	-0.0725145423	0.1101338889	-0.1004607079	-0.0699703355	0.044303635	0.0530307654	-0.0133836183	-0.009698653	0.0136790192	0.0461916709	0.122641204	-0.0658513188	0.0434930093	-0.1152236517	0.0213443734	-0.1567758275	0.146116023	0.0724934988	-0.0552185426	-0.050409037	-0.0838743228	0.1546869903	0.0518825388	0.0535936397	-0.0081209159	0.0436504249	0.1037055793	0.039101909	0.0233901533	-0.0006278174	0.1576773403	0.024113425	0.1229069697	-0.0368710006	0.0681469958	0.1233385244	-0.0705249782	0.0524431953	0.130040067	0.0950097663	0.0344914914	-0.0144472358	0.0482135567	0.0752918597	-0.1010859419	-0.0760374101	0.0366341949	-0.0628517663	0.0221021407	0.0720963317	0.2089245368	-0.033614426	-0.0618355483	-0.0574117818	-0.0410044406	0.1083273644	-0.145343094	-0.0687808338	0.1101102518	-0.0328011798	0.1520734273	-0.0443006672	0.0627462931	-0.0726175275	-0.0664083988	-0.0950695978	0.0749803848	0.0712933659	0.0830775012	-0.0260212016	0.0450590855	0.0692072598	-0.0929619881	-0.0969451075	0.0593975228	-0.0075879122	0.0962766222	-0.0517669683	0.0052278518	-0.1442398695	0.0377273977	-0.1045663428	0.0759971528	-0.0507671753	0.0232666144	-0.0190515675	-0.0458496656	0.0303184967	0.0037952428	-0.0732473358	-0.0194657421	0.0465783142	-0.055879587	0.1414433553	-0.0092530513	0.0390978348	-0.0317446049	-0.0256024723	-0.0968413356	0.0469659021	0.0180634961	0.0752648470848669	0.0139174618566642	0.0056647972067083	0.0001936957445317	0.017369731024317	-0.0008198261605798	0.0003017075558571	6.721149335711788e-07	0.1043645520526155	-0.0004076470056446	0.010891959725143	1.6617608121101417e-07	-0.0124405932757905	0.0002125765735922	4.518879964020026e-08	0.0001547683610536	0.0032467775101088	-5.865586775969994e-05	1.05415642001483e-05	3.4405108226434067e-09	0.0031938303471684	-1.2262253018002246e-06	1.503628490775052e-12	1.020055228649382e-05	0.0	0.0
1010418.5212530494	962.6554769201904	926705.5672444388	1020945588091.199	1247066.6297907594	11679.46114962222	136409812.7455348	1555175179137.683	1034834.7200974026	1928.860584415612	1070882897919.0696	3720503.154112136	1053049.5773404257	912910.0971082172	1.23816	23.06468	0.1658977920982865	0.1142597156927737	0.1368411006	0.0117947232	-0.0571673229	0.0163535747	-0.0443629235	0.0338657185	0.0157271002	-0.0341725045	0.1100533663	-0.0409621989	-0.029322938	-0.0292584482	0.0867754425	-0.0329857773	0.0737806808	-0.0995315655	-0.112201921	0.0242726418	-0.0644036163	0.0953767028	-0.1269392349	-0.0120674036	0.0441822879	-0.0281625961	-0.0024303398	-0.1887722335	-0.0099273456	0.0901593341	0.1439671998	-0.0252590535	0.026389638	0.1417843164	-0.0479140547	0.010139765	0.0635846374	-0.0744339495	0.0407670827	-0.1735706681	-0.0428004161	0.1115405243	-0.0877121769	0.0071971971	-0.0496663322	-0.115350882	-0.0801325992	0.0525539197	0.132571085	0.0974293632	0.0422460058	0.1264673685	-0.1371190003	0.0280405369	-0.0041713881	0.1191889833	0.0699475639	0.0424100012	-0.0532255367	-0.0018637881	-0.0217008498	-0.1096007102	-0.0188717136	-0.1065926171	-0.2416319295	0.0413984002	-0.0595878538	0.0544024784	0.0121416461	0.0460728279	0.0544218193	-0.0855859338	0.1558394684	-0.1308122479	-0.0686688194	0.0255475523	-0.0294106636	0.0385132932	-0.106452551	0.0964329239	0.0355143228	-0.00382264	-0.0438211311	-0.0185275287	0.1312008102	-0.0731806114	-0.1390113422	-0.0935330115	0.0322134651	0.0773490505	-0.0237543707	0.0353429587	-0.0584993692	-0.1083314754	0.1029710359	-0.0156943282	0.0079037243	-0.0139870102	-0.0175991318	-0.1027398275	0.0376337226	-0.0529440985	-0.0109976	0.0349356625	-0.0453155117	-0.098137155	0.0513420481	0.010866692	0.0644984933371546	-0.0107663537477123	0.0041600556427629	0.0001159143730208	0.0125809657785538	-0.0047887652457631	0.0001582806999211	2.2932272579029467e-05	0.1361629809737365	0.031798428921121	0.0185403573876541	0.0010111400818515	-0.0145062508501983	-0.0020656575744078	4.266941214708321e-06	0.0002104313137288	0.0032358848054649	-1.0892704643899846e-05	1.0470950474238614e-05	1.1865101445923726e-10	0.0034881649517905	0.0002943346046221	8.663285947804796e-08	1.216729473089962e-05	0.0	0.0
1011970.8209465214	1552.299693471985	2409634.3383532185	1024084942447.1764	1249442.0577192465	2375.427928487072	5642657.843436381	1561105455597.7048	1035879.2630194804	1044.542922077817	1073045847553.782	1091069.9160628642	1053801.875345745	901642.3946633568	1.260439	23.479689	0.1629257241750704	0.0877238984065862	-0.0674004122	-0.1019663552	-0.0746542623	0.082129684	0.0352291444	0.0016652121	-0.0736807807	0.0096621959	-0.0510099685	-0.0960425039	0.1485319374	-0.0080868639	-0.0176702467	0.0718246959	-0.1151787419	-0.0342803472	-0.0536692556	0.0171597766	-0.0187225448	-0.0361480667	-0.1455232603	-0.0895424726	-0.0130290272	-0.265776248	0.1288607199	-0.0698605629	-0.0695770011	0.0436894117	0.0935089612	0.0762767714	0.0201912771	0.1616356421	-0.0815582826	0.0634331556	-0.0024868632	-0.1018489093	0.0154818245	-0.0419303571	0.0580513053	0.1248341152	0.0004642805	0.0334960852	0.1213784362	0.2005472391	-0.0186767204	-0.0469997655	-0.0717616117	-0.0272997913	-0.12037257	0.0080333098	-0.0697797483	-0.0296775574	-0.0177974564	0.0226320964	0.2224695051	0.0603723268	0.1091701263	-0.0727712483	0.1391975144	-0.0041335286	-0.132578453	-0.0035446589	-0.1459808664	0.0062198651	-0.0253284683	0.184470452	0.0821019334	0.0731316308	0.0110116672	0.0633824284	0.0946500918	-0.0199724699	-0.1018965646	0.0194887284	0.0306067377	0.0216830795	-0.0829350588	-0.1547113632	-0.1394047797	-0.0524998115	-0.0608061176	-0.1449709895	-0.1024352408	-0.1604320837	-0.1249949283	0.0007055932	-0.1044686241	0.0336957586	-0.1372052585	0.1460153366	-0.0436735962	-0.1116866858	-0.0422102707	-0.1348556157	0.009758471	0.0451740691	-0.0615486639	0.0281864174	0.024998315	0.0447694693	-0.0031667439	-0.0316933862	0.0533749879	-0.0993899282	0.0556281227	0.003627002	0.0620588026285275	-0.0024396907086271	0.0038512949836865	5.952090753761415e-06	-0.0126192396425039	-0.0252002054210577	0.0001592452091549	0.0006350503532635	0.1290673523627958	-0.0070956286109407	0.016658381445942	5.034794538440035e-05	-0.0158070114321338	-0.0013007605819354	1.6919780915171794e-06	0.0002498616104156	0.0037828435160534	0.0005469587105884	1.4309905066947248e-05	2.991638310886341e-07	0.0027720802556256	-0.0007160846961649	5.127772920815773e-07	7.684428943629291e-06	0.0	0.0
1011555.5509883254	-415.2699581959751	172449.13818008683	1023244632735.2946	1243493.488057121	-5948.569662125548	35385481.02516046	1546276054840.465	1034597.5755844156	-1281.687435064814	1070392143405.1504	1642722.681203022	1052905.86125	912986.5056110332	1.391173	25.915039	0.3579278557813769	0.2591157759663409	-0.0262211566	0.0790891793	-0.0819470642	0.0414545333	-0.0719934437	-0.0190872478	-0.090216982	-0.1009526973	0.0055370989	-0.1194904428	-0.0075367079	0.0349611288	-0.1040868567	-0.0065189023	0.1101430221	0.0516005997	-0.0094251998	-0.0177691388	-0.0664324056	-0.1150150147	0.010368973	0.0714979903	-0.0501550952	-0.1047892554	-0.0142563066	-0.1453634332	0.0813585426	-0.0728104372	0.0092031446	0.0691452147	-0.1472020045	-0.0676200184	-0.0471629382	-0.0794714732	0.0279299908	-0.0108903587	-0.0658225568	0.0083238057	-0.006934811	0.0097103669	-0.0325696319	-0.0919306685	-0.1268766381	0.1557777143	0.0339377257	-0.0878434057	-0.0185498963	0.0721039986	0.1117146609	-0.019740437	-0.0288274732	-0.0346916411	-0.0816509199	-0.1169636793	0.0506982877	0.0704600373	0.1183463068	-0.0068873592	-0.063347963	-0.1048257805	0.1007971293	0.0716456123	-0.0265843187	-0.1002771218	-0.1516873693	0.0090697928	-0.0324076518	-0.0245711168	0.0597073536	0.0261236175	-0.0165996672	0.0459035324	0.0935041072	-0.1028630067	0.0247440112	0.0801652717	-0.0355103783	-0.0803812904	-0.1185708903	0.0854148858	0.1073824498	0.1505072837	-0.0300561277	-0.0227571445	-0.0831467804	0.0207421094	0.1638735434	0.0349338126	0.0117871575	-0.0800148934	-0.3946465625	0.1889069455	0.1018336659	-0.1352297732	0.2364789746	-0.158940436	0.2208050263	-0.0901983494	-0.0175050256	-0.0603998137	-0.0431851566	-0.0884025451	0.0198502128	-0.1005991057	0.0598166067	-0.003627002	0.0748857020952016	0.012826899466674	0.0056078683782912	0.0001645293499281	0.0001270693940966	0.0127463090366005	1.614663091607704e-08	0.0001624683940565	0.0682295113712285	-0.0608378409915672	0.0046552662219565	0.0037012428965152	-0.0110353902833772	0.0047716211487566	2.2768368387261264e-05	0.0001217798387064	0.0035251149944726	-0.0002577285215807	1.2426435724255558e-05	6.642399083622481e-08	0.0031730667110189	0.0004009864553933	1.6079013740888313e-07	1.00683523525763e-05	0.0	0.0
1011829.7357094684	274.1847211429849	75177.2613082564	1023799414065.8926	1254845.2397540985	11351.751696977532	128862266.58983226	1574636575733.5208	1038458.2449675323	3860.669383116765	1078395526541.0474	14904768.085735183	1056445.088643617	917204.5441973888	1.192953	22.222549	0.0823540449588183	0.0404446196075801	0.0450484256	-0.0985723037	-0.0594294266	-0.0033277595	0.002133103	-0.0294555445	-0.2325247822	0.0699128584	0.0635335896	-0.0945707979	-0.0008406778	-0.0654179311	-0.1501555804	-0.0281057912	-0.0607693147	-0.1246930697	0.0033876218	0.0005653201	-0.0432430759	-0.1213868836	0.0643429781	0.1434825527	-0.0183468784	-0.1216679949	0.0043346276	-0.1739341562	-0.0172593252	-0.0544976637	-0.0451343611	0.1273831406	0.0409724183	0.0320834795	0.0314704423	-0.2135223829	-0.0151608396	0.0405985882	-0.087976428	0.1424639613	0.1120971728	0.0418876724	-0.0871177709	0.202476219	0.1353299089	-0.0612543652	0.0492471236	0.0320784185	-0.043997405	-0.0318846532	-0.0915046941	0.1006501411	0.0081270703	-0.0057139836	-0.0588377973	-0.1159874412	-0.0161610052	0.1313255548	0.127150587	-0.0445876549	0.0030482317	-0.1973883012	-0.0153005889	0.0817686847	0.0313737785	-0.0543788968	0.0738067141	0.0925495598	-0.0261688213	0.0049706582	0.1678069088	0.0405307405	-0.0440919905	0.121518474	0.0800980783	0.0882129099	0.0072749085	-0.1539061854	-0.1993952864	-0.0443899633	0.0203739798	0.0823244281	0.098951083	0.0943048243	0.0921309268	-0.0523463435	-0.0025670123	-0.0901843133	0.0882576016	-0.1856888273	-0.1166446991	-0.1657696836	-0.2366621868	0.1979620743	0.0123104081	-0.0391551888	0.1427672909	0.0266245938	0.0308919564	0.0509123402	-0.1463600492	-0.0715869489	-0.0450678477	-0.0977906792	0.1391477683	-0.1017641571	0.063900152	-0.010866692	0.075704119635958	0.0008184175407563	0.0057311137298554	6.698072710177534e-07	0.0091030474335838	0.0089759780394872	8.286547257807662e-05	8.056818176535649e-05	0.0854986664481032	0.0172691550768746	0.007310021964404	0.0002982237170691	-0.0115713542752037	-0.0005359639918265	2.872574005345982e-07	0.0001338962397622	0.0033728590505315	-0.000152255943941	1.1376178174752253e-05	2.3181872465395322e-08	0.0035906566612853	0.0004175899502664	1.743813665634946e-07	1.28928152592325e-05	0.0	0.0
1011796.4430622228	-33.29264724557288	1108.4003606181516	1023732042193.3658	1247006.7710081006	-7838.468745997874	61441592.28198549	1555025886940.0493	1036427.7824025974	-2030.4625649349764	1074182548135.9656	4122778.227602323	1054499.2167952128	904019.669699441	1.370673	25.533154	0.1593124968001554	0.078768206313343	-0.0674593462	0.1122024509	-0.1517449168	0.0596592829	0.076477752	-0.0790710478	0.0212831699	-0.1214311915	0.0023028728	-0.1251946181	0.1017097299	0.1843511061	-0.1247550174	-0.0570346582	0.0591724637	0.0737178905	0.0213234625	-0.1126941593	-0.0883430683	-0.0992197667	-0.1171330344	0.1325545571	-0.0031581172	-0.0998334929	0.0745948928	0.0451960963	0.0357662992	0.0071340557	-0.0034987846	0.1450656157	0.1323717493	-0.069023088	0.0169258205	0.0614286016	0.0852174484	0.0158957409	-0.020415575	0.0556135718	-0.0006920573	-0.1052294202	0.0211365037	-0.028514252	-0.1389181818	0.1118716858	-0.0544885053	0.028668973	-0.0913940127	-0.0383373708	0.0836883418	-0.0568132986	0.0058231261	-0.1171535547	-0.1133204691	-0.0489230462	0.0779775824	0.1839881891	-0.0236209544	-0.0672938754	0.0810042452	-0.0064395647	0.0067795304	-0.0156798209	0.0380180503	-0.0343430735	0.0997571827	0.0836152647	-0.1491030443	-0.0629965801	-0.1098423932	0.1327225578	-0.0244684333	0.0338390176	0.0430375756	-0.1063651432	0.018117897	0.063058757	0.0102828123	-0.0101677415	-0.0188268881	0.0691735318	0.0154167376	0.0944473916	-0.034933072	-0.0854717077	0.0155817252	0.0895459275	-0.1023726191	0.0395705242	-0.1185974866	0.1257169965	0.0921417925	0.1437777482	-0.1149558759	0.1153219005	-0.0296006174	0.0679712257	0.0477912637	0.0492641158	-0.0595574948	-0.0626437112	0.0664801209	0.101663545	0.1645354284	-0.1028845713	0.0678715947	-0.0180634961	0.0993191051122579	0.0236149854762999	0.0098642846402997	0.0005576675390458	-0.0043084677822093	-0.0134115152157931	1.856289463033552e-05	0.0001798687403834	0.1052579539014857	0.0197592874533825	0.0110792368595272	0.0003904294406653	-0.0126622587679621	-0.0010909044927583	1.1900726123204586e-06	0.0001603327971068	0.0031527295809516	-0.0002201294695799	9.939703810607251e-06	4.8456983377528136e-08	0.0043301568720406	0.0007395002107553	5.468605617071333e-07	1.8750258536480437e-05	0.0	0.0
1013762.9342999205	1966.4912376976567	3867087.787941664	1027715286960.3848	1258287.7071433146	11280.936135214057	127259520.08677822	1583287953947.98	1038182.850909091	1755.0685064935824	1077823631921.7278	3080265.4624856138	1056624.6244680851	924339.2281347096	1.190516	22.177156	0.1332457443120484	0.0770265157880592	0.0999522211	-0.0202607451	-0.1714135787	-0.0648183177	0.0329539698	-0.0463133262	0.019226351	0.0109191051	0.1264264246	-0.1883699708	0.0055346999	0.0254986594	-0.0234743164	-0.0210448178	0.0417483903	-0.1315625882	0.0150706904	-0.167892554	-0.0513938827	0.0191746904	-0.0473424297	0.0123526353	0.0940580956	0.0924977991	0.0109748704	0.0248456234	0.0576089801	0.0800137008	-0.0675127777	-0.0598172594	-0.0823294297	-0.0526825232	0.0162582448	0.038825396	0.1000146253	-0.0788872725	0.0199362222	0.0218135795	-0.0838259222	0.0902311452	-0.1719376331	0.027078551	-0.1270475754	0.0228788505	0.1104754286	-0.0448588567	-0.0458658018	0.0688183574	0.007897038	0.1232816207	0.020096203	-0.1555219231	-0.087354533	0.0150552031	-0.0290307818	-0.012582466	-0.1397710185	0.0204653427	0.0090420581	-0.0060600159	0.0508568683	-0.0200495785	0.0614267512	0.0401059181	-0.1535270561	-0.0906073602	-0.0860051197	-0.0400087857	-0.001446198	0.0140695366	0.0952523195	-0.0830988852	0.0645622844	-0.0353340541	-0.2011009758	0.0298319099	-0.1618236302	0.0203361444	0.0412845399	0.0255495484	0.0091966975	0.0197322363	-0.0448758238	-0.1077841876	0.0002784866	-0.0563387283	0.0676641112	0.0061867143	0.0912301647	0.0664606444	-0.0939027164	0.1020246163	-0.0197476019	0.020791837	-0.0237837023	-0.0864218572	0.031953272	-0.0933525433	-0.2071318292	-0.1232726379	0.0452496722	0.0243654496	0.1174590477	-0.103959857	0.0717239676	-0.0251890118	0.0918289539535663	-0.0074901511586916	0.0084325567842061	5.610236438004915e-05	-0.0218983208755503	-0.017589853093341	0.0004795364571685	0.0003094029318453	0.1054682111704465	0.0002102572689607	0.0111235435674938	4.42081191508498e-08	-0.0138816377609102	-0.0012193789929481	1.486885128443124e-06	0.0001926998669251	0.0037842879771694	0.0006315583962177	1.432083549414887e-05	3.9886600783319946e-07	0.0040219846053854	-0.0003081722666552	9.497014593540389e-08	1.617636016595715e-05	0.0	0.0
