global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
953407.7461624749	-456.2309354151366	908986330442.61	208146.66642977056	1402791.5628100198	-3099.6687748015397	9607946.513479676	1967824168690.9775	929502.433581026	922.6139047230828	851216.4171883735	863974774033.0497	975220.8347272348	1024299.1789571396	1.167799	21.777714	0.1466477688931575	0.0833743894828269	-0.0461428992	-0.0776808044	0.113931723	0.1218061799	0.056390867	0.1236302596	0.0701401831	0.0507298839	-0.0845632151	-0.0524356305	-0.0070557197	0.1515864904	0.0084340208	-0.1147184423	0.1397706239	0.0563470339	-0.162018609	-0.0061155222	0.0195449148	-0.0941513567	-0.0438769892	0.0506759842	0.0293825036	0.1122941295	0.0214528057	0.0638448709	-0.0181899646	-0.0626988262	-0.0589882006	-0.0833031358	-0.0066496094	0.0575182434	0.0463355479	-0.0813660117	0.1452930714	-0.1483757182	-0.0392219038	0.066989268	-0.0443176166	0.0232572687	0.059124102	-0.1752346267	-0.0136390826	-0.1250024277	-0.0084208216	-0.0674984401	0.0773525722	-0.0034422748	0.1265556064	-0.041731279	-0.261149222	0.0556759561	0.0149371455	0.0263240096	-0.029596399	-0.0424288353	-0.0489968535	0.0337629177	0.0521602671	-0.0855004528	-0.0391057811	0.0019328176	-0.0717385883	0.0578458046	0.103681963	-0.127091379	-0.0374477309	0.1072733571	-0.0743397854	0.1210996115	-0.0806053574	0.030600627	0.1365548909	0.1135944444	0.0330244444	0.0055553788	-0.1356607154	-0.0319246599	0.0512725535	0.0898066794	0.0312964134	-0.0887011742	0.030326653	0.0656283645	-0.0453147588	-0.0766827033	-0.0488865695	-0.0959024579	0.0039018181	-0.0173840832	0.0573566187	0.0145919211	-0.1490131924	0.0034477038	0.0329278068	-0.2179720374	-0.0361138748	-0.0344466566	-0.0472151374	-0.0799218096	-0.004835384	0.0866153656	-0.0599340939684651	0.0118544474864137	0.0001405279252081	0.0035920956198208	0.0413216463069829	-0.0400301609444681	0.00160241378524	0.0017074784535193	-0.2187564360481531	0.0004435177962704	1.967080356086393e-07	0.0478543783124896	0.0023548854501932	0.0013168335285637	1.734050541949525e-06	5.545485483531631e-06	0.0019128554192957	0.0003915889813319	3.659015855128928e-06	1.533419303006333e-07	-0.0035257686228292	-0.0001779703434243	1.2431044381726913e-05	3.167344313859887e-08	0.0	0.0	0.0	0.0	0.0
952318.4614657452	-1089.284696729621	906910452048.484	1186541.1505293422	1393683.486204117	-9108.076605902752	82957059.45899299	1942353659718.0613	927391.782522394	-2110.651058632065	4454847.891304659	860055518290.0632	970367.6226141726	1022393.8206329162	1.37791	25.695978	0.1286494660364983	0.0719128461564701	0.12905928	-0.0290011342	0.0770882941	-0.0123242543	-0.0529953093	0.0090995249	-0.0897775435	0.0648895668	0.0233439693	-0.0173651492	-0.098562563	0.0085153872	-0.046016433	-0.1284738246	0.0517903409	0.0272840199	-0.1134631776	0.0663230842	0.0333324397	0.0126402455	-0.0486180288	0.0398520378	0.1743660224	-0.0004494066	0.0322748292	-0.0836383751	-0.0087380349	-0.1394897414	-0.0146220929	0.0406590184	-0.0335205937	-0.011173836	-0.094141719	-0.1208403028	-0.1155827722	0.0622004775	0.1388039394	0.008706102	-0.1489203834	0.0395576892	0.0866581667	-0.0772233571	0.0414966828	-0.0525729975	-0.0108121859	0.0702545984	0.0651960388	-0.0069810357	-0.0548555362	0.0920562557	-0.1564365828	0.0774653007	0.0031318421	-0.0141779149	-0.0794756753	0.089867411	0.0348221968	0.0109652573	0.0741372655	-0.092905306	0.0129624201	0.0241385006	0.0030039549	0.0090924914	0.0263924684	0.0548037787	-0.047384355	0.1510485773	-0.1542492735	0.0454496966	0.1536046368	-0.0743635875	-0.0501655084	0.0373683565	0.088567224	-0.0573014948	-0.0780026344	0.1217020429	0.0474602375	0.0279943765	-0.1253758646	-0.0203609266	-0.0489437081	0.1642540569	-0.0784789215	-0.0200549167	0.1122951305	-0.0516997082	0.0158784463	0.1439248461	-0.0192652413	-0.0928741376	-0.0284628873	0.0864750486	0.1475102167	-0.0735000801	0.0426466255	-0.0719740648	-0.0099471381	-0.0816496581	-0.0	0.0816496581	-0.0798688668008367	-0.0199347728323716	0.0003973951678782	0.0063790358840497	0.0799466793555865	0.0386250330486035	0.0014918931780057	0.0063914715399849	-0.20850856778722	0.0102478682609331	0.0001050188038934	0.0434758228406777	0.0013327306721432	-0.00102215477805	1.0448003902904447e-06	1.776171044471266e-06	0.0017986191990739	-0.0001142362202217	3.235031023277237e-06	1.3049914010563585e-08	-0.0035862134624492	-6.044483962000004e-05	1.286092699825188e-05	3.653578636687526e-09	0.0	0.0	0.0	0.0	0.0
950904.4829501885	-1413.9785155567806	904219335694.7653	1999335.242456157	1397214.7604166667	3531.2742125496734	12469897.564218316	1952209086726.2036	930036.789037052	2645.0065146579877	6996059.462583194	864968428962.3499	973020.1689946556	1011739.6477683956	1.361385	25.387806	0.0781032544195797	0.041225941771702	0.0080255018	0.0915266006	0.0379530146	0.0888690094	-0.0288198635	-0.1026793325	0.0083858983	-0.0138276015	-0.0396069672	0.122731004	-0.0087366266	0.055134079	0.1498277971	-0.0777514869	0.0434591402	-0.000480636	0.0253363195	0.0379041208	-0.0150756194	-0.0077413585	0.010422987	-0.0359856485	-0.0628329591	0.0292414003	0.0476334014	0.0376511339	0.0023811222	-0.1765252782	-0.0460385959	0.0505062205	0.1163506869	0.0675473304	0.0762661164	-0.0828994404	-0.0631361376	-0.0809558078	-0.0533178438	0.0096945583	-0.0124020604	0.0953793983	-0.0086476867	-0.0613522171	0.0532108163	-0.0400601703	0.0445081982	0.0827856027	-0.0981503992	-0.0409686121	-0.0248076647	-0.0710309642	-0.0800606912	-0.1023960156	0.0470953228	0.0106594706	-0.0937558251	-0.0115810893	-0.0608944648	-0.0166104387	0.0370985952	0.0237976326	-0.0576670173	-0.1212732815	0.0596295623	0.0001842718	0.0914819813	0.007669643	0.0522182579	0.0288730993	-0.133460716	-0.0253162783	0.0800783404	0.0909547032	0.0590699242	0.1165401096	0.0643129814	0.0332731917	-0.0913953697	-0.0999590059	0.0635782071	-0.0262201741	-0.0847078552	-0.0269136977	-0.0516210202	0.104332528	-0.0913338044	0.0129974825	-0.0483104939	-0.1616889625	0.0297076475	0.1035873423	-0.0582190915	0.0662931411	0.0057688949	-0.0395034625	0.0292954881	-0.0096632413	0.0144627814	-0.0138555436	-0.1438010795	-0.0833416924	0.004835384	0.0763617167	-0.0734368874354203	0.0064319793654163	4.13703585571423e-05	0.0053929764362025	0.0519756812842047	-0.0279709980713818	0.0007823767331092	0.0027014714449572	-0.2212999626056415	-0.0127913948184215	0.0001636197814007	0.0489736734492583	0.0017759859456138	0.0004432552734705	1.9647523745949637e-07	3.1541260790177435e-06	0.0016968869264994	-0.0001017322725744	2.8794252413245804e-06	1.0349455283172336e-08	-0.0035130233652071	7.319009724210011e-05	1.2341333164491015e-05	5.35679033430807e-09	0.0	0.0	0.0	0.0	0.0
950762.1937604313	-142.28918975719716	903948749084.1478	20246.213521759662	1406519.8156001985	9305.055183531716	86584051.96857047	1978297991676.0164	928038.9891083062	-1997.7999287457203	3991204.555296406	861256365305.167	973276.416296502	1006238.1181581724	1.261502	23.525133	0.116699562438671	0.0761073464753498	-0.0683062567	0.0745293488	-0.0085403801	-0.1265112339	0.1250033428	-0.0958119675	0.0173146881	0.0155749936	-0.0228791561	0.0260195555	0.0879452914	-0.0532495344	-0.0332428591	0.0035840321	0.1269042496	-0.104420163	-0.113875603	0.1147094488	-0.0569811171	-0.0025046129	-0.1238989904	-0.053661011	0.0609832783	-0.0312195161	-0.0327855805	-0.0336405476	0.2074787198	-0.0465236036	0.0054508335	-0.050238896	0.0281821143	-0.017153308	0.0488066448	-0.0124209225	-0.0432541762	0.0738946116	-0.0629700597	0.0830784909	-0.1627995726	-0.0755619643	-0.1042226127	-0.0308581634	-0.007515699	-0.0172513279	0.0705735685	-0.0651168413	-0.0891736198	0.0015057108	0.0411672641	0.0512381249	0.0176716285	0.1331105352	0.0820588898	0.1002435343	-0.1048624132	0.0860996387	0.0911697629	-0.0098152161	-0.0288312744	-0.1573859987	0.0625900305	-0.0377767923	0.0245512617	-0.0303634111	0.1473137898	0.0262805223	-0.0110614522	-0.0589471369	0.074431086	0.0540528306	-0.0868399955	-0.0521652025	-0.0531323908	-0.0052050714	0.0244050277	-0.0452273095	0.0210371977	-0.0759854028	0.0268225553	0.1138843677	-0.1488263416	-0.0081086794	0.0205357688	0.0647506046	0.0164005951	-0.0094759215	0.0817502531	0.0502789997	-0.1217315698	-0.004784989	-0.0343592606	-0.0674700759	-0.0750669821	-0.0943056331	-0.0753049597	-0.0033679527	0.0232667127	-0.0492317901	-0.0749052417	-0.0849971703	0.0096622851	0.0707724105	-0.0797608980180797	-0.0063240105826593	3.999310984958806e-05	0.0063618008526505	0.1159479389697679	0.0639722576855632	0.0040924497533881	0.013443924551337	-0.2215708568928249	-0.0002708942871834	7.338371482860765e-08	0.0490936446242206	0.0010253660672915	-0.0007506198783223	5.634302017325844e-07	1.0513755719528371e-06	0.0015971677280937	-9.971919840570014e-05	2.550944751663991e-06	9.943918530675391e-09	-0.0035853322861444	-7.230892093730004e-05	1.285460760206943e-05	5.2285800471167075e-09	0.0	0.0	0.0	0.0	0.0
950685.0201081624	-77.17365226882976	903802007458.0573	5955.772604510252	1398312.583767361	-8207.231832837453	67358654.35794042	1955278081922.153	928633.6274938926	594.6383855863241	353594.8096127099	862360414112.4656	972655.4223608412	992442.535060832	1.218195	22.717531	0.1525639511281727	0.1009508452070671	-0.073328234	-0.0471496483	0.0096239514	0.0369469037	0.0537616526	0.0823727521	0.0147090631	-0.0592051525	-0.0553772809	-0.0802814884	0.041310567	0.107604754	0.0900747968	-0.0270317088	0.0633933698	0.1171487058	-0.0009678057	0.030179247	0.0043340748	0.0674326973	-0.1373166539	0.0767225205	-0.1105125363	0.1254935305	0.0960034184	-0.040445841	0.046015477	-0.0589022467	-0.1757982065	-0.0225865076	0.0430224891	-0.1309742684	0.0383855748	0.1128594746	0.0838299763	0.0615452823	0.006560609	0.1049339986	0.0887143226	-0.0280348805	-0.0092919111	0.0453973629	-0.1772881252	0.1111212045	-0.0055173964	-0.0686483097	0.0514395514	0.0006781466	0.0494242053	-0.0650991516	-0.0557737744	-0.1788611074	0.0181151782	-0.0565133197	-0.0506614732	0.0504490605	-0.0450423184	-0.0200521042	0.0860814293	-0.1397788091	-0.1511742037	-0.0883638806	-0.0062348553	0.0123194032	0.0865825684	-0.0912617215	-0.0872792146	-0.090534994	0.0191941052	0.0631856211	0.0991892735	-0.0881415548	-0.0596413139	-0.0650982884	-0.1677863363	0.0460125346	-0.1164153627	-0.0982768175	-0.0034299574	0.0772104056	0.0543894142	-0.0349320137	0.0078909634	0.113737726	-0.0261507888	-0.0966192829	-0.0960288018	-0.1156754395	0.0195049305	0.1093506325	0.0403295242	0.0597833385	-0.027297422	-0.0863404308	-0.0519712216	0.1248768535	-0.0890013388	0.0443139899	0.066922748	-0.0866153656	0.0144722352	0.0649037979	-0.0721941267022288	0.0075667713158509	5.7256028146383975e-05	0.0052119919302974	0.0241307412306781	-0.0918171977390898	0.0084303978006591	0.0005822926723419	-0.2210521837526329	0.0005186731401919	2.69021826356624e-07	0.0488640679418077	0.0017378141652838	0.0007124480979922	5.075822923328458e-07	3.0199980730610304e-06	0.0017542349358972	0.0001570672078034	3.077340210322253e-06	2.467010776718785e-08	-0.0037690431590094	-0.000183710872865	1.4205686334475556e-05	3.37496848088202e-08	0.0	0.0	0.0	0.0	0.0
951994.2497048996	1309.22959673719	906293051471.1948	1714082.1369726255	1386663.992156498	-11648.591610863106	135689686.51667035	1922837027143.396	926105.87367671	-2527.7538171826163	6389539.360281288	857672089258.5022	968075.1270171086	1016630.9992083836	1.309383	24.418041	0.1431131533977956	0.0830309478932762	0.0719810708	-0.0991241336	0.0657555203	-0.1124773069	-0.0551831962	0.0951790849	-0.0119629792	0.0964575823	0.0483104487	-0.0831540685	-0.0638465966	0.0241253517	-0.0322598222	-0.0342976725	0.0864245085	0.1105003606	-0.0694201017	0.0692824379	0.0414478489	0.0084331502	0.014521822	0.0232447013	-0.0553712616	0.0126442357	-0.1069908935	-0.0377754688	-0.0182215215	-0.0030590333	-0.1257801436	0.2118912432	0.0646759717	-0.0084706714	0.0291720651	-0.0275786287	-0.090745038	0.0776876782	-0.1463723019	0.0931501558	-0.0119428374	-0.0983646589	0.0893535127	-0.0164705228	-0.0230252194	-0.0597521262	0.0256025023	0.0193350751	0.1081676064	0.0380075282	0.0075358424	0.0741918685	-0.0354709112	-0.0226564024	-0.009211227	-0.0617682072	-0.1196234077	-0.0015267351	-0.0549272859	0.009474619	0.0533536335	-0.0779064838	-0.004475945	-0.0886987318	0.205580598	0.0806730572	0.0441670244	0.1375772241	-0.07576673	-0.0841087103	-0.0942395558	0.0971028434	-0.097831076	-0.1025196781	0.0087678383	-0.0100657102	0.0526945264	-0.0624317733	-0.0145640262	0.1525933393	0.0580225892	0.1405713268	-0.086536249	-0.0274567028	0.0101891739	0.0607190897	-0.0833411191	0.0614305719	0.0278908917	-0.1013631234	-0.0098021911	0.1019626952	-0.1202468183	-0.1039252619	0.0756385471	0.1484968033	0.0226384443	0.0127021375	-0.0948460513	0.0160281103	0.088985018	-0.0881955685	0.0192567962	0.0587790397	-0.0584482017586935	0.0137459249435352	0.0001889504525533	0.0034161922888249	0.0998872015300378	0.0757564602993597	0.0057390412770884	0.0099774530295023	-0.2406852978669036	-0.0196331141142706	0.0003854591698239	0.0579294126092801	0.0018950458106133	0.0001572316453295	2.4721790293021675e-08	3.591198624323019e-06	0.0014146065907483	-0.0003396283451488	2.0011118065885283e-06	1.153474128285803e-07	-0.0035863500686752	0.0001826930903342	1.2861906815086613e-05	3.3376765255860175e-08	0.0	0.0	0.0	0.0	0.0
950616.9241347052	-1377.3255701944	903672536451.328	1897025.7263113288	1400150.685732887	13486.693576388992	181890903.6234121	1960421942758.2732	929771.6854641694	3665.811787459417	13438176.061076408	864475387090.8823	972670.1204582524	1013437.7491678898	1.383915	25.807953	0.129248196490139	0.062056073420075	0.0648953942	0.0804337785	0.0301822129	0.1276331848	-0.0319694583	-0.0782667595	0.0658321919	-0.016360137	0.0329475193	0.0969400002	-0.0212504264	-0.0191217093	0.1040976274	-0.1643659265	-0.0447336138	0.0241786618	0.0089205757	0.0203213713	0.0158064082	0.0550535679	0.0631697261	-0.0202552208	-0.0424532264	0.0323908012	0.1219350002	-0.0280018688	0.0151309701	-0.0694874137	-0.0150872534	0.0081997102	-0.0852158796	0.0354911082	0.1137567559	-0.0776031396	0.0214440264	0.0085331064	-0.1058680711	-0.0251478818	0.0244096938	-0.0149264233	0.080911722	0.0822098502	0.1063978734	0.0679785725	-0.0095184671	0.076314152	-0.0787524828	0.0047334003	-0.0954539169	-0.0342708849	-0.0901563444	-0.0561179384	0.0059194781	0.1149745416	-0.1030051427	-0.0176556542	-0.0788564735	-0.1406232656	0.0773066705	0.0716915736	-0.0201986044	0.0315240527	-0.0792684785	0.0203552633	-0.0153654374	-0.0010739351	-0.0153848725	0.0405155949	-0.0365681792	0.0916722149	-0.0112583184	-0.0460623977	0.0804050233	0.0722704217	0.0895403527	0.0636579363	-0.1330376484	-0.0666224931	-0.0189511326	-0.1079491741	-0.0733455601	-0.0061748974	-0.03032278	0.0584609258	-0.0742540471	0.0776775372	-0.0575799056	-0.033364417	0.0522131237	0.0471453114	-0.166190845	0.0113285127	-0.0285165584	-0.058958338	-0.045688852	-0.1318175276	-0.0449807067	-0.00309238	0.079618223	-0.089737086	0.0240075741	0.0524223074	-0.0699976177795491	-0.0115494160208556	0.0001333890104227	0.0048996664948118	0.0579087956730148	-0.041978405857023	0.0017621865582969	0.0033534286162989	-0.2205624533340682	0.0201228445328353	0.0004049288720926	0.048647795820743	0.0026137524684093	0.000718706657796	5.165392599602969e-07	6.831701966115709e-06	0.001805821477423	0.0003912148866747	3.2609912083221864e-06	1.5304908755589836e-07	-0.003588379125793	-2.029057117800253e-06	1.2876464750426936e-05	4.11707278729587e-12	0.0	0.0	0.0	0.0	0.0
948672.2693180684	-1944.654816636816	899979074573.0938	3781682.355868767	1398839.3599950396	-1311.325737847248	1719575.1907406296	1956751555071.332	927984.5131311074	-1787.172333061928	3193984.9480620148	861155256611.1785	973698.8588631316	1017959.4310916768	1.267629	23.639393	0.0968479532670203	0.0574039971386338	-0.0455073663	0.0578887645	-0.0454788402	-0.1199358046	0.0618944908	-0.1353564807	-0.0617180214	-0.0050777945	-0.0463996616	0.0743063698	0.0515548537	-0.0734923472	0.084673763	0.0554497174	0.1110487862	0.0557641452	-0.1111530221	0.1386412022	-0.0733996359	-0.1198272676	0.008764044	-0.0478157318	-0.0229422035	-0.028956888	-0.0228427096	0.0068288097	-0.0926358453	-0.0730150715	0.0144577873	0.0298947418	0.0437754433	-0.0083189472	-0.0644165378	0.1180512282	0.0764999194	-0.0024835959	-0.0035638869	0.0754342543	-0.0076913007	-0.0457894583	0.0312422456	0.0328816719	-0.011305462	-0.1471090606	-0.0993285303	-0.0124135377	-0.079456012	-0.1545101737	0.0814218764	0.0239746883	0.0076577602	0.0460851684	0.0234867808	0.0525349919	-0.1247421792	0.0140334495	0.0224722694	0.1785172015	-0.0400740392	-0.0680803814	-0.0063272632	-0.0324438234	-0.0093579523	0.0497821862	0.0701330007	0.0631258349	-0.0283576645	-0.0475246122	0.0431396652	0.0824093725	-0.0214679449	8.98251e-05	0.0229400145	-0.0204209535	0.007395994	-0.0218730824	0.0285640397	-0.0588352502	0.0999205888	0.0858924522	-0.1273301502	0.0736360989	0.0474046169	0.0114305816	0.0154204143	0.0624007503	-0.0088577306	-0.0165156173	-0.1628061431	0.0363619162	-0.0533203718	-0.114852396	0.0047297937	0.0214079444	-0.0149853671	-0.0089184979	0.0084335215	-0.0600435688	0.0974231632	-0.0912392418	0.0287162347	0.0458586883	-0.0681774326283175	0.0018201851512315	3.3130739847639976e-06	0.0046481623197887	0.0852292438768387	0.0273204482038238	0.0007464068900578	0.0072640240118176	-0.226144689879888	-0.0055822365458197	3.116136485348613e-05	0.0511414207608707	0.0016846859414613	-0.000929066526948	8.63164611495219e-07	2.8381667213573468e-06	0.0014944890960355	-0.0003113323813875	2.233497658169006e-06	9.692785170041179e-08	-0.0035862763668056	2.102758987400193e-06	1.2861378179108374e-05	4.421595359092283e-12	0.0	0.0	0.0	0.0	0.0
947275.7385961018	-1396.530721966643	897331324932.7902	1950298.057396673	1390722.4928385415	-8116.867156498134	65883532.4362381	1934109052087.047	927988.602656759	4.089525651535951	16.72422005457054	861162846660.8441	971989.2762050596	982834.3028733792	1.29578	24.164364	0.1119607439543691	0.057563855739168	-0.1025017489	-0.0163338122	-0.1068840023	0.0591215614	0.0483007041	0.0252888213	-0.0525368708	-0.0922013196	-0.1395768438	-0.0949737987	0.0911072987	0.0504850726	0.0680891565	-0.1460494573	0.0524028371	0.0372842169	0.0093878755	-0.0933567213	-0.2799350412	-0.0999405002	0.0507583776	-0.0221456331	-0.1212825347	-0.0478335651	0.0643611645	0.0385807742	-0.0098669674	0.1248321523	-0.0137875458	0.1041862277	-0.0450629394	-0.043736645	0.0921223442	-0.0052963342	-0.050272622	0.0443379742	-0.1375578825	-0.0097772436	0.0263835052	-0.0250817529	-0.021739262	0.0558224591	-0.1103941194	-0.0287316502	0.0098972511	-0.0933811858	0.0161931202	0.0362463582	-0.058057361	0.0119870666	-0.1090991633	-0.2267217919	-0.011334043	0.2361235867	0.0113527772	0.0961758909	-0.202898119	0.0418364863	0.0236878234	-0.0299358098	0.0552664026	-0.1166512624	0.0446049216	-0.1101426569	-0.0659627035	0.0552937861	-0.0604802983	-0.038059205	0.081336653	-0.0780168792	-0.0898408997	-0.0676922004	-0.0141006763	-0.0252477476	-0.037775041	0.0586728873	-0.1156350937	-0.1298939894	-0.1576467876	-0.0099504646	0.0171050874	0.0487312327	0.0338741998	0.0616603775	-0.0327383062	-0.0478999446	-0.0941390094	0.0237229359	0.0167484216	0.0727795543	-0.0976120251	-0.0647884924	-0.0403212289	-0.0202493001	-0.0463843185	0.1012652632	0.037951443	0.0388503482	0.0464601281	-0.0927013771	0.0333745172	0.0391140859	-0.0754024980464151	-0.0072250654180976	5.220157029578986e-05	0.0056855367116396	0.0614929276883486	-0.02373631618849	0.0005634127061999	0.0037813801556844	-0.1842904282731865	0.0418542616067015	0.0017517792146422	0.0339629619531145	0.002450162588929	0.0007654766474676	5.859544978183892e-07	6.003296712187259e-06	0.0014781144935538	-1.6374602481699935e-05	2.184822456053807e-06	2.681276064336937e-10	-0.0035873271316778	-1.0507648722001342e-06	1.2868915949671672e-05	1.1041068166497644e-12	0.0	0.0	0.0	0.0	0.0
948087.7157575992	811.9771614974597	898870316770.4623	659306.9107934718	1385470.9560081845	-5251.536830357043	27578639.0805965	1919529769942.233	925509.800793974	-2478.8018627850106	6144458.674946439	856568391365.7014	969748.7064131038	1010899.8285702842	1.306889	24.371525	0.0886746956850406	0.041433122792012	-0.0194020703	-0.1472197939	-0.0831876641	0.0453875097	-0.0024794439	0.1012942883	-0.0659729269	-0.0143158765	-0.0863315129	-0.1045529641	-0.0208348227	-0.0236504185	0.0979412263	0.0748664183	0.0267455564	0.0190349045	-0.0688351546	0.1319792426	-0.0651094941	0.025779529	0.0307233896	-0.0212185718	0.1351843678	0.0092868267	0.0251902782	-0.0247890407	0.0033753598	0.0817711914	-0.0498253345	-0.0602698667	-0.0673850866	0.0380930526	0.0130131035	-0.0102692078	0.0554616946	-0.1628542003	0.0315214965	-0.0085751854	-0.1227224963	-0.0250769191	0.0428539366	-0.0289707984	-0.0020236225	-0.0408880513	-0.0332282427	-0.0397371073	0.1151121169	-0.0605425353	0.0601068776	-0.0425180409	0.0403016362	0.0301237008	-0.0090069572	0.0924473589	-0.1368911768	0.0328084697	0.0629890031	-0.0307078656	-0.0038056416	-0.003623603	0.052353881	0.0957768629	-0.0802886668	0.0047941609	-0.0638315305	-0.0144295933	0.024066598	0.0577921189	-0.0791143472	0.0599222552	-0.0407446534	-0.033166625	0.1041151286	-0.0079173148	0.0494360896	-0.0664101231	-0.0626527337	0.0273788196	0.0758799031	0.1211420961	0.0264183688	0.0921109406	0.1153349121	0.0652473714	0.0375972312	-0.0205818263	-0.104293428	-0.003090887	-0.0321114519	-0.0042296218	-0.0547505467	-0.0365612524	-0.1056428576	0.0185411898	-0.0706514846	0.0170628638	0.0998848401	0.03931218	0.0056314884	-0.0941228505	0.0379742494	0.032215118	-0.07980514698896	-0.0044026489425448	1.938331771129171e-05	0.0063688614859295	0.0680990338748159	0.0066061061864673	4.364063894688154e-05	0.0046374784146833	-0.215178534148805	-0.0308881058756184	0.0009540750845834	0.0463018015584284	0.0019679037099018	-0.0004822588790271	2.3257362640057127e-07	3.872645011445268e-06	0.0018509009469263	0.0003727864533724	3.425834315332674e-06	1.3896973981804704e-07	-0.0036678384928863	-8.051136120849987e-05	1.3453039209898444e-05	6.482079283645537e-09	0.0	0.0	0.0	0.0	0.0
