global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
1057982.0662079845	1913.9722572937608	3663289.801690174	1119326052417.716	1520518.8632384809	1795.057381957071	2311977613464.042	3222231.0045185736	1043826.436563518	5036.570236156462	25367039.74373716	1089573629668.892	1078588.040736342	938761.0647245066	1.370424	48.947079	1.4955845941131245	0.9548132352387716	-0.0010863179	0.0406698137	0.0428717618	0.1067351778	0.0105017961	-0.0202457844	-0.0050046002	0.0571487263	0.0437237174	-0.0480472151	-0.0197004728	-0.0451637481	-0.0484557226	0.0823705731	0.1245858826	-0.1287342861	0.0550565497	0.0618500777	0.0077507422	0.0373659993	-0.0614532384	-0.0066086382	-0.0170545524	0.0691565442	-0.1632565464	-0.0159317201	0.1252765318	0.0602760967	0.0896347548	0.0820957153	0.0429683499	0.1432761665	-0.0240325568	-0.1341638116	-0.007238621	-0.1371720074	0.0143672051	0.1147323175	0.0629649987	-0.0958498277	-0.1516188265	-0.0324416875	-0.0684001546	0.0203158613	-0.0344200513	0.07406437	0.0692412117	0.022524191	-0.0480350302	-0.0378050314	-0.0261775632	0.0129375838	-0.0444891006	0.0434048342	-0.0001931532	-0.0428234447	-0.066886353	0.0201853626	-0.0132983415	-0.0016151092	0.0724804561	-0.0150496632	-0.018880912	0.0287870086	0.045531623	-0.0376219981	-0.0866153656	0.0144722352	0.0649037979	-0.0599215247220286	-0.070233038770695	0.0035905891250126	0.0049326797349659	-0.1685892411691156	0.2903090372191172	0.0284223322379782	0.0842793370910908	0.4886129490074609	0.9051417019151416	0.8192815005458389	0.2387426139377675	-0.0499078907776435	0.0024176972796653	0.0024907975618731	5.845260136100998e-06	0.0088770550359575	-0.0016232630945945	7.88021061114184e-05	2.634983074272514e-06	0.0025100380041432	0.0005570559499036	6.300290782243179e-06	3.103113313230023e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050803.2497669694	-7178.816441015108	51535405.493788816	1104187469720.8235	1466002.1243869753	-54516.738851505565	2149162228707.1245	2972074815.0032563	1039525.0756921824	-4301.360871335608	18501705.34545702	1080612382992.8376	1067936.1102434678	919029.8551439143	0.87675	31.31465	0.3765970034992534	0.1915409060017007	-0.0096793759	0.0401724055	-0.0209687947	0.0983891174	-0.009532987	-0.1407450215	0.024862879	-0.1591185844	0.0868723882	-0.0737717232	-0.0221733128	0.0164600791	0.027085866	0.0619744186	-0.0030281978	0.0704889239	0.1294143502	-0.0682912261	-0.0079936331	-0.0311618913	0.0014719724	0.0408988605	-0.0574830216	0.0212603698	-0.1075604769	0.0435481449	0.018042729	0.0477613148	-0.021822981	-0.043299656	0.157648758	0.0829697503	-0.0748335753	0.0244926112	0.0458438463	0.0244957351	-0.0322041187	0.1269195702	0.0636359107	0.01949487	-0.049468396	-0.0090971041	-0.0965720248	0.0666393634	-0.0014786191	0.0956750495	-0.0152183049	-0.0480054041	-0.0409731718	-0.0003864872	-0.0872055149	0.0684666213	-0.0062602906	0.0494934604	0.0030612673	0.0218275277	0.0381128657	0.0191368072	-0.0234855509	0.008693518	0.0398712217	0.0127207853	0.0764879727	0.0750701087	-0.0359640841	-0.1335638937	-0.0881955685	0.0192567962	0.0587790397	-0.1001579741733991	-0.0402364494513705	0.0100316197905192	0.0016189718644526	-0.2334259049772811	-0.0648366638081655	0.0544876531144626	0.004203792973773	0.5926308136781984	0.1040178646707374	0.0108197161706598	0.3512112813208835	-0.0511978674188011	-0.0012899766411575	0.0026212216282331	1.664039734732237e-06	0.0099682728100909	0.0010912177741334	9.936646281639756e-05	1.1907562305846555e-06	0.0015411119080546	-0.0009689260960886	2.37502591314769e-06	9.388177796814952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050768.1628702965	-35.08689667284489	1231.0903181308936	1104113732101.818	1509564.0639541517	43561.93956717639	2278783663181.7744	1897642578.854328	1038151.3003257328	-1373.7753664496122	1887258.7574637665	1077758122368.01	1072904.2326009502	946266.69859375	0.813233	29.046026	0.2675546990765279	0.1835629509187562	0.0088161109	0.0247732189	0.0035574552	0.1691380239	-0.0100585237	-0.0700713863	-0.0995668393	0.0096144765	0.0945460707	-0.0156702169	0.0015598329	-0.0844486969	-0.062883772	0.0211382565	0.0801728866	-0.0832652215	0.061783228	-0.0202010773	0.0228069822	0.0009723008	-0.0686389152	-0.0674116569	0.0265985901	0.0489065086	-0.1768678646	0.0221343297	-0.0557084884	0.0983230816	0.025699304	0.0666112478	0.0329742059	0.0995449758	-0.0637116378	-0.0568559158	0.0336935909	-0.0917593783	0.0083364938	0.0842888453	0.0468482751	-0.1135587008	-0.0535784942	-0.0056881715	-0.0646723518	0.0558073684	0.0048729357	0.1243897507	0.0309620107	0.000926001	-0.0447346346	-0.0001993201	-0.125768121	0.0955857241	-0.0514423204	0.091380441	0.0477181622	0.0182741635	-0.0111362585	0.0423062916	-0.0424480004	0.003500616	0.0957925842	-0.0350072445	-0.0136740927	0.0536523045	-0.003157773	-0.1010363924	-0.089737086	0.0240075741	0.0524223074	-0.0724490318106347	0.0277089423627644	0.0052488622102983	0.0007677854868629	-0.2035583638104583	0.0298675411668228	0.0414360074771909	0.0008920700153518	0.762838215364809	0.1702074016866106	0.0289705595889072	0.5819221428209668	-0.0517958624171539	-0.0005979949983528	0.0026828113635367	3.575980180549662e-07	0.0097831536560184	-0.0001851191540725	9.57100954572662e-05	3.4269101204518186e-08	0.0015288097832733	-1.2302124781299936e-05	2.337259353432155e-06	1.51342274134674e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044574.3009732704	-6193.861897026072	38363925.19943141	1091135470253.7966	1492070.9569029426	-17493.10705120908	2226275740433.2627	306008794.30506086	1033574.0740228014	-4577.2263029314345	20951000.62824737	1068275366492.0912	1068293.1034738717	937343.2436536287	0.7934959999999999	28.341106	0.1385438122255223	0.0720056745176219	-0.0290382218	0.0023297293	-0.028239225	0.1624235999	-0.0127470762	-0.1019808657	-0.0079358935	-0.0489696643	0.0375730279	0.0235760352	-0.1016971542	0.0213802366	-0.0409425986	-0.0290639957	0.0210718884	-0.0040183937	0.014334338	-0.0759449062	-0.084671079	-0.0945903078	-0.0262753064	-0.0381467407	-0.0230407296	0.1310800499	-0.1854743483	0.125115088	-0.0574943021	0.0465001802	-0.0313527606	0.0417072075	0.0213184021	0.0073988394	-0.0167712167	-0.0099909806	0.1298742223	0.0332453628	0.0164017357	0.1373449971	0.007493211	-0.0927133054	-0.0394156436	0.0040222199	-0.0739866073	0.0716176057	0.0233183216	0.1314679371	-0.0177641126	-0.0256063666	-0.043051029	0.0129165758	-0.1471142603	0.1026448248	-0.0181579187	0.1007417721	0.0427140868	0.0361660392	0.0489055396	0.0605126722	-0.0541972805	0.006212563	0.0948236514	-0.0520667997	0.0261951948	0.0748254816	-0.0319529906	-0.1050659954	-0.0912392418	0.0287162347	0.0458586883	-0.1069747330250123	-0.0345257012143776	0.0114435935057726	0.0011920240443444	-0.1454044555895706	0.0581539082208877	0.0211424557052994	0.0033818770413634	0.760671338571342	-0.002166876793467	4.695355038066062e-06	0.5786208853239171	-0.0520861953928492	-0.0002903329756952	0.002712971750502	8.429323677608746e-08	0.0100021397717686	0.0002189861157502	0.0001000428000139	4.7954918891360096e-08	0.001164182354783	-0.0003646274284903	1.355320555188091e-06	1.329531616074489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1039256.5124977076	-5317.788475562818	28278874.270828724	1080054098768.898	1506302.4727132756	14231.51581033296	2268947139302.1284	202536042.25975695	1035305.4698289902	1731.3958061888115	2997731.4376882045	1071857415857.826	1075446.987351544	949187.1513116776	0.747276	26.690281	0.1858926097192917	0.1025680326315557	-0.0306288476	-0.0260980791	-0.0424568711	0.1928842547	0.047800487	-0.0007652589	-0.0166303888	0.0088902691	-0.0413361959	0.0970902188	-0.1537977111	-0.0117038179	-0.0419625669	-0.018558385	0.0863127039	-0.0582201131	-0.0013350619	-0.0856961066	-0.1080128953	-0.0733600436	-0.0344418915	-0.0498902891	0.009322312	0.10915844	-0.087903514	0.1253847763	-0.098411285	0.0559849512	0.0320774029	0.1007091309	-0.0477752386	0.0130908038	-0.012796426	0.0344815866	0.1495780145	0.0245611137	0.0179722838	0.0582316482	-0.0314882158	-0.1067167016	-0.0114636539	0.0447078721	-0.0583346937	0.058015684	0.028066115	0.1389490939	0.0120990441	-0.0117151902	-0.0364738638	-0.0204435635	-0.1515907774	0.1029141692	-0.0374960016	0.09678069	0.0938758974	0.0239388601	0.0168985968	0.075640738	-0.0733811038	-0.0109687425	0.0903385342	-0.1048283201	-0.0326902488	0.079537932	-0.0206423438	-0.0967679461	-0.0927013771	0.0333745172	0.0391140859	-0.0726069575838295	0.0343677754411828	0.00527177028958	0.0011811439887755	-0.1044495740931523	0.0409548814964183	0.0109097135282409	0.0016773023183856	0.8449379046677876	0.0842665660964456	0.0071008541616866	0.7139200627443913	-0.0522696276610087	-0.0001834322681594	0.0027321139758204	3.364739700213828e-08	0.0099153479999289	-8.679177183970078e-05	9.831412595969404e-05	7.532811659074678e-09	0.0014200260484887	0.0002558436937057	2.016473978386432e-06	6.545599560897608e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038568.062714048	-688.4497836596565	473963.1046210279	1078623620889.6108	1500526.7911225478	-5775.681590727763	2251580650876.5303	33358497.837471586	1036685.9565553744	1380.4867263842607	1905743.601723133	1074717772519.1316	1075785.8319774347	913424.6221520354	0.820925	29.320789	0.3874732272649472	0.1955154786970749	-0.0846235339	-0.022551971	-0.0815096769	0.1491851976	0.00667867	0.0106991224	-0.0321451656	0.0050948337	-0.0992509555	0.0778734122	-0.0714788751	-0.1553563823	-0.1592520624	0.0400297351	-0.155699261	-0.1658866709	0.0939492643	-0.1090603114	-0.0895092569	-0.0797206236	-0.0465059606	-0.0094420739	-0.0329324745	0.0966091868	-0.022450489	0.114804949	0.0019995952	0.1027056401	0.0283916175	-0.14487457	-0.1080655368	0.1209085432	-0.0366579419	-0.0140089385	0.1891402909	0.0286267864	0.0138813123	0.0546751666	-0.0062918491	-0.01166233	-0.0261581321	0.027427499	-0.0504562621	0.056777898	0.0144995973	0.1396182398	0.0202846015	-0.0167141678	-0.0393511297	-4.78109e-05	-0.1359186512	0.0625970707	0.0134910712	0.0926682257	0.1137333218	-0.0301790456	0.0231855665	0.0703067955	-0.0804662839	0.0261176329	0.0580970821	-0.0765731176	0.0492547646	0.1329504032	-0.0465284473	-0.0358970078	-0.0941228505	0.0379742494	0.032215118	-0.0921533405652894	-0.0195463829814599	0.0084922381773422	0.0003820610876579	-0.1780332207499668	-0.0735836466568145	0.0316958276906064	0.0054145530553149	0.688203594110675	-0.1567343105571126	0.0245656441058134	0.4736241869468507	-0.0523967676301948	-0.0001271399691861	0.0027454212580926	1.6164571764643656e-08	0.0084303580164815	-0.0014849899834473	7.10709362860539e-05	2.2051952509391063e-06	0.0025600738372464	0.0011400477887577	6.553978052153508e-06	1.2997089606513217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031887.552543834	-6680.510170213995	44629216.13433261	1064791921094.9036	1490359.270015967	-10167.521106580738	2221170753722.5264	103378485.4527648	1033578.1141693812	-3107.8423859932227	9658684.296176048	1068283718089.9344	1073749.2976840856	930336.6729831416	0.90605	32.361156	0.2453368564864746	0.1232602466502115	-0.0750737493	-0.030210581	-0.0637022562	0.1856875051	0.0759956128	0.1588229264	-0.0171814003	-0.0343003727	-0.1254150342	0.1197352724	-0.1732085551	-0.0448829773	-0.0560888675	-0.021035012	-0.070221888	-0.0213208047	0.0999177269	-0.1309171687	-0.0842762	-0.0424504407	-0.0574912385	0.0709851164	-0.0006119126	0.0405939411	-0.1111353436	0.1084881256	-0.0786798647	0.1571939011	-0.012797911	-0.0418304218	-0.0683279906	0.0941871355	-0.0441210811	0.0929067228	0.1538528085	0.0646659681	-0.0769005094	0.013885196	0.0324937789	-0.0901486927	-0.0355613383	0.1460042842	-0.0400786709	0.0347251585	0.0081613116	0.1416429275	0.0585372596	0.0215435444	-0.0717302265	-0.107586261	-0.050506793	0.0684699943	0.0076716654	0.0838437281	0.1752847305	-0.0602613913	0.0069648455	0.0752645493	-0.0952356939	-0.0089167759	0.0425603131	-0.086386313	-0.0995601874	0.0502061298	0.0179007144	-0.0239941777	-0.0955030384	0.0425073619	0.0251890118	-0.0665155500694254	0.0256377904958639	0.0044243184010382	0.0006572963015098	-0.2592023996241011	-0.0811691788741342	0.0671858839708921	0.0065884355991012	0.7250464370659415	0.0368428429552665	0.0013573950770264	0.5256923359020163	-0.0533260055449497	-0.0009292379147548	0.00284366286738	8.634831022180278e-07	0.0077890613229509	-0.0006412966935306	6.0669476292689626e-05	4.11261449133281e-07	0.0030232801121851	0.0004632062749386	9.14022263673395e-06	2.1456005314258626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024324.972019564	-7562.580524269957	57192624.18606726	1049241648302.8806	1488650.978986086	-1708.2910298809877	2216081737236.2324	2918258.242771845	1026559.05757329	-7019.05659609125	49267155.49913208	1053823498685.7612	1066749.551573634	830016.3506147204	1.247579	44.559464	0.482927665331568	0.3470561522798477	-0.1692085322	-0.0545803024	-0.169301129	-0.0160161152	-0.0793519519	0.0776355592	0.0995534827	-0.0267230707	-0.1953964083	0.1226933578	-0.0954774304	-0.1142487845	-0.0611080043	-0.1318186724	0.0158315201	-0.0556162766	-0.0317427723	-0.0733657343	-0.0539856278	-0.0767497083	0.0148103068	0.0905432785	-0.0055389576	-0.0214529836	-0.0067380976	-0.0717152702	-0.0020060504	0.1186450975	-0.0619572715	0.0739336906	-0.1438993072	-0.0222912763	-0.0181014306	0.0449838224	0.0888018996	0.0781584064	-0.0229860091	0.0057610648	0.0650012669	-0.0347777697	0.0500522075	0.0826605757	-0.0558003366	0.0187118414	0.0236779607	0.104002128	-0.0498507744	-0.1009275446	-0.003286218	-0.0901395592	0.0213873065	-0.0254425504	0.0792233618	-0.0162076194	0.1064190602	-0.0652725917	0.064596714	0.0467108989	-0.0671964512	0.0370233617	-0.044695792	-0.0235634796	0.0170914937	0.0767355874	-0.0476942294	-0.0274686508	-0.0968413356	0.0469659021	0.0180634961	-0.0489909507845283	0.0175245992848971	0.002400113258772	0.0003071115800962	-0.2927967650882976	-0.0335943654641965	0.0857299456461717	0.001128581390942	0.375203196907762	-0.3498432401581795	0.1223902926843736	0.1407774389698048	-0.0542550823045904	-0.0009290767596406	0.0029436139558778	8.631836253044602e-07	0.0071081329635793	-0.0006809283593716	5.0525554227922645e-05	4.63663430596499e-07	0.0029939760227115	-2.930408947359993e-05	8.963892424571372e-06	8.587296598767502e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1036169.2464880936	11844.27446852962	140286837.68586263	1073646707367.7036	1504661.529767336	16010.55078125	2264006319161.7803	256337736.318985	1032308.484568404	5749.426995114074	33055910.77214645	1065660807311.9148	1078592.742814727	931622.7193153783	1.347683	48.134857	0.756174840877007	0.4044439849959139	-0.0342918231	-0.0369868226	0.0238649373	0.0155034412	0.1003777266	0.1327876261	0.2142758325	0.01819714	-0.1495516458	0.1585017064	-0.0257161115	0.0296852457	0.1719403152	-0.034236959	0.0535803684	-0.0359380087	-0.0485434781	-0.1140967697	-0.1187363589	0.0814204899	0.037039527	0.1028394951	-0.0227052773	-0.0365424912	0.0609721186	-0.0609837967	-0.0974922777	0.0687774677	0.0630058034	0.0795459912	-0.1314912532	-0.0607201469	-0.0016411484	0.1999820838	0.0563216422	0.012161615	-0.0774038931	-0.0882509082	0.0162610884	0.0008636573	0.1107995781	0.1514464149	-0.0006243984	-0.038205401	-0.0402813945	0.035027888	0.0437501389	-0.0098405028	-0.0262296479	-0.0735799087	0.1557001766	-0.0863796099	0.0768573777	-0.0330950777	0.0750047194	-0.1030346613	-0.0124461949	-0.0007060105	-0.0402801128	0.0374023149	-0.0630692939	-0.02230228	-0.0213048736	-0.0062672787	0.033880299	0.0579472604	-0.098137155	0.0513420481	0.010866692	-0.012338395397009	0.0366525553875193	0.0001522360009729	0.0013434098164351	-0.4488180500490557	-0.156021284960758	0.2014376420498366	0.024342641360806	0.0630533547497123	-0.3121498421580497	0.0974375239592953	0.003975725545193	-0.0519666392160809	0.0022884430885094	0.0027005315914143	5.236971769346897e-06	0.0081297805464661	0.0010216475828867	6.609333173369864e-05	1.0437637836184394e-06	0.0047109085187288	0.0017169324960173	2.219265907183158e-05	2.9478571958801964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031963.1320281524	-4206.11445994128	17691398.850127127	1064947905865.3538	1487034.0713532162	-17627.4584141199	2211270329365.3223	310727290.1415265	1030473.9618892508	-1834.522679153248	3365473.46032761	1061876586131.7292	1068964.724287411	897410.487241725	1.240549	44.308384	0.8324696650567797	0.5059759837646347	-0.1280633194	-0.0499298007	-0.1012154414	0.0971979917	-0.0068439618	0.1027728838	0.0405987461	-0.0386512241	-0.150262713	0.0908830378	-0.0819785943	-0.1264567911	0.0780343224	-0.0753338878	0.0637087052	-0.0870826955	-0.0349264557	-0.1111784153	-0.0874523396	0.0128287239	-0.1075571625	0.0409576594	-0.0649705084	-0.0175502157	-0.0072725704	-0.0086188432	0.0568185202	0.0687774141	-0.0196183712	0.0940887497	-0.0872314835	-0.0007575427	-0.0469241511	0.0239800083	0.1488465044	-0.088345393	-0.0920755394	0.0337810757	0.021888083	-0.0138943539	-0.0339956354	0.049962734	-0.0460490862	0.0353754853	0.0335894267	0.1132676561	-0.0303856935	-0.0611899819	-0.0148590083	-0.0781497829	-0.033236617	0.0296384946	0.0855956869	0.0509528171	0.105335563	-0.0611442262	0.0629393459	0.0396056357	-0.0547350849	0.0406903686	-0.020913157	-0.0423828072	-0.0370589031	0.080624323	-0.0191215099	-0.0167533923	-0.0993899282	0.0556281227	0.003627002	-0.0413347480121899	-0.0289963526151809	0.0017085613932312	0.0008407884649839	-0.2538518715179947	0.1949661785310609	0.0644407726731885	0.0380118107710055	0.4989844192500499	0.4359310645003376	0.1900358929963974	0.2489854506543095	-0.0538164797416217	-0.0018498405255408	0.0028962134917803	3.421909969933077e-06	0.0074639728337768	-0.0006658077126892	5.571089046335808e-05	4.4329991027655625e-07	0.0037750353687549	-0.0009358731499739	1.4250892035350443e-05	8.758585528420705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
