global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
1047119.1097456164	1238.004264037474	1096458429994.4524	1532654.5577749675	1208193.0717611755	20821.411837748485	433531190.9171328	1459730498651.705	1066663.4732889235	4664.216170324013	1137770965248.79	21754912.483512	1079969.518094978	924499.0439659868	1.089898	29.445807	0.1822218344706188	0.1095535324966625	0.0080676098	0.0955962481	-0.0352764011	-0.0993639328	-0.0973620371	0.0273275421	0.0491134552	-0.139317324	-0.0850861972	0.0719953501	0.0562191752	0.0330261385	-0.0330455404	0.1277210272	0.0779081146	0.0581679746	0.0145937413	0.1692715712	-0.0335040474	0.0323871438	0.0172500489	0.0679164836	-0.0112117226	-0.0721812986	0.0558479262	-0.0389669641	0.1134478555	-0.0495241284	-0.0676413111	0.1111097577	-0.0708679959	0.014820508	0.0041762859	0.0312808002	-0.0056902275	-0.120748656	-0.0956630041	-0.0339641678	0.0272645591	0.0995887374	0.0092023764	-0.0024738234	0.0099827003	0.1864129785	0.0295198655	-0.0392458297	0.0183184125	0.0198407066	-0.0193792572	-0.1190820548	0.086049334	-0.0683360137	-0.0440078226	-0.0913757868	0.0669538084	-0.0162126487	0.0425754568	0.0199647905	-0.0142327677	0.0730683394	-0.0647473181	0.1718628216	-0.0794581934	-0.000923999	0.0002508754	0.1373050554	-0.0442858802	0.0835973398	0.0436431245	-0.0126623327	0.0832379892	0.0497889287	0.0023002957	-0.02820569	-0.0612266272	0.0966281654	0.0685720183	-0.1017641571	0.063900152	-0.010866692	0.1599759648573524	0.0103509587711699	0.0255923093320408	0.0001071423474824	-0.0488564173981842	-0.0780856604107212	0.0023869495209855	0.0060973703617784	0.4521518466947967	0.0654660380261376	0.2044412924695149	0.0042858021348396	-0.0201626434926222	-0.0004703112332922	0.0004065321926105	2.2119265616092401e-07	-0.0052374056588428	-4.520425666120018e-05	2.7430418035278587e-05	2.043424820291661e-09	0.0071210364195189	5.086805529830058e-05	2.587559049830966e-09	5.070915968811456e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055314.6595539732	8195.549808356795	1113689030669.5186	67167036.66125709	1177577.6056498345	-30615.466111341026	937306765.2146708	1386689017327.997	1067545.1564132706	881.6831243471242	1139652660981.4343	777365.1317585065	1085055.9039574235	897999.1039315457	2.146649	57.996082	1.2677848529125428	0.7602287852390587	0.010966592	-0.0549942793	-0.0547251758	0.0088158376	0.1274849906	-0.0537737326	0.1423164792	0.083592345	0.0167370788	-0.1173258634	0.1711068431	-0.0557752467	-0.0485331697	0.054891488	0.0060887847	0.084500376	-0.2633803693	-0.2818027135	0.2140481949	0.0635886867	0.1038661192	0.086193008	0.1070779898	-0.1376740655	-0.0106449198	0.0376336117	-0.2476082283	-0.0638607581	-0.4066038481	-0.0062451723	0.0601843343	0.1006242721	0.1165179434	-0.0920990499	0.0483149922	-0.0363414886	-0.0541477179	-0.3412270886	-0.1472613045	-0.3259116527	0.0655447549	-0.1339740971	-0.0809045331	-0.0711108332	0.0507063444	-0.2078689731	-0.0180279555	-0.0869487018	0.278865933	0.2079996075	0.3409522519	0.0055538423	-0.0337358063	0.0767227163	0.1096574279	0.3065217444	0.0574492537	-0.0560345633	0.4059358427	0.0746452984	0.3160922033	-0.0587044942	0.1210368021	-0.0378484511	0.1392531933	0.1502707478	0.0944958682	-0.0573957208	0.1507515541	-0.0513476746	-0.3363459037	-0.0720861493	0.0286135498	-0.1356145194	0.142531225	0.1342718394	0.1592171089	-0.1028845713	0.0678715947	-0.0180634961	0.2759338307492527	0.1159578658919003	0.0761394789519572	0.0134462266622039	-0.0838295889790003	-0.034973171580816	0.0070273999883881	0.0012231227304212	-0.2201445661983996	-0.6722964128931963	0.0484636300266815	0.451982466789059	-0.0234197765809152	-0.003257133088293	0.0005484859350999	1.0608915954853098e-05	-0.0101119849114659	-0.0048745792526231	0.0001022522388497	2.376152289010358e-05	0.0078804721295354	0.0007594357100164	5.767425976482637e-07	6.210184098438419e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056825.109892562	1510.4503385887947	1116879312899.4258	2281460.2253430043	1212915.1079263245	35337.50227648998	1248739067.1409342	1471163059035.9272	1063516.5816353187	-4028.5747779519297	1131067519413.2734	16229414.74155044	1075385.5973253276	937280.1151711356	1.892338	51.125347	1.1528697138440718	0.6264038641113615	-0.0549895053	-0.0160493334	0.0729036686	-0.1598668621	0.0286624562	0.0884010862	-0.0072111447	-0.0741400583	-0.0257584908	0.0838648639	-0.0043413567	-0.0403947436	0.0535582237	-0.0325213811	0.1772884746	0.0225748831	-0.0494783012	-0.1300117327	-0.0795934558	0.0286855335	0.0014367874	0.2012715284	-0.0136463833	0.1432370443	-0.1126024625	0.0782690797	-0.1544837866	0.0292838021	0.0904697017	0.0478805178	0.0595477172	-0.0733412578	0.1439613916	-0.0133323562	-0.0677359201	0.0382146458	-0.1439213273	0.0549299363	0.0341290791	-0.020290326	-0.1716858675	0.0196208616	-0.1711293218	-0.1826202418	0.222315839	0.0646706879	-0.0751903913	0.0011838341	0.0225952578	0.092112714	-0.0667036261	-0.0943318455	0.0309387721	0.038759917	0.1223198341	0.1146436414	-0.0863078737	0.0377325884	0.0004189905	0.0396794172	0.1650091075	-0.2457620057	0.0878108446	0.1101389738	-0.0462957343	-0.0420265898	0.2216651766	-0.0795154802	-0.0405276048	-0.0139234704	0.1012151051	0.0546105761	0.0676311774	-0.0554456078	0.0534431046	-0.0673432435	-0.0031304073	-0.103959857	0.0717239676	-0.0251890118	0.229247561595173	-0.0466862691540796	0.0525544444973326	0.0021796077275271	-0.0063974932592572	0.077432095719743	4.092792000224131e-05	0.0059957294475514	0.2747518366823342	0.4948964028807338	0.075488571760316	0.2449224495842895	-0.028966435389135	-0.0055466588082197	0.0008390543791529	3.076542393480229e-05	-0.0053943495078037	0.0047176354036622	2.909900661234202e-05	2.225608380188701e-05	0.0082932768394437	0.0004128047099083	1.70407728522477e-07	6.877844073565329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046938.1214770566	-9886.988415505388	1096079430201.9082	97752539.92833774	1201659.6663907284	-11255.441535596035	126684964.16122048	1443985953830.2769	1062830.8738244514	-685.707810867345	1129609466354.4468	470195.20188448654	1075191.354639738	926973.5625997236	1.364754	36.871605	0.5635963653991669	0.3040871507253342	-0.0318037762	0.0407076097	-0.1030550721	-0.0568838414	-0.0130344801	-0.0138565153	0.0297942129	-0.1282882548	-0.0026272934	0.0924985205	-0.0457247045	-0.0134176363	0.0798019395	0.0362709798	0.0544392377	-0.0286519415	0.001567882	-0.1221800282	0.021297453	-0.0299974172	-0.0498213753	0.1542780215	-0.0144382346	0.0937907049	0.0616008021	0.045125057	0.0470088999	-0.0363496504	0.0127017152	0.0626300193	0.1053999384	-0.0849541324	0.0789241884	0.0099672628	-0.0859645465	-0.0354663623	-0.0360543949	0.082538115	0.0040084446	-0.0520496728	-0.0303008206	0.0520648457	-0.0898861688	-0.1506248844	0.172409824	0.0561476572	0.0422240374	0.0049399115	0.0318379383	-0.1487109525	0.0227158577	-0.0316731805	-0.0055858887	-0.0313788213	0.0982389533	0.0268133288	-0.0959141225	-0.0160978074	-0.0714346225	0.1223370972	0.0722311874	-0.0229305024	0.0404601172	-0.0659507256	0.0236805988	-0.0705854303	0.0851642772	0.02096143	0.0236050843	-0.0805854668	0.0871182002	0.0423331819	0.0690236406	0.0899123688	0.0617972697	-0.1717005676	0.190552671	-0.1049895425	0.0754505123	-0.032215118	0.3251276328160202	0.0958800712208471	0.1057079776205488	0.0091929880573147	0.0123235576560176	0.0187210509152748	0.0001518700733011	0.0003504777473723	0.5256745370127192	0.2509227003303849	0.2763337188635366	0.0629622015410921	-0.027090005880155	0.0018764295089799	0.0007338684185868	3.520987702170922e-06	-0.0069691951081014	-0.0015748456002977	4.856968045478449e-05	2.4801386647770247e-06	0.0088034525888192	0.0005101757493754	2.60279295250852e-07	7.750077748358747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048301.4615064675	1363.3400294109017	1098935954196.5958	1858696.0357941175	1203045.9858236755	1386.3194329470862	1921881.5701667303	1447319644006.4592	1065326.1758751306	2495.302050679224	1134919861004.7295	6226532.324123939	1079779.933378821	912442.600589586	1.449679	39.166004	0.7873298150710601	0.4622928335088408	-0.0983134321	0.0239234325	0.1580277429	-0.1089322029	0.0965768893	-0.0105766609	0.0488384985	-0.1251178105	-0.0399260355	-0.0279555131	0.0321986766	-0.0413184058	0.0329007205	0.0019329184	0.1638305334	-0.0031735949	0.0035724262	-0.0166464979	0.056971985	0.0924370631	-0.030719862	0.1872561754	-0.0103232759	-0.0591987365	0.0922764665	0.2201598726	0.0066371944	0.0705834063	-0.0627610488	0.0333513062	0.058677154	-0.0777955804	0.0505838585	-0.0528811695	-0.0502179371	0.0118027067	-0.1577076686	-0.0210868077	2.85684e-05	-0.047795103	0.0630187311	0.0479352587	-0.1446729547	0.0885437358	0.1570713403	-0.0860568502	0.0615874683	-0.217665275	-0.0560827356	0.0006817059	0.0474074592	0.0066518698	0.0153706557	0.0491606431	0.16282042	0.1645449759	-0.0768997586	-0.0202641415	-0.1216754642	0.0134261341	0.0725058344	-0.1355712807	0.1069513559	0.1618411185	-0.073102725	0.0274741381	0.0042060914	0.1141727884	0.0670980337	0.0272270927	0.1206526919	0.0712448378	-0.0227588241	-0.0493976983	0.0374925047	-0.1109641958	-0.0347761944	-0.105973176	0.0790446912	-0.0391140859	0.2335979387460725	-0.0915296940699477	0.0545679969864138	0.0083776848965382	-0.2207472237995773	-0.2330707814555949	0.0487293368152206	0.0543219891683216	0.1673830314215365	-0.3582915055911826	0.028017079207863	0.1283728029787964	-0.0290328631450658	-0.0019428572649107	0.0008429071424001	3.774694351816664e-06	-0.0070281933583131	-5.899825021169966e-05	4.939550188183637e-05	3.4807935280423192e-09	0.008716551424855	-8.69011639642002e-05	7.551812298332806e-09	7.597826874214172e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040127.2960925674	-8174.165413900162	1081864792076.8352	66816980.21380161	1188869.8670322848	-14176.118791390676	200962343.98761985	1413411560737.3623	1060988.8810083594	-4337.294866771204	1125697405623.3706	18812126.76131984	1074042.2863810044	889240.2481709216	1.19463	32.275356	0.3410698470352825	0.2553159742932657	-0.0593272795	0.0723102871	-0.0122324803	0.0235314803	0.075730775	-0.0733218453	0.0975583103	-0.1165863095	0.0157307896	0.0120529258	-0.0424173796	-0.0179329459	0.1235412426	0.0234783686	0.1177548349	-0.0009923152	-0.013028024	0.0144859241	-0.0101470295	-0.0149903328	-0.0243539089	0.1327718334	-0.0949030233	-0.0211801352	-0.0695118103	0.1187982593	0.0456296943	-0.0618571161	-0.0439463607	-0.1186736681	0.0867200444	-0.1153751313	-0.0534148842	-0.0200147523	-0.1380036249	-0.0110112979	-0.0898528673	0.010767076	0.0203269594	0.0392065918	-0.0008227563	0.0587826793	-0.0566788478	0.0054224515	0.1414321354	0.0476132652	-0.0947259359	-0.1219671761	0.0261652796	-0.033577687	0.0329020138	0.0896537529	0.0373006691	-0.009322662	0.1402358506	0.0768480389	-0.1158824491	-0.0163708216	-0.0866356791	0.0387442201	0.0587489819	0.0109607319	0.1303561846	-0.000222756	-0.0020136654	-0.0621008789	-0.0553185077	0.0872898765	0.0207062449	-0.0377218217	0.1150406077	0.1176755844	-0.0003868024	0.0582845472	0.0461050827	-0.0679582152	0.0975802033	-0.1069103263	0.0825001988	-0.0458586883	0.2477902009801198	0.0141922622340473	0.0613999837017681	0.0002014203073199	-0.1649307581373449	0.0558164656622324	0.0272021549797593	0.0031154778390231	0.4142047231581145	0.246821691736578	0.1715655526864903	0.0609209475117063	-0.028910104507554	0.0001227586375117	0.0008357941426376	1.5069683083752874e-08	-0.0069263497113776	0.0001018436469354	4.797432032430056e-05	1.0372128421122752e-08	0.0084563651612538	-0.0002601862636011	6.769689176675258e-08	7.151011174046702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044668.5389255432	4541.242832975811	1091332356220.8292	20622886.46805417	1193436.6007864238	4566.733754138928	20855057.181191824	1424290920096.6538	1064009.2660005223	3020.38499216293	1132115718134.9702	9122725.50088306	1077011.2384279475	882504.3055509613	1.085952	29.339186	0.4137594371136602	0.2413539578832554	-0.098782748	0.0229158322	-0.049055707	6.41172e-05	0.1737320572	-0.0320073369	0.0666681481	-0.0837170617	-0.0098492457	-0.0961214028	0.0512896989	-0.0484632884	0.0732306481	0.0409492751	0.1795141571	-0.1351883718	-0.0250948026	0.0028864266	0.1189459594	0.1231171651	-0.0360378321	0.0650400244	-0.1059478132	0.0263410163	-0.0030487307	0.1744274719	0.0411890468	0.0993117381	0.0284881115	-0.0553052382	-0.02410928	-0.0595763347	0.0035867577	-0.0472288574	-0.099992698	-0.0465660373	-0.1597797491	0.081108062	-0.0906853762	0.0034533384	0.101330588	0.000792609	-0.1812647156	-0.0079317427	0.0582600372	0.0837960664	-0.0285832086	-0.1568841647	-0.0748957237	-0.022758422	-0.0365322076	0.0710527382	0.0971725253	0.0465223708	0.1664254829	0.1706881189	-0.0710476891	-0.0117235912	-0.1668682288	0.0462446807	0.0805104787	-0.1527153396	0.1332121242	0.0425828493	0.0195485186	-0.0282244792	0.0135002537	0.0582723494	-0.0257378449	-0.0980681224	0.1382983179	0.0286567996	-0.0309731592	0.061746837	-0.0052819336	-0.1642331699	-0.094881766	-0.1078005821	0.085810973	-0.0524223074	0.2356545040943416	-0.0121356968857782	0.05553304529995	0.0001472751389034	-0.1187871210915005	0.0461436370458444	0.0141103801372068	0.0021292352398186	0.2035506972140268	-0.2106540259440877	0.0414328863363164	0.0443751186464523	-0.0310587844028421	-0.002148679895288	0.0009646480885822	4.616825292415271e-06	-0.0073660751556268	-0.0004397254442492	5.425906319834239e-05	1.933584663201564e-07	0.0087644813664755	0.0003081162052216	9.493559592022055e-08	7.681613362329626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045715.713834452	1047.1749089087823	1093521354160.2976	1096575.289848117	1197101.8118791392	3665.211092715384	13433772.354163902	1433052748004.318	1062473.239028213	-1536.0269723092206	1128849383651.1023	2359378.859661431	1076439.496779476	898880.2329177571	1.167233	31.535172	0.7352206811540456	0.4152146190597494	-0.037155075	0.0896812009	-0.092688817	-0.0211977328	0.0658221455	-0.0100569056	0.0743715249	-0.0831028246	0.0541190885	0.1200802886	0.0001231142	0.023276136	0.1005095645	0.0787597636	0.0763046434	-0.049241106	-0.0284799901	0.0596622877	-0.0431915936	-0.0635696386	0.042373398	0.002591585	-0.0904044166	0.0371403717	-0.0419271727	0.1379236917	0.0713095913	-0.041405752	0.0031940361	-0.0571812953	0.0820158898	0.0279645036	0.0988575528	0.0249450834	-0.1075758255	-0.0853278713	-0.0606475062	0.0210887072	-0.0271257264	0.0671093566	-0.0222238974	0.0116590217	0.0258515443	-0.0227298356	0.0776948467	0.0602422108	-0.0552669523	-0.1557052536	-0.0573118477	0.0284990371	-0.0252033939	0.159695846	-0.1487630159	-0.0345345678	0.1110147509	0.028322549	-0.0483132084	0.0285106396	-0.1042088314	0.0403778205	0.0185004623	0.0295214634	0.0733803172	-0.091994303	0.0350983339	-0.0972090153	-0.0495119594	0.0314599178	-0.079113431	-0.025364474	0.0930398514	0.0741923518	0.0016370925	-0.0549217767	-0.0535544304	-0.0059006046	0.0259724719	-0.108643553	0.0889712056	-0.0587790397	0.1904290246886546	-0.045225479405687	0.0362632134438722	0.0020453439874742	-0.038968444036854	0.0798186770546465	0.0015185396306534	0.0063710212067539	0.542771948079114	0.3392212508650872	0.2946013876215964	0.1150710570384744	-0.0279918606975309	0.0030669237053111	0.0007835442653099	9.406021014199766e-06	-0.0050989654444875	0.0022671097111393	2.599944860407761e-05	5.13978644234212e-06	0.0088495534265975	8.507206012199967e-05	7.237255413401126e-09	7.831459585020355e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045684.2472648476	-31.46656960435212	1093455544977.851	990.1450026655364	1193285.052669702	-3816.759209437063	14567650.862822631	1423929216924.9336	1066267.8814655172	3794.642437304137	1136927195044.9622	14399311.226989483	1079446.8689956332	874179.0952799073	1.125193	30.399357	0.5092397508243878	0.3097634942326312	0.0273152865	0.088203344	-0.0937184847	0.0525751019	0.0290478132	0.0102817129	0.0482533863	0.0750941475	-0.1117659546	-0.0782250887	0.0380016062	0.0353727536	-0.0136560709	0.1366161938	-0.0430221602	-0.0192543183	-0.0284263883	-0.0301048352	0.0267136764	-0.066582641	0.0583968383	0.0556655243	-0.0557932947	-0.0651684511	0.0140832591	-0.0514899617	0.008591436	-0.1056018549	0.021111343	0.136018683	-0.0306177661	0.0269832848	-0.075012702	0.0504400288	-0.0029994329	-0.1303748004	0.0266768362	-0.0075336607	-0.0498000227	-0.0431817613	-0.0108904874	-0.0514387756	0.0695392202	0.0288324127	0.0520111492	0.0598606191	-0.0735028955	0.0140586106	0.0931623465	-0.1097366006	0.0338454581	-0.1039502606	-0.0249114166	-0.0738280216	0.0536911401	0.000560102	0.018148549	0.0698731767	-0.0103824573	-0.0015924061	0.0381479527	0.111690128	0.0056594006	-0.0247117134	0.1130155833	-0.0333852728	-0.0451200551	-0.0286448791	-0.0308617861	0.0708880339	-0.0118032747	0.0181646903	-0.1838084772	-0.0036059881	-0.1654869543	0.1586830575	-0.0085015396	-0.1094388693	0.0919753525	-0.0649037979	0.114643957130184	-0.0757850675584706	0.0131432369064674	0.0057433764648419	-0.0250583418356882	0.0139101022011657	0.0006279204955542	0.0001934909432468	0.5399823053213026	-0.0027896427578113	0.2915808900601085	7.782106716209316e-06	-0.0228617614340604	0.0051300992634705	0.0005226601358678	2.631791845306058e-05	-0.0037321811428299	0.0013667843016576	1.39291760828951e-05	1.8680993272576536e-06	0.0070113382255868	-0.0018382152010107	3.3790351252268083e-06	4.915886371357465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044722.7645784552	-961.4826863923809	1091445654828.4504	924448.9562323092	1204629.2954263245	11344.242756622378	128691843.72117928	1451131739399.323	1066402.4695010448	134.58803552761674	1137214226957.9268	18113.939307183027	1079991.1765283842	907714.8305080314	0.972787	26.281816	0.3322311140316411	0.1601258847995287	-0.0231685211	0.0917912491	-0.119379254	-0.0341223579	-0.0005015423	-0.0032210627	0.041159059	-0.1349149367	-0.1241391811	-0.0053766436	0.0050054248	0.0219924532	0.0023614224	0.1574886292	0.0125475935	0.1046286028	-0.1650231714	0.0291544959	-0.0262829234	0.0110024853	0.0798750718	0.0681424945	-0.1211343804	-0.0553004774	0.0521205819	-0.1068344438	0.0828828033	0.0778276159	0.1377068659	0.0973073074	0.0109152701	0.0662514632	-0.1045291069	0.0202166088	-0.029659771	-0.1524238316	-0.0452909283	-0.1690749291	-0.0453493618	0.0007620542	-0.0224626558	-0.0792208626	0.0379557861	0.1267407028	0.0992681329	0.1160571289	0.0066581474	0.1046795968	-0.1597438435	-0.0843011179	-0.0800950813	-0.0369891505	-0.0152492179	-0.0741940545	0.0900396036	-0.012627072	-0.0325288999	0.0110717725	-0.0378918702	0.0841198797	-0.0024699957	0.0787138958	0.0131382401	-0.0899433722	0.0672378446	-0.0169775771	-0.1314733881	0.0620588765	-0.0053204637	0.0302164859	0.0539833308	0.0100053831	-0.1449671003	0.0288023165	-0.1102893675	0.1387007969	0.0777619375	-0.1101861821	0.0948181434	-0.0707724105	0.1609278909401013	0.0462839338099173	0.0258977860824291	0.0021422025289208	-0.0622781422286209	-0.0372198003929327	0.0038785669994483	0.0013853135412897	0.5832740137580288	0.0432917084367261	0.3402085751254011	0.0018741720193705	-0.0245885564724657	-0.0017267950384052	0.0006045971093996	2.98182110466116e-06	-0.0054962213270048	-0.0017640401841748	3.0208448875422403e-05	3.1118377713838147e-06	0.0076292164308479	0.0006178782052611	3.817734765366784e-07	5.8204943348719575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1045246.4138004757	523.6492220204091	1092540065562.7552	274208.5077225797	1191962.9012831126	-12666.394143211888	160437540.59119242	1420775558035.2551	1065671.0859456635	-731.383555381326	1135654863420.6096	534921.9050822292	1079347.8103984715	886230.0257034777	1.030253	27.834364	0.1959111461684891	0.1012286630900338	0.0016933484	0.0787830783	-0.0702248595	-0.0102343787	0.1111348486	-0.0182456356	0.0487623479	-0.013139836	0.0111767687	-0.1259103732	0.0162165394	0.0188443048	-0.0012986198	0.1584764501	-0.0093486689	-0.0054166851	-0.0788101298	0.1171724929	0.1269531338	-0.067864944	0.0925977289	0.0659805724	-0.1235265398	-0.0431349372	-0.0521651014	-0.1141351986	0.1215597913	-0.0554268242	0.0683035711	-0.0021358655	-0.0694214953	0.1139859884	0.0093991396	0.0173170087	-0.0217647798	-0.1535561818	-0.0157677294	-0.0589495583	-0.0766769809	0.0481880184	0.1273855609	-0.1096717061	0.0706732789	0.0764488956	0.0805788131	0.1067853048	-0.1377143165	0.0885635499	0.0094936844	-0.0937346906	-0.0267626619	0.0526523492	-0.0402092716	-0.0521092043	0.0871411833	0.0151122236	-0.0563170444	-0.0130583828	-0.010462681	0.0567225921	0.0176313444	0.1204106168	0.0370296979	-0.0580169783	0.0346729797	-0.0304309519	-0.121151745	0.0296943642	0.0243904397	0.1172700228	0.0237446491	0.0718259141	-0.1453326573	0.0113073172	-0.0707284321	0.0279169448	-0.0157467228	-0.1108851636	0.097494591	-0.0763617167	0.1800895685252186	0.0191616775851173	0.0324322526915994	0.0003671698878759	-0.051457215967801	0.0108209262608199	0.0026478450751569	0.0001170924451421	0.5899229380899556	0.0066489243319267	0.3480090728846855	4.420819477168777e-05	-0.0260423608703891	-0.0014538043979234	0.0006782045597035	2.1135472274214256e-06	-0.0061668438470026	-0.0006706225199978	3.802996303331383e-05	4.497345643281998e-07	0.0086903818727392	0.0010611654418913	1.1260720950643597e-06	7.55227370940341e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
