global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
938910.1477526898	-109.03625213936904	881552265552.9778	11888.904280600056	1394236.447193287	-5274.239265046315	27817599.82495629	1943895270682.16	933751.3551446184	-3480.87310336635	12116477.561739285	871891593234.4114	972061.7894162936	1080803.8911451888	1.572153	30.292782	0.0623602493859307	0.0352325903868349	-0.034658117	0.1790784627	0.0569578379	0.1170519118	0.129235795	0.1668784178	-0.0998623621	0.0952328486	-0.0517813157	0.065698606	0.0877865789	0.1574204933	-0.1523612796	-0.0090851055	-0.1325071967	0.0333902213	0.1195589023	0.0488330145	-0.0662262508	0.0302513311	-0.0013044663	0.0005542676	-0.0375185249	0.1207761309	0.0352617799	0.0791461349	0.1283212297	0.2380319554	0.0529487279	0.047599422	0.0121941137	0.0801057118	-0.1569441174	-0.0467005495	0.032385329	-0.0604866977	-0.0072953167	-0.0234741784	-0.1800498802	-0.0192181365	-0.0272186432	0.0068943172	-0.1682095293	0.0630937229	-0.0761420801	-0.1708236624	0.0772809052	-0.098310817	-0.1021919231	-0.1782720709	-0.0605571604	-0.0347341258	-0.0314926346	-0.0212268377	0.0156042958	0.014505435	0.0747641777	0.01106377	-0.0668774575	0.0247932263	-0.0649527632	-0.3196248495	0.0764828941	-0.2660886767	-0.0527803251	-0.0126055589	-0.0652907842	0.0312165766	-0.0026704259	0.0979419423	-0.0328628448	0.1505048325	-0.0189154871	0.1358093104	0.0597892204	0.1507576213	0.0972531989	0.0056457723	0.0771970492	0.1108925991	-0.0603037138	-0.1449974342	-0.2121814407	0.0990679896	0.0470192665	0.0206365397	-0.0876765839	-0.1763043213	0.0467070727	-0.0551156209	-0.0423848017	-0.0267253836	-0.0060210171	0.0786033241	0.1426946017	0.0261354144	0.0070514249	-0.0866153656	0.0144722352	0.0649037979	0.0188046159738064	-0.0240283074670202	0.0003536135819223	0.0005773595597296	0.2703339356824017	0.0237270240819925	0.0730804367815369	0.0005629716717874	0.3555123039579371	-0.006818911221643	4.649755024864911e-05	0.1263889982654806	0.0076565374384144	9.401936614839968e-05	5.862256554584134e-05	8.839641210946842e-09	-0.0001886396783343	6.097901979940001e-05	3.718440855695618e-09	3.5584928242068174e-08	-0.0004277855902995	-7.217463577000038e-07	1.830005112678917e-07	5.209178048532218e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938678.0374040698	-232.11034861998635	881116457904.7562	53875.21393649159	1400373.8975983795	6137.450405092444	37668297.47496941	1961047053074.8767	934177.4712837838	426.1161391653586	181574.96405719128	872687547854.1647	972242.857030458	1057102.0924659653	1.266567	24.404644	0.138863990426007	0.0615921453150334	-0.0640030255	0.1447838869	0.1854545711	0.1580815641	0.1872290261	0.1419030276	-0.0691022419	0.1186552371	0.0143455375	0.0830584322	0.1012690212	0.1490615908	-0.0699017978	0.0919578391	-0.0968564459	-0.0579703916	0.2097471174	0.1209802974	0.127597102	0.0722809938	-0.0326512294	0.2005609165	-0.1145814784	0.0572963537	0.0921941103	-0.0002258433	0.1469768343	-0.044224224	0.1853854194	-0.0233701894	0.1736018248	0.0852121829	-0.022221967	0.0296069	0.0730946596	0.0387544456	0.1073663001	0.001910518	0.0209004004	0.0919436066	0.0006297508	-0.0880297927	-0.0431556	0.0163310876	-0.1094847601	-0.0524871632	0.1015986121	-0.1686488695	-0.1387583732	-0.1386326655	-0.1077565767	0.1176280499	0.0177788824	-0.1363401835	0.0582247597	0.0029466259	0.0899390611	0.0042947236	-0.1914327102	0.1863086899	-0.2235804545	0.1060521273	0.0540173694	-0.0841589585	0.0404413228	-0.1322709848	-0.0294994371	0.1122930436	-0.0450435305	0.014100725	-0.0064578353	0.0753318262	-0.0876338728	0.1420171078	0.054754447	0.1621017092	0.0974885683	-0.0026366135	0.0626924997	-0.0294477145	0.1375514611	-0.1557215518	0.0448564792	0.0951844093	0.0102817187	-0.020407886	0.037640927	-0.0769641243	0.0640597471	-0.08500132	0.0270718092	0.1492157758	0.0427191042	0.0879639552	0.2324776552	-0.1807749869	-0.042945943	-0.0881955685	0.0192567962	0.0587790397	0.0289453780218309	0.0101407620480244	0.0008378349088266	0.0001028350549146	0.309769328617719	0.0394353929353172	0.0959570369522723	0.0015551502159628	0.3369348554200968	-0.0185774485378402	0.0003451215941761	0.1135250967969615	0.0068878549061386	-0.0007686825322758	4.744254520801758e-05	5.908728354259369e-07	-0.0006401480771522	-0.0004515083988179	2.038598342031039e-07	4.09789560681659e-07	-0.0006218023973023	-0.0001940168070027	3.866382212908873e-07	3.764252139956173e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942495.7689157486	3817.73151167878	888298274424.0881	14575073.89526514	1409843.348119213	9469.450520833489	89670493.16651362	1987658266235.9924	937083.6186284968	2906.147344712983	8445692.389182322	878125708301.8779	974770.106882604	1071157.6312548344	1.633448	31.473845	0.261137242235896	0.1307026550036543	0.0394256683	0.0884850733	0.1965369188	0.1484294224	0.2273508257	-0.0425180213	-0.1200243471	0.2202366781	0.1625162706	0.1358029349	0.0777180065	0.0330559428	0.0483186305	-0.0677151979	-0.2051173017	0.1327947174	0.1821764366	-0.0233765438	-0.1278872878	-0.154269066	-0.1142091219	0.0040112506	0.0096286569	0.155849917	-0.161218368	-0.2235695732	0.0825171716	0.0100423007	0.1035224659	-0.197411397	0.0178582437	0.3201198844	0.1201520836	0.0730088369	0.0592998812	0.0485253123	0.0838148628	0.1806781486	0.0743290916	0.0435758327	0.0524389414	0.1437438782	-0.1594168932	0.0138736406	-0.0755780544	0.0912855854	0.0305906152	0.0050527102	-0.1998790723	-0.2579898627	-0.1305409927	-0.107634552	-0.0193034463	0.0397179306	0.2056182776	-0.1829777584	-0.1784777577	0.1773655234	-0.0278935862	0.2447338692	0.0494343222	-0.0440345977	0.0867062416	-0.068619524	0.2807186971	-0.1141573535	0.1355666752	0.0388139772	-0.0335164611	-0.0788974368	0.1434599314	-0.0449535001	0.2057588307	0.0841393604	0.1997085909	0.0625866572	0.110152634	0.1523853093	-0.0880798075	-0.0992949846	-0.0059096397	-0.1110952468	-0.1987883643	0.0505299536	0.0223207767	0.0040324183	0.0297371789	-0.0051663717	-0.1735164854	-0.1014352104	0.092131125	0.0446870441	-0.1393235261	0.1618243323	-0.1656876698	-0.2482903233	-0.0318073263	-0.089737086	0.0240075741	0.0524223074	0.053114411602209	0.0241690335803781	0.0028211407198488	0.0005841421842094	0.1969608731837695	-0.1128084554339494	0.0387935855653129	0.0127257476173933	0.3723822324398753	0.0354473770197784	0.0012565165375823	0.1386685270369053	0.007330107799065	0.0004422528929264	5.373048034591353e-05	1.955876213017699e-07	-0.0002438528710408	0.0003962952061114	1.57049890386877e-07	5.946422271484104e-08	0.0003138970276957	0.000935699424998	9.853134399619505e-08	8.755334139415879e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
944553.4255481848	2057.6566324362066	892181173714.8103	4233950.817008711	1394911.5890625	-14931.759056712966	222957428.5277297	1945778341300.869	940272.752341157	3189.133712660172	10170573.837225651	884112848795.2146	974878.5232025178	1108306.344395885	1.465301	28.233923	0.2594192628273467	0.1742962702261757	0.0725919039	0.0413665376	0.0594894021	0.0721870228	0.1552528664	0.0356141577	0.0107976833	0.2122410174	-0.2019083921	0.0395753902	0.0020766907	0.1023253031	0.1126073903	-0.0092094655	-0.0993097154	-0.0384729734	-0.0022787976	0.0332565915	-0.029583917	0.1635044805	-0.0251163561	-0.1121966459	-0.0075159905	-0.1067142161	0.0460366503	0.1009954624	0.1352491576	-0.0349794059	0.0547698628	-0.1266167062	-0.0206305162	-0.1867462986	0.0752606545	0.0182039525	-0.0218520196	0.0583018643	0.0762098921	-0.0152850779	-0.1368802308	0.0457358774	0.1212699522	0.1451434411	-0.0813218696	0.0925788243	-0.0279225474	0.066002421	0.1233733138	-0.0379935401	-0.1150056992	-0.0860779444	0.128854497	-0.0477961565	-0.0686014987	-0.0964637273	-0.2311038457	0.0493044036	-0.0241065297	-0.0745957571	-0.0039855412	0.0417883596	-0.0048701223	0.0784086317	-0.0519493041	0.0148658363	0.0754993993	0.0447687787	-0.0065082391	0.1488156454	0.1561612177	0.0900092092	-0.010481069	-0.1227355702	0.0823199576	0.1366453719	0.0251940509	0.1877936622	0.0525310308	-0.0384470881	-0.0098159009	-0.1017654759	0.1048763343	0.0673208918	-0.1695778196	-0.1382854429	0.1343016719	-0.0408214159	-0.1726056796	0.042806364	-0.0378929141	-0.0168349774	0.1782367969	0.0692802923	-0.002493696	0.062496716	-0.1952225296	-0.036123129	-0.0027487014	-0.0912392418	0.0287162347	0.0458586883	0.0533151653697956	0.0002007537675866	0.0028425068584086	4.030207520021595e-08	0.3608127291529968	0.1638518559692272	0.1301858255188338	0.0268474307045603	0.3206621759536574	-0.0517200564862178	0.0026749642429375	0.1028242310873343	0.0065100733900434	-0.0008200344090215	4.238105554375117e-05	6.724564319794038e-07	-0.000244651083638	-7.982125971999778e-07	6.37143350328734e-13	5.985415272524766e-08	0.0002617977172282	-5.209931046750002e-05	6.853804474589655e-08	2.714338151188957e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947049.0408009804	2495.615252795629	896901885682.057	6228095.489986192	1392979.546122685	-1932.042939814972	3732789.921288879	1940392015916.1616	941201.128230204	928.375889047049	861881.7913638987	885859563781.8088	975933.3743082545	1121591.2563795638	1.100242	21.19985	0.1356950564785752	0.0676202379556644	0.1170935473	-0.0152561173	-0.0055697204	0.0438223593	0.1281411774	-0.0126915639	-0.0155050664	0.2214982552	-0.1966592551	0.0349977828	-0.0101312912	0.0588973487	0.1254272017	-0.0356319622	-0.053969237	-0.045504589	0.0166877212	0.1214963182	0.0281966665	0.1384958935	-0.1031876189	-0.0409519416	0.0456879788	-0.1510543889	0.1052477926	0.098558603	0.1881647669	-0.0889746233	0.0507726835	-0.01322456	-0.0431495751	-0.129253193	0.0807617717	0.0497008611	0.0073521326	0.1358511936	0.0787693975	0.077246053	-0.0266459267	-0.0126799779	-0.0664948197	-0.0291459605	-0.0749454235	0.2112967996	-0.0062049842	0.0845868631	0.0956148598	0.0022403995	-0.0952697769	-0.063823548	0.0530475768	-0.002446293	-0.095771244	-0.1266730186	-0.224852069	-0.0090588889	0.0636634979	-0.0695472594	0.0199009549	0.0239299837	-0.0811552266	0.2341042489	-0.1457819807	-0.0214154274	0.1169062046	0.0766828651	-0.0178904281	0.0520062725	0.0815981629	-0.0662729338	0.1171742912	-0.1532931166	0.0560381278	0.1212833314	0.0795250674	0.1364561793	0.0217220989	-0.0257648125	-0.0272989854	-0.1714341299	0.1013566912	0.0144609478	-0.0774239586	-0.025455622	0.1017744726	-0.1534813776	-0.0093505309	0.0466860169	-0.0501054383	0.1032478468	0.1931155913	0.1139989528	0.0011470864	-0.1283076938	-0.1172924704	0.0155374575	0.0233538401	-0.0927013771	0.0333745172	0.0391140859	0.0426195606544013	-0.0106956047153943	0.0018164269503741	0.0001143959602279	0.3093112850450126	-0.0515014441079841	0.095673471056197	0.0026523987452078	0.3142143961965757	-0.0064477797570817	4.157386379583277e-05	0.0987306867771786	0.0069439976809722	0.0004339242909287	4.821910379334729e-05	1.8829029025806166e-07	-0.000744015124241	-0.000499364040603	2.493644450473547e-07	5.535585050993506e-07	-0.0001459185092023	-0.0004077162264304	2.1292211327821703e-08	1.6623252129472674e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949492.9003995088	2443.859598528361	901536767909.0717	5972449.737319201	1420655.5534143518	27676.007291666698	765961379.6083882	2018262201447.038	942364.512505927	1163.384275723016	1353462.9729995662	888050874430.5334	981378.324238552	1129750.3229347153	1.617437	31.165333	0.1925371153944773	0.092977505332948	0.0387067484	-0.0054987022	-0.0936718253	-0.0598601764	-0.0912759872	-0.0169965313	-0.040130119	-0.0065612627	-0.0475436111	0.204558789	-0.0682015175	-0.0665411706	0.0588360523	-0.2507795322	-0.1063641683	0.1262599277	0.0181017873	-0.0743955482	0.0806941173	0.1459089296	0.0078195009	-0.0742086341	-0.0717480209	-0.0316310136	0.0630946166	-0.0819677425	0.0456477206	0.0117496247	-0.1285955372	0.019874539	-0.0484078772	-0.0661321627	-0.1245012789	-0.0557668025	-0.0049899954	0.0893762174	0.1114710601	-0.0324363009	0.0672363662	-0.0450925641	-0.0357479009	-0.0162369422	-0.0285710436	0.1941215727	0.0869396383	0.029779813	-0.0615299483	0.2616096391	-0.0592201004	-0.1369227241	0.0276390122	-0.0970481418	0.1142418263	-0.105880914	-0.0948679451	0.0538077621	-0.0639498634	0.0457242917	-0.0849700203	-0.0607164835	0.0241912211	-0.0628801673	-0.1569631345	0.0416961194	0.0010274439	0.0490395178	0.0129399613	0.017477763	0.0407460529	0.0795784177	0.0942493459	-0.0281883444	-0.1029926672	0.0715939178	0.1870602707	0.0119595462	0.0749438939	0.0792992521	-0.1448890247	-0.0950552143	-0.0919929428	0.0265168089	-0.0411782614	-0.0074723825	0.0044450289	-0.0982705345	0.0598752599	0.1139337662	-0.0314453118	0.0226718528	0.064572707	-0.0234565841	0.1254695927	-0.0573848065	-0.0065949028	0.0616801758	-0.047218015	-0.0941228505	0.0379742494	0.032215118	0.0443384033744962	0.0017188427200949	0.0019658940137995	2.954420296423254e-06	0.2436276667385613	-0.0656836183064513	0.0593544400004754	0.0043143377138275	0.3730436161071111	0.0588292199105354	0.0034608771152821	0.1391615395182697	0.0075840854260267	0.0006400877450545	5.7518351749270594e-05	4.097123213689546e-07	-0.0002458449650373	0.0004981701592037	2.4817350752103977e-07	6.043974683419126e-08	4.193227568741404e-05	0.0001878507848897	1.7583157443252942e-09	3.5287917383681614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
946074.4914018696	-3418.408997639199	895056943281.3062	11685520.075140633	1408723.445775463	-11932.10763888876	142375192.70602748	1984501746677.494	937515.7935336652	-4848.718972261762	23510075.67197116	878935863125.058	976164.045364777	1138858.061262376	1.42257	27.41058	0.2149436549599455	0.1043803349700969	-0.0325143672	-0.0333757561	-0.0511926614	0.0986000059	0.0590299901	0.11684918	-0.0232565187	0.0853235659	-0.0595035268	0.1730500667	0.0930101428	0.0145148847	-0.0134025033	-0.1026957934	-0.1272493507	0.0754577704	0.0674453689	-0.061986328	0.1243000777	-0.0362155255	-0.1300832834	-0.0095270717	-0.069582337	-0.1435692675	0.0733595733	-0.054869495	-0.0599311564	-0.0834740567	0.0994324604	-0.1198766798	0.0623321785	-0.0265056439	0.0155561526	-0.1380145369	0.0329454462	0.0425742912	0.0196904293	-0.0894512678	-0.0381265515	0.0431696746	-0.0224337017	0.0133062624	-0.0962142875	-0.0036143027	-0.0767911766	-0.0346338151	0.0128401171	0.1065233911	-0.0108201526	-0.165497438	-0.0248840308	-0.0118508155	0.1096480219	-0.0680206099	-0.0782000245	-0.1927748253	0.0780030336	0.0514236871	-0.0736420474	0.0455325928	0.0787200863	0.1414512633	0.0652782726	-0.0177400885	-0.0968693913	-0.0503859804	-0.0169990868	0.0168320763	-0.0477692967	0.1587845657	-0.1524329399	-0.0567786795	-0.0200976969	0.0649932426	0.1593458411	0.0149180735	0.12338832	0.0477120454	-0.10292574	0.0247617604	-0.1708007765	0.0565722311	-0.0350743453	-0.0847385012	-0.0309763945	-0.0923564838	0.0204776912	0.0229242024	-0.0659577062	0.0105214886	-0.0177454727	-0.0088989803	0.1109427365	0.17370763	0.0800262441	-0.0724011855	-0.003625062	-0.0955030384	0.0425073619	0.0251890118	0.0316876022679366	-0.0126508011065596	0.0010041041374909	0.0001600427686377	0.2767248314830794	0.0330971647445181	0.0765766323593387	0.0010954223141257	0.4452200195281932	0.072176403421082	0.0052094332108027	0.1982208657886847	0.009051569593293	0.0014674841672663	8.193091210222641e-05	2.153509781177267e-06	-0.0002499365264625	-4.091561425199962e-06	1.6740874896184338e-11	6.246826726013995e-08	-0.0004268777093768	-0.0004688099850642	1.8222457876278373e-07	2.1978280209590861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945567.923340913	-506.5680609565461	894098697651.2468	256611.200381275	1415931.8114583334	7208.365682870382	51960535.8179834	2004862894699.6772	937570.394796112	54.60126244672574	2981.2978607762225	879038245198.1372	975936.1305445252	1136533.4189897897	1.335749	25.737675	0.2146768151968386	0.1175112835016272	0.0741387806	-0.0011791165	-0.1276082417	0.0995282447	-0.0945818609	0.0322308626	-0.1013504848	0.0701566298	0.0461617719	0.1917938207	-0.0397729866	0.0223681261	-0.0584349802	-0.0432437711	-0.1603912288	0.064978116	0.0303306861	-0.0644858367	0.1022830704	0.2004182905	0.0460438459	-0.0317779306	0.023314555	-0.0174702727	0.0447595693	0.0537449658	0.0420377378	-0.0506172214	-0.0988178424	-0.0275814308	0.0366024078	-0.1499593882	-0.0278284078	-0.1339051435	0.0770396597	-0.007254126	0.0051989098	-0.1788484914	0.1193157549	-0.0438099089	0.0894420857	0.060432078	0.0652191294	-0.0455106929	0.0581067113	-0.0485537342	0.0103122604	0.0444819204	0.0103414185	-0.1717764602	0.0508578681	-0.0446470927	0.1274501742	-0.1087714688	-0.0644881743	0.1592605891	-0.0557222742	0.0322932253	-0.0027528768	-0.0761008039	0.0132359342	0.0484973526	-0.076619901	0.0900415642	0.033758752	0.1578858956	-0.0570286586	0.0893286716	-0.0911571504	-0.0006667511	-0.0696335856	-0.0238804271	-0.0833344116	0.0608197062	0.0816371829	0.0807724584	0.0977460371	0.0561819552	-0.056726127	-0.0723404952	-0.0609225491	0.0906031956	-0.0317492911	-0.1453223476	0.0125281398	-0.1399040241	-0.0184960361	0.1212010564	0.0323850206	-0.0473063837	0.0279663982	0.0753698811	0.1211798088	-0.0741587311	-0.0544375171	0.1129872228	-0.1414350107	-0.0968413356	0.0469659021	0.0180634961	0.0316981523596666	1.0550091730003597e-05	0.0010047728630166	1.1130443551149027e-10	0.3121974664270652	0.0354726349439857	0.0974672580434785	0.0012583078298692	0.3777362377507103	-0.0674837817774828	0.0045540608029909	0.1426846653100611	0.0071000360351142	-0.0019515335581788	5.0410511699920175e-05	3.808483228698008e-06	-0.000247025773348	2.910753114499973e-06	8.472483693571294e-12	6.102173269817746e-08	-0.0001471250529973	0.0002797526563795	2.164578121945833e-08	7.82615487513866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945649.0285633528	81.10522243974265	894252085222.8127	6578.057107000134	1401502.5880208334	-14429.223437499952	208202489.009298	1964209504229.094	937255.2149419156	-315.1798541963799	99338.34049125128	878447337935.8164	975321.6978286584	1109079.6427289604	1.705692	32.86586	0.0702028715821509	0.0410489766672139	-0.058065492	0.0872549918	-0.0144462467	0.0603500665	0.0489151255	0.1866289859	-0.0266954038	0.0799069259	-0.0944596848	0.114345341	0.0675881499	0.1123495807	-0.0986874176	0.0251316758	-0.0252063289	-0.0032212643	-0.0017131309	0.0676211733	0.0369636282	0.2594952182	-0.0363080497	-0.0454841047	0.0224718502	-0.0256197387	0.0420449259	0.0932941364	0.141208347	-0.0067900891	0.0706256042	0.0467863631	-0.012221198	0.1102051433	-0.0374228301	0.0043357677	0.0574662959	-0.1753078528	-0.0877157522	0.0150944506	-0.0112848632	-0.1893158549	0.0468346186	-0.040138177	0.0007591924	0.0566291168	-0.0674939655	-0.1332980203	0.0620622569	-0.0481950219	-0.0037693713	-0.0686527436	-0.0047836958	0.0130076898	-0.0021050997	-0.1453850669	-0.2098393595	0.0877117271	0.0339113388	-0.0150303307	-0.0769562361	0.0449973754	-0.0476198878	-0.0550541986	0.0359534756	-0.211978724	-0.0688075021	0.1496961084	-0.1026989168	-0.0833549938	-0.047996864	-0.0454226086	0.006454346	-0.0523634722	0.085948046	0.0870285751	0.0252007001	0.1642703156	0.0614623679	-0.1127861904	0.0058118648	0.0536966663	-0.05084029	0.0150759565	-0.0789383389	-0.0579392851	-0.0231403166	-0.1569418602	-0.055797554	-0.1601548631	0.0770657731	0.1873816153	-0.0650146943	0.0396831412	0.0839064105	-0.1873057286	0.1711630083	0.0244154588	-0.1381133826	-0.098137155	0.0513420481	0.010866692	0.0284233668468942	-0.0032747855127724	0.0008078877829131	1.0724220154664013e-05	0.3451805983420826	0.0329831319150173	0.1191496454717981	0.0010878869909234	0.3774163360765641	-0.0003199016741461	1.023370811215381e-07	0.1424430907374579	0.0074900124257824	0.0003899763906681	5.610028613837475e-05	1.520815852785961e-07	-0.0002496029935499	-2.5772202018999805e-06	6.642063969081377e-12	6.230165438907143e-08	-0.0004270724917315	-0.0002799474387342	1.8239091319375213e-07	7.837056845383868e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
947202.48007156	1553.451508207247	897192538253.714	2413211.5883513694	1412308.8199363423	10806.231915508864	116774648.21176234	1994616202869.984	939399.1337719298	2143.918830014183	4596387.949689385	882470732531.452	978185.6683529064	1116053.2217396349	1.554747	29.957399	0.1145074816664662	0.0650898538323907	0.1160167482	0.0359885988	0.0020696465	0.0682275978	-0.0176275191	0.0529610382	-0.0975716383	0.0417324643	-0.0441605866	0.0767333769	-0.0670522337	-0.0168765621	-0.0170795544	-0.0836460877	-0.136424794	0.0360462727	0.0538999772	0.0179571435	0.0299489892	0.2061677848	0.0450001284	0.0610257126	-0.0234266697	0.0069521181	-0.0316395364	0.0188637147	0.1201458639	-0.1153638131	-0.0151727055	0.1074142764	-0.0828920556	-0.1038459606	-0.0442239565	0.0481117965	0.0119035522	-0.0030476155	-0.0523777672	0.0370459015	0.1521694392	-0.0144520725	0.0031382922	0.0028551566	0.0558863125	0.0186926904	0.0737909052	-0.0084831437	-0.0349391174	0.0424061413	-0.0699935041	-0.1602347874	0.0138185103	-0.0205087196	0.0326880083	-0.0805366542	-0.0309773763	0.1364385358	-0.0088800287	-0.0591403921	-0.0407045478	-0.0684711606	-0.1467425764	0.1649225431	-0.139857534	0.0677154976	0.0655537948	0.1560684444	0.0533916025	-0.1020039675	-0.0863997253	-0.0854934221	0.110421476	0.0146813313	-0.0917977291	0.0498118199	0.0957158843	0.0926102509	0.0067852941	0.0865686628	-0.053746697	-0.1174069657	0.0175665547	-0.0305404005	-0.0549537538	-0.0081540699	0.0212333045	-0.1020597057	0.0822295081	0.0720988767	0.0873606269	-0.0006949327	0.0225363443	0.0567856902	0.1287754583	-0.0942552809	-0.0509500068	0.0252101937	0.002905943	-0.0993899282	0.0556281227	0.003627002	0.0364644138854828	0.0080410470385886	0.0013296534800117	6.46584374767945e-05	0.2915729333232804	-0.0536076650188022	0.0850147754467421	0.0028737817487681	0.3440895257054137	-0.0333268103711504	0.0011106762895146	0.1183976017001765	0.007100004951862	-0.0003900074739203	5.041007031646492e-05	1.5210582971377139e-07	-0.0002490197348821	5.832586677999795e-07	3.401906735638069e-13	6.201082836075137e-08	-0.0004271209439018	-4.845217030000591e-08	1.8243230071956458e-07	2.3476128067807748e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
