global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
999576.734324606	1154.614637427847	999153647803.044	1333134.9609626385	1369527.6466346155	-4444.2376802882645	19751248.558894016	1875605974896.5483	1014545.7299551792	-739.4918451196281	546848.188998432	1029303038170.2874	1054113.2366906065	897626.6522403006	1.263493	26.140518	0.1242159295756878	0.0638944322136866	-0.0233361598	0.124230647	0.043363551	-0.0350244395	-0.1291608431	-0.0304396464	-0.0373189805	-0.0055675527	-0.2694767662	-0.0481794757	0.0962020552	0.0558022265	-0.065875333	0.0749672911	0.0234985249	-0.0170318753	-0.0116663822	0.0052154375	-0.1197780162	-0.0722266794	0.0045368284	-0.0104736375	-0.1828475307	-0.0836236321	0.1382864748	0.0267894566	0.2111770514	0.0870716667	-0.1269837046	-0.0880204136	0.0269360692	-0.0363769702	-0.0527878111	-0.0490316227	0.0005771758	-0.1095315579	-0.1006130333	0.0229007543	-0.0440761866	-0.0117521645	0.0817306891	-0.1118379141	-0.0337491239	-0.03883403	0.0879850299	0.0189596277	0.0588656986	0.031470981	0.0685939051	-0.0699316858	0.0901244921	0.1264003431	0.0260371604	0.1100969228	-0.0485789585	0.2809675027	-0.1005115919	0.0050279585	-0.0648650835	-0.1415791984	-0.0429076059	-0.0633804434	0.054761873	-0.0034612901	0.0941530115	0.0632243629	0.1448309737	0.0058495258	-0.0221485954	-0.0324579269	0.0396054703	0.052149927	0.0634903132	-0.1570219742	0.1569302579	-0.1016431877	-0.1350904945	0.1411267931	-0.0451645942	-0.0318159715	0.0400556594	-0.0616191257	-0.1047550189	-0.0741567783	-0.1139508074	-0.0270808902	0.032655719	0.0614118321	0.0352031854	0.0851426639	-0.016624639	-0.1028845713	0.0678715947	-0.0180634961	0.0880533917630543	0.0196858189128049	0.0077533998009779	0.0003875314662677	-0.0274204163668656	-0.0497578064808549	0.0024758393057862	0.0007518792337322	-0.170234940541377	-0.0256096969053629	0.0006558565755845	0.0289799349811261	0.0015746973850521	8.37231329049999e-05	2.479671854489921e-06	7.009562983428276e-09	0.0002115108010587	-0.0002233743431639	4.9896097183903764e-08	4.473681896449297e-08	-0.0018911707698207	0.0002761546694643	7.6261401466992e-08	3.576526880624219e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994367.7048319412	-5209.029492664849	988767132412.7424	27133988.25545222	1365363.8150240383	-4163.831610577181	17337493.681241762	1864218347376.9963	1012314.9403635458	-2230.789591633365	4976422.202139758	1024781538483.2491	1052154.6442800958	907449.5402896688	1.480657	30.63344	0.2208627476897625	0.1179983207985449	-0.0023277419	0.0540264928	0.020053732	-0.1009734948	0.1180124751	0.0162182033	-0.099644343	0.0544259623	-0.0769341469	-0.0747555861	0.0239350845	0.0417218563	0.0136004525	0.0382350478	-0.0365297142	0.0045124573	-0.0692650049	-0.1100597355	-0.0267736434	-0.0128337327	0.1169932696	0.0396495741	0.005582816	0.0992425676	0.1223311653	0.0126036818	0.1918098472	0.0173111484	-0.2208357779	-0.0669191142	0.1044854916	-0.0939849881	-0.0780822246	0.0307687502	0.0153707074	0.0522099564	-0.1157350817	0.0807766965	-0.1640926053	0.0229503025	0.0182849471	-0.1572753244	-0.0485507012	0.0124476798	-0.0034888678	-0.0526964787	0.0336083206	0.0083265986	0.1145377705	-0.0692638177	-0.0805051384	-0.0437616881	0.106436121	0.1526707914	0.0662438085	0.0724481053	0.0007255824	-0.1159055459	-0.0667061221	-0.1959525352	0.0188272309	-0.0449346764	0.1019364058	-0.0711477813	0.156801668	0.1253541867	0.0384318363	-0.0028737844	-0.0123848836	-0.0130494774	-0.0109726264	0.0176748828	-0.0176533803	-0.0373138266	0.1325608941	0.0116685653	-0.1341837266	-0.0732421172	0.1147856729	-0.0794864405	-0.0027048475	0.0508797204	-0.1080162617	-0.1502109716	0.1230501669	-0.0619993356	0.1581816753	0.1619704712	-0.0817891567	0.0513819266	0.1206975781	-0.103959857	0.0717239676	-0.0251890118	0.0623772289953024	-0.0256761627677518	0.0038909186971323	0.000659265334476	0.0328374884854696	0.0602579048523352	0.003631015097193	0.0010783006500333	-0.0715438083868065	0.0986911321545705	0.0097399395659508	0.005118516518488	0.0019149106851539	0.0003402133001018	3.6668829321165775e-06	1.1574508956615743e-07	0.0004608198275266	0.0002493090264679	6.215499067837207e-08	2.123549134416454e-07	-0.0017559421380883	0.0001352286317323	1.8286782840217045e-08	3.0833327923141104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992217.4677690614	-2150.2370628797216	984495503346.0483	4623519.426581612	1365950.1254807692	586.310456730891	343759.951671986	1865819745300.9287	1011484.9847277557	-829.955635790131	688826.3573798006	1023101874329.708	1053207.873104765	868656.9648209912	1.241656	25.688736	0.1099276059360866	0.0595772022571702	0.0012879307	-0.0226409187	-0.08812026	0.0343334329	0.0769526412	0.0265128567	-0.0984654094	0.0603282219	0.0289313264	-0.0932072744	0.0528939601	-0.017354395	-0.0018425356	-0.0667092787	-0.0319697612	-0.0722313523	-0.0607552775	0.0461876271	0.0315336842	-0.1065385651	-0.04388488	0.0180241749	-0.0663343185	0.0267461879	0.0875555348	-0.0433203043	0.1155668273	0.1395205522	-0.0398704498	-0.1150064506	-0.0585566647	-0.0576998763	0.0334825889	0.0494630324	0.0709036694	-0.0776327855	-0.1344382672	0.046622771	0.2144687107	-0.0113278121	-0.1229935058	0.002580588	0.0104184642	-0.0177728574	-0.0945261608	-0.0786006296	0.0982487242	0.0093163258	-0.0046109617	-0.0170423893	0.1028039212	-0.0501307078	0.0154114048	0.0620720036	0.0489602053	0.1193509169	0.0122733299	0.0089374438	-0.0442640266	-0.0689152846	-0.1268160553	0.036209151	0.1300863877	0.0287851573	0.11100717	0.0507013416	0.1124865952	0.0039636165	-0.0281793737	-0.0163585793	-0.0341621014	0.0228174146	-0.1420130399	-0.0565226903	0.0745756502	-0.1073466935	0.0277274482	-0.0618390063	-0.010517286	-0.0114890321	-0.0316425788	-0.0116544019	-0.055415993	-0.0707706456	0.0380145588	-0.0293572517	0.0714942471	0.0634339472	-0.0571357257	0.0830106562	-0.0255009637	-0.1049895425	0.0754505123	-0.032215118	0.0662209768206167	0.0038437478253142	0.0043852177710766	1.4774397344608392e-05	-0.0015332904589371	-0.0343707789444067	0.0011813504452452	2.3509796314675422e-06	-0.0703010108376958	0.0012427975491107	1.5445457480755756e-06	0.0049422321248018	0.0025271259235168	0.0006122152383628	6.386365433310638e-06	3.748074980837423e-07	0.000495820177323	3.5000349796400054e-05	1.225024485870361e-09	2.458376482406112e-07	-0.0025181321822741	-0.0007621900441858	5.809336634559519e-07	6.340989687404521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992029.1068915988	-188.3608774626628	984121748920.1432	35479.820158504255	1376301.5787259615	10351.4532451923	107152584.2874022	1894206035603.574	1011070.039633134	-414.9450946216239	172179.43155054838	1022262625043.7472	1052834.7622121524	873276.2957287804	1.069863	22.134487	0.1268064736578145	0.0612597123130556	-0.001217405	-0.0088153698	-0.0547821094	0.0803718398	-0.053497202	0.1315554354	-0.0914463461	-0.0418375322	0.0328098642	-0.0111462518	-0.0838068473	0.0420114271	-0.0429001667	-0.1132578042	0.0614131502	0.0211905882	0.0921524434	-0.1074559897	-0.1421413088	-0.0462130829	0.0507634254	-0.0648430165	0.0019747925	-0.0456717787	0.0186553292	-0.0578227725	0.0990833107	0.1176017347	0.0072138719	0.0149828022	0.0988729756	0.0690534643	-0.0019225889	-0.0364025239	-0.0313905227	-0.0130695748	-0.1113972275	0.1059211872	-0.0189520351	-0.0500341078	-0.0703820918	0.004240619	-0.1024035338	-0.0831654933	-0.0969170555	0.1099224162	-0.0548144721	0.0485908643	0.1347940136	-0.0818713	-0.0191510613	-0.0540566969	-0.0331085587	0.061098152	0.0840623758	0.086373081	-0.0152144378	0.079592768	-0.0372952904	0.0777770085	-0.0154827094	0.0127936888	0.1103247876	0.0005652064	0.1095964018	0.0281930344	-0.0377236467	0.0031353461	-0.028766289	-0.0236515867	0.0283273092	0.0060859929	0.070808013	-0.1068796057	0.0986635127	-0.0387184405	-0.0132126018	-0.0464225282	-0.1087617219	-0.0545355732	-0.0295940673	0.068908922	-0.0373240818	-0.0677863839	0.0819806215	0.0770411117	0.0323644411	0.0016240554	0.0717527244	-0.0924740621	0.0477031496	-0.105973176	0.0790446912	-0.0391140859	0.0728006069363402	0.0065796301157235	0.0052999283702995	4.329153245973568e-05	-0.0053441920580752	-0.0038109015991381	1.452297099831333e-05	2.8560388753594045e-05	-0.1080146587660237	-0.0377136479283279	0.0014223192400618	0.0116671665083405	0.0016618554415315	-0.0008652704819852	2.761763508547857e-06	7.48693006995073e-07	-0.0001121760206297	-0.0006079961979527	3.696593767249388e-07	1.2583459604314882e-08	-0.0026189113826286	-0.0001007792003544	1.0156447224092448e-08	6.858696830061646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993396.8022772326	1367.6953856338514	986837206774.6312	1870590.6678841296	1361909.5969951923	-14391.981730769156	207129138.13879317	1854797750387.6072	1011072.473439575	2.4338064410258085	5.923413792378712	1022267546547.2202	1049348.18624601	878458.031976215	1.091265	22.577288	0.0989117797681748	0.0509557596692597	0.0084882321	0.0429458574	0.0224916046	-0.0300771002	-0.0537139299	-0.0956857139	0.0669716254	0.0326558373	-0.0304890283	-0.0983746699	-0.0526856071	-0.0120896642	0.0320015707	0.0747102311	0.0278964612	-0.005888814	0.1015426086	-0.0046582531	0.0610570657	-0.0312828682	0.0445454591	-0.1828425644	0.0153140907	-0.0633352844	-0.0382185382	0.0506201062	0.0549781787	0.0790063927	0.0020699265	-0.0541786218	-0.058112198	0.0505937911	0.0404042613	0.063838448	-0.1369213358	-0.0769281225	-0.1566228647	0.0012336179	0.0138445489	-0.0383473423	-0.0733355749	-0.065552559	0.0865875986	0.0512141098	0.0745744535	0.0548919714	-0.0412458098	0.0336915111	-0.0255695607	0.0892848853	-0.0024974008	-0.0682354692	-0.0364533382	0.0108065091	0.0120150203	0.0080599044	-0.1214769971	0.1288048233	0.0275215053	-0.0406447651	-0.0725960631	-0.0502116074	0.1036137047	0.0787309752	0.0428436833	0.0846503495	-0.0725344149	0.0037260334	-0.014527042	0.0069363091	-0.0066953317	-0.0149128383	-0.0570074641	-0.0376899081	0.0662110421	0.0464763304	-0.1407432833	-0.0038371321	-0.0593797688	-0.0898263696	-0.0635444965	0.0358598198	-0.0309466081	-0.0318871117	-0.0322463246	0.0621322786	0.0989786675	-0.0456324922	0.0287224228	0.1063169999	-0.0665199005	-0.1069103263	0.0825001988	-0.0458586883	0.0524776996720675	-0.0203229072642727	0.0027539089628717	0.0004130205596722	0.0318392188733156	0.0371834109313908	0.0013826060484926	0.0010137358584628	-0.0817211458839182	0.0262935128821055	0.0006913488196814	0.0066783456845806	0.0017820959413083	0.0001202404997768	3.175865944027516e-06	1.4457777786574642e-08	6.966557361631764e-05	0.000181841594246	3.3066365397933326e-08	4.853292147290573e-09	-0.0026190682624139	-1.5687978530002158e-07	2.4611267035780873e-14	6.859518563183766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992764.9455103732	-631.8567668594187	985582237034.2144	399242.9738260378	1367696.812860577	5787.2158653845545	33491867.4725587	1870594571908.98	1011276.041749668	203.5683100929018	41440.05687407983	1022679232616.8762	1051626.2791766415	868695.8473914195	0.991901	20.521538	0.0884362894951653	0.0577962787721926	-0.0025044378	-0.0033815817	-0.0126073173	-0.0947671711	0.0864091645	-0.0343948685	0.0363630717	-0.0165996313	0.0521245258	-0.0810956634	0.0655143572	-0.064299629	0.0475659843	0.0593592502	-0.0166962081	-0.0210737012	-0.0852295384	-0.0069613775	0.0123397853	-0.1362919278	-0.0159073305	-0.1108435882	-0.005032103	0.0661427444	0.0388146221	-0.1375523941	0.128193066	-0.0803836646	-0.0437807511	0.030010953	0.0306175039	0.0711593756	-0.0343747339	0.0361398861	-0.0676882843	-0.1270480234	-0.0924100518	0.179455794	-0.0322305103	0.0448915139	-0.0208685394	-0.0452402112	0.0234200316	0.050273348	0.0353301778	-0.0240005686	0.0817532515	-0.0295906746	-0.008417986	-0.0011415072	0.0266132585	-0.1282822695	-0.1521051714	0.0493890512	-0.0367489431	0.0250969222	-0.030912556	-0.0154425133	-0.1920055823	-0.0227510385	0.053088265	-0.0254768097	0.0107702643	-0.0633589175	0.0343271007	0.0475729091	-0.0784917528	0.0016165407	-0.0165921928	-0.0225860266	-0.0057989317	0.0072373097	-0.1082767559	-0.0812913827	0.0444558723	-0.0924198265	0.0248137248	0.0405517093	0.1179620552	-0.0635993949	-0.0751166434	0.033023665	-0.08341994	-0.1021020347	0.0700804344	-0.0326609076	0.0540223161	0.004532683	0.017750244	-0.0475317042	-0.0050081826	-0.1078005821	0.085810973	-0.0524223074	0.0633605629393088	0.0108828632672413	0.0040145609359861	0.0001184367128934	-0.0212788354839545	-0.0531180543572701	0.0028215276987019	0.0004527888395532	-0.0814576672443365	0.0002634786395816	6.942099351581847e-08	0.006635351552889	0.0022521155110528	0.0004700195697445	5.072024275124616e-06	2.209183959428051e-07	8.304980998086187e-05	1.3384236364544222e-05	1.7913778306198794e-10	6.897270937857263e-09	-0.0026191023209263	-3.405851240010499e-08	1.1599822669081054e-15	6.8596969674815326e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993047.6019080968	282.6563977235928	986143539655.422	79894.63917407789	1364332.7111177885	-3364.101742788451	11317180.535832291	1861403746626.015	1009409.5203353254	-1866.5214143425687	3483902.190199385	1018907579743.5916	1048909.675971842	863005.9047561904	1.043227	21.583418	0.1167894030724386	0.0608747237680191	0.0132216023	-0.0079230557	-0.0502164951	0.050951118	0.1429682732	-0.0299289982	-0.0674333571	0.0255666469	-0.0156416678	0.0195314494	0.0666373405	-0.0134040114	0.0575126509	-0.0730052475	-0.0745421075	-0.0660800169	0.0087556567	-0.0010875923	0.0799658806	-0.1024013228	0.0611862778	0.0315676593	-0.0873097769	-0.1219617976	-0.0367887225	-0.0589158465	-0.0808434216	0.0276938583	0.064374156	-0.0288012349	0.0597867628	-0.0296360492	-0.0579889562	-0.142990032	-0.1263071633	-0.1749906539	0.0050059471	0.1070497292	0.013131531	-0.0311076805	-0.0191370918	-0.0049907591	-0.0719076596	0.048922924	-0.0813935378	-0.0757989297	0.019050566	0.0424603545	0.0254785318	0.0872764419	0.0590817973	0.0810724471	-0.0432847714	0.0715781933	0.079889428	-0.0685345085	-0.0238628158	0.102739167	-0.0247681617	0.0046698892	-0.0578274228	-0.0280860091	0.015856246	-0.0009129197	0.0253962832	-0.1729536112	-0.1155780295	0.007864593	-0.0006850041	0.0002128604	0.0273121915	-0.0096773966	0.0200994096	-0.0624800779	0.0651617717	-0.0041272752	0.0095781683	-0.1746353143	0.0045558108	-0.0593383221	-0.0132011226	-0.0501889478	-0.073491136	0.0716932369	-0.0220405714	0.0192640796	0.1537542128	0.0933498365	0.0162700969	0.0106337649	-0.0025318207	-0.108643553	0.0889712056	-0.0587790397	0.0576674142966027	-0.0056931486427061	0.003325530671656	3.241194146794637e-05	0.021172133563553	0.0424509690475075	0.0018020847730724	0.0004482592396329	-0.0956148771589084	-0.0141572099145718	0.0002004265925652	0.0091422047341131	0.0013568557932011	-0.0008952597178517	1.8410576435433865e-06	8.014899624079058e-07	-0.0001112766937656	-0.0001943265037464	3.776279005832366e-08	1.2382502575403124e-08	-0.0026189270331714	1.7528775490003107e-07	3.0725797017893364e-14	6.858778805075952e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994274.1135987352	1226.511690638377	988581012972.5504	1504330.9272726106	1377807.418389423	13474.7072716346	181567736.0562424	1898353282168.9268	1011586.4387035192	2176.9183681937866	4738973.581779499	1023307122968.8688	1051974.9653157776	868166.8693330409	1.047737	21.676716	0.076954680727724	0.0592784755556812	0.0071380482	0.0129289436	-0.0390845374	0.114753209	-0.030842012	0.0515635801	-0.0024845395	-0.0143534641	-0.0110509627	0.0198107078	0.002680928	-0.0403425996	0.0116789484	-0.070183878	-0.0476616408	0.0231931477	0.0410827402	0.0436339923	0.1257357608	0.0074981956	0.0944509687	-0.0988149832	-0.054696043	0.0565907889	-0.0368391064	0.031837387	0.0060926703	-0.1280975659	0.1052114198	0.1034604667	-0.0588511798	-0.0840172636	-0.1336224678	0.0161573948	-0.1001621696	0.0031642935	0.068292827	-0.1273382102	0.0023171141	-0.0253983221	-0.0644543109	-0.1328345175	0.0843586677	-0.0127205479	-0.0692245919	-0.0203293524	-0.0880659871	-0.0273851378	-0.1079678265	0.1008797755	-0.0429328792	-0.0061297201	-0.0532222919	0.0149687966	0.0171098495	-0.0259092645	-0.0270186127	-0.0727791569	-0.0828170452	-0.0638449711	-0.0263401805	-0.1161369652	-0.0191512336	0.1945692344	-0.1225658611	-0.0594100809	-0.0396246193	-0.0017286349	0.0201769634	0.0184020376	-0.0236387517	-0.0302192894	-0.1069674426	-0.0217918507	-0.0076017522	0.0143419802	-0.0266500758	-0.0604691708	-0.0336851146	0.0081070316	0.001083125	-0.1033285322	0.0564519565	-0.1376957974	-0.1551433341	0.01664974	0.0300006845	-0.0204940724	0.0032742642	-0.0675350231	-0.0288800255	-0.1094388693	0.0919753525	-0.0649037979	0.052341563963381	-0.0053258503332217	0.0027396393181327	2.8364681771877697e-05	0.0135275188053896	-0.0076446147581633	5.844013480072965e-05	0.0001829937650301	-0.0383299826556395	0.0572848945032689	0.0032815591382506	0.0014691875703816	0.0012747915059809	-8.206428722020006e-05	1.6250933837210507e-06	6.734547236959491e-09	-0.000163168510479	-5.189181671339999e-05	2.6927606418170983e-09	2.6623962811935533e-08	-0.0026188967144436	3.031872780005079e-08	9.192252554135728e-16	6.858620000923483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993708.0212396136	-566.0923591215396	987455631475.9484	320460.5590557902	1379243.637079327	1436.2186899038495	2062724.1252291305	1902313010423.81	1014670.9643924304	3084.525688911206	9514298.725553151	1029557165981.0648	1055984.6681557798	873968.2038222491	1.174474	24.298807	0.1135118504712092	0.0571113169422486	-0.0044504962	-0.0061079643	-0.052805587	0.0561552467	-0.0271751569	0.0859836192	-0.0255678556	-0.119650424	-0.0989556184	0.0331856817	-0.0444267928	0.0636530499	-0.0900825997	-0.0869043665	0.0770365348	0.0124999702	0.0300744668	0.0192366929	-0.1162210039	-0.1355096157	0.0507255442	0.0565469272	-0.0129077906	0.0603602244	0.0420557687	0.0394220192	-0.0056744805	0.0039231714	-0.0066018234	0.0456935983	0.0106353326	0.0351381787	0.0512586149	0.0245215842	-0.0988401561	-0.0331832419	-0.0447915789	-0.1322903571	0.0793239751	0.020067211	-0.0507834638	-0.0651065001	-0.1876325028	-0.1155336949	-0.0482264298	0.0991928526	0.0107805083	0.0097072054	0.0813748701	-0.046950455	0.0794144706	0.0993588288	-0.1144910404	0.0732031496	0.0232048359	0.0177665156	0.0792765724	-0.0362936525	0.0432673334	-0.0052918406	0.0556735519	0.0841345453	0.0336600323	0.0206254667	-0.0755053613	0.0098966222	0.0256894618	0.0072742317	-0.0027898215	-0.0085416961	0.0364041091	-0.0515834233	0.0091770618	-0.1093334344	0.0301828172	-0.0851500217	0.0517974795	-0.0037007321	-0.0857534738	0.0693580278	0.0219614032	0.0372298289	-0.0099302039	-0.080206106	0.0768159208	0.0844689475	0.1142377622	0.1279653741	-0.0061841412	-0.1145919249	0.100549937	-0.1101861821	0.0948181434	-0.0707724105	0.0527568883286306	0.0004153243652495	0.0027832892661195	1.724943283699799e-07	-0.0122609733791421	-0.0257884921845317	0.0006650463291516	0.000150331468204	-0.0741293806524225	-0.035799397996783	0.001281596896932	0.0054951650759117	0.0013580292806214	8.323777464050008e-05	1.8442435270250767e-06	6.928527127102678e-09	0.0003424255777957	0.0005055940882747	2.556253820983251e-07	1.17255276328719e-07	-0.0030602375700213	-0.0004413408555776	1.947817508020562e-07	9.365053984969872e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993638.9345554828	-69.08668413083069	987318332264.555	4772.969924193173	1368845.122716346	-10398.514362980844	108129100.95711891	1873736969984.3289	1011530.6930195884	-3140.2713728420204	9861304.295091107	1023194342920.6888	1050205.0738429092	881044.1493457858	0.990226	20.486883	0.0942950306732097	0.0536875397056772	-0.0055817406	0.0416880589	0.0261329828	0.0240672376	-0.0756125536	-0.0422149565	0.0706691424	-0.0707907752	-0.1020096344	-0.0273897587	-0.0519216802	0.0810665587	0.0090774274	0.0604780075	0.0440161306	0.0326674075	0.1180843889	-0.0240782381	0.0025140662	-0.0410364811	0.0267367372	0.0931624565	-0.0464671515	-0.0691711753	-0.138723068	0.0664686409	-0.0364081964	0.0731232019	-0.059980612	0.0062440033	0.0296887386	-0.220968564	0.0135500171	0.0581452628	-0.0411643069	0.0004971291	-0.0394393097	0.0131556622	-0.0381154943	0.0512244024	-0.0417635247	-0.0043160105	-0.019746034	0.0224031105	0.0643289869	0.0736595831	-0.0466609439	0.0316592777	0.0485516571	0.0546482622	0.0903984736	0.0576880548	0.0560374951	0.0510631662	0.0830227218	-0.0184650364	-0.0407872959	0.0506123339	0.0671194008	-0.0330557442	-0.1173542162	-0.0289591782	-0.1098005961	0.0163110382	0.0077156163	0.0619489062	-0.014191552	-0.0017552715	0.0135665409	0.0101469235	0.0459663649	-0.0698713303	0.0152829145	-0.0824625713	0.0386861518	0.0562953164	-0.1102172397	-0.0115134563	-0.0646796586	0.006536617	-0.0132694326	-0.004411347	0.0260348065	0.0022840017	-0.0187358638	0.0653709724	0.0605699459	0.0302816756	0.0879330801	0.0235315978	-0.026650867	-0.1108851636	0.097494591	-0.0763617167	0.0524305491447734	-0.0003263391838571	0.0027489624836224	1.0649726292058029e-07	0.0286592865559072	0.0409202599350493	0.001674467673152	0.0008213547058936	-0.0666399611237693	0.0074894195286532	5.6091404876171945e-05	0.0044408844185774	0.0007679744801779	-0.0005900548004435	5.897848022045157e-07	3.4816466752641865e-07	0.0003444482259251	2.0226481293999917e-06	4.091105455365284e-12	1.1864458034294872e-07	-0.0027411347780812	0.0003191027919401	1.0182659182396689e-07	7.513819871606269e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992860.6232867702	-778.3112687126268	985772217273.3938	605768.4310050587	1368060.1915264423	-784.9311899037566	616116.9728837272	1871588687639.366	1012379.077689243	848.3846696546534	719756.5477050354	1024911396942.9224	1051828.7050487346	873824.132900432	0.998123	20.650263	0.1368624180674007	0.0784543397088814	-0.0056583797	0.0488371696	0.0273425106	-0.0817403957	-0.0231331749	-0.051418961	0.0562478285	-0.0517814958	-0.0508738142	-0.0319373709	0.0429269999	-0.0113459158	-0.0158495573	0.0797744691	0.0618465832	0.0267358423	0.0502012363	-0.0072329437	-0.0642059281	-0.111021942	-0.0651312639	0.0743622883	0.0482910913	0.0406461047	-0.0622829534	0.0744861127	0.1222353431	-0.0597394497	0.04971896	-0.0384959198	-0.0115936098	0.0610375731	0.0630353731	-0.1179749311	0.0698731045	0.0217232429	-0.0199053757	-0.099966282	0.0462646542	0.0084991231	-0.1473777142	0.1470380268	0.0551010012	0.0006853033	0.0909800428	0.0637897094	0.0122548653	0.0054588037	0.0621236847	-0.0176057357	0.1145189912	-0.0485682674	-0.0493253048	0.0834327493	-0.1194787494	0.0428452172	-0.0804999395	-0.0961018595	0.0343049196	0.0325363162	0.0547155598	0.0610843764	-0.0047890285	0.1024459951	-0.0088144256	-0.0752734481	0.0771217429	0.0046441025	-0.0127861285	-0.0019572406	0.0391791192	-0.0553749966	-0.097110569	-0.1535807017	0.0239894837	-0.0595427958	-0.0687941671	0.1396815341	-0.0215176976	0.0395494011	-0.0066913226	-0.0702373315	-0.0539383487	0.1412638989	-0.0651631828	-0.0384946648	0.0503766693	0.0105033799	-0.1267499097	-0.0428367386	-0.0430033396	-0.1115355072	0.1	-0.0816496581	0.0528880311866402	0.0004574820418667	0.002797143842799	2.092898186306137e-07	-0.0314137574454775	-0.0600730440013847	0.0036087706155923	0.0009868241568432	-0.1017165969661135	-0.0350766358423442	0.0012303703820164	0.0103462660983667	0.001355013497287	0.0005870390171091	1.8360615778299463e-06	3.446148076084182e-07	0.000342483866379	-1.964359546100002e-06	3.858708426354206e-12	1.1729519872990873e-07	-0.0029772365250621	-0.0002361017469809	5.5744034927432994e-08	8.863937326163848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
