global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
865809.0325467509	-5444.944397072773	29647419.48721419	749625280839.5406	1128610.6114480535	-3661.694438733859	1273761912273.1492	13408006.16265447	867406.4469347134	-4972.138873407617	752393944183.9038	24722164.97645117	885254.5528164712	880816.0387581169	1.144683	22.25979	0.1335836295495392	0.0720370413382731	0.0865057426	0.0578827613	-0.0522826812	-0.0102241308	-0.0127403334	-0.15737794	-0.1705197317	-0.0104030857	-0.0270344139	0.0649272527	0.0304569805	0.0698667721	-0.0828235364	-0.0139295512	-0.0082141551	-0.0073881423	0.0353272694	-0.1700905943	0.1375918226	0.031807545	-0.0697510123	0.0322992501	-0.0612437822	0.0466116484	0.1671448073	0.0157043566	0.0123870127	0.0473228066	-0.0388835627	-0.1219101337	0.0372054296	-0.0805126906	0.0112252663	0.0143773686	0.0365544026	0.0244152998	0.0021174096	0.0801605603	-0.0260220636	-0.1030663288	-0.0648589455	0.0506340527	0.0328215332	0.0487362024	-0.0600571609	-0.0160358776	0.0438553323	-0.1177964443	-0.1860256308	-0.1171583094	0.0032488219	0.0209541732	-0.0094546866	-0.0026347228	-0.0670599725	0.0803434545	-0.0843412426	-0.0099358011	-0.0979409425	-0.01922765	0.0934719961	-0.062467269	-0.1002484944	0.0470981006	0.0561979758	0.100946424	0.0183767683	0.0730098982	0.0084963874	-0.059873675	0.1086989879	0.094499709	0.0964125887	-0.0516874635	-0.0746713446	0.1131313574	0.0709173066	-0.0129604059	-0.0119217835	0.1346380707	-0.0399207428	-0.1378617953	-0.0085021509	0.0675490655	0.1160689125	-0.0642661934	-0.0007033447	0.1075966941	0.0596085688	-0.0156685301	0.0557904604	0.0353603789	0.1471833199	-0.0032389166	-0.1028845713	0.0678715947	-0.0180634961	-0.0625648551784365	0.0033598176889882	1.1288374903238016e-05	0.0039143611034987	0.0250968685577106	-0.0639129600817512	0.0040848664664115	0.000629852811403	-0.0286709116556096	0.0193336326567247	0.0008220211751637	0.0003737893517051	0.0019948864750128	0.0003761483082042	3.9795720481889945e-06	1.4148754976495702e-07	0.0025491423019132	0.0001343027139171	1.803721896549844e-08	6.498126475403328e-06	-0.0018680509680772	-0.0004290933603201	1.8412111187079528e-07	3.489614419334164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862674.5122915681	-3134.5202551827533	9825217.230150951	744207314157.4949	1121375.9422971492	-7234.669150904287	1257484003962.819	52340437.72304616	866156.4624800956	-1249.9844546178356	750227017496.0332	1562461.1367862478	884737.3132827773	863933.517624628	1.094424	21.282452	0.183104215968925	0.0931640922011854	0.003200596	0.1168113626	0.0360989464	-0.0533776498	-0.078426635	-0.100478305	-0.0546513943	0.0788069768	-0.0430490079	0.0860974392	-0.0032581474	0.0576108232	-0.0471315558	0.0086548048	-0.017441553	0.0718764856	-0.1348782243	-0.1052311594	0.0582776976	-0.0615124571	-0.074233321	0.0835334763	0.0878030038	0.2116265307	0.0383308222	0.0917393347	0.1512362369	-0.1029098606	0.0370296635	-0.0879574027	-0.0939866906	-0.0214200332	0.0824075801	0.0590359093	0.028865092	0.0350401632	0.0158958134	0.0091444303	-0.0855787766	0.0417327759	0.0418472967	0.0846789064	-0.0068244717	0.061858615	-0.0665759699	-0.0702744028	0.0290589431	0.0207803344	-0.031837469	-0.1825983569	0.0245452223	-0.0498121056	0.0391855361	0.0760794066	-0.0318509207	0.0505433437	-0.0550376948	0.1280331793	-0.1748962505	0.0589255059	0.147961266	-0.0431168626	0.0038700092	0.0782595299	-0.0646921197	-0.0468739391	0.0166400291	-0.071982269	0.105595259	0.0017288686	0.0804585976	0.0391267501	-0.0390673651	0.0308493004	-0.0873496856	0.0755153062	0.0618740147	-0.0298383226	0.0463334081	0.0491984707	0.0041710918	-0.1267560384	0.0733942896	0.103563919	0.048854786	-0.0065586059	-0.1607508633	0.1519225457	0.0064574767	-0.0593817079	-0.0683551378	-0.0816273225	0.0125945121	0.1109855072	-0.103959857	0.0717239676	-0.0251890118	-0.0708076840529372	-0.0082428288745007	6.794422785430251e-05	0.0050137281209405	0.1008480656878987	0.0757511971301881	0.0057382438666566	0.0101703323529907	0.0003415004332367	0.0290124120888463	1.166225459008538e-07	0.000841720055213	0.0012396487956905	-0.0007552376793223	1.5367291366569067e-06	5.703839522681332e-07	0.0028390749215918	0.0002899326196785	8.406092395369558e-08	8.060346410411485e-06	-0.0015112657095703	0.0003567852585069	1.2729572068783545e-07	2.2839240449230222e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861535.1818468885	-1139.3304446795955	1298073.8621738048	742242869559.9513	1121106.532192297	-269.4101048521697	1256879856524.238	72581.8045964571	864898.4163216561	-1258.0461584394798	748049270555.7087	1582680.136764333	883074.363899835	838039.6409716585	1.089496	21.186607	0.1083604169851703	0.0566714177771502	-0.0160617195	0.0944945316	-0.0063793715	-0.0706412618	-0.0381034861	-0.0502034105	-0.1255434923	0.0320459556	-0.049822882	0.0784521716	-0.0535757668	-0.0190029058	-0.0954637046	0.0507222323	-0.0973139772	0.0014892425	-0.1147449501	-0.1864310461	0.1930276091	-0.0720700642	-0.0518577172	0.0521640393	-0.013437639	-0.0289240876	0.05775787	-0.0381276007	-0.072069607	-0.0540641454	-0.019398867	0.110101487	-0.1294237345	0.0139192404	-0.018129353	-0.0272248869	0.0806483238	-0.1071744983	-0.0542286471	-0.0234617454	0.078656047	0.038658289	-0.135301852	0.0871824095	-0.0193196564	-0.0287366778	-0.0938891549	0.0174086529	-0.1234023051	-0.0274004884	-0.0913457769	-0.1846168771	0.0020289306	-0.0105133124	0.155011907	-0.0500660393	-0.0794678172	0.0910976383	-0.099100548	0.0676823982	-0.0342487777	-0.1255296754	-0.0317860868	0.0640678774	0.0384990534	0.0515944204	-0.0273183744	0.0830050478	-0.038756522	-0.1287533745	-0.0885707692	-0.0141887354	0.0659757348	0.0866890954	-0.0225085493	-0.0062889627	-0.0643723841	0.071662069	0.1286936281	-0.0041192648	-0.0398116844	0.1022042205	0.019350781	-0.1243733027	-0.0377527059	-0.0188642124	0.1340722676	-0.0541394698	0.0701232922	-0.0071125493	0.0076725261	0.0349447437	0.0259470873	-0.0340564933	0.0670615817	-0.0233202713	-0.1049895425	0.0754505123	-0.032215118	-0.0765066715887599	-0.0056989875358226	3.247845893346242e-05	0.0058532707975903	0.0600044887007413	-0.0408435769871574	0.0016681977811058	0.0036005386642373	0.0269429840199819	0.0266014835867452	0.000725924387901	0.0007076389290158	0.0010450066822218	-0.0001946421134687	1.092038965888214e-06	3.7885552335562295e-08	0.0026840306946744	-0.0001550442269173	2.403871230041417e-08	7.204020769954342e-06	-0.0018659067466931	-0.0003546410371228	1.257702652115352e-07	3.481607987354829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861240.0726226541	-295.1092242343584	87089.45422820484	741734462691.0746	1124890.8515453674	3784.319353070343	1265379427890.4617	14321072.96602274	869059.5573248408	4161.141003184719	755264514177.6483	17315094.44838513	887104.0204400354	840767.5850962189	1.053408	20.484835	0.0965969645021884	0.0480400602507428	-0.0410186018	0.0635751073	-0.050874848	-0.089911407	0.0046406055	-0.0628112365	-0.1343172559	0.0369476168	-0.021901817	0.0570877889	0.0827878795	0.0632925179	-0.0620798996	0.0207421362	-0.0462594256	0.0611158009	-0.1688514183	0.0613521204	0.0892047964	-0.1264066354	-0.178815853	0.0171376312	0.0413307264	-0.0157749499	-0.0074021237	0.0444566555	-0.0449083939	0.0392181795	0.1029692482	-0.0489848536	-0.0924686228	-0.0855710322	-0.1045664794	0.174793461	0.0126218576	0.1106853949	0.0665855341	0.0734583123	-0.0347157146	-0.034106874	-0.0086356741	0.0413310419	0.0864242347	0.0703459638	-0.0814853898	-0.0077848225	-0.0063000216	0.0559851001	-0.038292141	-0.1026943514	-0.1467681503	0.011367603	0.1811025984	0.1024286795	-0.0398647257	0.0582709173	0.0662398173	-0.0018862238	-0.0345288354	0.034598088	0.0201278844	-0.0295860408	-0.0660865434	0.0727407649	-0.0676864367	-0.0447387328	-0.108282408	0.0852258556	-0.0201304933	-0.02501506	0.0482292117	0.0662927022	-0.0624021954	-0.0160271073	-0.0127591272	0.1403503972	0.0981889305	0.0020565437	0.0473818415	0.0190283996	0.0537839368	-0.1456381047	-0.0907834879	0.037360105	0.0227359828	-0.0681484105	0.0207921744	-0.0468773455	-0.018391468	-0.0357408914	0.0538244027	-0.1482419343	-0.0700510714	0.1003508285	-0.105973176	0.0790446912	-0.0391140859	-0.0763833537918117	0.0001233177969481	1.5207279044157404e-08	0.005834416736485	0.0815432845690082	0.0215387958682668	0.0004639197274548	0.0066493072583022	0.0167700777988386	-0.0101729062211433	0.000281235509379	0.0001034880209841	0.0003808636739635	-0.0006641430082582	1.4505713814497525e-07	4.4108593541838426e-07	0.0027862545078851	0.0001022238132106	1.044970798733608e-08	7.76321418271004e-06	-0.0013370346758455	0.0005288720708476	2.797056673226289e-07	1.7876617244132813e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862122.1418411942	882.0692185400985	778046.1062959401	743254587452.8483	1128393.4643811677	3502.612835800275	1273271810458.1335	12268296.677512843	870848.9332802548	1789.375955414027	758377864595.3578	3201866.3098138617	888860.7830847538	827639.9708637716	1.042408	20.27092	0.0508804857003532	0.0253885710575079	-0.0569458198	0.0239374768	-0.0669362171	-0.0536745314	0.0669245808	-0.0464324503	-0.1102274412	0.031900718	-0.0001286978	0.0306233393	0.0774343513	0.0544841867	-0.0893612024	-0.0077568952	0.0543944536	-0.0321111622	-0.1168553297	0.0577045282	0.1881194809	-0.1000621782	-0.0993561994	0.1402331915	0.1793314843	-0.1024605999	-0.0085682854	0.0843546158	-0.1540512261	0.0431320489	-0.0244099833	-0.0235560088	-0.0080435602	0.0897093554	-0.019045308	-0.1179289019	-0.0723986928	0.0719135541	-0.1025428078	-0.0677636172	-0.0591548018	-0.0134647821	0.0384997813	0.015700788	0.0806566441	0.0656195346	-0.0809234978	0.0087809469	0.0298723374	-0.0457307426	-0.0553258975	-0.0728030309	-0.1525961761	-0.0720353749	0.2369777738	0.0548629213	-0.2255932745	-0.0077258934	0.0310966176	0.027258302	0.0958853832	0.0130984553	-0.1289509154	-0.0363177588	-0.006105713	0.0456637932	-0.1078885016	-0.081882575	-0.008263134	0.0543752454	-0.0205865227	0.0399681224	0.0446168479	0.0859629183	-0.0487276511	-0.0083900687	0.018205878	0.0349077753	0.1930277647	0.1127322694	0.0898884712	0.0204059211	0.1133178983	-0.0610522149	-0.0878493272	0.0416457184	-0.0117595694	-0.0603695533	0.1173376893	0.0740401994	-0.1085433458	-0.0465095373	-0.0919778822	-0.1099202087	-0.1020685164	0.16606117	-0.1069103263	0.0825001988	-0.0458586883	-0.076393963177864	-1.0609386052296e-05	1.1255907240665288e-10	0.0058360376100208	0.0713529547546016	-0.0101903298144065	0.0001038428217263	0.0050912441522122	0.0265279025577029	0.0097578247588643	0.0007037296141109	9.521514402470511e-05	0.0002341473671059	-0.0001467163068575	5.4824989522625095e-08	2.1525674697933442e-08	0.002617812713944	-0.0001684417939411	2.8372637946095997e-08	6.852943405286851e-06	-0.0016403110098674	-0.0003032763340219	9.197653477776313e-08	2.6906202090922098e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860783.3327864849	-1338.8090547093889	1792409.684971847	740947946003.0083	1128751.9769394188	358.5125582511537	1274081025444.6462	128531.25442378686	869140.4052149681	-1708.5280652866932	755405043977.239	2919068.149872291	887110.3737399194	837678.4394277597	1.093767	21.269672	0.0600861248053318	0.0317761475734588	-0.051639923	0.0291260372	-0.0716391242	-0.0385630603	0.034345006	0.0642923175	-0.1239034636	0.0864037751	0.0269354984	0.0450684099	0.0843846991	0.0175767007	-0.0775872957	-0.0338167501	-0.0931369782	-0.0327821277	-0.0942728101	0.0576336553	0.1030060831	-0.0200971989	-0.02515357	0.0816632383	0.0845800017	-0.0223161915	0.0670297057	0.1151677199	-0.1509723788	0.0618859998	0.0820111535	0.1610219482	0.0639659382	-0.0366030375	-0.0486367319	0.1068273637	-0.0570519551	0.0467685694	-0.0939391864	0.0020514048	0.0275209584	-0.1118539863	0.0759394553	0.040658423	0.0943275649	0.0397481106	-0.0596648771	0.0973730778	-0.056879585	0.0212318952	-0.0338748496	-0.0720780609	-0.1338880617	-0.0160989301	0.0682699862	0.0001939754	-0.1188675691	-0.0187915272	0.0074312153	0.0185466351	0.0127292221	0.0940191085	-0.0351513483	-0.0575450628	-0.1691113848	-0.0769795823	-0.1064759865	0.0904994056	-0.1880761182	0.0894090366	0.03765069	0.0617482985	0.0683883767	0.0835063706	-0.0776088785	-0.0257210401	0.0220199672	0.0680862284	0.119037189	-0.0640046075	-0.1354662786	0.0408067906	0.073280811	-0.1366472297	-0.0911975841	0.0490197594	-0.007145638	-0.0412295886	0.0795623822	-0.0781249826	-0.083237325	0.0160216229	0.0291437553	-0.0690705031	-0.104188164	0.0518874486	-0.1078005821	0.085810973	-0.0524223074	-0.0830837685443697	-0.0066898053665057	4.475349584172857e-05	0.0069029125955343	0.0904740490184821	0.0191210942638805	0.0003656162458482	0.0081855535457987	0.0269279711063035	0.0004000685486005	0.0007251156279019	1.600548435793898e-07	0.0006319602734723	0.0003978129063664	3.993737872471842e-07	1.5825510847168213e-07	0.0027494420406817	0.0001316293267377	1.7326279657420217e-08	7.559431535067951e-06	-0.0017883719092902	-0.0001480608994227	2.1922029937888466e-08	3.198274085938275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865305.751428841	4522.418642356177	20452270.376730684	748754043455.8312	1132589.5735677085	3837.5966282896698	1282759142154.2837	14727147.881460242	867884.1052547771	-1256.2999601910124	753222820153.885	1578289.5899759391	886707.7142518939	833717.4764483563	1.27508	24.79553	0.1280032023178982	0.0692426220072999	-0.0074250617	0.0766170645	0.0082544601	0.0451910062	-0.0489936018	0.0546589337	-0.0325679944	0.1733418223	-0.0685046609	0.0703304585	0.0111223115	0.052452719	-0.0872670746	0.0636294464	0.0249318884	-0.0155537846	-0.0114062035	-0.107082122	0.0635053659	0.0607431331	0.0955803536	-0.02436246	0.164629582	0.0481040728	-0.0310862857	0.045103244	-0.0140902529	-0.1513833663	-0.0179554521	-0.0032951743	-0.14496428	-0.0013035126	-0.03657126	-0.0471946604	-0.0718409188	-0.0629575463	-0.1043407714	0.0791396429	-0.1324224014	-0.1044154667	0.0148679011	0.0816638018	0.0238766032	0.0834542288	-0.0885529074	0.0079072185	-0.0697441688	-0.0114176077	0.0723359261	-0.0341606991	0.0163801951	-0.0150910364	0.008482486	-0.1333904973	-0.0160198191	-0.1444541141	-0.1568391423	0.2368042626	-0.0506112177	-0.0344644149	-0.0006043646	-0.0061358554	-0.0153875375	0.1171997536	-0.0174262247	0.0883049163	0.0457652171	0.0523265701	-0.0154468268	0.0020976235	0.1022722814	0.0303280831	-0.0760665114	0.0493406562	-0.0080436637	0.0872706428	0.0635888028	-0.0143225431	0.063405469	-0.0535327727	0.1592853547	-0.0701496891	0.0567714337	-0.0406591554	0.1288721005	0.0037283731	0.0342577329	0.0880683336	-0.0011807938	0.1023226385	-0.06912685	-0.0785403115	0.0458918106	0.0316724266	-0.108643553	0.0889712056	-0.0587790397	-0.0762583566510386	0.0068254118933311	4.658624751362573e-05	0.005815336959117	0.0622032800817038	-0.0282707689367783	0.0007992363762767	0.0038692480529228	-0.0215334704907803	-0.0484614415970838	0.0004636903513773	0.0023485113216675	0.0012899245031346	0.0006579642296623	1.6639052237870449e-06	4.329169275151038e-07	0.0025963005436446	-0.0001531414970371	2.3452318114764156e-08	6.740776512929245e-06	-0.0018661777804049	-7.780587111470014e-05	6.0537535799173294e-09	3.48261950807696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868338.8221933288	3033.0707644877257	9199518.262390155	754012310128.0974	1133913.5479072437	1323.974339535227	1285759934127.593	1752908.0517477407	868532.7958399681	648.6905851910124	754349217449.5918	420799.4753154581	886523.2557204798	868182.5232768534	1.336784	25.995445	0.1427027097227754	0.0769248838794033	0.0626145146	0.0828903855	0.0664783473	0.1026184655	-0.1071227318	0.0296875869	0.0915018323	-0.0396771899	-0.0169679414	0.0498796744	-0.0415333591	0.0824200815	0.002150658	-0.0976598338	0.1404175479	-0.0141642881	-0.039076586	-0.1069364	0.0332037708	-0.034662153	0.0436035319	0.0873680571	0.0512481763	0.0313989491	-0.0490538835	-0.0723295782	0.0601399206	0.0539860708	0.0568868782	-0.1412682247	-0.1196475761	-0.1118998247	-0.0145603151	-0.1058023949	-0.0837375849	0.0848662705	0.1018164542	0.0104786225	-0.0816386178	0.0910734647	-0.0061100477	0.0608093548	-0.0570115921	0.0613996236	0.0472975899	0.0164664137	0.1626598701	-0.0443406667	0.0389947572	-0.0756518044	0.0810287043	-0.1063781603	0.0361314962	-0.059799731	-0.0797615788	-0.0266018171	0.071072502	0.0650379089	-0.0072618823	-0.0917720236	0.0236743014	0.0026591227	-0.0585931056	0.0679785216	0.0545927683	-0.0073813604	0.0403590952	-0.0005918216	0.1718400198	0.033680873	0.0334130872	0.0074948646	0.0643173542	0.1213240525	-0.0098761071	-0.1139368289	0.1013258255	-0.0525497328	0.0621447407	-0.0808981408	0.0709266501	0.0017737454	-0.073128675	0.1521420156	0.0299939482	-0.0870730558	-0.0478763458	0.1106598469	-0.1505669596	-0.1333365953	-0.0374871952	0.082353839	0.0739935714	0.0838384618	-0.1094388693	0.0919753525	-0.0649037979	-0.0698021471218339	0.0064562095292046	4.1682641484993554e-05	0.0048723397428181	0.0753418912299963	0.0131386111482924	0.000172623102906	0.0056764005741125	0.0183220797896979	0.0398555502804782	0.00033569860782	0.0015884648881597	0.0002697424245389	-0.0010201820785957	7.276097559612417e-08	1.040771473487843e-06	0.002308299351444	-0.0002880011922006	8.294468670896695e-08	5.328245895876791e-06	-0.0015093142759052	0.0003568635044997	1.2735156084380745e-07	2.2780295834512385e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866196.5635563459	-2142.2586369828787	4589272.067727741	750296486716.8228	1135695.8660910088	1782.3181837650482	1289805100256.2063	3176658.10817954	866414.2651671974	-2118.530672770692	750673678885.2147	4488172.211470241	885299.9505685637	855504.2114347648	1.423857	27.688681	0.2154332172577613	0.117089194106948	0.0668289194	-0.0631075487	0.1033093395	0.0983382662	-0.0024655888	-0.0609587246	0.0380932365	0.0379526664	0.1263338627	-0.039964251	-0.1391239057	0.0604541917	0.0260580887	0.0707679011	0.1639670153	0.006125668	0.2160397694	0.0166037957	0.1104627486	-0.0499499242	-0.038094666	0.143015373	-0.0610506692	-0.0046304532	-0.088573797	-0.0446423159	-0.1527445666	0.1045945139	0.0201991359	0.1317856125	-0.0779497218	-0.1256500176	-0.0126686412	0.0134707683	0.0810344919	0.0026777851	0.0232273896	-0.0139500227	0.0249823041	0.0574087865	0.1045117783	-0.0176462687	-0.1472372249	0.0483460661	-0.0200065092	-0.0832453577	0.0733277393	-0.1153285176	-0.054652655	0.1903129265	-0.0115232566	-0.0286875302	0.0561056836	-0.1823433306	-0.0565193009	0.0659231294	0.1384085453	0.048187499	0.0012032949	-0.0339166099	-0.0780419187	0.0057224562	-0.1220466022	-0.0187580173	-0.110086889	0.151794449	-0.0306772005	-0.0755590217	-0.0019051953	0.0778564112	0.1037363651	0.0149013621	0.0484172716	-0.0602038601	0.0742395171	-0.1268596656	0.1280462058	-0.1838979207	0.0462380019	-0.0249549657	-0.0038518326	0.1216388539	-0.1548808832	0.0606300601	0.1992030573	0.1170429159	-0.0922617893	0.018230526	-0.0552410181	-0.0900586058	0.0278427006	0.0911097094	0.0402051987	-0.1605942925	-0.1101861821	0.0948181434	-0.0707724105	-0.049420440069511	0.0203817070523229	0.0004154139823667	0.0024423798966641	0.0166926710266466	-0.0586492202033496	0.003439731030461	0.0002786452660038	-0.0155705278624509	-0.0338926076521488	0.0002424413379153	0.0011487088534624	0.0020389235624222	0.0017691811378833	4.157209293400435e-06	3.130001898642049e-06	0.0023062470121055	-2.052339338499791e-06	4.21209676035376e-12	5.318775280845547e-06	-0.0012303541061282	0.0002789601697769	7.781877632201265e-08	1.5137712264665225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869339.4959909633	3142.9324346174253	9878024.288570216	755751159289.8221	1148326.097176535	12630.231085526291	1318652825456.693	159522737.27379465	872592.3222332803	6178.057066082838	761417360820.4689	38168389.11177608	890379.2234810301	859797.8984079072	1.45167	28.229544	0.2559366125613513	0.1316845925183365	0.0600738018	-0.1565709824	0.0743600034	0.1365310216	0.0907187727	-0.1261666923	0.0885476234	0.0022918377	-0.0885127564	-0.2270735638	0.0083741462	0.0816533881	0.0342440212	0.1744434522	0.0436140657	-0.1771393891	-0.1893563127	0.1294681535	-0.0648355435	0.0890642714	0.1204930626	0.0757336278	0.0062520987	0.1000116292	0.0127577956	-0.0827821373	-0.0218342424	0.1350923791	0.0413047357	-0.074327136	-0.1219995612	0.0535894365	0.1101784659	-0.0286723784	0.1128565726	-0.042152238	0.0287911304	0.0291781802	0.0189874945	-0.0015381071	0.0075744275	-0.1983915431	-0.0447657813	0.1029313241	0.0445148908	-0.0797586219	-0.153903278	-0.139229377	0.1658916165	-0.0483385502	-0.0626355109	-0.1755579884	-0.1453556972	0.1487670646	-0.0538164056	0.0345114299	0.0523486833	-0.0237287267	0.0143405831	0.0123273552	-0.0461411372	0.052930058	-0.1122337627	0.1359560652	0.0365558395	-0.0056303431	0.1446801377	-0.0156530967	-0.0501537328	0.1651480087	0.0693183272	-0.0511883391	-0.0122042386	0.0405373971	0.173918636	0.1102276539	0.0083743339	-0.0863355445	-0.0762785526	-0.0142549416	-0.0341639593	-0.085885059	0.134052345	0.1490938933	-0.040174793	-0.0112183119	0.0756691863	0.1806349088	-0.0817859969	-0.1002300795	0.121730876	0.0974688941	0.0632476527	-0.0567171949	-0.1108851636	0.097494591	-0.0763617167	-0.0764439537051515	-0.0270235136356405	0.0007302702892156	0.0058436780580753	0.1041982939576229	0.0875056229309763	0.0076572340445382	0.0108572844636791	0.0053223012989036	0.0208928291613545	2.8326891116310956e-05	0.0004365103103655	0.0002571216990709	-0.0017818018633513	6.611156813310646e-08	3.174817880242165e-06	0.0023932777163111	8.703070420559974e-05	7.574343474522596e-09	5.727778227391274e-06	-0.0017718144752389	-0.0005414603691106	2.931793313174953e-07	3.1393265346660983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
