global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
999632.4527246126	469.95394600136206	220856.7113622511	999265040540.2249	1350696.4623044457	-3591.298505424289	12897424.955062732	1824380933281.7449	1034602.8878962736	-932.755631256965	1070403135643.3092	870033.0676415792	1061661.9178431798	916459.77442704	1.028134	22.35302	0.2653203271100936	0.1342723017721464	0.0594165364	-0.0933470283	0.0467120604	0.1051905612	-0.0097850154	0.0672807517	-0.1161244915	-0.014911427	0.0076507738	0.0288232141	-0.1034082052	-0.0402184194	0.0857196504	0.054899394	0.0576654828	-0.0243100517	0.0466520619	-0.0553282515	-0.0020734544	-0.0558737754	0.0274563251	-0.0288427929	-0.0504574375	-0.0921920095	-0.0257187194	0.0269167601	0.1263042546	0.1249444395	-0.0908775262	0.0014587393	-0.0460357566	-0.0209470635	-0.0872788918	-0.0454804013	-0.0766100044	-0.0032026765	-0.0347790073	0.0093861665	-0.0823690275	0.0516974982	0.0718304698	0.0786402672	0.052869446	0.0362951392	0.0395665989	0.0464663153	0.0070361328	-0.0563105268	-0.0350467959	-0.0440652766	0.0727762377	-0.0724131337	0.0261751876	-0.0694988937	0.1131248642	0.0235430852	0.0303501487	-0.0446138191	0.110963152	-0.0092058277	-0.0439142531	0.1380259575	0.1113295672	0.1444059533	0.0155088422	-0.0887550577	-0.0349267713	-0.062314351	-0.0136153829	-0.0426688694	-0.0014429586	-0.0101225736	-0.0612514208	-0.0060833138	0.0467559696	0.0149877056	0.0234970607	-0.0700525244	0.0278103392	0.143881334	0.00631037	0.0273755665	0.0304605965	-0.0330133933	0.0526027344	-0.1629637014	-0.0978172306	0.0801050992	-0.0533022912	0.0798107179	-0.0358868611	0.003196137	0.0919963646	-0.0796112732	0.0274497331	0.0231668273	-0.0968413356	0.0469659021	0.0180634961	-0.1508471486056208	-0.0345911635821209	0.0227548622424462	0.001196548597965	-0.0152051998464486	0.0132368546252621	0.0001752143203703	0.0002311981023704	0.1920783838682069	-0.0352896701248256	0.0368941055494222	0.001245360817519	-0.0204498228268423	-0.0022688589707593	0.0004181952536492	5.147721029195398e-06	0.0047700902645948	0.0007911587191918	2.275376113238209e-05	6.259321189532094e-07	-0.0036731416890828	-0.0005840350856064	1.3491969868078044e-05	3.410969812193916e-07	0.0	0.0	0.0	0.0
1002016.5519470106	2384.099222398014	5683929.102238814	1004037170375.776	1364370.5044138692	13674.04210942355	186979427.61028844	1861506873314.556	1036244.6332383204	1641.745342046721	1073802939915.2212	2695327.7681321045	1062891.8895118376	916122.6367160464	0.951449	20.685778	0.0837387958601093	0.0579973596879615	0.1173019805	-0.0536068687	0.0463631893	0.0527964797	-0.1001219508	0.1290262823	-0.0167229004	0.1047023953	0.0448553145	0.0174808384	-0.0319711057	0.0035142988	-0.0188817201	0.0062479698	0.1081605007	-0.0020835947	0.0915408345	-0.0265522178	0.0433254978	-0.0095414206	-0.0037003563	0.0597884545	-0.0732271047	-0.0716996283	0.0339751816	-0.0864183673	0.1064792737	0.0377026382	-0.1463680185	-0.092465185	0.0174776798	0.1568519629	-0.0696114312	0.0126530732	-0.0781385582	-0.0631201593	-0.0866605747	0.0062129618	-0.0216619925	-0.0027900215	0.0321315338	0.0637955961	0.05730897	0.0244084939	0.1041465287	-0.0569549054	0.0464081612	-0.0239196768	-0.0496636032	-0.0367364776	-0.0230369065	-0.0536204651	-0.0471335518	-0.0331476386	0.0960648089	-0.0050746417	0.0772658793	-0.1022657377	0.0517734591	-0.0990423883	-0.0300348076	0.0681378106	-0.0947780365	0.0716222094	0.0523434808	-0.1035393197	-0.1694108587	-0.0376404533	-0.0097903641	-0.1035539743	0.0309123105	0.0051256777	-0.0614814252	-0.0001222093	0.0208285125	-0.0501603625	0.018703774	-0.0169931258	-0.0521909908	0.146514542	0.0018591384	-0.0232689545	0.0465098096	-0.0074029315	0.0446735574	-0.1057657578	-0.0773976012	0.0339681258	-0.0291780723	0.0479543458	-0.025063225	0.0364190468	0.0076580518	0.0575987745	-0.0116499549	0.1332694459	-0.098137155	0.0513420481	0.010866692	-0.1583183278091553	-0.0074711792035345	0.0250646929202871	5.581851869132666e-05	-0.0189162700528555	-0.0037110702064069	1.3772042076880957e-05	0.0003578252727125	0.2470051498988397	0.0549267660306328	0.0610115440765482	0.0030169496265838	-0.0205863218571777	-0.0001364990303354	0.0004237966476073	1.8631985282505158e-08	0.0046548692142314	-0.0001152210503634	2.166780740159925e-05	1.3275890446845277e-08	-0.0037740172167747	-0.0001008755276919	1.4243205952511853e-05	1.0175872087119284e-08	0.0	0.0	0.0	0.0
1003523.687732963	1507.1357859524433	2271458.2772984887	1007059791841.1654	1357480.9767631304	-6889.5276507388335	47465591.25029495	1842754602273.7825	1037523.9319382648	1279.2986999443965	1076455909344.6372	1636605.163679423	1063916.2149353824	947099.2924874984	1.188605	25.841873	0.2109441497473475	0.1502577320191206	0.0328630342	0.0540049224	0.0413191967	-0.0863164234	-0.0449527644	-0.0220976737	-0.0086365109	0.030496731	-0.0205741454	-0.1008510108	-0.0507453183	0.0274483887	-0.1393619457	0.017850865	0.1035129318	-0.0308990097	0.0310897065	-0.0400566166	0.0839075018	0.0118192039	0.0832657341	-0.0658568173	0.0867885692	-0.0320376266	-0.0591978768	-0.0291612319	0.1222945227	0.1962809143	-0.0509966873	-0.1291118463	0.0581061129	0.0748832033	0.1447223557	0.008499661	0.0318651631	0.0987894417	0.1506926955	0.0962955979	0.0465579778	-0.0965343462	-0.2176063916	-0.0906163055	0.0702292389	-0.0043715328	0.0659465744	-0.0350847401	0.033013644	-0.047318582	-0.0005436474	-0.0645555211	-0.0312998144	-0.0906816754	0.08312058	-0.0548371085	-0.0182995852	0.0865413487	0.118118789	0.0320764341	0.26276065	-0.0115357081	0.0304523686	0.1272514749	-0.0891216016	0.007390854	0.1390508239	0.0843047176	0.0023584935	0.0299374405	0.0793347131	0.0944121466	-0.2129165523	-0.0887710155	-0.0494207188	-0.0122610728	0.0141096908	0.0304006392	-0.1102292319	-0.116215009	0.0797468349	0.0715505727	0.1070972344	-0.0392860092	0.163469241	0.069789273	-0.0129686026	-0.0693361602	-0.0883602098	0.1236080032	-0.0447028871	0.0595383308	-0.0496825578	-0.011302995	0.0714933789	-0.051105251	-0.1344463798	0.0873566919	-0.0993899282	0.0556281227	0.003627002	-0.157634247828895	0.0006840799802602	0.0248485560885814	4.6796541939292395e-07	0.0002613633920987	0.0191776334449542	0.000367781624549	6.831082272933879e-08	0.0997574171164217	-0.1472477327824179	0.0099515422697397	0.0216818948095623	-0.0208801775322382	-0.0002938556750604	0.0004359818137777	8.635115776526198e-08	0.005163726221272	0.0005088570070406	2.666406848825201e-05	2.589354536143177e-07	-0.0037000358280815	7.39813886931999e-05	1.3690265129086751e-05	5.4732458729743255e-09	0.0	0.0	0.0	0.0
1005469.3856775007	1945.6979445377365	3785740.491378373	1010968685534.6908	1373287.6188795636	15806.642116433242	249849934.9970012	1885918884167.9016	1034472.3352335928	-3051.5967046719743	1070133012363.6428	9312242.447964853	1060814.3645742831	945526.3348819906	1.276861	27.760693	0.3407312964105431	0.2049136052030164	-0.1103134907	0.0155054	0.0275725294	-0.1035095005	0.0307118029	0.0832349077	0.0959250354	0.0084529878	0.1358623426	0.0016005024	0.0409426269	0.0135860355	-0.152842863	0.0201641327	-0.0960305647	-0.0075179157	0.0259974593	-4.66818e-05	0.1186286002	0.0231447721	-0.0945758792	0.0398853346	-0.1021541123	0.0749632201	-0.0726976854	0.0256088065	-0.0226902461	0.0368027532	-0.0805671765	-0.0347561024	0.0437250871	0.008334292	-0.0217244718	0.0043422446	0.1390312424	0.0586382845	-0.0363857657	-0.0258158936	-0.064921466	-0.0445729808	-0.095768564	0.0503265741	-0.0213913919	0.0612764075	-0.0340357276	0.0181424032	0.0344655918	0.0242295971	-0.0729483349	0.0693419866	-0.167841683	0.0274682041	-0.0569492202	0.1070196795	0.0696999681	0.0445304983	-0.0246306474	0.0531788963	0.0190817739	-0.0216401441	0.028498377	0.0713215446	-0.0630060502	-0.0738091207	-0.0709506648	0.0164780905	0.0014793085	-0.1130547311	0.0304392572	-0.07148479	-0.0549110085	0.0201858229	-0.0622940503	0.0046485031	0.0173507598	-0.0773754804	0.0550244245	-0.1425160662	-0.0606346291	-0.0537162493	0.0186659264	-0.0791233236	0.0610164381	-0.0394459724	0.1848479135	0.0117327776	0.080898284	0.1753351612	0.0531379451	-0.0503349815	0.0769730081	0.0622688711	0.0948936531	0.0640515384	0.0467234338	-0.0654241218	-0.1005991057	0.0598166067	-0.003627002	-0.1264181376644018	0.0312161101644932	0.0159815455305356	0.0009744455338017	-0.0704875363714592	-0.0707488997635579	0.0050054068177539	0.0049684927837177	0.2689877747224187	0.1692303576059969	0.0723544229501186	0.0286389139354536	-0.0220529077023427	-0.0011727301701045	0.000486330738128	1.37529605187333e-06	0.0051727696920309	9.04347075889999e-06	2.6757546286793452e-05	8.178436336707915e-11	-0.003908980764748	-0.0002089449366664	1.5280130619169854e-05	4.36579865585675e-08	0.0	0.0	0.0	0.0
1003246.3261625556	-2223.05951494514	4941993.606988122	1006503190958.6648	1366591.999937152	-6695.618942411616	44831313.02198125	1867573694292.2249	1037499.5374721912	3027.202238598373	1076405290255.0106	9163953.393375	1064487.6358193962	926283.4786756816	1.17391	25.522385	0.17201504863459	0.1000673022705195	-0.0427246017	-0.0808301749	0.0501962781	-0.0993294717	-0.0054178271	0.0284091673	0.0149533691	-0.0295170332	0.1280874233	-0.1178104863	-0.0250106366	0.0350256287	0.0094423886	-0.0572465474	0.0044451122	-0.062252568	-0.0119313991	-0.0991525127	0.0368794652	0.0783840084	0.0359821945	-0.0307931589	0.125172465	0.0062262471	0.0008555381	-0.019940312	0.0936217234	0.0363122086	-0.0651784697	0.0357730725	-0.033157052	0.1074272046	0.0118491639	-0.0958083755	-0.0703902452	0.0848915047	0.0876109284	0.0537504353	-0.0475658513	-0.0809305662	0.1001314062	0.1388843899	-0.0500674961	0.0617903154	-0.0313819911	-0.0258262097	-0.0810283171	-0.0927911108	-0.0360064866	-0.0829785821	-0.0444646338	-0.0072811183	0.0298724389	-0.036728652	-0.0734902526	0.0355248969	0.0439897218	0.0360766838	0.0759032481	0.0519689379	-0.0696882924	0.0061626528	-0.0784201669	0.0794439883	-0.0906816541	0.0379510659	-0.0873471092	0.0422023245	-0.0358682533	-0.0129438603	0.0482777536	0.0085703753	-0.0391979973	-0.0001460357	0.0354542101	-0.0123970525	-0.0463141988	0.0194445346	0.0545520573	0.0738881842	-0.0580347152	-0.0323102901	0.0761748669	-0.0483697239	0.0924698711	-0.0104419644	0.0072837164	0.0243537018	0.0144171905	-0.0066322097	-0.0406735507	-0.065752605	-0.0330112499	0.0444203885	-0.0659049568	0.1310357554	-0.1017641571	0.063900152	-0.010866692	-0.1368606115769211	-0.0104424739125192	0.0187308270012088	0.0001090452614136	-0.0410841155207748	0.0294034208506843	0.0008645611577224	0.0016879045481243	0.2468255364109524	-0.0221622383114662	0.0609228454245543	0.0004911648069742	-0.0204797245639385	0.0015731831384042	0.0004194191182147	2.4749051869592887e-06	0.0045556381423466	-0.0006171315496843	2.0753838884003176e-05	3.808513496157464e-07	-0.0039188043878579	-9.823623109900433e-06	1.535702783029433e-05	9.650357100536984e-11	0.0	0.0	0.0	0.0
1004758.4112118908	1512.0850493351463	2286401.196422872	1009539464901.043	1366328.90715888	-263.0927782719955	69217.80997887738	1866854682537.9795	1034860.1362972748	-2639.401174916304	1070935501697.2142	6966438.562149565	1060953.458663662	929454.8890279472	1.020499	22.187029	0.1956408716931223	0.0991596244792123	-0.0078667518	-0.0883307155	0.0183262568	-0.0804181949	0.0617830252	-0.0219372154	0.0084660091	0.0124391205	0.0267655268	-0.1088474572	-0.0308020335	-0.0496948524	-0.0339782111	0.094138191	0.0071053588	-0.0074394354	0.0039988636	-0.0637045549	0.0027611165	-0.0003742815	0.0097062112	-0.074486999	0.0059422649	-0.0607853787	-0.0177412138	0.1592861958	-0.0108505459	-0.0096894272	-0.0801740375	0.033882571	0.0173075106	0.0269089364	0.0185641084	0.0620998841	0.034872811	-0.027083821	-0.0284529614	0.0775590753	-0.0494850292	0.0559880701	-0.0198611028	0.0163378185	-0.0345854642	0.130972618	0.0477352644	0.0995872061	-0.0186238904	-0.0230454635	-0.0317896545	-0.0248027032	0.0039769506	0.0205337399	0.0646694293	-0.0132567682	0.0222764568	-0.0304372576	-0.0967268383	0.0788629812	0.0882952115	-0.0148383913	-0.0939268513	0.0185575227	-0.0355079345	-0.0480300984	-0.0095849804	0.0059323083	0.0180542626	-0.1223125182	0.0865830871	0.0101646605	0.0630834252	-0.0552503189	-0.0451821	-0.0222649428	-0.0160983912	0.0553403882	0.0507282334	-0.0734003502	0.0774446757	0.0189444407	0.0006331982	0.0682489668	0.0595741877	-0.0413984028	0.0974435387	0.0729440485	-0.0308038958	0.0174508688	0.0098151714	0.0122468153	0.0119889263	-0.1597952018	-0.0037075579	-0.0219915015	0.0296909333	0.0417473462	-0.1028845713	0.0678715947	-0.0180634961	-0.1439007033013268	-0.0070400917244057	0.0207074124106164	4.956289148804563e-05	0.0120497966471191	0.0531339121678939	0.0028232126222654	0.0001451975992369	0.2256132763759097	-0.0212122600350427	0.0509013504770726	0.0004499599757942	-0.0198416275233074	0.000638097040631	0.0003936901827736	4.071678332621675e-07	0.0059257595514525	0.0013701214091059	3.5114626261630536e-05	1.877232675690338e-06	-0.0041956780934365	-0.0002768737055786	1.7603714663742946e-05	7.665904884082544e-08	0.0	0.0	0.0	0.0
1004666.797235375	-91.61397651571316	8393.12069302164	1009355373467.1862	1374975.5970211218	8646.689862241736	74765245.573794	1890557892403.5903	1036889.7872636262	2029.6509663513864	1075140430931.608	4119483.045211116	1063280.1375162902	942119.6404941428	1.12705	24.503586	0.2024913643958565	0.1151590088697391	0.1435194619	-0.0318409694	0.0135246612	-0.0489683525	-0.0047545111	0.1272727287	0.0340436182	0.1276949639	0.0519241137	0.0252665024	-0.0352979609	-0.0295331054	0.0373670088	-0.0416799004	0.0996698329	-0.0496929456	0.0568823823	-0.0567161165	-0.0058754804	0.0406558281	-0.0580307149	0.0156793562	-0.1094429826	-0.0551950981	0.0851853253	-0.0413467857	-0.041467124	0.0070727878	-0.0246503239	-0.0269255701	0.0380760233	0.0088479845	-0.0999239258	0.0214563256	0.0658389351	0.0184402443	-0.0778380978	-0.0011276516	-0.0675787115	0.064369062	-0.0069812484	0.0878515862	0.1111248642	0.1410372109	0.0839511574	-0.0760141043	-0.0172077461	-0.070125831	-0.0628037892	-0.0150887134	-0.0070760554	0.0340518609	-0.0593152995	0.036457927	0.0971876066	-0.0555299029	0.0791471247	0.0059579702	-0.0344334006	0.0032595527	-0.0512555392	0.0342155724	-0.0906575188	-0.0273557306	-0.0164386175	-0.0360555966	0.0430852226	-0.0869421601	0.0498288658	-0.0845775287	0.0427138052	-0.0387584208	-0.0426558752	0.0035131763	-0.0475757152	-0.0674820922	-0.0046019566	0.0156202426	-0.0588029314	0.1361314418	0.0245118913	-0.0015287793	-0.0039292412	-0.0791229936	0.0693487153	0.0175166012	-0.0626244458	-0.0651247661	0.0267271456	-0.0351740413	0.0351140578	-0.0627105803	-0.0431706494	0.0256410041	-0.0451816255	0.1278026611	-0.103959857	0.0717239676	-0.0251890118	-0.1655590047788848	-0.021658301477558	0.0274097840633748	0.0004690820228927	-0.0759138535051846	-0.0879636501523037	0.0077376037481168	0.0057629131540066	0.2681355636584897	0.0425222872825799	0.0718966804984559	0.0018081449157422	-0.0206771550118086	-0.0008355274885011	0.0004275447393823	6.981061840411178e-07	0.0057560264838791	-0.0001697330675734	3.31318408831176e-05	2.8809314227876385e-08	-0.0041939961398428	1.681953593700436e-06	1.7589603621016307e-05	2.8289678913618112e-12	0.0	0.0	0.0	0.0
1004116.68628712	-550.1109482550528	302622.0553900734	1008250319680.2266	1369649.4806863011	-5326.116334820632	28367515.21204316	1875939699944.2544	1035566.4474416018	-1323.3398220244562	1072397867066.8198	1751228.2845557197	1062423.067414205	965558.843261178	1.088774	23.671419	0.2765180589309048	0.1526044517094001	0.058423493	0.0937339552	0.0352001158	-0.0491866494	-0.0018703123	-0.0212252443	0.0470513661	0.0477613406	-0.0688926998	0.0080944278	-0.0232156214	-0.0923438024	-0.0821985428	-0.007589147	0.0553091403	-0.0269726637	0.0588545173	0.0780640962	0.0547447057	-0.0207536373	0.0124722972	-0.0076459092	-0.0104355301	-0.0887391825	0.0027213915	-0.0679899835	0.0883390429	0.1003584853	-0.0375676404	0.0113204026	0.0059279612	0.0800130303	0.065571537	0.0937634032	-0.0153720709	-0.0168784252	0.001906841	0.1297468597	0.0284133431	0.0525034328	-0.0820489818	-0.0831729582	-0.0070535741	0.1339504563	0.0361527738	-0.0498514809	0.0998428715	-0.0059984906	0.008549318	0.014895453	0.013548357	-0.0511148046	0.0174802056	-0.0410436286	0.0454719744	0.0270366237	0.0890984763	0.0192006202	0.0832492521	0.016852869	-0.0697609974	0.0563527478	-0.0698060707	0.037450289	0.0535663505	-0.0115583815	-0.0360468243	0.0149799972	0.1259004657	0.1104823218	0.0208594219	-0.0442182804	-0.0290873352	-0.0420177741	-0.0180294501	0.0339634861	0.054804419	-0.0261117406	0.0756686653	-0.0381173476	0.1174688177	0.0328390193	0.1001597862	0.08975454	0.0050511749	0.0544092469	-0.030785473	0.0067319058	-0.0319958415	0.002575775	-0.0203497033	-0.0879250919	-0.0803813884	0.0557214692	0.0585700773	0.0890935957	-0.1049895425	0.0754505123	-0.032215118	-0.1671452863498785	-0.0015862815709936	0.0279375467489828	2.516289222474215e-06	0.0353339026904961	0.1112477561956807	0.0123760632585736	0.0012484846793414	0.2305744219752341	-0.0375611416832555	0.0531645640692133	0.0014108393645496	-0.0193912965816588	0.0012858584301497	0.0003760223831178	1.6534319023873044e-06	0.0052060375970515	-0.0005499888868275	2.710282746191376e-05	3.024877756338622e-07	-0.0035073858672007	0.000686610272642	1.2301755621439208e-05	4.714336664976585e-07	0.0	0.0	0.0	0.0
1003324.1423356504	-792.54395146959	628125.9150110318	1006659334593.5684	1365011.8386931466	-4637.641993154539	21507723.256670404	1863257319772.4448	1031885.8624513348	-3680.584990266944	1064788433126.935	13546705.870578315	1058827.939033992	949593.9818227435	1.218548	26.49287	0.3356838816046807	0.1892601257119726	-0.1257610501	0.0185700428	0.0227552676	-0.0244825504	0.050109214	0.0401719966	0.0368081682	-0.0572642552	0.0547351368	0.0708531418	0.0747877536	0.035684669	-0.0009497138	0.0981875933	-0.1181294604	0.0265850989	0.0102863539	-0.0615428688	-0.000177305	0.0189621583	-0.1662901567	0.0421051097	-0.0443932493	0.0211497568	-0.0208882565	-0.0789345816	0.0201181361	-0.0676530759	-0.0388803291	-0.032301543	0.0798824643	0.0970844186	-0.0890578225	0.0193981801	0.0273718513	0.0372776842	0.0293419515	0.0461607844	-0.0460664117	0.0014406743	-0.0078857173	0.0365996713	-0.0836568134	0.0508626834	-0.0443797443	0.1083250633	-0.0026087648	0.0436348864	-0.0715882065	0.0638172816	-0.0827144552	0.1249346552	-0.0814876129	0.0274012251	0.0087028497	0.0842158517	0.0307886064	-0.0809114137	-0.0601599203	0.0153020842	-0.0404130522	0.0358364477	-0.1416353854	-0.0162479337	-0.0290244117	-0.0438642355	-0.0333712807	-0.0355154354	-0.0213901507	0.0347295033	0.0023848615	-0.0158415253	-0.0358000125	0.007288822	-0.0090747767	-0.0918412259	0.1305491674	-0.0180678647	-0.0625754119	-0.1060903829	-0.0831577651	-0.0213864576	0.0288772928	-0.0379296423	0.1385028138	0.00472351	0.076590415	0.0588755118	0.046204981	-0.0261390163	0.0713981448	-0.0586940821	-0.0025281068	0.1361477183	0.0423450985	0.0729685308	-0.105973176	0.0790446912	-0.0391140859	-0.1432293282175862	0.0239159581322923	0.020514640461661	0.0005719730533855	-0.025414644055985	-0.0607485467464811	0.0036903859318093	0.0006459041324924	0.3500621430251414	0.1194877210499072	0.1225435039793545	0.0142773154817004	-0.0215140190813735	-0.0021227224997147	0.0004628530170337	4.505950810795028e-06	0.0052993477095875	9.331011253599972e-05	2.8083086147110284e-05	8.706777101480931e-09	-0.00392198636847	-0.0004146005012692	1.53819770744645e-05	1.718935756527546e-07	0.0	0.0	0.0	0.0
1001019.173292572	-2304.9690430783667	5312882.289549601	1002039385299.3444	1351445.9048383357	-13565.933854810894	184034561.35310435	1826406033704.308	1033311.9388209122	1426.0763695773203	1067733562909.8324	2033693.8118668296	1059940.3667327324	924254.363099564	1.120245	24.35564	0.224455820339421	0.1456629799866237	-0.0231609281	-0.0924452511	0.0194473991	0.0242049623	0.0580918378	-0.0234942944	-0.0759739636	-0.0610257644	0.0499126316	-0.0677128583	-0.0565895389	-0.0098256457	0.0407774684	0.0648348414	-0.0262935979	-0.0340130581	0.0109843751	-0.079518283	-0.0974684798	-0.0087903658	-0.0012943485	-0.0543530955	0.0704125038	-0.0398940303	0.0249043359	0.0277177556	0.0112118261	-0.0855992253	-0.0449415852	0.0246735084	-0.0207120515	0.056981518	0.0767752369	-0.0024106244	-0.0204496194	-0.0644853642	-0.1057456612	-0.0318705003	-0.0626435941	0.0783589527	0.0807343507	0.0771162264	-0.0505641365	0.0944407786	-0.0142752108	0.0936405601	-0.0410260888	-0.0497392967	-0.0427627342	-0.0317274326	0.0762730167	0.0488771262	0.0384238452	-0.0446531777	-0.0566045299	-0.0145980239	-0.0071678261	-0.0152480126	0.0345872984	-0.0909087221	-0.0731569563	-0.0649677572	-0.0337392698	0.0154407572	0.0208247383	0.0545473126	-0.0158993924	-0.0372855646	-0.0227224305	-0.1008438598	0.0814408253	-0.0347301077	-0.0550910789	0.047222992	-0.0077494504	0.0574636996	-0.0148421465	-0.0114732534	0.0432096383	0.0250894803	-0.1280371603	-0.123094403	-0.0115386235	-0.054799054	0.0852283377	-0.0442631219	-0.0074553052	0.1260869378	0.0368060127	0.0301112375	-0.0067784862	-0.0613571288	0.0027313867	-0.0259235286	0.0076175734	0.0144453446	-0.1069103263	0.0825001988	-0.0458586883	-0.13996747816158	0.0032618500560061	0.0195908949429123	1.0639665787867537e-05	-0.0938261164704243	-0.0684114724144392	0.0046801295579115	0.0088033401319216	0.3375681865361457	-0.0124939564889957	0.113952280561302	0.0001560989487489	-0.0238296777254838	-0.0023156586441102	0.0005678535405004	5.362274956042744e-06	0.0053487807028858	4.943299329829981e-05	2.860945500756351e-05	2.443620826429754e-09	-0.003481307178279	0.0004406791901909	1.2119499669536892e-05	1.941981486673955e-07	0.0	0.0	0.0	0.0
1002278.6204690172	1259.4471764451591	1586207.1902556838	1004562433049.2762	1353397.6608403272	1951.7560019914529	3809351.491309659	1831685228368.069	1033254.4671510012	-57.47166991094127	1067614793887.4994	3302.9928423521924	1058578.3599451564	923454.1659615518	1.102768	23.975658	0.3642842060632617	0.1867776419016778	0.030918783	-0.0900941966	-0.0334362146	0.0002619723	0.0002099057	-0.0091608904	-0.10881127	0.0735068913	-0.0088146685	-0.0048673408	-0.0345212571	-0.024577152	-0.0542085655	0.1847607833	0.0111893543	0.0584328196	-0.0122067177	-0.0786702087	0.001137554	0.0030932392	-0.0878338591	0.0283539324	-0.0663145997	-0.0766251005	0.0390015738	0.0347297633	-0.0809164156	0.010273155	0.0466585777	-0.0661455526	0.155236476	-0.1385196965	0.0370944707	0.0821348377	0.0432608372	-0.0604396613	0.0778885491	-0.0172678603	0.0164766072	0.1209011305	0.0397566592	0.0101160907	-0.0342856349	-0.0083826637	0.1321002683	0.1518729144	-0.0198105686	0.0495483091	-0.0389702974	0.0423260923	-0.0692064278	0.0627578008	-0.0522861373	-0.0175433905	0.0575696125	-0.0868679083	-0.0172421039	0.0035628588	-0.0263926312	-0.0125339655	0.0051366907	0.0478939817	0.0265957211	-0.1739812719	0.1237153117	-0.0384032682	0.1018482975	-0.0035826009	-0.0512419324	0.1113633338	0.0419707484	-0.0483432433	-0.037870518	0.0062246046	-0.0586207055	0.0561368044	0.0876866808	-0.0935189945	-0.0281238975	0.015889777	-0.0505461538	0.0222381675	-0.0019456071	-0.0041714712	0.0052294973	-0.0087774214	-0.0496392071	-0.0626696366	0.0397036389	0.0075764278	-0.0226670672	-0.1429817616	0.0682438929	-0.0044468402	0.1006740222	0.0298673146	-0.1078005821	0.085810973	-0.0524223074	-0.1888207270984025	-0.0488532489368224	0.0356532669819693	0.0023866399316831	0.0334694936216806	0.1272956100921048	0.0162041723487211	0.0011202070032917	0.2863791367477262	-0.0511890497884194	0.0820130099643728	0.0026203188182412	-0.0221323365726644	0.0016973411528193	0.0004898403221656	2.8809669890542813e-06	0.0051707560560743	-0.0001780246468114	2.673671819142905e-05	3.1692774872359284e-08	-0.0043448673235664	-0.0008635601452873	1.887787205939505e-05	7.457361245287952e-07	0.0	0.0	0.0	0.0
